dp1,dp2,dp3,tau1,tau2,tau3,actual_p1,actual_p2,actual_p3
0.998245421225627,-0.356224575654647,2.71653109036048,-3.52012531570811,-38.2932824884682,-6.44230649698312,1.0002281231023709,-0.1843553380695383,2.8536731947649665
0.990244604753393,-0.358634072928517,2.70305493539785,-3.52140269936185,-38.348721149812,-6.5175583607881,1.0002254245711881,-0.18445801271943577,2.853692664069597
0.982243788281159,-0.361043570202388,2.68957878043522,-3.5225684912317,-38.4028842893011,-6.59154466011947,1.0001900813558375,-0.18448543234704995,2.85345154132477
0.974242971808924,-0.363453067476258,2.67610262547259,-3.52361366976034,-38.455752656053,-6.66424817076041,1.0001184367892269,-0.1845103512896074,2.8529454351311894
0.96624215533669,-0.365862564750128,2.66262647050996,-3.52452912913756,-38.5073072159415,-6.73565203545952,0.9999946631661883,-0.18453787098655594,2.852054478074199
0.958241338864456,-0.368272062023999,2.64915031554733,-3.52530568746505,-38.5575291556955,-6.80573976711247,0.9998435976092306,-0.18456208832372323,2.85095049964322
0.950240522392222,-0.370681559297869,2.6356741605847,-3.52593409510141,-38.6063998869224,-6.87449525180558,0.9996317534031168,-0.18458795769770242,2.8493819403491316
0.942239705919988,-0.37309105657174,2.62219800562207,-3.5264050431794,-38.6539010500488,-6.94190275171652,0.9993736868443119,-0.18461226868148087,2.8474471969809203
0.934238889447754,-0.37550055384561,2.60872185065944,-3.52670917228987,-38.7000145181855,-7.00794690787611,0.9991019794506694,-0.18463240765247838,2.84538776061709
0.92623807297552,-0.377910051119481,2.59524569569681,-3.52683708132638,-38.7447224009154,-7.07261274279124,0.9987563387457439,-0.18465234848472625,2.8427400761977717
0.918237256503285,-0.380319548393351,2.58176954073417,-3.5267793364845,-38.7880070480022,-7.13588566292795,0.9983647357127009,-0.1846692090250818,2.8397086355192607
0.910236440031051,-0.382729045667221,2.56829338577154,-3.52652648040507,-38.8298510530248,-7.19775146105622,0.99797307185748,-0.1846812669829392,2.8366474186803012
0.902235623558816,-0.385138542941092,2.55481723080891,-3.52606904145543,-38.8702372569315,-7.25819631845393,0.9975443209353477,-0.1846899141119294,2.833266612889601
0.894234807086582,-0.387548040214962,2.54134107584628,-3.52539754314565,-38.9091487515205,-7.31720680697582,0.9970245050341078,-0.18469500694043603,2.8291313375942244
0.886233990614348,-0.389957537488832,2.52786492088365,-3.52450251366386,-38.9465688828436,-7.37476989098368,0.9964590538450894,-0.18469476689064004,2.8245932364849193
0.878233174142114,-0.392367034762702,2.51438876592102,-3.52337449552457,-38.9824812545316,-7.43087292913732,0.9959112010424187,-0.1846894484800673,2.820160856625744
0.87023235766988,-0.394776532036573,2.50091261095839,-3.52200405532969,-39.0168697310531,-7.48550367605716,0.9952592704396024,-0.18467728493345317,2.814845998138596
0.862231541197646,-0.397186029310443,2.48743645599576,-3.52038179362309,-39.0497184408934,-7.53865028384592,0.9946337149548671,-0.18466015188200505,2.809708609413899
0.854230724725412,-0.399595526584313,2.47396030103313,-3.51849835482889,-39.0810117796565,-7.59030130347345,0.9938955875692052,-0.18463362253576368,2.803604436505523
0.846229908253177,-0.402005023858184,2.4604841460705,-3.51634443727715,-39.1107344131029,-7.64044568603746,0.9931122042496141,-0.184598497771734,2.7970805233661786
0.838229091780943,-0.404414521132054,2.44700799110787,-3.513910803296,-39.138871280116,-7.68907278388966,0.9923685218293726,-0.18455894349077007,2.7908482758932327
0.830228275308709,-0.406824018405924,2.43353183614524,-3.51118828936057,-39.1654075955887,-7.73617235162607,0.9914993356529369,-0.18450550324709128,2.783521124862003
0.822227458836474,-0.409233515679795,2.42005568118261,-3.50816781629858,-39.1903288532532,-7.78173454695753,0.9906785415533887,-0.18444823446423414,2.7765628802352937
0.81422664236424,-0.411643012953665,2.40657952621997,-3.5048403995301,-39.2136208284428,-7.82574993145061,0.9897237955577565,-0.18437370838693465,2.7684261955527654
0.806225825892006,-0.414052510227536,2.39310337125734,-3.50119715933903,-39.2352695807714,-7.86820947113468,0.9888260926101594,-0.18429620602032876,2.7607377256929695
0.798225009419771,-0.416462007501406,2.37962721629471,-3.49722933117104,-39.2552614567612,-7.90910453699336,0.9877860019789366,-0.18419774134480935,2.751788083681011
0.790224192947537,-0.418871504775277,2.36615106133208,-3.49292827593249,-39.2735830924025,-7.94842690533071,0.9868115843374751,-0.18409735498486415,2.7433669913086636
0.782223376475303,-0.421281002049147,2.35267490636945,-3.48828549028762,-39.2902214156488,-7.98616875801534,0.9856863563924128,-0.18397194964914776,2.7336028776006462
0.774222560003069,-0.423690499323017,2.33919875140682,-3.48329261695251,-39.3051636488569,-8.02232268260802,0.9845163934867459,-0.18383113427225292,2.7234103694328833
0.766221743530835,-0.426099996596888,2.32572259644419,-3.47794145496076,-39.3183973111641,-8.05688167237415,0.9834252188806583,-0.18369054323403733,2.7138715056437785
0.758220927058601,-0.428509493870758,2.31224644148156,-3.47222396989247,-39.3299102207991,-8.08983912617365,0.9821703897911376,-0.18351809476650463,2.702867220395727
0.750220110586367,-0.430918991144628,2.29877028651893,-3.46613230406605,-39.339690497341,-8.12118884823668,0.980870963014016,-0.18332767088080465,2.6914370187271834
0.742219294114132,-0.433328488418498,2.2852941315563,-3.45965878666965,-39.3477265639291,-8.15092504784132,0.9796633762617314,-0.1831401928675723,2.680787070933874
