dp1,dp2,dp3,tau1,tau2,tau3,actual_p1,actual_p2,actual_p3
0.998245421225627,-0.356224575654647,2.71653109036048,-3.52012531570811,-38.2932824884682,-6.44230649698312,0.9928081372909612,-0.18436321392804247,2.8536755271496643
0.990244604753393,-0.358634072928517,2.70305493539785,-3.52140269936185,-38.348721149812,-6.5175583607881,0.9927922562427404,-0.1843904085309348,2.853565132400826
0.982243788281159,-0.361043570202388,2.68957878043522,-3.5225684912317,-38.4028842893011,-6.59154466011947,0.9927301604789093,-0.1844182759361056,2.8531272826169367
0.974242971808924,-0.363453067476258,2.67610262547259,-3.52361366976034,-38.455752656053,-6.66424817076041,0.9926344458431525,-0.184443549166228,2.8524436100937156
0.96624215533669,-0.365862564750128,2.66262647050996,-3.52452912913756,-38.5073072159415,-6.73565203545952,0.9924839276255601,-0.18447143377343636,2.8513554898536775
0.958241338864456,-0.368272062023999,2.64915031554733,-3.52530568746505,-38.5575291556955,-6.80573976711247,0.9922870133111669,-0.18449862773690945,2.849914149735282
0.950240522392222,-0.370681559297869,2.6356741605847,-3.52593409510141,-38.6063998869224,-6.87449525180558,0.9920701971903657,-0.18452211573776633,2.8483093479319046
0.942239705919988,-0.37309105657174,2.62219800562207,-3.5264050431794,-38.6539010500488,-6.94190275171652,0.991785378278746,-0.18454667284612594,2.8461786989906455
0.934238889447754,-0.37550055384561,2.60872185065944,-3.52670917228987,-38.7000145181855,-7.00794690787611,0.9914544205230804,-0.18456911983896723,2.843676367634343
0.92623807297552,-0.377910051119481,2.59524569569681,-3.52683708132638,-38.7447224009154,-7.07261274279124,0.9910774179613179,-0.18458889990961092,2.8407960226925297
0.918237256503285,-0.380319548393351,2.58176954073417,-3.5267793364845,-38.7880070480022,-7.13588566292795,0.9906988178241881,-0.1846039732265386,2.8378759888069265
0.910236440031051,-0.382729045667221,2.56829338577154,-3.52652648040507,-38.8298510530248,-7.19775146105622,0.990234561437438,-0.1846171841005811,2.834262795377698
0.902235623558816,-0.385138542941092,2.55481723080891,-3.52606904145543,-38.8702372569315,-7.25819631845393,0.9897775725855749,-0.1846253997217575,2.830674760952189
0.894234807086582,-0.387548040214962,2.54134107584628,-3.52539754314565,-38.9091487515205,-7.31720680697582,0.9892263708166298,-0.1846299037955664,2.8263105015107217
0.886233990614348,-0.389957537488832,2.52786492088365,-3.52450251366386,-38.9465688828436,-7.37476989098368,0.9886295215033905,-0.18462895054198886,2.8215448659015916
0.878233174142114,-0.392367034762702,2.51438876592102,-3.52337449552457,-38.9824812545316,-7.43087292913732,0.9880533987182831,-0.18462287593264703,2.816909039474352
0.87023235766988,-0.394776532036573,2.50091261095839,-3.52200405532969,-39.0168697310531,-7.48550367605716,0.9873700426838125,-0.18460973667253483,2.811369715969304
0.862231541197646,-0.397186029310443,2.48743645599576,-3.52038179362309,-39.0497184408934,-7.53865028384592,0.9866412616684881,-0.18458922750504383,2.805418567119534
0.854230724725412,-0.399595526584313,2.47396030103313,-3.51849835482889,-39.0810117796565,-7.59030130347345,0.9859465859000853,-0.18456387084468948,2.7997077109116004
0.846229908253177,-0.402005023858184,2.4604841460705,-3.51634443727715,-39.1107344131029,-7.64044568603746,0.9851317046720109,-0.18452738712183825,2.79296587094833
