tau1,pos1,tau2,pos2,tau3,pos3
80.0,-0.03369521036562108,-150.0,0.7853981634301174,40.0,2.5468378021700193
30.360020297866324,-0.03296206049762379,-112.08186470457983,0.7845848381661982,8.974946890527914,2.5313466267190137
29.388134479508988,-0.03107826250825783,-105.85846230252518,0.7814026151009233,7.832694455064643,2.519168739923259
28.83482293615421,-0.02858972743525677,-101.33862795273194,0.7765978518896184,6.937536613996449,2.5095890218676047
28.565177529614537,-0.02586009611895894,-98.78523970760324,0.7709893117043485,5.854253052796758,2.5029669097406146
27.798035044375656,-0.022298710264820828,-93.1238319995754,0.7634125606550225,5.413427045379626,2.4976474372681503
27.609006833802574,-0.018632178599901808,-91.37044096012448,0.755446428452012,4.568914255356573,2.494556275221566
26.75541075964422,-0.01406364492348703,-85.19030023839616,0.7454033532027093,4.038691418713922,2.492855565267492
26.644058752865227,-0.009520009049918338,-84.1761262710237,0.7353501856211521,3.3980882836995265,2.492761027179567
25.71181168902533,-0.004011374053928669,-77.57142469394174,0.7231371814067942,2.805604097543893,2.4940986508322527
25.675838989042962,0.0013474996646038171,-77.23935685852092,0.7112600311604795,2.3488388394790376,2.496489626258921
24.672725729148638,0.00772721632212756,-70.29861626594843,0.6971641015302807,1.7188217790466878,2.50031333629894
24.12752577065398,0.014539134172668498,-66.60045815219695,0.682181963727458,1.2023597309668834,2.505244345064188
24.20533744997416,0.021016976032112455,-67.29630752709525,0.668037787162996,1.009258563329611,2.5104634217125588
23.108473734218457,0.02858804288777829,-60.01360907306065,0.6516307649724965,0.36594321255150186,2.517044975886909
22.57135531832983,0.03653838076202356,-56.62113993251609,0.6345442702996187,-0.03636592357477575,2.5243589882967172
22.044152203207172,0.04484228489479523,-53.44958327229883,0.6168895048943801,-0.3735909861209432,2.532222117560368
22.25074754353782,0.052602834507831715,-55.18392940201512,0.6005753051322293,-0.3164343430388912,2.5396641628524965
21.803691627760777,0.06062715221572489,-52.582873038430606,0.583882744601935,-0.5538111012790066,2.5474100257855583
20.575208778168722,0.06984712692340932,-44.962780333412,0.5648960865862857,-1.1704950299555117,2.5563626750355146
20.85640278665222,0.07840060280504327,-47.18872252372057,0.5474906025184061,-1.011181158029832,2.564608577862218
19.59328061141458,0.08817223322249476,-39.68907152808921,0.5278649784766205,-1.5590184709862802,2.57387721340774
19.07867700693128,0.09821609838521615,-37.03280148352728,0.5079675580800698,-1.7269327414173414,2.5832160932116777
19.44092001003195,0.1074658610657912,-39.98915428880641,0.48996759997671124,-1.4242369295760147,2.591488638258998
18.128756419100327,0.11796751784278936,-33.00144242979327,0.46996759997669424,-1.821932157868469,2.6004210369754497
17.62703475017946,0.1286993188319838,-31.013535312449143,0.44996759997668634,-1.8464218050102592,2.6090901068927734
18.0491080588739,0.1385398802902559,-34.225358195098984,0.4319675999766845,-1.5165470806860915,2.6166514394274896
16.68593815127041,0.14967224407351723,-27.23688107772287,0.41196759997667864,-1.8738272858730805,2.624800829016878
16.18932783230508,0.1610056025610687,-25.311791845080975,0.39199209517563305,-1.878497325720823,2.6326673196268646
16.663645801892397,0.1713628353723736,-28.675558394005556,0.37407442212230363,-1.546907449412471,2.6394508389718987
15.258851065555056,0.1830431450070271,-21.891542084485387,0.35423255450699753,-1.8324236135001855,2.646677498271382
15.75736611529107,0.19370550085954352,-25.267510024979337,0.3364482886644066,-1.5239205785995056,2.652899878867323
14.328546006612402,0.20570871468391036,-18.690625232064427,0.3168145790541325,-1.754721042875055,2.6594537749089686
13.840665187148069,0.21787058667563391,-17.12754146323656,0.2973310555429859,-1.694809470704425,2.6656266632302743
14.388228121747012,0.228937792936985,-20.753577706106817,0.27998785718856717,-1.3663590867663373,2.6707852088600266
12.927598758652987,0.24136933360278381,-14.55567680864658,0.26092433641272555,-1.5115018310738169,2.676107237399579
13.492315584221263,0.25267565114003815,-18.114315276934988,0.24395927247848032,-1.2227877376589258,2.680541380295546
12.012690805766074,0.2653604020235982,-12.17507446747878,0.22535903232494603,-1.318097007979002,2.6850450655985734
11.530466325309163,0.2781719990771109,-11.006625358654915,0.20702153302329626,-1.210970324709717,2.6891279625725426
12.134988641417479,0.28979645398257853,-14.690458662028085,0.19080302519069467,-0.9290762612473009,2.6923841385244196
10.630414688452284,0.3028176768934953,-9.187739351369146,0.1730888218856462,-0.9509356634284964,2.69557539561917
11.245596178433964,0.31463118883315033,-12.728892451669012,0.15741495274901257,-0.7196624956315143,2.698094110183179
9.725995888650068,0.3278525885990191,-7.50982824482017,0.14033372758632742,-0.7018839547052935,2.7004790243730805
9.250226866315757,0.3411732804011076,-6.712358573410903,0.12359998529919794,-0.5696799147613282,2.7024592407097456
9.900243949585342,0.35323323391838196,-10.299150650200303,0.10888670056451431,-0.35738847778824856,2.7038563984135453
9.484120537678276,0.36536245155762886,-9.649558051615294,0.09448686783107339,-0.2435446659003223,2.704928789917721
7.933296795565454,0.37892545692308904,-4.938463760858809,0.07882640556604376,-0.17455169548521332,2.705796223896005
8.5992622126705,0.3911995221095451,-8.328916835873393,0.0650698586413999,-0.022880883805240754,2.7062668824696186
7.04599685712801,0.40490492476880985,-4.0170922481346665,0.05018167095176627,0.0923853919549619,2.706442827843619
6.578810244099266,0.41868131821574417,-3.5945126681610162,0.03570131414699523,0.22648574602292726,2.7062893297208563
7.272265748626662,0.4311276975430195,-6.923075065436329,0.023055922292333116,0.34840170082864474,2.7058476578243607
5.708434979538264,0.4450116739281341,-3.0854147283247713,0.009418758975492204,0.497876920717974,2.705061823993144
6.407194090351709,0.45755519856475046,-6.2201882872037615,-0.0024902566968183926,0.5751042760014338,2.70411836360202
4.83824952395619,0.4715388103825129,-2.6821402896424402,-0.015303987845724197,0.7388659205266792,2.702814463920762
4.3807979824449,0.4855712252821526,-2.5197041880463473,-0.02768925400098777,0.8557324020144649,2.7012761606818905
5.103169447937887,0.4982291295420046,-5.533630035564865,-0.038440794884584656,0.9019943112614195,2.6996820654849127
3.5305591439658386,0.5123271576181151,-2.4545612842793503,-0.04996483906009497,1.0807521195488954,2.6977149371601605
3.082212589434672,0.5264586370751516,-2.438001530492226,-0.06105372281215476,1.183602226384457,2.695571179288078
3.8192419217926314,0.5391941183881461,-5.236742872133039,-0.07064131965344271,1.1895885016279675,2.6934905929192063
2.2474741047974938,0.5533656572630986,-2.6005335411393276,-0.08087567798716525,1.372153888538042,2.6910454146948513
1.8061462928551535,0.5675592865915052,-2.690373825954765,-0.0906833851669146,1.4540475715904122,2.6884914173612406
2.555644798493825,0.5803394004314939,-5.261696278057062,-0.09912638592465188,1.4250829419964557,2.6860996741298724
2.1687849675458306,0.5931261191055295,-5.333317789924017,-0.10721854572193086,1.4875226337699519,2.6836440808520368
0.5966044504480266,0.6073472154276442,-3.1915942752181863,-0.1158245953402416,1.6533470799871801,2.6808778388017998
1.350162946925911,0.6201486721083184,-5.497320491810708,-0.12321416956534761,1.591689737550668,2.678360337268903
-0.2088643609998222,0.6343679637224781,-3.664544780120547,-0.13102574235648404,1.7540131389884275,2.675542886574472
0.5495645869360306,0.6471616501830167,-5.8205474768836645,-0.1377088989011876,1.6783741322654255,2.673009743855541
-1.0016669706757941,0.6613638973320074,-4.237180858909973,-0.14474521819737776,1.827604316309297,2.6702087929470557
-1.4143832846052025,0.6755520027539523,-4.569709981789906,-0.1513841957832599,1.8546702843842517,2.6674440985916688
-0.6399733378447969,0.6882961282205313,-6.541887503047985,-0.15701044757378624,1.7664852579415158,2.6649920753683385
-2.174120367841642,0.7024297745837762,-5.326806536227069,-0.16288875929701013,1.8911709999895079,2.662328493136566
-1.4041637210278086,0.7151266131835621,-7.11333771072532,-0.16785494148088478,1.7910600991682761,2.6600026884737127
-2.925672354823803,0.7291992935983366,-6.121831776860683,-0.17301252208640586,1.896228490772963,2.6575078156780583
-3.315616926705923,0.7432346718603228,-6.564176950221162,-0.17780263080548853,1.8878835721840548,2.6551235231851944
-2.533289448826169,0.7558216444513988,-8.160628397220291,-0.1817954911081715,1.7831390217783407,2.653078112243547
-4.0303549221724895,0.7697587359931256,-7.496312922038626,-0.18589126850490087,1.8558037935488756,2.6509318521231786
-4.4048962356181,0.7836446246085595,-7.99111014053805,-0.18964017044313247,1.827137483539606,2.648932568891624
-3.6209389437991666,0.7960853046098985,-9.36822859660571,-0.19271616621838358,1.7198144783352252,2.6472644923754274
-5.089481601445299,0.809846784913391,-9.004669706163973,-0.19581461024840305,1.7565738608950225,2.6455684729445754
-4.312232651389142,0.8221754784585136,-10.226237236682215,-0.1983249606479244,1.6492233045436226,2.6441927800786265
-5.7602329666242245,0.8358041138294414,-10.04491648535366,-0.20080939448555882,1.6612235712519205,2.6428382498921037
-4.983863699738946,0.8480056683217565,-11.135511438670232,-0.20277969883706717,1.5574944844779184,2.641782988466486
-5.294318336035488,0.8601410764565426,-11.582311034131259,-0.20450325156905608,1.507042052282146,2.640887805691831
-6.7163525152821535,0.8735519007392871,-11.638674885919322,-0.20613970128109446,1.4811657969406815,2.6400876997454708
-7.04631995948618,0.8868762184699057,-12.228066767582561,-0.2074873795335462,1.4066876301766345,2.6394963500049906
-7.361565446254062,0.9000993394357752,-12.834412792471149,-0.20855086596119474,1.3276871288971734,2.6391171100846242
-6.585352538543733,0.9119098400898608,-13.620015335789368,-0.20927214204285138,1.2410753890189896,2.6389606544523434
-7.946674294250096,0.9249340435065636,-14.000363816345178,-0.20982023350005066,1.1640100159552094,2.6389959272004826
-8.250983543758496,0.93785449403368,-14.61861180730712,-0.21011029979473303,1.0710816655977566,2.639254221184462
-7.482526547847831,0.9493823828782273,-15.22535276021502,-0.210156690487839,0.9985313866965086,2.6396783695650274
-8.79990548834908,0.9620810224422429,-15.809650506841653,-0.20997741075461276,0.8837424002675971,2.640364154318105
-9.084624160145992,0.974663851636047,-16.441121219563396,-0.20956299916917429,0.7795661544694461,2.6412765414413024
-8.326007520395374,0.985877958325935,-16.880977430417097,-0.2089962004196276,0.7237208331085385,2.642290875540265
-9.596118049643435,0.9982169896793281,-17.646000250465303,-0.2081578163071181,0.5728995895680695,2.6436323229635432
-8.851113689456689,1.009212370267018,-17.985148324138986,-0.20722209580029133,0.5288994590682632,2.6450316533218206
-10.088952235038253,1.0213015603092324,-18.8564303585655,-0.20598812281771406,0.355712906396916,2.64679805853157
-9.352253188844594,1.032065998724522,-19.099637346104515,-0.20470894331406134,0.3243884756022568,2.6485764258183733
-10.556522526446669,1.0438920129858171,-20.067786087321583,-0.20310748148947042,0.13000767210599395,2.6507592192206864
-10.794377313429047,1.0555768076112226,-20.707225032161347,-0.20132256996015055,0.008244276000891726,2.6531568276678086
-11.017884220796617,1.067108130857179,-21.335787891980363,-0.19936545888462473,-0.11467427207766434,2.6557642576933334
-10.295843378401,1.0773522540140532,-21.390707830765773,-0.19746341418840244,-0.11838603681462201,2.65828666796753
-11.42640030133505,1.0885876802033767,-22.52781464620113,-0.19519810528111955,-0.3519636922360876,2.661281010775384
-10.72134986136347,1.0985669439429835,-22.50966636978486,-0.19302784526541375,-0.3424293793476466,2.664144402543164
-11.815025733286236,1.109502522952742,-23.716500316938504,-0.1904778461171541,-0.592813866359344,2.667507870592714
-11.12186138298657,1.1192069736150856,-23.622278088092354,-0.1880631333401663,-0.5696808968080449,2.670694246313092
-12.177664768887755,1.129831920582892,-24.890123684464115,-0.18525464757481244,-0.835273159472663,2.6744056361967643
-12.359824476635332,1.1402914471514016,-25.505099043947553,-0.1823186548117142,-0.9633012476888516,2.678291565162392
-11.681372984530915,1.1495545956054154,-25.29300759776833,-0.17957817759417746,-0.9189854953827555,2.6819304206691017
-12.677224220980843,1.1596817797233292,-26.63700375190104,-0.17642721904124464,-1.2044616601069231,2.686125792182365
-12.0178931368329,1.1686475197229564,-26.37257074800903,-0.1735002103824135,-1.1477937777497536,2.6900331023484476
-12.97383907852881,1.178439853420832,-27.75730250932044,-0.17015426332329647,-1.4440721774512129,2.694513214401186
-13.121086842790467,1.188054510863138,-28.341595386668892,-0.1667133718398027,-1.5692183758455298,2.699133035643593
-12.479728800004905,1.1965477354408345,-27.97528825988827,-0.16354682129532638,-1.4924470820097888,2.703400947603624
-13.372965842444504,1.2058089148229174,-29.405780463849553,-0.15995300418318023,-1.8017261019876794,2.7082598881973454
-13.49917511464505,1.214886107081276,-29.966526874881136,-0.15628289261927583,-1.9229031339559914,2.7132352131641198
-13.61274041775172,1.2237706751337145,-30.500863610992347,-0.15254960011110696,-2.040951611206413,2.718315152672157
-13.004934555157547,1.2316004122474513,-30.03187616627214,-0.1491414702729834,-1.9403860209095014,2.7229691221585535
-13.811495955990763,1.2401174504783867,-31.496520090145317,-0.14530231462480395,-2.260332826766386,2.7282257756791433
-13.225948676742618,1.2476196630498217,-31.003644908923057,-0.14180162324213463,-2.15083863132989,2.733028508734475
-13.32089813854868,1.2549635617585584,-31.44926441322227,-0.13826543917524028,-2.2477319470002675,2.737891023958417
-14.069384712407075,1.2629422148391363,-32.940865073434246,-0.1342928500015622,-2.5725361057644673,2.7433603169460983
-14.147924066765295,1.2707254671506916,-33.43588752917936,-0.13028396297050446,-2.67929903213016,2.7488890287667282
-14.214661541489718,1.278306116572971,-33.89969978945505,-0.12625220133500245,-2.781577396548465,2.7544641787100863
-14.27428319250225,1.285682868382128,-34.34968989366615,-0.12220378445765702,-2.8808031033165697,2.7600767054399205
-13.739412501486914,1.2921467975983068,-33.73103614974826,-0.11855039086662858,-2.742429309207951,2.765152704607623
-14.371256582214677,1.2991365361502298,-35.18374499353814,-0.11448017292227475,-3.0620582214812266,2.7708151624659605
-14.415496751230812,1.3059250814661978,-35.620385286786366,-0.11039998146642091,-3.1543687706584995,2.776495099247875
-13.910300262138902,1.3118576979749914,-34.964305805249936,-0.10673049810221519,-3.0055144440895383,2.781610738348841
-14.475408725436177,1.3182548083646257,-36.387246672223164,-0.1026563266584642,-3.318038342383163,2.787294203439091
-13.993214754671799,1.32383777990577,-35.72716361977936,-0.09899421623479407,-3.1651366157169782,2.792403438534844
-14.514745863253474,1.3298453104383614,-37.12509555342624,-0.09493679751319783,-3.4712218723567294,2.798065164382538
-14.052450926091188,1.3350766903571147,-36.446834565213976,-0.0912978313921923,-3.3147818770930013,2.8031448682771356
-14.530396638865298,1.340692759527097,-37.81421305858118,-0.087274462336738,-3.6133894693104986,2.8087600603063323
-14.530093334562794,1.3461033772884259,-38.164018130158574,-0.08327287255417393,-3.682817917177806,2.8143391196882295
-14.096270473951398,1.3507936286226605,-37.45239196167547,-0.07970048777470894,-3.517971133080925,2.8193188097923816
-14.099491348834695,1.3553160823443056,-37.74481867697184,-0.07615464638431671,-3.575462834977585,2.8242565261602994
-14.493279996190166,1.3601473379046527,-39.05567078281076,-0.07224264797935355,-3.856230900691835,2.829691775055509
