dp1,dp2,dp3,tau1,tau2,tau3,actual_p1,actual_p2,actual_p3
0.998245421225627,-0.356224575654647,2.71653109036048,-3.52012531570811,-38.2932824884682,-6.44230649698312,0.9981563768401261,-0.1842820799470753,2.8562071405588276
0.990244604753393,-0.358634072928517,2.70305493539785,-3.52140269936185,-38.348721149812,-6.5175583607881,0.998139583818884,-0.18430868994580962,2.8560820577627015
0.982243788281159,-0.361043570202388,2.68957878043522,-3.5225684912317,-38.4028842893011,-6.59154466011947,0.9980849981122603,-0.18433319977080592,2.8556879512324627
0.974242971808924,-0.363453067476258,2.67610262547259,-3.52361366976034,-38.455752656053,-6.66424817076041,0.9979801081736474,-0.1843606698368232,2.854927053733426
0.96624215533669,-0.365862564750128,2.66262647050996,-3.52452912913756,-38.5073072159415,-6.73565203545952,0.9978459740199619,-0.18438521519514073,2.853945092920872
0.958241338864456,-0.368272062023999,2.64915031554733,-3.52530568746505,-38.5575291556955,-6.80573976711247,0.9976528721065493,-0.1844118683717907,2.8525174404459186
0.950240522392222,-0.370681559297869,2.6356741605847,-3.52593409510141,-38.6063998869224,-6.87449525180558,0.9974395026326005,-0.18443488682572015,2.850923687966634
0.942239705919988,-0.37309105657174,2.62219800562207,-3.5264050431794,-38.6539010500488,-6.94190275171652,0.9971585316236068,-0.18445893781462375,2.848803826058502
0.934238889447754,-0.37550055384561,2.60872185065944,-3.52670917228987,-38.7000145181855,-7.00794690787611,0.9968314411600293,-0.18448089566909134,2.8463107097428204
0.92623807297552,-0.377910051119481,2.59524569569681,-3.52683708132638,-38.7447224009154,-7.07261274279124,0.9964977060453933,-0.18449840623363906,2.843742490342177
0.918237256503285,-0.380319548393351,2.58176954073417,-3.5267793364845,-38.7880070480022,-7.13588566292795,0.9960832402104324,-0.18451486791143995,2.8405235002936364
0.910236440031051,-0.382729045667221,2.56829338577154,-3.52652648040507,-38.8298510530248,-7.19775146105622,0.9956710107499913,-0.18452651241131846,2.837292937434747
0.902235623558816,-0.385138542941092,2.55481723080891,-3.52606904145543,-38.8702372569315,-7.25819631845393,0.9951694854697927,-0.18453540244445202,2.8333285459712516
0.894234807086582,-0.387548040214962,2.54134107584628,-3.52539754314565,-38.9091487515205,-7.31720680697582,0.9946790408240054,-0.18453925551426417,2.8294191509322357
0.886233990614348,-0.389957537488832,2.52786492088365,-3.52450251366386,-38.9465688828436,-7.37476989098368,0.994090760315852,-0.18453836933756546,2.824692251093541
0.878233174142114,-0.392367034762702,2.51438876592102,-3.52337449552457,-38.9824812545316,-7.43087292913732,0.9934569304255946,-0.18453149063246468,2.8195584824233437
0.87023235766988,-0.394776532036573,2.50091261095839,-3.52200405532969,-39.0168697310531,-7.48550367605716,0.9928476074138624,-0.18451956919378973,2.8145868772523506
0.862231541197646,-0.397186029310443,2.48743645599576,-3.52038179362309,-39.0497184408934,-7.53865028384592,0.9921274519649848,-0.1844993389547949,2.808669807522995
0.854230724725412,-0.399595526584313,2.47396030103313,-3.51849835482889,-39.0810117796565,-7.59030130347345,0.9913619641361526,-0.18447109450857874,2.802336328574258
0.846229908253177,-0.402005023858184,2.4604841460705,-3.51634443727715,-39.1107344131029,-7.64044568603746,0.9905512128309899,-0.18443417896688297,2.7955841024784145
0.838229091780943,-0.404414521132054,2.44700799110787,-3.513910803296,-39.138871280116,-7.68907278388966,0.9897828970567145,-0.18439287842427307,2.789146902486301
0.830228275308709,-0.406824018405924,2.43353183614524,-3.51118828936057,-39.1654075955887,-7.73617235162607,0.9889780224819269,-0.18434336323362135,2.7823671540278188
0.822227458836474,-0.409233515679795,2.42005568118261,-3.50816781629858,-39.1903288532532,-7.78173454695753,0.9880409020936243,-0.18427800749232923,2.7744306840926143
0.81422664236424,-0.411643012953665,2.40657952621997,-3.5048403995301,-39.2136208284428,-7.82574993145061,0.987058770164515,-0.18420101563859287,2.766068464880127
0.806225825892006,-0.414052510227536,2.39310337125734,-3.50119715933903,-39.2352695807714,-7.86820947113468,0.9861364208625978,-0.18412108976779729,2.7581774629251488
0.798225009419771,-0.416462007501406,2.37962721629471,-3.49722933117104,-39.2552614567612,-7.90910453699336,0.9850689354382572,-0.18401972998063038,2.7490037553774935
0.790224192947537,-0.418871504775277,2.36615106133208,-3.49292827593249,-39.2735830924025,-7.94842690533071,0.983956599927256,-0.1839043639141418,2.7394026741372945
0.782223376475303,-0.421281002049147,2.35267490636945,-3.48828549028762,-39.2902214156488,-7.98616875801534,0.9829171986175905,-0.18378783939453663,2.7303961554504097
0.774222560003069,-0.423690499323017,2.33919875140682,-3.48329261695251,-39.3051636488569,-8.02232268260802,0.9817197927563356,-0.1836434872675838,2.7199832782865525
0.766221743530835,-0.426099996596888,2.32572259644419,-3.47794145496076,-39.3183973111641,-8.05688167237415,0.9806039054768123,-0.18349946212771384,2.7102469906159636
0.758220927058601,-0.428509493870758,2.31224644148156,-3.47222396989247,-39.3299102207991,-8.08983912617365,0.979321595236407,-0.1833229652591512,2.699024776265308
0.750220110586367,-0.430918991144628,2.29877028651893,-3.46613230406605,-39.339690497341,-8.12118884823668,0.9779946481849953,-0.18312828907412076,2.6873786267918973
0.742219294114132,-0.433328488418498,2.2852941315563,-3.45965878666965,-39.3477265639291,-8.15092504784132,0.9767622661938002,-0.18293677899950614,2.6765358409680355
0.734218477641898,-0.435737985692369,2.27181797659367,-3.4527959438246,-39.3540071494066,-8.1790423388699,0.9753506103416948,-0.18270506648226909,2.6640888559232043
0.726217661169664,-0.438147482966239,2.25834182163104,-3.44553650857583,-39.3585212904245,-8.20553573926288,0.9738944050551984,-0.18245258611570883,2.6512237365123292
0.71821684469743,-0.440556980240109,2.24486566666841,-3.43787343078828,-39.3612583334957,-8.23040067037236,0.9723936685647817,-0.18217844345106815,2.6379431801268955
0.710216028225196,-0.44296647751398,2.23138951170577,-3.42979988694441,-39.3622079369777,-8.25363295620031,0.9710049551373424,-0.18191242740331742,2.625637713110191
0.702215211752962,-0.44537597478785,2.21791335674314,-3.42130928983017,-39.3613600730234,-8.27522882254364,0.9694196718211504,-0.1815946111599067,2.6115757886656197
0.694214395280727,-0.44778547206172,2.20443720178051,-3.41239529809932,-39.3587050294965,-8.29518489604693,0.9677899027534148,-0.18125252967985356,2.5971076106550424
0.686213578808493,-0.450194969335591,2.19096104681788,-3.40305182570717,-39.354233411832,-8.31349820315509,0.9662850905007037,-0.18092315458209435,2.5837418448843983
0.678212762336258,-0.452604466609462,2.17748489185525,-3.39327305118895,-39.3479361448464,-8.33016616896579,0.9645708322283428,-0.18053249636558139,2.568512047671161
0.670211945864024,-0.455013963883332,2.16400873689262,-3.38305342678686,-39.3398044745182,-8.34518661600016,0.9628121174831622,-0.18011498748871643,2.5528873228179214
0.66221112939179,-0.457423461157202,2.15053258192998,-3.37238768741655,-39.3298299697331,-8.3585577628861,0.9611912599110543,-0.17971557036475772,2.5384911467872135
0.654210312919556,-0.459832958431073,2.13705642696735,-3.36127085944721,-39.318004523969,-8.37027822294346,0.9593480574891249,-0.17924472799886385,2.522128778201438
