time_elapsed,injected_tau1,injected_tau2,injected_tau3,gazebo_pos1,gazebo_pos2,gazebo_pos3,gazebo_vel1,gazebo_vel2,gazebo_vel3
0.5098,18.8926,18.8926,18.8926,-1.2072,-3.9270,0.6970,0.7564,-0.0000,2.0000
0.5198,19.2511,19.2511,19.2511,-1.1993,-3.9270,0.7170,0.7859,-0.0000,2.0000
0.5300,19.6116,19.6116,19.6116,-1.1911,-3.9270,0.7370,0.8160,-0.0000,2.0000
0.5398,19.9616,19.9616,19.9616,-1.1827,-3.9270,0.7570,0.8465,-0.0000,2.0000
0.5498,20.3185,20.3185,20.3185,-1.1739,-3.9270,0.7770,0.8776,-0.0000,2.0000
0.5599,20.6762,20.6762,20.6762,-1.1648,-3.9270,0.7970,0.9091,-0.0000,2.0000
0.5699,21.0299,21.0299,21.0299,-1.1554,-3.9270,0.8170,0.9412,-0.0000,2.0000
0.5799,21.3810,21.3810,21.3810,-1.1457,-3.9270,0.8370,0.9737,-0.0000,2.0000
0.5899,21.7339,21.7339,21.7339,-1.1356,-3.9270,0.8570,1.0068,-0.0000,2.0000
0.5998,22.0816,22.0816,22.0816,-1.1252,-3.9270,0.8770,1.0403,-0.0000,2.0000
0.6099,22.4335,22.4335,22.4335,-1.1144,-3.9270,0.8970,1.0743,-0.0000,2.0000
0.6199,22.7830,22.7830,22.7830,-1.1034,-3.9270,0.9170,1.1088,-0.0000,2.0000
0.6299,23.1306,23.1306,23.1306,-1.0919,-3.9270,0.9370,1.1438,-0.0000,2.0000
0.6401,23.4850,23.4850,23.4850,-1.0801,-3.9270,0.9570,1.1792,-0.0000,2.0000
0.6499,23.8250,23.8250,23.8250,-1.0680,-3.9270,0.9770,1.2151,-0.0000,2.0000
0.6599,24.1710,24.1710,24.1710,-1.0555,-3.9270,0.9970,1.2515,-0.0000,2.0000
0.6699,24.5148,24.5148,24.5148,-1.0426,-3.9270,1.0170,1.2883,-0.0000,2.0000
0.6799,24.8585,24.8585,24.8585,-1.0293,-3.9270,1.0370,1.3256,-0.0000,2.0000
0.6899,25.2026,25.2026,25.2026,-1.0157,-3.9270,1.0570,1.3633,-0.0000,2.0000
0.6999,25.5425,25.5425,25.5425,-1.0017,-3.9270,1.0770,1.4015,-0.0000,2.0000
0.7099,25.8834,25.8834,25.8834,-0.9873,-3.9270,1.0970,1.4402,-0.0000,2.0000
0.7199,26.2229,26.2229,26.2229,-0.9725,-3.9270,1.1170,1.4793,-0.0000,2.0000
0.7298,26.5600,26.5600,26.5600,-0.9573,-3.9270,1.1370,1.5188,-0.0000,2.0000
0.7399,26.8996,26.8996,26.8996,-0.9417,-3.9270,1.1570,1.5588,-0.0000,2.0000
0.7498,27.2339,27.2339,27.2339,-0.9257,-3.9270,1.1770,1.5991,0.0002,2.0000
0.7599,27.5709,27.5709,27.5709,-0.9093,-3.9270,1.1970,1.6399,0.0009,2.0000
0.7699,27.9050,27.9050,27.9050,-0.8925,-3.9270,1.2170,1.6811,0.0020,2.0000
0.7799,28.2385,28.2385,28.2385,-0.8753,-3.9269,1.2370,1.7227,0.0035,2.0000
0.7899,28.5706,28.5706,28.5706,-0.8576,-3.9269,1.2570,1.7646,0.0055,2.0000
0.7999,28.9011,28.9011,28.9011,-0.8396,-3.9268,1.2770,1.8070,0.0079,2.0000
0.8098,29.2298,29.2298,29.2298,-0.8211,-3.9267,1.2970,1.8497,0.0107,2.0000
0.8199,29.5595,29.5595,29.5595,-0.8021,-3.9265,1.3170,1.8928,0.0140,2.0000
0.8299,29.8871,29.8871,29.8871,-0.7828,-3.9264,1.3370,1.9362,0.0178,2.0000
0.8399,30.2142,30.2142,30.2142,-0.7630,-3.9261,1.3570,1.9801,0.0220,2.0000
0.8499,30.5386,30.5386,30.5386,-0.7430,-3.9259,1.3770,2.0000,0.0283,2.0000
0.8599,30.8626,30.8626,30.8626,-0.7230,-3.9255,1.3970,2.0000,0.0362,2.0000
0.8699,31.1865,31.1865,31.1865,-0.7030,-3.9251,1.4170,2.0000,0.0444,2.0000
0.8800,31.5090,31.5090,31.5090,-0.6830,-3.9245,1.4370,2.0000,0.0529,2.0000
0.8899,31.8274,31.8274,31.8274,-0.6630,-3.9239,1.4570,2.0000,0.0618,2.0000
0.9000,32.1492,32.1492,32.1492,-0.6430,-3.9232,1.4770,2.0000,0.0709,2.0000
0.9099,32.4634,32.4634,32.4634,-0.6230,-3.9224,1.4970,2.0000,0.0803,2.0000
0.9199,32.7800,32.7800,32.7800,-0.6030,-3.9215,1.5170,2.0000,0.0900,2.0000
0.9300,33.0983,33.0983,33.0983,-0.5830,-3.9205,1.5370,2.0000,0.0999,2.0000
0.9399,33.4105,33.4105,33.4105,-0.5630,-3.9194,1.5570,2.0000,0.1101,2.0000
0.9499,33.7234,33.7234,33.7234,-0.5430,-3.9182,1.5770,2.0000,0.1207,2.0000
0.9598,34.0307,34.0307,34.0307,-0.5230,-3.9169,1.5970,2.0000,0.1314,2.0000
0.9698,34.3412,34.3412,34.3412,-0.5030,-3.9155,1.6170,2.0000,0.1425,2.0000
0.9799,34.6527,34.6527,34.6527,-0.4830,-3.9139,1.6370,2.0000,0.1538,2.0000
0.9900,34.9621,34.9621,34.9621,-0.4630,-3.9123,1.6570,2.0000,0.1654,2.0000
0.9999,35.2652,35.2652,35.2652,-0.4430,-3.9105,1.6770,2.0000,0.1772,2.0000
1.0099,35.5680,35.5680,35.5680,-0.4230,-3.9086,1.6970,2.0000,0.1893,2.0000
1.0199,35.8722,35.8722,35.8722,-0.4030,-3.9066,1.7170,2.0000,0.2017,2.0000
1.0299,36.1721,36.1721,36.1721,-0.3830,-3.9044,1.7370,2.0000,0.2143,2.0000
1.0399,36.4735,36.4735,36.4735,-0.3630,-3.9022,1.7570,2.0000,0.2272,2.0000
1.0499,36.7707,36.7707,36.7707,-0.3430,-3.8998,1.7770,2.0000,0.2403,2.0000
1.0599,37.0682,37.0682,37.0682,-0.3230,-3.8972,1.7970,2.0000,0.2536,2.0000
1.0699,37.3638,37.3638,37.3638,-0.3030,-3.8946,1.8170,2.0000,0.2672,2.0000
1.0799,37.6581,37.6581,37.6581,-0.2830,-3.8917,1.8370,2.0000,0.2810,2.0000
1.0899,37.9513,37.9513,37.9513,-0.2630,-3.8888,1.8570,2.0000,0.2951,2.0000
1.0999,38.2430,38.2430,38.2430,-0.2430,-3.8857,1.8770,2.0000,0.3094,2.0000
1.1099,38.5317,38.5317,38.5317,-0.2230,-3.8825,1.8970,2.0000,0.3240,2.0000
1.1199,38.8214,38.8214,38.8214,-0.2030,-3.8791,1.9170,2.0000,0.3387,2.0000
1.1299,39.1066,39.1066,39.1066,-0.1830,-3.8755,1.9370,2.0000,0.3537,2.0000
1.1399,39.3928,39.3928,39.3928,-0.1630,-3.8718,1.9570,2.0000,0.3690,2.0000
1.1499,39.6752,39.6752,39.6752,-0.1430,-3.8680,1.9770,2.0000,0.3844,2.0000
1.1599,39.9576,39.9576,39.9576,-0.1230,-3.8640,1.9970,2.0000,0.4001,2.0000
1.1699,40.2377,40.2377,40.2377,-0.1030,-3.8598,2.0170,2.0000,0.4160,2.0000
1.1798,40.5155,40.5155,40.5155,-0.0830,-3.8555,2.0370,2.0000,0.4321,2.0000
1.1899,40.7947,40.7947,40.7947,-0.0630,-3.8510,2.0570,2.0000,0.4484,2.0000
1.1999,41.0696,41.0696,41.0696,-0.0430,-3.8464,2.0770,2.0000,0.4650,2.0000
1.2098,41.3425,41.3425,41.3425,-0.0230,-3.8416,2.0970,2.0000,0.4817,2.0000
1.2198,41.6142,41.6142,41.6142,-0.0030,-3.8366,2.1170,2.0000,0.4987,2.0000
1.2298,41.8857,41.8857,41.8857,0.0170,-3.8314,2.1370,2.0000,0.5159,2.0000
1.2399,42.1552,42.1552,42.1552,0.0370,-3.8261,2.1570,2.0000,0.5333,2.0000
1.2498,42.4220,42.4220,42.4220,0.0570,-3.8206,2.1770,2.0000,0.5509,2.0000
1.2598,42.6881,42.6881,42.6881,0.0770,-3.8149,2.1970,2.0000,0.5687,2.0000
1.2699,42.9523,42.9523,42.9523,0.0970,-3.8090,2.2170,2.0000,0.5867,2.0000
1.2799,43.2153,43.2153,43.2153,0.1170,-3.8030,2.2370,2.0000,0.6049,2.0000
1.2899,43.4764,43.4764,43.4764,0.1370,-3.7967,2.2570,2.0000,0.6233,2.0000
1.2999,43.7351,43.7351,43.7351,0.1570,-3.7903,2.2770,2.0000,0.6420,2.0000
1.3099,43.9921,43.9921,43.9921,0.1770,-3.7837,2.2970,2.0000,0.6608,2.0000
1.3199,44.2478,44.2478,44.2478,0.1970,-3.7769,2.3170,2.0000,0.6799,2.0000
1.3300,44.5034,44.5034,44.5034,0.2170,-3.7699,2.3370,2.0000,0.6991,2.0000
1.3398,44.7526,44.7526,44.7526,0.2370,-3.7627,2.3570,2.0000,0.7186,2.0000
1.3498,45.0026,45.0026,45.0026,0.2570,-3.7554,2.3770,2.0000,0.7382,2.0000
1.3599,45.2524,45.2524,45.2524,0.2770,-3.7478,2.3970,2.0000,0.7581,2.0000
1.3699,45.4989,45.4989,45.4989,0.2970,-3.7400,2.4170,2.0000,0.7782,2.0000
1.3799,45.7439,45.7439,45.7439,0.3170,-3.7320,2.4370,2.0000,0.7985,2.0000
1.3899,45.9873,45.9873,45.9873,0.3370,-3.7238,2.4570,2.0000,0.8190,2.0000
1.3999,46.2288,46.2288,46.2288,0.3570,-3.7154,2.4770,2.0000,0.8397,2.0000
1.4099,46.4678,46.4678,46.4678,0.3770,-3.7068,2.4970,2.0000,0.8606,2.0000
1.4199,46.7053,46.7053,46.7053,0.3970,-3.6980,2.5170,2.0000,0.8818,2.0000
1.4298,46.9396,46.9396,46.9396,0.4170,-3.6890,2.5370,2.0000,0.9032,2.0000
1.4399,47.1739,47.1739,47.1739,0.4370,-3.6797,2.5570,2.0000,0.9248,2.0000
1.4501,47.4106,47.4106,47.4106,0.4570,-3.6703,2.5770,2.0000,0.9466,2.0000
1.4598,47.6344,47.6344,47.6344,0.4770,-3.6606,2.5970,2.0000,0.9687,2.0000
1.4698,47.8640,47.8640,47.8640,0.4970,-3.6507,2.6170,2.0000,0.9910,2.0000
1.4798,48.0903,48.0903,48.0903,0.5170,-3.6405,2.6370,2.0000,1.0135,2.0000
1.4900,48.3191,48.3191,48.3191,0.5370,-3.6302,2.6570,2.0000,1.0363,2.0000
1.4999,48.5390,48.5390,48.5390,0.5570,-3.6196,2.6770,2.0000,1.0593,2.0000
1.5099,48.7589,48.7589,48.7589,0.5770,-3.6087,2.6970,2.0000,1.0826,2.0000
1.5199,48.9776,48.9776,48.9776,0.5970,-3.5977,2.7170,2.0000,1.1061,2.0000
1.5299,49.1947,49.1947,49.1947,0.6170,-3.5864,2.7370,2.0000,1.1299,2.0000
1.5399,49.4097,49.4097,49.4097,0.6370,-3.5748,2.7570,2.0000,1.1539,2.0000
1.5499,49.6222,49.6222,49.6222,0.6570,-3.5631,2.7770,2.0000,1.1783,2.0000
1.5599,49.8332,49.8332,49.8332,0.6770,-3.5510,2.7970,2.0000,1.2029,2.0000
1.5699,50.0429,50.0429,50.0429,0.6970,-3.5387,2.8170,2.0000,1.2278,2.0000
1.5799,50.2491,50.2491,50.2491,0.7170,-3.5262,2.8370,2.0000,1.2530,2.0000
1.5899,50.4545,50.4545,50.4545,0.7370,-3.5134,2.8570,2.0000,1.2786,2.0000
1.5999,50.6572,50.6572,50.6572,0.7570,-3.5004,2.8770,2.0000,1.3044,2.0000
1.6099,50.8583,50.8583,50.8583,0.7770,-3.4871,2.8970,2.0000,1.3306,2.0000
1.6199,51.0573,51.0573,51.0573,0.7970,-3.4735,2.9170,2.0000,1.3571,2.0000
1.6299,51.2543,51.2543,51.2543,0.8170,-3.4597,2.9370,2.0000,1.3839,2.0000
1.6399,51.4495,51.4495,51.4495,0.8370,-3.4456,2.9570,2.0000,1.4111,2.0000
1.6499,51.6422,51.6422,51.6422,0.8570,-3.4312,2.9770,2.0000,1.4387,2.0000
1.6598,51.8318,51.8318,51.8318,0.8770,-3.4165,2.9970,2.0000,1.4666,2.0000
1.6699,52.0219,52.0219,52.0219,0.8970,-3.4016,3.0170,2.0000,1.4949,2.0000
1.6799,52.2089,52.2089,52.2089,0.9170,-3.3863,3.0370,2.0000,1.5237,2.0000
1.6899,52.3942,52.3942,52.3942,0.9370,-3.3708,3.0570,2.0000,1.5528,2.0000
1.6999,52.5762,52.5762,52.5762,0.9570,-3.3550,3.0770,2.0000,1.5824,2.0000
1.7098,52.7562,52.7562,52.7562,0.9770,-3.3388,3.0970,2.0000,1.6124,2.0000
1.7198,52.9347,52.9347,52.9347,0.9970,-3.3224,3.1170,2.0000,1.6428,2.0000
1.7299,53.1119,53.1119,53.1119,1.0170,-3.3057,3.1370,2.0000,1.6737,2.0000
1.7399,53.2864,53.2864,53.2864,1.0370,-3.2886,3.1570,2.0000,1.7052,2.0000
1.7499,53.4583,53.4583,53.4583,1.0570,-3.2713,3.1770,2.0000,1.7371,2.0000
1.7599,53.6286,53.6286,53.6286,1.0770,-3.2536,3.1970,2.0000,1.7695,2.0000
1.7699,53.7964,53.7964,53.7964,1.0970,-3.2355,3.2170,2.0000,1.8024,2.0000
1.7799,53.9623,53.9623,53.9623,1.1170,-3.2172,3.2370,2.0000,1.8360,2.0000
1.7900,54.1277,54.1277,54.1277,1.1370,-3.1985,3.2570,2.0000,1.8700,2.0000
1.7999,54.2877,54.2877,54.2877,1.1570,-3.1794,3.2770,2.0000,1.9047,2.0000
1.8098,54.4465,54.4465,54.4465,1.1770,-3.1600,3.2970,2.0000,1.9399,2.0000
1.8198,54.6039,54.6039,54.6039,1.1970,-3.1403,3.3170,2.0000,1.9758,2.0000
1.8298,54.7590,54.7590,54.7590,1.2170,-3.1202,3.3370,2.0000,2.0124,2.0000
1.8399,54.9122,54.9122,54.9122,1.2370,-3.0997,3.3570,2.0000,2.0495,2.0000
1.8498,55.0628,55.0628,55.0628,1.2570,-3.0797,3.3770,2.0000,2.0000,2.0000
1.8598,55.2115,55.2115,55.2115,1.2770,-3.0593,3.3970,2.0000,2.0384,2.0000
1.8698,55.3581,55.3581,55.3581,1.2970,-3.0393,3.4170,2.0000,2.0000,2.0000
1.8798,55.5023,55.5023,55.5023,1.3170,-3.0189,3.4370,2.0000,2.0398,2.0000
1.8899,55.6455,55.6455,55.6455,1.3370,-2.9989,3.4570,2.0000,2.0000,2.0000
1.8998,55.7843,55.7843,55.7843,1.3570,-2.9785,3.4770,2.0000,2.0411,2.0000
1.9099,55.9226,55.9226,55.9226,1.3770,-2.9585,3.4970,2.0000,2.0000,2.0000
1.9200,56.0594,56.0594,56.0594,1.3970,-2.9380,3.5170,2.0000,2.0426,2.0000
1.9300,56.1932,56.1932,56.1932,1.4170,-2.9180,3.5370,2.0000,2.0000,2.0000
1.9401,56.3249,56.3249,56.3249,1.4370,-2.8976,3.5570,2.0000,2.0441,2.0000
1.9499,56.4515,56.4515,56.4515,1.4570,-2.8776,3.5770,2.0000,2.0000,2.0000
1.9599,56.5784,56.5784,56.5784,1.4770,-2.8571,3.5970,2.0000,2.0456,2.0000
1.9699,56.7027,56.7027,56.7027,1.4970,-2.8371,3.6170,2.0000,2.0000,2.0000
1.9799,56.8250,56.8250,56.8250,1.5170,-2.8167,3.6370,2.0000,2.0471,2.0000
1.9899,56.9448,56.9448,56.9448,1.5370,-2.7967,3.6570,2.0000,2.0000,2.0000
1.9999,57.0626,57.0626,57.0626,1.5570,-2.7762,3.6770,2.0000,2.0487,2.0000
2.0099,57.1776,57.1776,57.1776,1.5770,-2.7562,3.6970,2.0000,2.0000,2.0000
2.0199,57.2909,57.2909,57.2909,1.5970,-2.7357,3.7170,2.0000,2.0503,2.0000
2.0299,57.4013,57.4013,57.4013,1.6170,-2.7157,3.7370,2.0000,2.0000,2.0000
2.0400,57.5114,57.5114,57.5114,1.6370,-2.6952,3.7570,2.0000,2.0520,2.0000
2.0499,57.6161,57.6161,57.6161,1.6570,-2.6752,3.7770,2.0000,2.0000,2.0000
2.0599,57.7206,57.7206,57.7206,1.6770,-2.6546,3.7970,2.0000,2.0536,2.0000
2.0699,57.8222,57.8222,57.8222,1.6970,-2.6346,3.8170,2.0000,2.0000,2.0000
2.0799,57.9217,57.9217,57.9217,1.7170,-2.6141,3.8370,2.0000,2.0552,2.0000
2.0899,58.0191,58.0191,58.0191,1.7370,-2.5941,3.8570,2.0000,2.0000,2.0000
2.0999,58.1138,58.1138,58.1138,1.7570,-2.5735,3.8770,2.0000,2.0569,2.0000
2.1099,58.2065,58.2065,58.2065,1.7770,-2.5535,3.8970,2.0000,2.0000,2.0000
2.1199,58.2969,58.2969,58.2969,1.7970,-2.5329,3.9170,2.0000,2.0585,2.0000
2.1299,58.3849,58.3849,58.3849,1.8170,-2.5129,3.9270,2.0000,2.0000,0.9957
2.1399,58.4708,58.4708,58.4708,1.8370,-2.4912,3.9270,2.0000,2.1754,0.0000
2.1499,58.5540,58.5540,58.5540,1.8570,-2.4712,3.9270,2.0000,2.0000,0.0000
2.1599,58.6352,58.6352,58.6352,1.8770,-2.4506,3.9270,2.0000,2.0580,0.0000
2.1699,58.7139,58.7139,58.7139,1.8970,-2.4306,3.9270,2.0000,2.0000,0.0000
2.1799,58.7904,58.7904,58.7904,1.9170,-2.4100,3.9270,2.0000,2.0596,0.0000
2.1899,58.8648,58.8648,58.8648,1.9370,-2.3900,3.9270,2.0000,2.0000,0.0000
2.1999,58.9364,58.9364,58.9364,1.9570,-2.3694,3.9270,2.0000,2.0612,0.0000
2.2099,59.0059,59.0059,59.0059,1.9770,-2.3494,3.9270,2.0000,2.0000,0.0000
2.2199,59.0731,59.0731,59.0731,1.9970,-2.3287,3.9270,2.0000,2.0629,0.0000
2.2299,59.1379,59.1379,59.1379,2.0170,-2.3087,3.9270,2.0000,2.0000,0.0000
2.2399,59.2006,59.2006,59.2006,2.0370,-2.2881,3.9270,2.0000,2.0646,0.0000
2.2499,59.2606,59.2606,59.2606,2.0570,-2.2681,3.9270,2.0000,2.0000,0.0000
2.2599,59.3185,59.3185,59.3185,2.0770,-2.2474,3.9270,2.0000,2.0663,0.0000
2.2699,59.3739,59.3739,59.3739,2.0970,-2.2274,3.9270,2.0000,2.0000,0.0000
2.2799,59.4271,59.4271,59.4271,2.1170,-2.2068,3.9270,2.0000,2.0681,0.0000
2.2899,59.4780,59.4780,59.4780,2.1370,-2.1868,3.9270,2.0000,2.0000,0.0000
2.2999,59.5263,59.5263,59.5263,2.1570,-2.1668,3.9270,2.0000,2.0000,0.0000
2.3099,59.5725,59.5725,59.5725,2.1770,-2.1468,3.9270,2.0000,2.0000,0.0000
2.3199,59.6161,59.6161,59.6161,2.1970,-2.1268,3.9270,2.0000,2.0000,0.0000
2.3299,59.6575,59.6575,59.6575,2.2170,-2.1068,3.9270,2.0000,2.0000,0.0000
2.3399,59.6967,59.6967,59.6967,2.2370,-2.0868,3.9270,2.0000,2.0000,0.0000
2.3499,59.7334,59.7334,59.7334,2.2570,-2.0668,3.9270,2.0000,2.0000,0.0000
2.3598,59.7674,59.7674,59.7674,2.2770,-2.0468,3.9270,2.0000,2.0000,0.0000
2.3698,59.7993,59.7993,59.7993,2.2970,-2.0268,3.9270,2.0000,2.0000,0.0000
2.3798,59.8291,59.8291,59.8291,2.3170,-2.0068,3.9270,2.0000,2.0000,0.0000
2.3899,59.8564,59.8564,59.8564,2.3370,-1.9868,3.9270,2.0000,2.0000,0.0000
2.3999,59.8813,59.8813,59.8813,2.3570,-1.9668,3.9270,2.0000,2.0000,0.0000
2.4099,59.9038,59.9038,59.9038,2.3770,-1.9468,3.9270,2.0000,2.0000,0.0000
2.4199,59.9240,59.9240,59.9240,2.3970,-1.9268,3.9270,2.0000,2.0000,0.0000
2.4299,59.9418,59.9418,59.9418,2.4170,-1.9068,3.9270,2.0000,2.0000,0.0000
2.4399,59.9572,59.9572,59.9572,2.4370,-1.8868,3.9270,2.0000,2.0000,0.0000
2.4499,59.9702,59.9702,59.9702,2.4570,-1.8668,3.9270,2.0000,2.0000,0.0000
2.4599,59.9809,59.9809,59.9809,2.4770,-1.8468,3.9270,2.0000,2.0000,0.0000
2.4699,59.9893,59.9893,59.9893,2.4970,-1.8268,3.9270,2.0000,2.0000,0.0000
2.4799,59.9952,59.9952,59.9952,2.5170,-1.8068,3.9270,2.0000,2.0000,0.0000
2.4899,59.9988,59.9988,59.9988,2.5370,-1.7868,3.9270,2.0000,2.0000,0.0000
2.4998,60.0000,60.0000,60.0000,2.5570,-1.7668,3.9270,2.0000,2.0000,0.0000
2.5098,59.9989,59.9989,59.9989,2.5770,-1.7468,3.9270,2.0000,2.0000,0.0000
2.5198,59.9953,59.9953,59.9953,2.5970,-1.7268,3.9270,2.0000,2.0000,0.0000
2.5299,59.9894,59.9894,59.9894,2.6170,-1.7068,3.9270,2.0000,2.0000,0.0000
2.5400,59.9811,59.9811,59.9811,2.6370,-1.6868,3.9270,2.0000,2.0000,0.0000
2.5499,59.9705,59.9705,59.9705,2.6570,-1.6668,3.9270,2.0000,2.0000,0.0000
2.5599,59.9575,59.9575,59.9575,2.6770,-1.6468,3.9270,2.0000,2.0000,0.0000
2.5701,59.9419,59.9419,59.9419,2.6970,-1.6268,3.9270,2.0000,2.0000,0.0000
2.5799,59.9244,59.9244,59.9244,2.7170,-1.6068,3.9270,2.0000,2.0000,0.0000
2.5900,59.9041,59.9041,59.9041,2.7370,-1.5868,3.9270,2.0000,2.0000,0.0000
2.5999,59.8819,59.8819,59.8819,2.7570,-1.5668,3.9270,2.0000,2.0000,0.0000
2.6098,59.8572,59.8572,59.8572,2.7770,-1.5468,3.9270,2.0000,2.0000,0.0000
2.6199,59.8297,59.8297,59.8297,2.7925,-1.5268,3.9270,1.5502,2.0000,0.0000
2.6300,59.8000,59.8000,59.8000,2.7925,-1.5070,3.9270,0.0000,1.9796,0.0000
2.6398,59.7686,59.7686,59.7686,2.7925,-1.4870,3.9270,0.0000,2.0000,0.0000
2.6498,59.7343,59.7343,59.7343,2.7925,-1.4670,3.9270,0.0000,2.0000,0.0000
