time_elapsed,injected_tau1,injected_tau2,injected_tau3,gazebo_pos1,gazebo_pos2,gazebo_pos3,gazebo_vel1,gazebo_vel2,gazebo_vel3
0.2800,3.5010,7.0020,0.8752,-1.8617,-3.9270,1.0015,0.0719,-0.0000,1.9823
0.2902,3.6264,7.2529,0.9066,-1.8609,-3.9270,1.0213,0.0775,-0.0000,1.9758
0.3000,3.7471,7.4941,0.9368,-1.8601,-3.9270,1.0410,0.0834,-0.0000,1.9684
0.3100,3.8712,7.7423,0.9678,-1.8592,-3.9270,1.0606,0.0894,-0.0000,1.9599
0.3200,3.9936,7.9872,0.9984,-1.8583,-3.9270,1.0801,0.0957,-0.0000,1.9505
0.3300,4.1174,8.2348,1.0293,-1.8572,-3.9270,1.0995,0.1021,-0.0000,1.9401
0.3401,4.2418,8.4835,1.0604,-1.8561,-3.9270,1.1188,0.1088,-0.0000,1.9288
0.3501,4.3645,8.7290,1.0911,-1.8550,-3.9270,1.1379,0.1156,-0.0000,1.9165
0.3601,4.4866,8.9731,1.1216,-1.8538,-3.9270,1.1570,0.1227,-0.0000,1.9034
0.3702,4.6105,9.2209,1.1526,-1.8525,-3.9270,1.1758,0.1300,-0.0000,1.8893
0.3802,4.7329,9.4657,1.1832,-1.8511,-3.9270,1.1946,0.1375,-0.0000,1.8744
0.3901,4.8531,9.7061,1.2133,-1.8496,-3.9270,1.2132,0.1451,-0.0000,1.8587
0.4000,4.9734,9.9469,1.2434,-1.8481,-3.9270,1.2316,0.1530,-0.0000,1.8421
0.4100,5.0949,10.1899,1.2737,-1.8465,-3.9270,1.2498,0.1610,-0.0000,1.8246
0.4200,5.2166,10.4332,1.3042,-1.8448,-3.9270,1.2679,0.1693,-0.0000,1.8064
0.4304,5.3424,10.6847,1.3356,-1.8430,-3.9270,1.2858,0.1777,-0.0000,1.7875
0.4401,5.4603,10.9206,1.3651,-1.8412,-3.9270,1.3035,0.1863,-0.0000,1.7677
0.4501,5.5812,11.1624,1.3953,-1.8392,-3.9270,1.3209,0.1951,-0.0000,1.7473
0.4600,5.7003,11.4005,1.4251,-1.8392,-3.9270,1.3209,0.1951,-0.0000,1.7473
0.4700,5.8204,11.6407,1.4551,-1.8372,-3.9270,1.3382,0.2041,-0.0000,1.7261
0.4800,5.9410,11.8819,1.4852,-1.8350,-3.9270,1.3552,0.2132,-0.0000,1.7043
0.4902,6.0637,12.1274,1.5159,-1.8328,-3.9270,1.3721,0.2225,-0.0000,1.6818
0.5000,6.1799,12.3598,1.5450,-1.8305,-3.9270,1.3886,0.2321,-0.0000,1.6586
0.5099,6.2988,12.5977,1.5747,-1.8281,-3.9270,1.4050,0.2417,-0.0000,1.6349
0.5200,6.4185,12.8370,1.6046,-1.8256,-3.9270,1.4211,0.2516,-0.0000,1.6106
0.5300,6.5372,13.0744,1.6343,-1.8229,-3.9270,1.4370,0.2617,-0.0000,1.5857
0.5400,6.6564,13.3128,1.6641,-1.8202,-3.9270,1.4526,0.2719,-0.0000,1.5602
0.5499,6.7741,13.5482,1.6935,-1.8174,-3.9270,1.4679,0.2822,-0.0000,1.5342
0.5600,6.8931,13.7862,1.7233,-1.8145,-3.9270,1.4830,0.2928,-0.0000,1.5078
0.5700,7.0110,14.0219,1.7527,-1.8114,-3.9270,1.4978,0.3035,-0.0000,1.4809
0.5800,7.1285,14.2569,1.7821,-1.8083,-3.9270,1.5123,0.3144,-0.0000,1.4535
0.5901,7.2463,14.4926,1.8116,-1.8050,-3.9270,1.5266,0.3255,-0.0000,1.4257
0.6000,7.3629,14.7257,1.8407,-1.8017,-3.9270,1.5406,0.3367,-0.0000,1.3975
0.6101,7.4808,14.9616,1.8702,-1.7982,-3.9270,1.5542,0.3481,-0.0000,1.3689
0.6200,7.5955,15.1911,1.8989,-1.7946,-3.9270,1.5676,0.3596,-0.0000,1.3399
0.6300,7.7112,15.4224,1.9278,-1.7909,-3.9270,1.5807,0.3713,-0.0000,1.3107
0.6401,7.8284,15.6568,1.9571,-1.7871,-3.9270,1.5936,0.3832,-0.0000,1.2811
0.6500,7.9430,15.8861,1.9858,-1.7831,-3.9270,1.6061,0.3953,-0.0000,1.2512
0.6601,8.0592,16.1184,2.0148,-1.7790,-3.9270,1.6183,0.4075,-0.0000,1.2211
0.6700,8.1724,16.3448,2.0431,-1.7748,-3.9270,1.6302,0.4200,-0.0000,1.1910
0.6800,8.2871,16.5742,2.0718,-1.7705,-3.9270,1.6418,0.4327,-0.0000,1.1603
0.6901,8.4034,16.8068,2.1009,-1.7660,-3.9270,1.6531,0.4456,-0.0000,1.1298
0.7000,8.5156,17.0311,2.1289,-1.7615,-3.9270,1.6641,0.4586,-0.0000,1.0990
0.7100,8.6292,17.2585,2.1573,-1.7567,-3.9270,1.6748,0.4718,-0.0000,1.0681
0.7199,8.7417,17.4835,2.1854,-1.7519,-3.9270,1.6851,0.4852,-0.0000,1.0371
0.7300,8.8549,17.7099,2.2137,-1.7469,-3.9270,1.6952,0.4987,-0.0000,1.0059
0.7401,8.9689,17.9378,2.2422,-1.7418,-3.9270,1.7049,0.5124,-0.0000,0.9746
0.7499,9.0792,18.1584,2.2698,-1.7365,-3.9270,1.7144,0.5262,-0.0000,0.9432
0.7600,9.1918,18.3836,2.2979,-1.7311,-3.9270,1.7235,0.5402,-0.0000,0.9117
0.7700,9.3030,18.6060,2.3258,-1.7256,-3.9270,1.7323,0.5543,-0.0000,0.8802
0.7800,9.4136,18.8271,2.3534,-1.7199,-3.9270,1.7408,0.5686,-0.0000,0.8486
0.7900,9.5251,19.0501,2.3813,-1.7141,-3.9270,1.7489,0.5831,-0.0000,0.8170
0.8000,9.6350,19.2700,2.4088,-1.7081,-3.9270,1.7568,0.5977,-0.0000,0.7853
0.8100,9.7450,19.4900,2.4363,-1.7019,-3.9270,1.7643,0.6125,-0.0000,0.7537
0.8200,9.8540,19.7080,2.4635,-1.6957,-3.9270,1.7716,0.6275,-0.0000,0.7221
0.8300,9.9636,19.9273,2.4909,-1.6892,-3.9270,1.7785,0.6426,-0.0000,0.6905
0.8401,10.0736,20.1471,2.5184,-1.6827,-3.9270,1.7851,0.6579,-0.0000,0.6589
0.8500,10.1809,20.3617,2.5452,-1.6759,-3.9270,1.7913,0.6733,-0.0000,0.6275
0.8600,10.2888,20.5776,2.5722,-1.6690,-3.9270,1.7973,0.6889,-0.0000,0.5960
0.8700,10.3963,20.7926,2.5991,-1.6620,-3.9270,1.8029,0.7046,-0.0000,0.5647
0.8800,10.5036,21.0073,2.6259,-1.6548,-3.9270,1.8083,0.7206,-0.0000,0.5335
0.8900,10.6097,21.2194,2.6524,-1.6474,-3.9270,1.8133,0.7366,-0.0000,0.5023
0.9000,10.7169,21.4338,2.6792,-1.6399,-3.9270,1.8180,0.7529,-0.0000,0.4713
0.9100,10.8219,21.6438,2.7055,-1.6322,-3.9270,1.8224,0.7692,-0.0000,0.4404
0.9200,10.9274,21.8549,2.7319,-1.6243,-3.9270,1.8265,0.7858,-0.0000,0.4097
0.9300,11.0334,22.0668,2.7583,-1.6163,-3.9270,1.8303,0.8025,-0.0000,0.3791
0.9400,11.1379,22.2758,2.7845,-1.6081,-3.9270,1.8338,0.8194,-0.0000,0.3487
0.9500,11.2415,22.4829,2.8104,-1.5998,-3.9270,1.8370,0.8364,-0.0000,0.3184
0.9600,11.3454,22.6909,2.8364,-1.5912,-3.9270,1.8398,0.8536,-0.0000,0.2883
0.9700,11.4485,22.8970,2.8621,-1.5825,-3.9270,1.8424,0.8710,-0.0000,0.2585
0.9800,11.5516,23.1032,2.8879,-1.5736,-3.9270,1.8447,0.8885,-0.0000,0.2288
0.9901,11.6545,23.3091,2.9136,-1.5646,-3.9270,1.8467,0.9062,-0.0000,0.1994
1.0000,11.7557,23.5114,2.9389,-1.5553,-3.9270,1.8484,0.9240,-0.0000,0.1701
1.0100,11.8572,23.7143,2.9643,-1.5459,-3.9270,1.8498,0.9420,-0.0000,0.1411
1.0200,11.9581,23.9162,2.9895,-1.5363,-3.9270,1.8510,0.9602,-0.0000,0.1124
1.0300,12.0586,24.1172,3.0147,-1.5265,-3.9270,1.8518,0.9785,-0.0000,0.0839
1.0403,12.1621,24.3242,3.0405,-1.5166,-3.9270,1.8523,0.9970,-0.0000,0.0557
1.0500,12.2582,24.5163,3.0645,-1.5064,-3.9270,1.8526,1.0157,-0.0000,0.0277
1.0600,12.3572,24.7144,3.0893,-1.4961,-3.9270,1.8526,1.0345,-0.0000,0.0000
1.0700,12.4557,24.9115,3.1139,-1.4855,-3.9270,1.8524,1.0534,-0.0000,-0.0273
1.0800,12.5538,25.1076,3.1384,-1.4748,-3.9270,1.8518,1.0726,-0.0000,-0.0544
1.0901,12.6520,25.3040,3.1630,-1.4639,-3.9270,1.8510,1.0919,-0.0000,-0.0812
1.1001,12.7490,25.4981,3.1873,-1.4528,-3.9270,1.8499,1.1113,-0.0000,-0.1077
1.1101,12.8459,25.6917,3.2115,-1.4415,-3.9270,1.8486,1.1310,-0.0000,-0.1338
1.1200,12.9410,25.8821,3.2353,-1.4299,-3.9270,1.8470,1.1507,-0.0000,-0.1596
1.1301,13.0378,26.0755,3.2594,-1.4182,-3.9270,1.8451,1.1707,-0.0000,-0.1850
1.1403,13.1341,26.2682,3.2835,-1.4063,-3.9270,1.8430,1.1908,0.0003,-0.2105
1.1500,13.2262,26.4524,3.3065,-1.3942,-3.9270,1.8407,1.2110,0.0008,-0.2359
1.1600,13.3198,26.6397,3.3300,-1.3819,-3.9270,1.8381,1.2314,0.0017,-0.2614
1.1700,13.4137,26.8273,3.3534,-1.3694,-3.9269,1.8352,1.2519,0.0029,-0.2868
1.1800,13.5066,27.0132,3.3767,-1.3567,-3.9269,1.8321,1.2726,0.0044,-0.3123
1.1903,13.6015,27.2030,3.4004,-1.3437,-3.9268,1.8287,1.2934,0.0061,-0.3377
1.2000,13.6909,27.3818,3.4227,-1.3306,-3.9267,1.8251,1.3143,0.0082,-0.3631
1.2100,13.7822,27.5645,3.4456,-1.3172,-3.9266,1.8212,1.3354,0.0105,-0.3884
1.2200,13.8731,27.7462,3.4683,-1.3037,-3.9265,1.8170,1.3566,0.0132,-0.4137
1.2300,13.9633,27.9266,3.4908,-1.2899,-3.9263,1.8127,1.3780,0.0161,-0.4389
1.2404,14.0563,28.1125,3.5141,-1.2759,-3.9262,1.8080,1.3995,0.0193,-0.4640
1.2500,14.1421,28.2841,3.5355,-1.2617,-3.9259,1.8031,1.4211,0.0228,-0.4890
1.2601,14.2313,28.4627,3.5578,-1.2472,-3.9257,1.7980,1.4429,0.0266,-0.5139
1.2700,14.3186,28.6373,3.5797,-1.2326,-3.9254,1.7926,1.4648,0.0306,-0.5386
1.2801,14.4070,28.8139,3.6017,-1.2177,-3.9250,1.7870,1.4868,0.0350,-0.5632
1.2902,14.4950,28.9900,3.6238,-1.2026,-3.9246,1.7811,1.5090,0.0396,-0.5877
1.2999,14.5788,29.1576,3.6447,-1.1873,-3.9242,1.7750,1.5313,0.0445,-0.6120
1.3101,14.6657,29.3315,3.6664,-1.1718,-3.9237,1.7686,1.5537,0.0497,-0.6361
1.3200,14.7502,29.5004,3.6876,-1.1560,-3.9231,1.7620,1.5762,0.0551,-0.6601
1.3301,14.8357,29.6713,3.7089,-1.1400,-3.9225,1.7552,1.5989,0.0608,-0.6838
1.3401,14.9195,29.8390,3.7299,-1.1238,-3.9218,1.7481,1.6217,0.0668,-0.7072
1.3500,15.0022,30.0044,3.7506,-1.1074,-3.9211,1.7408,1.6446,0.0730,-0.7305
1.3601,15.0860,30.1719,3.7715,-1.0907,-3.9203,1.7333,1.6676,0.0795,-0.7534
1.3700,15.1673,30.3346,3.7918,-1.0738,-3.9195,1.7255,1.6908,0.0862,-0.7761
1.3800,15.2487,30.4974,3.8122,-1.0567,-3.9185,1.7175,1.7141,0.0932,-0.7985
1.3904,15.3333,30.6665,3.8333,-1.0393,-3.9175,1.7093,1.7374,0.1004,-0.8206
1.3999,15.4096,30.8192,3.8524,-1.0217,-3.9164,1.7009,1.7609,0.1079,-0.8423
1.4100,15.4902,30.9804,3.8726,-1.0038,-3.9153,1.6922,1.7845,0.1156,-0.8637
1.4199,15.5688,31.1377,3.8922,-0.9857,-3.9140,1.6834,1.8083,0.1235,-0.8848
1.4300,15.6478,31.2956,3.9120,-0.9674,-3.9127,1.6743,1.8321,0.1317,-0.9054
1.4400,15.7257,31.4514,3.9314,-0.9489,-3.9113,1.6651,1.8560,0.1401,-0.9257
1.4500,15.8031,31.6061,3.9508,-0.9301,-3.9098,1.6556,1.8800,0.1487,-0.9455
1.4600,15.8798,31.7597,3.9700,-0.9110,-3.9083,1.6460,1.9042,0.1575,-0.9649
1.4700,15.9558,31.9116,3.9890,-0.8917,-3.9066,1.6361,1.9284,0.1666,-0.9839
1.4800,16.0313,32.0626,4.0078,-0.8722,-3.9048,1.6261,1.9527,0.1758,-1.0023
1.4901,16.1066,32.2131,4.0266,-0.8524,-3.9030,1.6159,1.9772,0.1853,-1.0203
1.5000,16.1803,32.3606,4.0451,-0.8324,-3.9010,1.6055,2.0000,0.1951,-1.0378
1.5100,16.2539,32.5078,4.0635,-0.8124,-3.8990,1.5950,2.0000,0.2064,-1.0549
1.5200,16.3267,32.6535,4.0817,-0.7924,-3.8968,1.5843,2.0000,0.2179,-1.0715
1.5300,16.3990,32.7981,4.0998,-0.7724,-3.8945,1.5734,2.0000,0.2294,-1.0876
1.5401,16.4711,32.9422,4.1178,-0.7524,-3.8921,1.5624,2.0000,0.2411,-1.1031
1.5500,16.5416,33.0831,4.1354,-0.7324,-3.8896,1.5512,2.0000,0.2528,-1.1182
1.5600,16.6119,33.2239,4.1530,-0.7124,-3.8869,1.5399,2.0000,0.2646,-1.1326
1.5700,16.6815,33.3630,4.1704,-0.6924,-3.8842,1.5284,2.0000,0.2764,-1.1465
1.5800,16.7505,33.5011,4.1876,-0.6724,-3.8813,1.5168,2.0000,0.2883,-1.1598
1.5900,16.8191,33.6383,4.2048,-0.6524,-3.8783,1.5051,2.0000,0.3003,-1.1726
1.6000,16.8865,33.7730,4.2216,-0.6324,-3.8751,1.4932,2.0000,0.3123,-1.1847
1.6100,16.9536,33.9071,4.2384,-0.6124,-3.8719,1.4813,2.0000,0.3243,-1.1962
1.6200,17.0198,34.0397,4.2550,-0.5924,-3.8685,1.4692,2.0000,0.3364,-1.2071
1.6300,17.0855,34.1710,4.2714,-0.5724,-3.8651,1.4570,2.0000,0.3485,-1.2174
1.6400,17.1507,34.3015,4.2877,-0.5524,-3.8614,1.4447,2.0000,0.3606,-1.2270
1.6500,17.2148,34.4296,4.3037,-0.5324,-3.8577,1.4324,2.0000,0.3728,-1.2360
1.6600,17.2786,34.5572,4.3196,-0.5124,-3.8539,1.4199,2.0000,0.3849,-1.2443
1.6700,17.3414,34.6828,4.3354,-0.4924,-3.8499,1.4074,2.0000,0.3971,-1.2520
1.6800,17.4037,34.8073,4.3509,-0.4724,-3.8458,1.3948,2.0000,0.4093,-1.2590
1.6900,17.4653,34.9306,4.3663,-0.4524,-3.8416,1.3822,2.0000,0.4214,-1.2653
1.7000,17.5261,35.0523,4.3815,-0.4324,-3.8373,1.3695,2.0000,0.4336,-1.2709
1.7100,17.5863,35.1727,4.3966,-0.4124,-3.8328,1.3567,2.0000,0.4457,-1.2758
1.7200,17.6458,35.2916,4.4115,-0.3924,-3.8282,1.3439,2.0000,0.4578,-1.2800
1.7300,17.7046,35.4092,4.4261,-0.3724,-3.8235,1.3311,2.0000,0.4699,-1.2836
1.7400,17.7628,35.5257,4.4407,-0.3524,-3.8187,1.3182,2.0000,0.4820,-1.2864
1.7500,17.8199,35.6397,4.4550,-0.3324,-3.8138,1.3053,2.0000,0.4940,-1.2885
1.7600,17.8766,35.7531,4.4691,-0.3124,-3.8087,1.2924,2.0000,0.5060,-1.2899
1.7701,17.9333,35.8667,4.4833,-0.2924,-3.8035,1.2795,2.0000,0.5179,-1.2907
1.7801,17.9885,35.9770,4.4971,-0.2724,-3.7982,1.2666,2.0000,0.5298,-1.2906
1.7900,18.0426,36.0852,4.5106,-0.2524,-3.7928,1.2537,2.0000,0.5416,-1.2899
1.8001,18.0972,36.1944,4.5243,-0.2324,-3.7873,1.2408,2.0000,0.5534,-1.2885
1.8100,18.1495,36.2991,4.5374,-0.2124,-3.7816,1.2280,2.0000,0.5652,-1.2864
1.8199,18.2019,36.4037,4.5505,-0.1924,-3.7759,1.2151,2.0000,0.5768,-1.2835
1.8300,18.2536,36.5072,4.5634,-0.1724,-3.7700,1.2023,2.0000,0.5884,-1.2800
1.8400,18.3046,36.6092,4.5762,-0.1524,-3.7640,1.1896,2.0000,0.5999,-1.2757
1.8500,18.3549,36.7097,4.5887,-0.1324,-3.7579,1.1769,2.0000,0.6114,-1.2707
1.8600,18.4045,36.8090,4.6011,-0.1124,-3.7516,1.1642,2.0000,0.6228,-1.2651
1.8700,18.4536,36.9071,4.6134,-0.0924,-3.7453,1.1516,2.0000,0.6341,-1.2588
1.8800,18.5015,37.0029,4.6254,-0.0724,-3.7388,1.1391,2.0000,0.6453,-1.2517
1.8901,18.5492,37.0984,4.6373,-0.0524,-3.7323,1.1267,2.0000,0.6564,-1.2440
1.9000,18.5956,37.1911,4.6489,-0.0324,-3.7256,1.1143,2.0000,0.6675,-1.2357
1.9100,18.6412,37.2824,4.6603,-0.0124,-3.7188,1.1020,2.0000,0.6784,-1.2266
1.9202,18.6876,37.3752,4.6719,0.0076,-3.7119,1.0899,2.0000,0.6893,-1.2170
1.9300,18.7308,37.4616,4.6827,0.0276,-3.7049,1.0778,2.0000,0.7000,-1.2066
1.9401,18.7753,37.5506,4.6938,0.0476,-3.6978,1.0659,2.0000,0.7107,-1.1957
1.9500,18.8174,37.6348,4.7044,0.0676,-3.6906,1.0540,2.0000,0.7213,-1.1841
1.9600,18.8597,37.7194,4.7149,0.0876,-3.6833,1.0423,2.0000,0.7317,-1.1719
1.9700,18.9012,37.8024,4.7253,0.1076,-3.6759,1.0307,2.0000,0.7421,-1.1591
1.9799,18.9417,37.8834,4.7354,0.1276,-3.6683,1.0192,2.0000,0.7523,-1.1457
1.9902,18.9826,37.9652,4.7456,0.1476,-3.6607,1.0079,2.0000,0.7625,-1.1318
2.0000,19.0211,38.0422,4.7553,0.1676,-3.6530,0.9968,2.0000,0.7725,-1.1173
2.0100,19.0597,38.1193,4.7649,0.1876,-3.6452,0.9857,2.0000,0.7824,-1.1022
2.0200,19.0973,38.1945,4.7743,0.2076,-3.6372,0.9749,2.0000,0.7922,-1.0866
2.0300,19.1343,38.2686,4.7836,0.2276,-3.6292,0.9642,2.0000,0.8019,-1.0705
2.0400,19.1704,38.3407,4.7926,0.2476,-3.6211,0.9536,2.0000,0.8115,-1.0539
2.0501,19.2061,38.4123,4.8015,0.2676,-3.6129,0.9433,2.0000,0.8209,-1.0368
2.0600,19.2406,38.4812,4.8101,0.2876,-3.6046,0.9331,2.0000,0.8302,-1.0192
2.0700,19.2745,38.5489,4.8186,0.3076,-3.5962,0.9231,2.0000,0.8394,-1.0012
2.0800,19.3075,38.6151,4.8269,0.3276,-3.5877,0.9132,2.0000,0.8485,-0.9827
2.0900,19.3401,38.6802,4.8350,0.3476,-3.5791,0.9036,2.0000,0.8575,-0.9639
2.1000,19.3717,38.7433,4.8429,0.3676,-3.5705,0.8941,2.0000,0.8663,-0.9446
2.1100,19.4026,38.8052,4.8506,0.3876,-3.5617,0.8849,2.0000,0.8750,-0.9249
2.1200,19.4326,38.8653,4.8582,0.4076,-3.5529,0.8758,2.0000,0.8836,-0.9049
2.1300,19.4620,38.9239,4.8655,0.4276,-3.5440,0.8670,2.0000,0.8921,-0.8846
2.1400,19.4906,38.9812,4.8726,0.4476,-3.5350,0.8584,2.0000,0.9004,-0.8639
2.1500,19.5184,39.0367,4.8796,0.4676,-3.5259,0.8499,2.0000,0.9086,-0.8430
2.1600,19.5454,39.0907,4.8863,0.4876,-3.5167,0.8417,2.0000,0.9167,-0.8217
2.1700,19.5716,39.1432,4.8929,0.5076,-3.5075,0.8337,2.0000,0.9246,-0.8002
2.1802,19.5975,39.1950,4.8994,0.5276,-3.4981,0.8259,2.0000,0.9324,-0.7784
2.1900,19.6218,39.2436,4.9055,0.5476,-3.4887,0.8184,2.0000,0.9401,-0.7565
2.1999,19.6456,39.2913,4.9114,0.5676,-3.4793,0.8110,2.0000,0.9477,-0.7343
2.2100,19.6688,39.3376,4.9172,0.5876,-3.4697,0.8039,2.0000,0.9551,-0.7120
2.2200,19.6912,39.3824,4.9228,0.6076,-3.4601,0.7970,2.0000,0.9624,-0.6895
2.2300,19.7129,39.4258,4.9282,0.6276,-3.4504,0.7903,2.0000,0.9696,-0.6669
2.2401,19.7338,39.4677,4.9335,0.6476,-3.4406,0.7839,2.0000,0.9766,-0.6442
2.2500,19.7537,39.5074,4.9384,0.6676,-3.4308,0.7777,2.0000,0.9835,-0.6214
2.2600,19.7730,39.5459,4.9432,0.6876,-3.4209,0.7717,2.0000,0.9903,-0.5985
2.2700,19.7914,39.5829,4.9479,0.7076,-3.4109,0.7659,2.0000,0.9969,-0.5756
2.2801,19.8094,39.6187,4.9523,0.7276,-3.4009,0.7604,2.0000,1.0034,-0.5527
2.2900,19.8262,39.6523,4.9565,0.7476,-3.3908,0.7551,2.0000,1.0098,-0.5297
2.3000,19.8423,39.6845,4.9606,0.7676,-3.3806,0.7500,2.0000,1.0161,-0.5068
2.3100,19.8576,39.7152,4.9644,0.7876,-3.3704,0.7452,2.0000,1.0222,-0.4840
2.3199,19.8722,39.7443,4.9680,0.8076,-3.3601,0.7406,2.0000,1.0282,-0.4612
2.3299,19.8859,39.7719,4.9715,0.8276,-3.3498,0.7362,2.0000,1.0341,-0.4386
2.3400,19.8990,39.7980,4.9747,0.8476,-3.3394,0.7320,2.0000,1.0399,-0.4160
2.3499,19.9112,39.8224,4.9778,0.8676,-3.3289,0.7281,2.0000,1.0455,-0.3936
2.3600,19.9227,39.8455,4.9807,0.8876,-3.3184,0.7244,2.0000,1.0511,-0.3714
2.3701,19.9334,39.8668,4.9834,0.9076,-3.3079,0.7209,2.0000,1.0565,-0.3493
2.3800,19.9432,39.8864,4.9858,0.9276,-3.2972,0.7176,2.0000,1.0618,-0.3275
2.3900,19.9523,39.9045,4.9881,0.9476,-3.2866,0.7146,2.0000,1.0670,-0.3059
2.4000,19.9605,39.9211,4.9901,0.9676,-3.2758,0.7117,2.0000,1.0720,-0.2845
2.4100,19.9680,39.9361,4.9920,0.9876,-3.2651,0.7091,2.0000,1.0770,-0.2634
2.4200,19.9747,39.9495,4.9937,1.0076,-3.2543,0.7067,2.0000,1.0819,-0.2426
2.4300,19.9806,39.9613,4.9952,1.0276,-3.2434,0.7044,2.0000,1.0866,-0.2222
2.4401,19.9858,39.9717,4.9965,1.0476,-3.2325,0.7024,2.0000,1.0913,-0.2021
2.4500,19.9901,39.9802,4.9975,1.0676,-3.2215,0.7006,2.0000,1.0959,-0.1823
2.4599,19.9937,39.9873,4.9984,1.0876,-3.2105,0.6990,2.0000,1.1003,-0.1629
2.4700,19.9964,39.9929,4.9991,1.1076,-3.1995,0.6975,2.0000,1.1047,-0.1440
2.4800,19.9984,39.9968,4.9996,1.1276,-3.1884,0.6963,2.0000,1.1090,-0.1254
2.4900,19.9996,39.9992,4.9999,1.1476,-3.1773,0.6952,2.0000,1.1132,-0.1073
2.5000,20.0000,40.0000,5.0000,1.1676,-3.1661,0.6943,2.0000,1.1173,-0.0896
2.5100,19.9996,39.9992,4.9999,1.1876,-3.1549,0.6936,2.0000,1.1214,-0.0725
2.5200,19.9984,39.9968,4.9996,1.2076,-3.1436,0.6930,2.0000,1.1253,-0.0558
2.5301,19.9964,39.9929,4.9991,1.2276,-3.1323,0.6926,2.0000,1.1292,-0.0397
2.5400,19.9937,39.9874,4.9984,1.2476,-3.1210,0.6924,2.0000,1.1331,-0.0240
2.5500,19.9901,39.9803,4.9975,1.2676,-3.1096,0.6923,2.0000,1.1369,-0.0090
2.5600,19.9858,39.9716,4.9964,1.2876,-3.0982,0.6924,2.0000,1.1406,0.0055
2.5700,19.9807,39.9613,4.9952,1.3076,-3.0868,0.6925,2.0000,1.1442,0.0195
2.5800,19.9747,39.9495,4.9937,1.3276,-3.0753,0.6929,2.0000,1.1479,0.0328
2.5900,19.9680,39.9360,4.9920,1.3476,-3.0638,0.6933,2.0000,1.1515,0.0455
2.6000,19.9605,39.9211,4.9901,1.3676,-3.0522,0.6939,2.0000,1.1550,0.0576
2.6100,19.9523,39.9045,4.9881,1.3876,-3.0406,0.6946,2.0000,1.1585,0.0690
