time_elapsed,injected_tau1,injected_tau2,injected_tau3,gazebo_pos1,gazebo_pos2,gazebo_pos3,gazebo_vel1,gazebo_vel2,gazebo_vel3
0.4601,17.1035,17.1035,17.1035,0.0815,0.7854,2.4496,0.5764,0.0000,2.0000
0.4700,17.4621,17.4621,17.4621,0.0876,0.7854,2.4696,0.6049,0.0000,2.0000
0.4800,17.8226,17.8226,17.8226,0.0939,0.7854,2.4896,0.6341,0.0000,2.0000
0.4900,18.1822,18.1822,18.1822,0.1006,0.7854,2.5096,0.6640,0.0000,2.0000
0.5000,18.5409,18.5409,18.5409,0.1075,0.7854,2.5296,0.6946,0.0000,2.0000
0.5100,18.8999,18.8999,18.8999,0.1148,0.7854,2.5496,0.7258,0.0000,2.0000
0.5200,19.2566,19.2566,19.2566,0.1223,0.7854,2.5696,0.7577,0.0000,2.0000
0.5300,19.6133,19.6133,19.6133,0.1302,0.7854,2.5896,0.7903,0.0000,2.0000
0.5400,19.9690,19.9690,19.9690,0.1385,0.7854,2.6096,0.8236,0.0000,2.0000
0.5500,20.3242,20.3242,20.3242,0.1471,0.7854,2.6296,0.8576,0.0000,2.0000
0.5600,20.6791,20.6791,20.6791,0.1560,0.7854,2.6496,0.8922,0.0000,2.0000
0.5700,21.0306,21.0306,21.0306,0.1653,0.7854,2.6696,0.9275,0.0000,2.0000
0.5801,21.3881,21.3881,21.3881,0.1749,0.7854,2.6896,0.9635,0.0000,2.0000
0.5900,21.7377,21.7377,21.7377,0.1849,0.7854,2.7096,1.0001,0.0000,2.0000
0.6000,22.0872,22.0872,22.0872,0.1953,0.7854,2.7296,1.0374,0.0000,2.0000
0.6100,22.4389,22.4389,22.4389,0.2060,0.7854,2.7496,1.0754,0.0000,2.0000
0.6200,22.7852,22.7852,22.7852,0.2172,0.7854,2.7696,1.1141,0.0000,2.0000
0.6300,23.1366,23.1366,23.1366,0.2287,0.7854,2.7896,1.1534,0.0000,2.0000
0.6400,23.4824,23.4824,23.4824,0.2406,0.7854,2.8096,1.1934,0.0000,2.0000
0.6500,23.8289,23.8289,23.8289,0.2530,0.7854,2.8296,1.2340,0.0000,2.0000
0.6600,24.1750,24.1750,24.1750,0.2657,0.7854,2.8496,1.2753,0.0000,2.0000
0.6700,24.5189,24.5189,24.5189,0.2789,0.7854,2.8696,1.3173,0.0000,2.0000
0.6800,24.8632,24.8632,24.8632,0.2925,0.7854,2.8896,1.3599,0.0000,2.0000
0.6900,25.2061,25.2061,25.2061,0.3065,0.7854,2.9096,1.4031,0.0000,2.0000
0.6999,25.5449,25.5449,25.5449,0.3210,0.7854,2.9296,1.4470,0.0000,2.0000
0.7101,25.8915,25.8915,25.8915,0.3359,0.7854,2.9496,1.4916,0.0000,2.0000
0.7201,26.2301,26.2301,26.2301,0.3513,0.7854,2.9696,1.5367,0.0000,2.0000
0.7301,26.5675,26.5675,26.5675,0.3671,0.7854,2.9896,1.5826,0.0000,2.0000
0.7401,26.9062,26.9062,26.9062,0.3834,0.7854,3.0096,1.6290,0.0000,2.0000
0.7500,27.2386,27.2386,27.2386,0.4002,0.7854,3.0296,1.6761,0.0000,2.0000
0.7600,27.5747,27.5747,27.5747,0.4174,0.7854,3.0496,1.7239,0.0000,2.0000
0.7701,27.9109,27.9109,27.9109,0.4351,0.7854,3.0696,1.7722,0.0000,2.0000
0.7800,28.2422,28.2422,28.2422,0.4533,0.7854,3.0896,1.8212,0.0000,2.0000
0.7901,28.5771,28.5771,28.5771,0.4720,0.7854,3.1096,1.8708,0.0000,2.0000
0.8000,28.9053,28.9053,28.9053,0.4912,0.7854,3.1296,1.9210,0.0000,2.0000
0.8101,29.2377,29.2377,29.2377,0.5110,0.7854,3.1496,1.9718,0.0000,2.0000
0.8200,29.5635,29.5635,29.5635,0.5310,0.7854,3.1696,2.0000,0.0000,2.0000
0.8301,29.8932,29.8932,29.8932,0.5510,0.7854,3.1896,2.0000,0.0000,2.0000
0.8400,30.2174,30.2174,30.2174,0.5710,0.7854,3.2096,2.0000,0.0000,2.0000
0.8500,30.5425,30.5425,30.5425,0.5910,0.7854,3.2296,2.0000,0.0000,2.0000
0.8600,30.8679,30.8679,30.8679,0.6110,0.7854,3.2496,2.0000,0.0000,2.0000
0.8700,31.1876,31.1876,31.1876,0.6310,0.7854,3.2696,2.0000,0.0000,2.0000
0.8800,31.5105,31.5105,31.5105,0.6510,0.7854,3.2896,2.0000,0.0000,2.0000
0.8900,31.8306,31.8306,31.8306,0.6710,0.7854,3.3096,2.0000,0.0000,2.0000
0.9000,32.1495,32.1495,32.1495,0.6910,0.7854,3.3296,2.0000,0.0000,2.0000
0.9100,32.4679,32.4679,32.4679,0.7110,0.7854,3.3496,2.0000,0.0000,2.0000
0.9200,32.7836,32.7836,32.7836,0.7310,0.7854,3.3696,2.0000,0.0000,2.0000
0.9300,33.0989,33.0989,33.0989,0.7510,0.7854,3.3896,2.0000,0.0000,2.0000
0.9400,33.4125,33.4125,33.4125,0.7710,0.7854,3.4096,2.0000,0.0000,2.0000
0.9500,33.7250,33.7250,33.7250,0.7910,0.7854,3.4296,2.0000,0.0000,2.0000
0.9601,34.0380,34.0380,34.0380,0.8110,0.7854,3.4496,2.0000,0.0000,2.0000
0.9700,34.3460,34.3460,34.3460,0.8310,0.7854,3.4696,2.0000,0.0000,2.0000
0.9800,34.6546,34.6546,34.6546,0.8510,0.7854,3.4896,2.0000,0.0000,2.0000
0.9900,34.9614,34.9614,34.9614,0.8710,0.7854,3.5096,2.0000,0.0000,2.0000
1.0000,35.2670,35.2670,35.2670,0.8910,0.7854,3.5296,2.0000,0.0000,2.0000
1.0100,35.5726,35.5726,35.5726,0.9110,0.7854,3.5496,2.0000,0.0000,2.0000
1.0200,35.8742,35.8742,35.8742,0.9310,0.7854,3.5696,2.0000,0.0000,2.0000
1.0300,36.1766,36.1766,36.1766,0.9510,0.7854,3.5896,2.0000,0.0000,2.0000
1.0400,36.4758,36.4758,36.4758,0.9710,0.7854,3.6096,2.0000,0.0000,2.0000
1.0500,36.7744,36.7744,36.7744,0.9910,0.7854,3.6296,2.0000,0.0000,2.0000
1.0600,37.0725,37.0725,37.0725,1.0110,0.7854,3.6496,2.0000,0.0000,2.0000
1.0700,37.3681,37.3681,37.3681,1.0310,0.7854,3.6696,2.0000,0.0000,2.0000
1.0800,37.6626,37.6626,37.6626,1.0510,0.7854,3.6896,2.0000,0.0000,2.0000
1.0900,37.9542,37.9542,37.9542,1.0710,0.7854,3.7096,2.0000,0.0000,2.0000
1.1000,38.2466,38.2466,38.2466,1.0910,0.7854,3.7296,2.0000,0.0000,2.0000
1.1100,38.5347,38.5347,38.5347,1.1110,0.7854,3.7496,2.0000,0.0000,2.0000
1.1200,38.8236,38.8236,38.8236,1.1310,0.7854,3.7696,2.0000,0.0000,2.0000
1.1301,39.1136,39.1136,39.1136,1.1510,0.7854,3.7896,2.0000,0.0000,2.0000
1.1400,39.3953,39.3953,39.3953,1.1710,0.7854,3.8096,2.0000,0.0000,2.0000
1.1500,39.6781,39.6781,39.6781,1.1910,0.7854,3.8296,2.0000,0.0000,2.0000
1.1601,39.9637,39.9637,39.9637,1.2110,0.7854,3.8496,2.0000,0.0000,2.0000
1.1701,40.2441,40.2441,40.2441,1.2310,0.7854,3.8696,2.0000,0.0000,2.0000
1.1800,40.5204,40.5204,40.5204,1.2510,0.7854,3.8896,2.0000,0.0000,2.0000
1.1901,40.7988,40.7988,40.7988,1.2710,0.7854,3.9096,2.0000,0.0000,2.0000
1.2000,41.0715,41.0715,41.0715,1.2910,0.7854,3.9270,2.0000,0.0000,1.7439
1.2101,41.3506,41.3506,41.3506,1.3110,0.7854,3.9270,2.0000,0.0000,0.0000
1.2200,41.6192,41.6192,41.6192,1.3310,0.7854,3.9270,2.0000,0.0000,0.0000
1.2300,41.8905,41.8905,41.8905,1.3510,0.7854,3.9270,2.0000,0.0000,0.0000
1.2399,42.1572,42.1572,42.1572,1.3710,0.7854,3.9270,2.0000,0.0000,0.0000
1.2500,42.4264,42.4264,42.4264,1.3910,0.7854,3.9270,2.0000,0.0000,0.0000
1.2601,42.6940,42.6940,42.6940,1.4110,0.7854,3.9270,2.0000,0.0000,0.0000
1.2700,42.9562,42.9562,42.9562,1.4310,0.7854,3.9270,2.0000,0.0000,0.0000
1.2800,43.2185,43.2185,43.2185,1.4510,0.7854,3.9270,2.0000,0.0000,0.0000
1.2900,43.4785,43.4785,43.4785,1.4710,0.7854,3.9270,2.0000,0.0000,0.0000
1.3000,43.7380,43.7380,43.7380,1.4910,0.7854,3.9270,2.0000,0.0000,0.0000
1.3100,43.9962,43.9962,43.9962,1.5110,0.7854,3.9270,2.0000,0.0000,0.0000
1.3200,44.2508,44.2508,44.2508,1.5310,0.7854,3.9270,2.0000,0.0000,0.0000
1.3300,44.5045,44.5045,44.5045,1.5510,0.7854,3.9270,2.0000,0.0000,0.0000
1.3400,44.7565,44.7565,44.7565,1.5710,0.7854,3.9270,2.0000,0.0000,0.0000
1.3500,45.0056,45.0056,45.0056,1.5910,0.7854,3.9270,2.0000,0.0000,0.0000
1.3600,45.2557,45.2557,45.2557,1.6110,0.7854,3.9270,2.0000,0.0000,0.0000
1.3700,45.5019,45.5019,45.5019,1.6310,0.7854,3.9270,2.0000,0.0000,0.0000
1.3801,45.7485,45.7485,45.7485,1.6510,0.7854,3.9270,2.0000,0.0000,0.0000
1.3900,45.9895,45.9895,45.9895,1.6710,0.7854,3.9270,2.0000,0.0000,0.0000
1.4000,46.2308,46.2308,46.2308,1.6910,0.7854,3.9270,2.0000,0.0000,0.0000
1.4100,46.4705,46.4705,46.4705,1.7110,0.7854,3.9270,2.0000,0.0000,0.0000
1.4200,46.7082,46.7082,46.7082,1.7310,0.7854,3.9270,2.0000,0.0000,0.0000
1.4300,46.9434,46.9434,46.9434,1.7510,0.7854,3.9270,2.0000,0.0000,0.0000
1.4400,47.1774,47.1774,47.1774,1.7710,0.7854,3.9270,2.0000,0.0000,0.0000
1.4500,47.4093,47.4093,47.4093,1.7910,0.7854,3.9270,2.0000,0.0000,0.0000
1.4601,47.6413,47.6413,47.6413,1.8110,0.7854,3.9270,2.0000,0.0000,0.0000
1.4700,47.8676,47.8676,47.8676,1.8310,0.7854,3.9270,2.0000,0.0000,0.0000
1.4800,48.0946,48.0946,48.0946,1.8510,0.7854,3.9270,2.0000,0.0000,0.0000
1.4900,48.3184,48.3184,48.3184,1.8710,0.7854,3.9270,2.0000,0.0000,0.0000
1.5001,48.5425,48.5425,48.5425,1.8910,0.7854,3.9270,2.0000,0.0000,0.0000
1.5101,48.7642,48.7642,48.7642,1.9110,0.7854,3.9270,2.0000,0.0000,0.0000
1.5200,48.9795,48.9795,48.9795,1.9310,0.7854,3.9270,2.0000,0.0000,0.0000
1.5301,49.1987,49.1987,49.1987,1.9510,0.7854,3.9270,2.0000,0.0000,0.0000
1.5400,49.4124,49.4124,49.4124,1.9710,0.7854,3.9270,2.0000,0.0000,0.0000
1.5499,49.6236,49.6236,49.6236,1.9910,0.7854,3.9270,2.0000,0.0000,0.0000
1.5600,49.8358,49.8358,49.8358,2.0110,0.7854,3.9270,2.0000,0.0000,0.0000
1.5700,50.0445,50.0445,50.0445,2.0310,0.7854,3.9270,2.0000,0.0000,0.0000
1.5802,50.2552,50.2552,50.2552,2.0510,0.7854,3.9270,2.0000,0.0000,0.0000
1.5900,50.4563,50.4563,50.4563,2.0710,0.7854,3.9270,2.0000,0.0000,0.0000
1.6000,50.6599,50.6599,50.6599,2.0910,0.7854,3.9270,2.0000,0.0000,0.0000
1.6102,50.8653,50.8653,50.8653,2.1110,0.7854,3.9270,2.0000,0.0000,0.0000
1.6202,51.0646,51.0646,51.0646,2.1310,0.7854,3.9270,2.0000,0.0000,0.0000
1.6300,51.2566,51.2566,51.2566,2.1310,0.7854,3.9270,2.0000,0.0000,0.0000
1.6401,51.4541,51.4541,51.4541,2.1710,0.7854,3.9270,2.0000,0.0000,0.0000
1.6501,51.6472,51.6472,51.6472,2.1910,0.7854,3.9270,2.0000,0.0000,0.0000
1.6601,51.8382,51.8382,51.8382,2.2110,0.7854,3.9270,2.0000,0.0000,0.0000
1.6701,52.0263,52.0263,52.0263,2.2310,0.7854,3.9270,2.0000,0.0000,0.0000
1.6802,52.2143,52.2143,52.2143,2.2510,0.7854,3.9270,2.0000,0.0000,0.0000
1.6901,52.3974,52.3974,52.3974,2.2710,0.7854,3.9270,2.0000,0.0000,0.0000
1.7001,52.5802,52.5802,52.5802,2.2910,0.7854,3.9270,2.0000,0.0000,0.0000
1.7103,52.7639,52.7639,52.7639,2.3110,0.7854,3.9270,2.0000,0.0000,0.0000
1.7203,52.9421,52.9421,52.9421,2.3310,0.7854,3.9270,2.0000,0.0000,0.0000
1.7302,53.1168,53.1168,53.1168,2.3510,0.7854,3.9270,2.0000,0.0000,0.0000
1.7401,53.2897,53.2897,53.2897,2.3710,0.7854,3.9270,2.0000,0.0000,0.0000
1.7502,53.4640,53.4640,53.4640,2.3910,0.7854,3.9270,2.0000,0.0000,0.0000
1.7601,53.6315,53.6315,53.6315,2.3910,0.7854,3.9270,2.0000,0.0000,0.0000
1.7700,53.7978,53.7978,53.7978,2.4110,0.7854,3.9270,2.0000,0.0000,0.0000
1.7800,53.9636,53.9636,53.9636,2.4310,0.7854,3.9270,2.0000,0.0000,0.0000
1.7900,54.1288,54.1288,54.1288,2.4710,0.7854,3.9270,2.0000,0.0000,0.0000
1.8000,54.2897,54.2897,54.2897,2.4710,0.7854,3.9270,2.0000,0.0000,0.0000
1.8101,54.4506,54.4506,54.4506,2.4910,0.7854,3.9270,2.0000,0.0000,0.0000
1.8200,54.6061,54.6061,54.6061,2.5110,0.7854,3.9270,2.0000,0.0000,0.0000
1.8300,54.7621,54.7621,54.7621,2.5310,0.7854,3.9270,2.0000,0.0000,0.0000
1.8401,54.9157,54.9157,54.9157,2.5510,0.7854,3.9270,2.0000,0.0000,0.0000
1.8500,55.0656,55.0656,55.0656,2.5710,0.7854,3.9270,2.0000,0.0000,0.0000
1.8600,55.2145,55.2145,55.2145,2.5910,0.7854,3.9270,2.0000,0.0000,0.0000
1.8700,55.3602,55.3602,55.3602,2.6110,0.7854,3.9270,2.0000,0.0000,0.0000
1.8802,55.5069,55.5069,55.5069,2.6310,0.7854,3.9270,2.0000,0.0000,0.0000
1.8901,55.6475,55.6475,55.6475,2.6510,0.7854,3.9270,2.0000,0.0000,0.0000
1.9000,55.7863,55.7863,55.7863,2.6710,0.7854,3.9270,2.0000,0.0000,0.0000
1.9101,55.9261,55.9261,55.9261,2.6910,0.7854,3.9270,2.0000,0.0000,0.0000
1.9200,56.0599,56.0599,56.0599,2.7110,0.7854,3.9270,2.0000,0.0000,0.0000
1.9300,56.1932,56.1932,56.1932,2.7310,0.7854,3.9270,2.0000,0.0000,0.0000
1.9401,56.3257,56.3257,56.3257,2.7510,0.7854,3.9270,2.0000,0.0000,0.0000
1.9500,56.4528,56.4528,56.4528,2.7710,0.7854,3.9270,2.0000,0.0000,0.0000
1.9601,56.5811,56.5811,56.5811,2.7910,0.7854,3.9270,2.0000,0.0000,0.0000
1.9700,56.7039,56.7039,56.7039,2.7925,0.7854,3.9270,0.1561,0.0000,0.0000
1.9800,56.8258,56.8258,56.8258,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
1.9901,56.9465,56.9465,56.9465,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0000,57.0636,57.0636,57.0636,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0100,57.1788,57.1788,57.1788,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0200,57.2918,57.2918,57.2918,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0300,57.4032,57.4032,57.4032,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0400,57.5115,57.5115,57.5115,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0500,57.6177,57.6177,57.6177,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0600,57.7220,57.7220,57.7220,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0700,57.8234,57.8234,57.8234,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0800,57.9231,57.9231,57.9231,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.0899,58.0195,58.0195,58.0195,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1000,58.1150,58.1150,58.1150,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1100,58.2079,58.2079,58.2079,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1200,58.2980,58.2980,58.2980,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1300,58.3861,58.3861,58.3861,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1400,58.4716,58.4716,58.4716,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1500,58.5550,58.5550,58.5550,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1600,58.6363,58.6363,58.6363,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1700,58.7148,58.7148,58.7148,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1800,58.7917,58.7917,58.7917,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.1900,58.8654,58.8654,58.8654,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2000,58.9374,58.9374,58.9374,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2100,59.0069,59.0069,59.0069,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2200,59.0739,59.0739,59.0739,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2300,59.1387,59.1387,59.1387,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2400,59.2011,59.2011,59.2011,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2500,59.2613,59.2613,59.2613,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2600,59.3193,59.3193,59.3193,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2700,59.3746,59.3746,59.3746,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2800,59.4275,59.4275,59.4275,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.2900,59.4782,59.4782,59.4782,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3000,59.5267,59.5267,59.5267,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3100,59.5730,59.5730,59.5730,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3200,59.6166,59.6166,59.6166,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3300,59.6579,59.6579,59.6579,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3400,59.6969,59.6969,59.6969,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3500,59.7338,59.7338,59.7338,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3600,59.7681,59.7681,59.7681,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3700,59.8000,59.8000,59.8000,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3800,59.8294,59.8294,59.8294,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.3900,59.8566,59.8566,59.8566,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4001,59.8819,59.8819,59.8819,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4100,59.9040,59.9040,59.9040,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4200,59.9243,59.9243,59.9243,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4300,59.9420,59.9420,59.9420,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4400,59.9573,59.9573,59.9573,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4500,59.9704,59.9704,59.9704,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4601,59.9812,59.9812,59.9812,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4700,59.9893,59.9893,59.9893,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4800,59.9953,59.9953,59.9953,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.4901,59.9988,59.9988,59.9988,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5000,60.0000,60.0000,60.0000,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5100,59.9988,59.9988,59.9988,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5200,59.9953,59.9953,59.9953,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5301,59.9893,59.9893,59.9893,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5400,59.9811,59.9811,59.9811,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5500,59.9704,59.9704,59.9704,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5600,59.9573,59.9573,59.9573,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5701,59.9418,59.9418,59.9418,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5800,59.9242,59.9242,59.9242,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.5900,59.9041,59.9041,59.9041,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6000,59.8816,59.8816,59.8816,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6100,59.8568,59.8568,59.8568,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6200,59.8295,59.8295,59.8295,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6300,59.7999,59.7999,59.7999,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6400,59.7680,59.7680,59.7680,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6500,59.7339,59.7339,59.7339,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6600,59.6969,59.6969,59.6969,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6700,59.6580,59.6580,59.6580,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6800,59.6167,59.6167,59.6167,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.6900,59.5730,59.5730,59.5730,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.7000,59.5268,59.5268,59.5268,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.7100,59.4784,59.4784,59.4784,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.7200,59.4277,59.4277,59.4277,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.7301,59.3741,59.3741,59.3741,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.7400,59.3191,59.3191,59.3191,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
2.7500,59.2615,59.2615,59.2615,2.7925,0.7854,3.9270,0.0000,0.0000,0.0000
