t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
2.430,-0.15252902,0.73734108,2.43559316,-0.16614286,-0.05234638,0.08648532,-0.10202149,-0.03214376,0.05310708,-0.14506041,0.73923305,2.42997769,-0.16450961,-0.05479116,0.08735333,-0.17358410,-22.81111355,0.20198383,-0.32654793,-0.04827855,0.03409583,-0.50013203,-22.85939210,0.23607966,-0.50160871,-22.81415783,0.18268422,-0.00746861,-0.00189197,0.00561547,-0.00163325,0.00244478,-0.00086801
2.440,-0.15419555,0.73681601,2.43646066,-0.16716320,-0.05266786,0.08701646,-0.10204764,-0.03215200,0.05312069,-0.14673770,0.73867823,2.43085949,-0.16531451,-0.05496375,0.08756003,-0.17371102,-22.82023542,0.20437441,-0.32624391,-0.04547012,0.03485303,-0.49995493,-22.86570554,0.23922745,-0.50096074,-22.81971716,0.18570983,-0.00745785,-0.00186222,0.00560117,-0.00184869,0.00229589,-0.00054357
2.450,-0.15587228,0.73628772,2.43733349,-0.16818380,-0.05298942,0.08754773,-0.10207116,-0.03215941,0.05313293,-0.14842300,0.73812193,2.43174336,-0.16611830,-0.05513031,0.08776663,-0.17383402,-22.82940438,0.20678021,-0.32610364,-0.04285395,0.03559849,-0.49993766,-22.87225834,0.24237870,-0.50046822,-22.82549829,0.18874302,-0.00744928,-0.00183421,0.00559013,-0.00206550,0.00214089,-0.00021890
2.460,-0.15755922,0.73575622,2.43821162,-0.16920462,-0.05331104,0.08807912,-0.10209206,-0.03216599,0.05314381,-0.15011630,0.73756420,2.43262930,-0.16692122,-0.05529113,0.08797359,-0.17395311,-22.83862024,0.20920108,-0.32612856,-0.04043648,0.03633031,-0.50008166,-22.87905672,0.24553139,-0.50013203,-22.83150530,0.19178242,-0.00744292,-0.00180798,0.00558232,-0.00228340,0.00198009,0.00010553
2.470,-0.15925637,0.73522150,2.43909507,-0.17022563,-0.05363273,0.08861060,-0.10211036,-0.03217176,0.05315334,-0.15181760,0.73700507,2.43351735,-0.16772348,-0.05544650,0.08818136,-0.17406832,-22.84788307,0.21163708,-0.32631953,-0.03822402,0.03704699,-0.50038785,-22.88610710,0.24868407,-0.49995493,-22.83774923,0.19482512,-0.00743877,-0.00178357,0.00557772,-0.00250215,0.00181377,0.00042924
2.480,-0.16096374,0.73468356,2.43998383,-0.17124682,-0.05395448,0.08914218,-0.10212605,-0.03217670,0.05316151,-0.15352691,0.73644459,2.43440752,-0.16852533,-0.05559674,0.08839037,-0.17417962,-22.85719280,0.21408816,-0.32667766,-0.03622232,0.03774691,-0.50085728,-22.89341512,0.25183507,-0.49993766,-22.84423461,0.19786999,-0.00743683,-0.00176103,0.00557631,-0.00272149,0.00164226,0.00075181
2.490,-0.16268131,0.73414241,2.44087791,-0.17226814,-0.05427626,0.08967383,-0.10213915,-0.03218083,0.05316832,-0.15524423,0.73588281,2.43529985,-0.16932699,-0.05574215,0.08860106,-0.17428705,-22.86654899,0.21655444,-0.32720107,-0.03443331,0.03842932,-0.50148812,-22.90098231,0.25498376,-0.50008166,-22.85096753,0.20091483,-0.00743708,-0.00174040,0.00557806,-0.00294115,0.00146589,0.00107277
2.500,-0.16440910,0.73359804,2.44177731,-0.17328959,-0.05459809,0.09020554,-0.10214965,-0.03218414,0.05317379,-0.15696957,0.73531975,2.43619437,-0.17012871,-0.05588307,0.08881382,-0.17439058,-22.87595180,0.21903584,-0.32789129,-0.03286325,0.03909254,-0.50228187,-22.90881505,0.25812838,-0.50038785,-22.85795418,0.20395801,-0.00743953,-0.00172171,0.00558294,-0.00316088,0.00128498,0.00139172
2.510,-0.16614710,0.73305045,2.44268202,-0.17431113,-0.05491994,0.09073730,-0.10215758,-0.03218664,0.05317792,-0.15870294,0.73475545,2.43709112,-0.17093073,-0.05601984,0.08902908,-0.17449025,-22.88540121,0.22153231,-0.32874730,-0.03151561,0.03973531,-0.50323755,-22.91691682,0.26126761,-0.50085728,-22.86520006,0.20699766,-0.00744416,-0.00170500,0.00559090,-0.00338040,0.00109990,0.00170822
2.520,-0.16789532,0.73249964,2.44359206,-0.17533273,-0.05524182,0.09126909,-0.10216294,-0.03218832,0.05318071,-0.16044435,0.73418993,2.43799014,-0.17173327,-0.05615278,0.08924720,-0.17458606,-22.89489695,0.22404396,-0.32976832,-0.03039260,0.04035687,-0.50435438,-22.92528954,0.26440083,-0.50148812,-22.87270650,0.21003298,-0.00745097,-0.00169029,0.00560192,-0.00359946,0.00091096,0.00202189
2.530,-0.16965376,0.73194561,2.44450741,-0.17635438,-0.05556371,0.09180091,-0.10216572,-0.03218920,0.05318216,-0.16219381,0.73362323,2.43889146,-0.17253658,-0.05628226,0.08946856,-0.17467799,-22.90443906,0.22657067,-0.33095364,-0.02949746,0.04095591,-0.50563163,-22.93393652,0.26752657,-0.50228187,-22.88047970,0.21306205,-0.00745995,-0.00167762,0.00561595,-0.00381780,0.00071855,0.00233235
2.540,-0.17142241,0.73138836,2.44542807,-0.17737604,-0.05588560,0.09233273,-0.10216595,-0.03218927,0.05318228,-0.16395135,0.73305535,2.43979515,-0.17334090,-0.05640862,0.08969352,-0.17476607,-22.91402743,0.22911242,-0.33230125,-0.02883181,0.04153157,-0.50706733,-22.94285924,0.27064399,-0.50323755,-22.88852296,0.21608340,-0.00747106,-0.00166699,0.00563292,-0.00403514,0.00052302,0.00263921
2.550,-0.17320128,0.73082790,2.44635406,-0.17839769,-0.05620749,0.09286455,-0.10216363,-0.03218854,0.05318107,-0.16571698,0.73248632,2.44070124,-0.17414646,-0.05653223,0.08992244,-0.17485031,-22.92366154,0.23166942,-0.33380889,-0.02839443,0.04208374,-0.50865921,-22.95205596,0.27375316,-0.50435438,-22.89683801,0.21909624,-0.00748430,-0.00165842,0.00565282,-0.00425123,0.00032474,0.00294211
2.560,-0.17499036,0.73026421,2.44728536,-0.17941930,-0.05652937,0.09339635,-0.10215877,-0.03218701,0.05317854,-0.16749073,0.73191615,2.44160979,-0.17495351,-0.05665346,0.09015563,-0.17493072,-22.93334197,0.23424139,-0.33547553,-0.02818981,0.04261081,-0.51040625,-22.96153177,0.27685220,-0.50563163,-22.90542795,0.22209897,-0.00749963,-0.00165194,0.00567557,-0.00446579,0.00012409,0.00324072
2.570,-0.17678966,0.72969731,2.44822199,-0.18044086,-0.05685123,0.09392812,-0.10215137,-0.03218468,0.05317468,-0.16927261,0.73134485,2.44252086,-0.17576228,-0.05677267,0.09039342,-0.17500728,-22.94306789,0.23682860,-0.33729781,-0.02821407,0.04311313,-0.51230508,-22.97128196,0.27994173,-0.50706733,-22.91429409,0.22509060,-0.00751705,-0.00164754,0.00570113,-0.00467858,-0.00007856,0.00353470
2.580,-0.17859918,0.72912719,2.44916393,-0.18146232,-0.05717306,0.09445984,-0.10214143,-0.03218155,0.05316951,-0.17106267,0.73077242,2.44343450,-0.17657300,-0.05689023,0.09063611,-0.17507998,-22.95283962,0.23943085,-0.33927391,-0.02846926,0.04358956,-0.51435390,-22.98130888,0.28302041,-0.50865921,-22.92343451,0.22807106,-0.00753651,-0.00164523,0.00572943,-0.00488932,-0.00028283,0.00382373
2.590,-0.18041891,0.72855385,2.45011118,-0.18248368,-0.05749486,0.09499150,-0.10212898,-0.03217762,0.05316303,-0.17286091,0.73019886,2.44435078,-0.17738591,-0.05700651,0.09088400,-0.17514888,-22.96265704,0.24204812,-0.34140065,-0.02895428,0.04403974,-0.51654953,-22.99161132,0.28608786,-0.51040625,-22.93285409,0.23103836,-0.00755800,-0.00164501,0.00576040,-0.00509777,-0.00048835,0.00410750
2.600,-0.18224885,0.72797729,2.45106376,-0.18350489,-0.05781661,0.09552310,-0.10211402,-0.03217291,0.05315524,-0.17466738,0.72962418,2.44526975,-0.17820122,-0.05712189,0.09113736,-0.17521397,-22.97251993,0.24468056,-0.34367411,-0.02966607,0.04446383,-0.51888808,-23.00218600,0.28914438,-0.51230508,-22.94254794,0.23399301,-0.00758147,-0.00164689,0.00579401,-0.00530367,-0.00069472,0.00438574
2.610,-0.18408901,0.72739752,2.45202164,-0.18452595,-0.05813831,0.09605460,-0.10209654,-0.03216740,0.05314615,-0.17648211,0.72904837,2.44619149,-0.17901918,-0.05723675,0.09139646,-0.17527522,-22.98242804,0.24732801,-0.34609170,-0.03060324,0.04486123,-0.52136692,-23.01303127,0.29218925,-0.51435390,-22.95251822,0.23693354,-0.00760690,-0.00165085,0.00583015,-0.00550677,-0.00090156,0.00465814
2.620,-0.18593937,0.72681453,2.45298485,-0.18554682,-0.05845996,0.09658601,-0.10207657,-0.03216111,0.05313575,-0.17830514,0.72847141,2.44711606,-0.17984000,-0.05735146,0.09166154,-0.17533268,-22.99238138,0.24999062,-0.34864852,-0.03176246,0.04523226,-0.52398121,-23.02414384,0.29522288,-0.51654953,-22.96276353,0.23985947,-0.00763423,-0.00165688,0.00586879,-0.00570682,-0.00110850,0.00492447
2.630,-0.18779994,0.72622832,2.45395336,-0.18656747,-0.05878153,0.09711731,-0.10205411,-0.03215403,0.05312405,-0.18013649,0.72789330,2.44804353,-0.18066390,-0.05746638,0.09193284,-0.17538634,-23.00238002,0.25266817,-0.35134163,-0.03314214,0.04557634,-0.52672797,-23.03552216,0.29824451,-0.51888808,-22.97328042,0.24277101,-0.00766345,-0.00166498,0.00590983,-0.00590357,-0.00131515,0.00518447
2.640,-0.18967072,0.72563890,2.45492719,-0.18758789,-0.05910303,0.09764849,-0.10202916,-0.03214617,0.05311107,-0.18197622,0.72731402,2.44897396,-0.18149109,-0.05758189,0.09221059,-0.17543619,-23.01242342,0.25536087,-0.35416600,-0.03473627,0.04589420,-0.52960219,-23.04715969,0.30125506,-0.52136692,-22.98406706,0.24566733,-0.00769450,-0.00167512,0.00595323,-0.00609680,-0.00152114,0.00543790
2.650,-0.19155170,0.72504626,2.45590633,-0.18860805,-0.05942445,0.09817953,-0.10200173,-0.03213753,0.05309679,-0.18382436,0.72673354,2.44990745,-0.18232178,-0.05769836,0.09249499,-0.17548225,-23.02251181,0.25806857,-0.35711749,-0.03654257,0.04618554,-0.53259974,-23.05905438,0.30425411,-0.52398121,-22.99511995,0.24854879,-0.00772734,-0.00168728,0.00599888,-0.00628627,-0.00172609,0.00568454
2.660,-0.19344288,0.72445041,2.45689078,-0.18962792,-0.05974578,0.09871042,-0.10197183,-0.03212811,0.05308123,-0.18568095,0.72615184,2.45084405,-0.18315617,-0.05781616,0.09278624,-0.17552452,-23.03264480,0.26079134,-0.36019086,-0.03855488,0.04645095,-0.53571538,-23.07119968,0.30724229,-0.52672797,-23.00643739,0.25141452,-0.00776193,-0.00170143,0.00604673,-0.00647175,-0.00192962,0.00592418
2.670,-0.19534426,0.72385134,2.45788054,-0.19064748,-0.06006701,0.09924115,-0.10193947,-0.03211792,0.05306438,-0.18754605,0.72556890,2.45178384,-0.18399446,-0.05793562,0.09308452,-0.17556301,-23.04282256,0.26352910,-0.36338182,-0.04076956,0.04669049,-0.53894483,-23.08359212,0.31021959,-0.52960219,-23.01801267,0.25426537,-0.00779821,-0.00171756,0.00609670,-0.00665302,-0.00213139,0.00615663
2.680,-0.19725583,0.72324907,2.45887561,-0.19166670,-0.06038814,0.09977171,-0.10190466,-0.03210695,0.05304626,-0.18941969,0.72498469,2.45272690,-0.18483685,-0.05805713,0.09339001,-0.17559773,-23.05304438,0.26628199,-0.36668379,-0.04317812,0.04690518,-0.54228151,-23.09622250,0.31318717,-0.53259974,-23.02984357,0.25710087,-0.00783614,-0.00173562,0.00614871,-0.00682985,-0.00233101,0.00638170
2.690,-0.19917759,0.72264358,2.45987598,-0.19268556,-0.06070915,0.10030207,-0.10186739,-0.03209521,0.05302686,-0.19130192,0.72439916,2.45367332,-0.18568351,-0.05818101,0.09370287,-0.17562866,-23.06331078,0.26904980,-0.37009284,-0.04577804,0.04709475,-0.54572150,-23.10908882,0.31614455,-0.53571538,-23.04192336,0.25992158,-0.00787567,-0.00175558,0.00620266,-0.00700205,-0.00252814,0.00659920
2.700,-0.20110954,0.72203488,2.46088165,-0.19370404,-0.06103004,0.10083224,-0.10182769,-0.03208270,0.05300619,-0.19319280,0.72381229,2.45462316,-0.18653463,-0.05830761,0.09402323,-0.17565583,-23.07362137,0.27183259,-0.37360308,-0.04856156,0.04726009,-0.54925891,-23.12218293,0.31909267,-0.53894483,-23.05424841,0.26272743,-0.00791674,-0.00177741,0.00625849,-0.00716941,-0.00272243,0.00680901
2.710,-0.20305167,0.72142298,2.46189262,-0.19472211,-0.06135080,0.10136219,-0.10178555,-0.03206942,0.05298426,-0.19509238,0.72322402,2.45557651,-0.18739038,-0.05843727,0.09435123,-0.17567923,-23.08397572,0.27463042,-0.37720794,-0.05152047,0.04740212,-0.55288718,-23.13549619,0.32203254,-0.54228151,-23.06680938,0.26551955,-0.00795929,-0.00180104,0.00631611,-0.00733173,-0.00291353,0.00701096
2.720,-0.20500398,0.72080787,2.46290889,-0.19573974,-0.06167143,0.10189192,-0.10174099,-0.03205538,0.05296106,-0.19700070,0.72263433,2.45653346,-0.18825092,-0.05857030,0.09468700,-0.17569889,-23.09437401,0.27744323,-0.38090226,-0.05464921,0.04752127,-0.55660115,-23.14902323,0.32496450,-0.54572150,-23.07960412,0.26829740,-0.00800328,-0.00182646,0.00637543,-0.00748882,-0.00310113,0.00720492
2.730,-0.20696646,0.72018955,2.46393046,-0.19675692,-0.06199191,0.10242141,-0.10169401,-0.03204058,0.05293661,-0.19891783,0.72204316,2.45749407,-0.18911640,-0.05870703,0.09503064,-0.17571479,-23.10481612,0.28027101,-0.38467979,-0.05794017,0.04761838,-0.56039458,-23.16275629,0.32788939,-0.54925891,-23.09262432,0.27106189,-0.00804863,-0.00185361,0.00643639,-0.00764052,-0.00328488,0.00739077
2.740,-0.20893912,0.71956803,2.46495732,-0.19777361,-0.06231223,0.10295065,-0.10164462,-0.03202502,0.05291090,-0.20084382,0.72145046,2.45845844,-0.18998699,-0.05884776,0.09538225,-0.17572694,-23.11530170,0.28311374,-0.38853464,-0.06138490,0.04769433,-0.56426158,-23.17668660,0.33080808,-0.55288718,-23.10586121,0.27381400,-0.00809530,-0.00188243,0.00649888,-0.00778662,-0.00346447,0.00756840
2.750,-0.21092193,0.71894331,2.46598947,-0.19878980,-0.06263240,0.10347962,-0.10159282,-0.03200870,0.05288394,-0.20277872,0.72085618,2.45942665,-0.19086281,-0.05899280,0.09574191,-0.17573534,-23.12583062,0.28597144,-0.39245956,-0.06497530,0.04775005,-0.56819491,-23.19080593,0.33372149,-0.55660115,-23.11930928,0.27655405,-0.00814321,-0.00191287,0.00656282,-0.00792699,-0.00363960,0.00773771
2.760,-0.21291491,0.71831538,2.46702691,-0.19980546,-0.06295241,0.10400832,-0.10153863,-0.03199162,0.05285573,-0.20472260,0.72026027,2.46039878,-0.19174400,-0.05914241,0.09610971,-0.17574002,-23.13640305,0.28884402,-0.39644984,-0.06870485,0.04778614,-0.57218985,-23.20510790,0.33663016,-0.56039458,-23.13296066,0.27928284,-0.00819231,-0.00194489,0.00662813,-0.00806146,-0.00381000,0.00789861
2.770,-0.21491804,0.71768426,2.46806963,-0.20082057,-0.06327223,0.10453673,-0.10148205,-0.03197380,0.05282627,-0.20667550,0.71966266,2.46137492,-0.19263068,-0.05929689,0.09648570,-0.17574095,-23.14701837,0.29173155,-0.40049740,-0.07256221,0.04780406,-0.57623835,-23.21958057,0.33953561,-0.56426158,-23.14680643,0.28200124,-0.00824254,-0.00197840,0.00669471,-0.00818989,-0.00397534,0.00805103
2.780,-0.21693132,0.71704994,2.46911764,-0.20183509,-0.06359188,0.10506484,-0.10142309,-0.03195522,0.05279558,-0.20863750,0.71906331,2.46235515,-0.19352297,-0.05945650,0.09686993,-0.17573816,-23.15767665,0.29463402,-0.40459633,-0.07653997,0.04780469,-0.58033449,-23.23421662,0.34243871,-0.56819491,-23.16083827,0.28471017,-0.00829382,-0.00201337,0.00676249,-0.00831212,-0.00413538,0.00819491
2.790,-0.21895474,0.71641242,2.47017093,-0.20284902,-0.06391134,0.10559264,-0.10136175,-0.03193589,0.05276365,-0.21060865,0.71846215,2.46333955,-0.19442097,-0.05962148,0.09726246,-0.17573164,-23.16837783,0.29755137,-0.40874017,-0.08062958,0.04778894,-0.58447180,-23.24900741,0.34534030,-0.57218985,-23.17504969,0.28741014,-0.00834609,-0.00204973,0.00683138,-0.00842805,-0.00428986,0.00833018
2.800,-0.22098830,0.71577171,2.47122949,-0.20386232,-0.06423059,0.10612011,-0.10129805,-0.03191582,0.05273049,-0.21258901,0.71785911,2.46432821,-0.19532479,-0.05979207,0.09766330,-0.17572140,-23.17912159,0.30048357,-0.41292209,-0.08482101,0.04775801,-0.58864349,-23.26394260,0.34824158,-0.57623835,-23.18942864,0.29010269,-0.00839929,-0.00208740,0.00690128,-0.00853753,-0.00443852,0.00845681
2.810,-0.22303198,0.71512781,2.47229333,-0.20487497,-0.06454965,0.10664725,-0.10123199,-0.03189501,0.05269610,-0.21457865,0.71725413,2.46532121,-0.19623450,-0.05996851,0.09807249,-0.17570745,-23.18990773,0.30343070,-0.41713473,-0.08910461,0.04771323,-0.59284217,-23.27901234,0.35114393,-0.58033449,-23.20396770,0.29278868,-0.00845333,-0.00212632,0.00697212,-0.00864047,-0.00458114,0.00857476
2.820,-0.22508580,0.71448072,2.47336244,-0.20588695,-0.06486849,0.10717403,-0.10116357,-0.03187345,0.05266049,-0.21657762,0.71664715,2.46631863,-0.19715019,-0.06015101,0.09849003,-0.17568977,-23.20073616,0.30639269,-0.42137280,-0.09347181,0.04765549,-0.59706256,-23.29420797,0.35404819,-0.58447180,-23.21865816,0.29546897,-0.00850818,-0.00216643,0.00704381,-0.00873676,-0.00471748,0.00868400
2.830,-0.22714972,0.71383044,2.47443681,-0.20689824,-0.06518712,0.10770045,-0.10109281,-0.03185116,0.05262366,-0.21858599,0.71603809,2.46732057,-0.19807192,-0.06033976,0.09891593,-0.17566840,-23.21160685,0.30936946,-0.42562838,-0.09791343,0.04758588,-0.60129677,-23.30952028,0.35695534,-0.58864349,-23.23348959,0.29814477,-0.00856373,-0.00220765,0.00711624,-0.00882632,-0.00484736,0.00878452
2.840,-0.22922376,0.71317698,2.47551645,-0.20790880,-0.06550551,0.10822650,-0.10101971,-0.03182813,0.05258560,-0.22060383,0.71542688,2.46832710,-0.19899975,-0.06053495,0.09935018,-0.17564331,-23.22251931,0.31236114,-0.42989507,-0.10241804,0.04750605,-0.60553838,-23.32493735,0.35986718,-0.59284217,-23.24845208,0.30081747,-0.00861993,-0.00224990,0.00718935,-0.00890905,-0.00497056,0.00887632
2.850,-0.23130790,0.71252033,2.47660134,-0.20891862,-0.06582368,0.10875216,-0.10094429,-0.03180436,0.05254634,-0.22263118,0.71481346,2.46933830,-0.19993374,-0.06073675,0.09979276,-0.17561454,-23.23347382,0.31536752,-0.43416686,-0.10697893,0.04741647,-0.60978140,-23.34045275,0.36278398,-0.59706256,-23.26353689,0.30348794,-0.00867672,-0.00229313,0.00726304,-0.00898488,-0.00508693,0.00895940
2.860,-0.23340213,0.71186051,2.47769149,-0.20992768,-0.06614160,0.10927742,-0.10086654,-0.03177987,0.05250587,-0.22466813,0.71419775,2.47035427,-0.20087391,-0.06094533,0.10024365,-0.17558207,-23.24446963,0.31838880,-0.43843561,-0.11158277,0.04731919,-0.61401768,-23.35605239,0.36570799,-0.60129677,-23.27873476,0.30615719,-0.00873400,-0.00233724,0.00733722,-0.00905377,-0.00519627,0.00903377
2.870,-0.23550645,0.71119750,2.47878689,-0.21093595,-0.06645927,0.10980227,-0.10078647,-0.03175464,0.05246419,-0.22671472,0.71357968,2.47137507,-0.20182031,-0.06116081,0.10070280,-0.17554589,-23.25550721,0.32142477,-0.44269640,-0.11622364,0.04721464,-0.61824230,-23.37173085,0.36863941,-0.60553838,-23.29403372,0.30882704,-0.00879173,-0.00238218,0.00741182,-0.00911564,-0.00529846,0.00909947
2.880,-0.23762084,0.71053132,2.47988753,-0.21194340,-0.06677669,0.11032670,-0.10070410,-0.03172869,0.05242131,-0.22877103,0.71295917,2.47240079,-0.20277294,-0.06138333,0.10117019,-0.17550605,-23.26658597,0.32447549,-0.44694131,-0.12088961,0.04710443,-0.62244735,-23.38747558,0.37157992,-0.60978140,-23.30942730,0.31149781,-0.00884981,-0.00242785,0.00748674,-0.00917046,-0.00539336,0.00915651
2.890,-0.23974531,0.70986197,2.48099342,-0.21295002,-0.06709384,0.11085070,-0.10061943,-0.03170201,0.05237724,-0.23083712,0.71233615,2.47343152,-0.20373183,-0.06161301,0.10164576,-0.17546251,-23.27770568,0.32754102,-0.45116452,-0.12557079,0.04698993,-0.62662703,-23.40327647,0.37453096,-0.61401768,-23.32490137,0.31417176,-0.00890819,-0.00247418,0.00756190,-0.00921819,-0.00548083,0.00920494
2.900,-0.24187984,0.70918945,2.48210454,-0.21395578,-0.06741073,0.11137424,-0.10053246,-0.03167461,0.05233197,-0.23291304,0.71171054,2.47446732,-0.20469697,-0.06184993,0.10212944,-0.17541529,-23.28886635,0.33062123,-0.45535969,-0.13025905,0.04687193,-0.63077498,-23.41912540,0.37749317,-0.61824230,-23.34045050,0.31684916,-0.00896680,-0.00252109,0.00763722,-0.00925881,-0.00556080,0.00924480
2.910,-0.24402442,0.70851376,2.48322090,-0.21496066,-0.06772733,0.11189733,-0.10044321,-0.03164649,0.05228551,-0.23499887,0.71108227,2.47550829,-0.20566835,-0.06209419,0.10262117,-0.17536440,-23.30006779,0.33371618,-0.45952010,-0.13494407,0.04675192,-0.63488451,-23.43501186,0.38046810,-0.62244735,-23.35606210,0.31953173,-0.00902555,-0.00256851,0.00771261,-0.00929231,-0.00563314,0.00927616
2.920,-0.24617905,0.70783490,2.48434249,-0.21596464,-0.06804365,0.11241995,-0.10035168,-0.03161765,0.05223786,-0.23709465,0.71045126,2.47655449,-0.20664596,-0.06234584,0.10312088,-0.17530984,-23.31130992,0.33682578,-0.46364039,-0.13961768,0.04663078,-0.63895023,-23.45092760,0.38345657,-0.62662703,-23.37172607,0.32222096,-0.00908440,-0.00261636,0.00778800,-0.00931868,-0.00569781,0.00929907
2.930,-0.24834371,0.70715288,2.48546930,-0.21696769,-0.06835968,0.11294208,-0.10025788,-0.03158810,0.05218903,-0.23920047,0.70981744,2.47760600,-0.20762976,-0.06260495,0.10362848,-0.17525162,-23.32259240,0.33995004,-0.46771365,-0.14426978,0.04650980,-0.64296527,-23.46686217,0.38645984,-0.63077498,-23.38743427,0.32491753,-0.00914324,-0.00266456,0.00786330,-0.00933793,-0.00575473,0.00931360
2.940,-0.25051840,0.70646771,2.48660133,-0.21796979,-0.06867541,0.11346373,-0.10016182,-0.03155783,0.05213903,-0.24131636,0.70918073,2.47866290,-0.20861971,-0.06287154,0.10414388,-0.17518973,-23.33391479,0.34308901,-0.47173384,-0.14889003,0.04639039,-0.64692357,-23.48280482,0.38947941,-0.63488451,-23.40317621,0.32762306,-0.00920204,-0.00271302,0.00793843,-0.00935008,-0.00580387,0.00931985
2.950,-0.25270311,0.70577938,2.48773857,-0.21897092,-0.06899084,0.11398486,-0.10006350,-0.03152686,0.05208785,-0.24344240,0.70854105,2.47972526,-0.20961578,-0.06314564,0.10466698,-0.17512418,-23.34527733,0.34624256,-0.47569605,-0.15347197,0.04627313,-0.65082023,-23.49874930,0.39251569,-0.63895023,-23.41894363,0.33033843,-0.00926071,-0.00276167,0.00801331,-0.00935514,-0.00584520,0.00931788
2.960,-0.25489782,0.70508789,2.48888103,-0.21997105,-0.06930595,0.11450548,-0.09996293,-0.03149517,0.05203550,-0.24557864,0.70789833,2.48079316,-0.21061790,-0.06342725,0.10519767,-0.17505497,-23.35667980,0.34941075,-0.47959377,-0.15800604,0.04615941,-0.65464874,-23.51468584,0.39557015,-0.64296527,-23.43472612,0.33306495,-0.00931918,-0.00281044,0.00808787,-0.00935315,-0.00587870,0.00930781
2.970,-0.25710252,0.70439326,2.49002868,-0.22097017,-0.06962074,0.11502557,-0.09986012,-0.03146278,0.05198198,-0.24772515,0.70725249,2.48186666,-0.21162600,-0.06371637,0.10573586,-0.17498211,-23.36812170,0.35259349,-0.48342130,-0.16248291,0.04605019,-0.65840341,-23.53060461,0.39864368,-0.64692357,-23.45051295,0.33580421,-0.00937737,-0.00285923,0.00816202,-0.00934417,-0.00590437,0.00928971
2.980,-0.25931722,0.70369548,2.49118153,-0.22196825,-0.06993520,0.11554511,-0.09975507,-0.03142968,0.05192730,-0.24988197,0.70660346,2.48294584,-0.21264002,-0.06401298,0.10628141,-0.17490559,-23.37960311,0.35579080,-0.48717454,-0.16689567,0.04594634,-0.66208013,-23.54649878,0.40173714,-0.65082023,-23.46629790,0.33855667,-0.00943525,-0.00290798,0.00823569,-0.00932823,-0.00592222,0.00926370
2.990,-0.26154189,0.70299456,2.49233958,-0.22296526,-0.07024933,0.11606411,-0.09964780,-0.03139588,0.05187146,-0.25204916,0.70595117,2.48403077,-0.21365988,-0.06431704,0.10683420,-0.17482543,-23.39112361,0.35900271,-0.49084686,-0.17123471,0.04584922,-0.66567229,-23.56235833,0.40485193,-0.65464874,-23.48207123,0.34132387,-0.00949273,-0.00295661,0.00830881,-0.00930538,-0.00593229,0.00922991
3.000,-0.26377652,0.70229049,2.49350281,-0.22396120,-0.07056312,0.11658254,-0.09953831,-0.03136138,0.05181446,-0.25422678,0.70529554,2.48512151,-0.21468547,-0.06462849,0.10739410,-0.17474163,-23.40268348,0.36222904,-0.49443448,-0.17549512,0.04575904,-0.66917611,-23.57817859,0.40798808,-0.65840341,-23.49782319,0.34410678,-0.00954974,-0.00300505,0.00838130,-0.00927573,-0.00593463,0.00918844
3.010,-0.26602111,0.70158329,2.49467123,-0.22495602,-0.07087655,0.11710039,-0.09942661,-0.03132619,0.05175632,-0.25641489,0.70463650,2.48621812,-0.21571670,-0.06494727,0.10796097,-0.17465420,-23.41428195,0.36546996,-0.49793163,-0.17966606,0.04567747,-0.67258583,-23.59394801,0.41114744,-0.66208013,-23.51354697,0.34690635,-0.00960622,-0.00305321,0.00845311,-0.00923932,-0.00592928,0.00913942
3.020,-0.26827564,0.70087296,2.49584482,-0.22594972,-0.07118964,0.11761766,-0.09931270,-0.03129030,0.05169702,-0.25861353,0.70397399,2.48732068,-0.21675346,-0.06527331,0.10853467,-0.17456312,-23.42591901,0.36872535,-0.50133403,-0.18374186,0.04560495,-0.67589715,-23.60966087,0.41433030,-0.66567229,-23.52923262,0.34972405,-0.00966211,-0.00310103,0.00852414,-0.00919626,-0.00591633,0.00908299
3.030,-0.27054010,0.70015950,2.49702358,-0.22694227,-0.07150236,0.11813433,-0.09919659,-0.03125372,0.05163658,-0.26082275,0.70330793,2.48842924,-0.21779564,-0.06560650,0.10911505,-0.17446841,-23.43759452,0.37199520,-0.50463721,-0.18771549,0.04554231,-0.67910562,-23.62531002,0.41753751,-0.66917611,-23.54487555,0.35255999,-0.00971735,-0.00314843,0.00859434,-0.00914663,-0.00589586,0.00901928
3.040,-0.27281448,0.69944292,2.49820751,-0.22793364,-0.07181471,0.11865039,-0.09907830,-0.03121645,0.05157501,-0.26304260,0.70263825,2.48954387,-0.21884311,-0.06594674,0.10970195,-0.17437008,-23.44930807,0.37527955,-0.50783655,-0.19157922,0.04549060,-0.68220663,-23.64088729,0.42077015,-0.67258583,-23.56046427,0.35541611,-0.00977188,-0.00319533,0.00866364,-0.00909053,-0.00586797,0.00894844
