t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
3.050,-0.27509877,0.69872321,2.49939659,-0.22892383,-0.07212669,0.11916583,-0.09895782,-0.03117849,0.05151229,-0.27644300,0.70240692,2.49465723,-0.22706582,-0.06924101,0.11268970,-0.62747538,-23.61053276,0.39667541,-0.62781923,-23.60873411,0.39614011,0.01641438,-0.10699005,0.07821440,-0.61140485,-23.71572416,0.47435450,-0.62016613,-23.55407694,0.37391765,0.00134423,-0.00368371,0.00473936,-0.00185801,-0.00288568,0.00647613,1
3.060,-0.27739295,0.69800038,2.50059082,-0.22991279,-0.07243828,0.11968063,-0.09883517,-0.03113985,0.05144844,-0.27875266,0.70169934,2.49580253,-0.22804099,-0.06962026,0.11314973,-0.62682396,-23.62211418,0.39995962,-0.62716664,-23.62031669,0.39942691,0.01662044,-0.10704039,0.07899222,-0.61054621,-23.72735708,0.47841913,-0.61942285,-23.56526267,0.37750263,0.00135971,-0.00369896,0.00478829,-0.00187180,-0.00281802,0.00653090,1
3.070,-0.27969702,0.69727445,2.50179020,-0.23090052,-0.07274948,0.12019479,-0.09871035,-0.03110052,0.05138347,-0.28107203,0.70098797,2.49695259,-0.22901490,-0.06999929,0.11361368,-0.62615877,-23.63372421,0.40325761,-0.62650027,-23.63192787,0.40272751,0.01682361,-0.10707282,0.07976379,-0.60967666,-23.73900069,0.48249130,-0.61866891,-23.57646093,0.38109289,0.00137501,-0.00371352,0.00483761,-0.00188562,-0.00275019,0.00658111,1
3.080,-0.28201096,0.69654540,2.50299471,-0.23188699,-0.07306029,0.12070830,-0.09858337,-0.03106051,0.05131737,-0.28340108,0.70027283,2.49810745,-0.22998752,-0.07037815,0.11408180,-0.62548131,-23.64536476,0.40657005,-0.62582160,-23.64356959,0.40604258,0.01702402,-0.10708764,0.08052758,-0.60879758,-23.75065723,0.48657016,-0.61790490,-23.58766338,0.38468577,0.00139012,-0.00372743,0.00488726,-0.00189947,-0.00268214,0.00662650,1
3.090,-0.28433475,0.69581324,2.50420436,-0.23287218,-0.07337069,0.12122114,-0.09845424,-0.03101983,0.05125015,-0.28573981,0.69955390,2.49926717,-0.23095885,-0.07075686,0.11455440,-0.62479120,-23.65704727,0.40989545,-0.62513028,-23.65525328,0.40937065,0.01722177,-0.10708428,0.08128219,-0.60790851,-23.76233756,0.49065284,-0.61713043,-23.59890999,0.38833035,0.00140506,-0.00374066,0.00493719,-0.00191333,-0.00261383,0.00666674,1
3.100,-0.28666839,0.69507798,2.50541913,-0.23385607,-0.07368068,0.12173330,-0.09832296,-0.03097847,0.05118181,-0.28808820,0.69883118,2.50043181,-0.23192885,-0.07113549,0.11503180,-0.62408793,-23.66875648,0.41323283,-0.62442577,-23.66696367,0.41271073,0.01741665,-0.10706227,0.08202577,-0.60700912,-23.77402594,0.49473650,-0.61634417,-23.61019245,0.39201789,0.00141981,-0.00375320,0.00498732,-0.00192722,-0.00254519,0.00670150,1
3.110,-0.28901187,0.69433963,2.50663902,-0.23483864,-0.07399025,0.12224477,-0.09818954,-0.03093643,0.05111236,-0.29044624,0.69810469,2.50160143,-0.23289752,-0.07151405,0.11551429,-0.62337226,-23.68050003,0.41658741,-0.62370886,-23.67870841,0.41606801,0.01760861,-0.10702116,0.08275680,-0.60610025,-23.78572957,0.49882481,-0.61554708,-23.62151262,0.39573225,0.00143437,-0.00376506,0.00503759,-0.00194112,-0.00247620,0.00673048,1
3.120,-0.29136516,0.69359818,2.50786403,-0.23581985,-0.07429941,0.12275554,-0.09805399,-0.03089372,0.05104180,-0.29281390,0.69737440,2.50277608,-0.23386484,-0.07189256,0.11600213,-0.62264359,-23.69227409,0.41995323,-0.62297893,-23.69048368,0.41943657,0.01779794,-0.10696116,0.08347382,-0.60518098,-23.79744484,0.50291038,-0.61473950,-23.63285593,0.39947312,0.00144874,-0.00377622,0.00508795,-0.00195501,-0.00240685,0.00675341,1
3.130,-0.29372826,0.69285364,2.50909413,-0.23679971,-0.07460813,0.12326560,-0.09791632,-0.03085035,0.05097014,-0.29519119,0.69664034,2.50395584,-0.23483079,-0.07227104,0.11649552,-0.62190306,-23.70408249,0.42333382,-0.62223712,-23.70229327,0.42281993,0.01798439,-0.10688185,0.08417509,-0.60425274,-23.80917512,0.50699502,-0.61392155,-23.64422688,0.40323271,0.00146293,-0.00378670,0.00513829,-0.00196892,-0.00233709,0.00677008,1
3.140,-0.29610115,0.69210602,2.51032934,-0.23777817,-0.07491641,0.12377494,-0.09777653,-0.03080631,0.05089737,-0.29757808,0.69590249,2.50514076,-0.23579536,-0.07264946,0.11699460,-0.62114942,-23.71592712,0.42672759,-0.62148219,-23.71413913,0.42621648,0.01816810,-0.10678306,0.08485970,-0.60331409,-23.82092219,0.51107618,-0.61309249,-23.65561540,0.40700505,0.00147693,-0.00379647,0.00518858,-0.00198281,-0.00226695,0.00678034,1
3.150,-0.29848382,0.69135532,2.51156963,-0.23875523,-0.07522425,0.12428355,-0.09763464,-0.03076160,0.05082351,-0.29997456,0.69516086,2.50633090,-0.23675854,-0.07302781,0.11749949,-0.62038326,-23.72779274,0.43013513,-0.62071474,-23.72600596,0.42962683,0.01834899,-0.10666492,0.08552617,-0.60236574,-23.83267088,0.51515300,-0.61225372,-23.66702911,0.41079095,0.00149074,-0.00380554,0.00523873,-0.00199669,-0.00219644,0.00678406,1
3.160,-0.30087625,0.69060154,2.51281501,-0.23973086,-0.07553164,0.12479141,-0.09749064,-0.03071623,0.05074855,-0.30238064,0.69441572,2.50752562,-0.23772090,-0.07339943,0.11799261,-0.61960447,-23.73969841,0.43355364,-0.61993461,-23.73791288,0.43304819,0.01852870,-0.10656733,0.08622689,-0.60140592,-23.84448021,0.51927508,-0.61225372,-23.66685339,0.41056205,0.00150439,-0.00381418,0.00528939,-0.00200996,-0.00213221,0.00679880,1
3.170,-0.30327843,0.68984468,2.51406546,-0.24070504,-0.07583857,0.12529851,-0.09734455,-0.03067020,0.05067251,-0.30479631,0.69366707,2.50872498,-0.23868228,-0.07376594,0.11847846,-0.61881381,-23.75163078,0.43698719,-0.61914263,-23.74984650,0.43648461,0.01870688,-0.10648218,0.08694953,-0.60043575,-23.85632868,0.52343414,-0.61140485,-23.67829142,0.41438650,0.00151788,-0.00382239,0.00534048,-0.00202276,-0.00207263,0.00682005,1
3.180,-0.30569035,0.68908477,2.51532097,-0.24167774,-0.07614504,0.12580485,-0.09719637,-0.03062351,0.05059537,-0.30722154,0.69291490,2.50992904,-0.23964257,-0.07412856,0.11896039,-0.61801016,-23.76359558,0.44043612,-0.61833764,-23.76181255,0.43993642,0.01888329,-0.10640277,0.08768479,-0.59945435,-23.86821531,0.52762121,-0.61054621,-23.68974888,0.41821604,0.00153119,-0.00383013,0.00539193,-0.00203517,-0.00201648,0.00684446,1
3.190,-0.30811198,0.68832179,2.51658155,-0.24264896,-0.07645104,0.12631042,-0.09704611,-0.03057617,0.05051716,-0.30965633,0.69215923,2.51113787,-0.24060166,-0.07448816,0.11944087,-0.61719400,-23.77559662,0.44389582,-0.61752011,-23.77381484,0.44339905,0.01905798,-0.10632520,0.08842578,-0.59846212,-23.88014005,0.53182483,-0.60967666,-23.70121721,0.42205014,0.00154435,-0.00383744,0.00544368,-0.00204730,-0.00196288,0.00686955,1
3.200,-0.31054332,0.68755575,2.51784718,-0.24361866,-0.07675656,0.12681519,-0.09689378,-0.03052818,0.05043786,-0.31455452,0.69063740,2.51357003,-0.24179764,-0.07493279,0.12004367,-0.61636579,-23.78762436,0.44736981,-0.61669053,-23.78584386,0.44687598,0.05651724,-0.08674082,0.07302003,-0.56017329,-23.87258468,0.51989601,-0.60790851,-23.72420420,0.42972680,0.00401120,-0.00308165,0.00427715,-0.00182102,-0.00182377,0.00677152,1
3.210,-0.31298435,0.68678666,2.51911785,-0.24458683,-0.07706160,0.12731917,-0.09673939,-0.03047953,0.05035749,-0.31701788,0.68987124,2.51479348,-0.24293239,-0.07535354,0.12061909,-0.61552519,-23.79968452,0.45085779,-0.61584854,-23.79790529,0.45036692,0.05718948,-0.08624179,0.07345959,-0.55865906,-23.88414707,0.52382652,-0.60700912,-23.73571806,0.43356384,0.00403353,-0.00308458,0.00432437,-0.00165444,-0.00170806,0.00670008,1
3.220,-0.31543505,0.68601452,2.52039356,-0.24555344,-0.07736615,0.12782234,-0.09658294,-0.03043024,0.05027605,-0.31949074,0.68910160,2.51602192,-0.24402084,-0.07575620,0.12117528,-0.61467159,-23.81176949,0.45435995,-0.61499355,-23.80999153,0.45387208,0.05776964,-0.08581988,0.07394592,-0.55722390,-23.89581141,0.52781799,-0.60610025,-23.74724749,0.43740287,0.00405569,-0.00308708,0.00437164,-0.00153260,-0.00160995,0.00664706,1
3.230,-0.31789541,0.68523933,2.52167430,-0.24651848,-0.07767021,0.12832469,-0.09642444,-0.03038030,0.05019354,-0.32197309,0.68832848,2.51725540,-0.24507418,-0.07614511,0.12171834,-0.61380607,-23.82388878,0.45787412,-0.61412660,-23.82211212,0.45738927,0.05828006,-0.08545360,0.07446300,-0.55584654,-23.90756572,0.53185228,-0.60518098,-23.75878893,0.44123662,0.00407768,-0.00308915,0.00441890,-0.00144430,-0.00152510,0.00660635,1
3.240,-0.32036542,0.68446111,2.52296005,-0.24748192,-0.07797376,0.12882621,-0.09626390,-0.03032972,0.05010997,-0.32446489,0.68755189,2.51849396,-0.24610081,-0.07652350,0.12225276,-0.61292875,-23.83604431,0.46140143,-0.61324786,-23.83426894,0.46091964,0.05873749,-0.08512639,0.07499871,-0.55451037,-23.91939533,0.53591835,-0.60425274,-23.77034578,0.44506702,0.00409947,-0.00309078,0.00446609,-0.00138111,-0.00145026,0.00657345,1
3.250,-0.32284505,0.68367986,2.52425082,-0.24844375,-0.07827680,0.12932688,-0.09610132,-0.03027850,0.05002534,-0.32696615,0.68677184,2.51973765,-0.24710702,-0.07689378,0.12278183,-0.61203903,-23.84822464,0.46494091,-0.61235669,-23.84645059,0.46446216,0.05915476,-0.08482645,0.07554424,-0.55320192,-23.93127704,0.54000640,-0.60331409,-23.78191988,0.44889166,0.00412110,-0.00309198,0.00451317,-0.00133673,-0.00138302,0.00654505,1
3.260,-0.32533429,0.68289558,2.52554659,-0.24940394,-0.07857932,0.12982671,-0.09593671,-0.03022664,0.04993966,-0.32947684,0.68598835,2.52098651,-0.24809752,-0.07725773,0.12330797,-0.61113644,-23.86042595,0.46849623,-0.61145265,-23.85865320,0.46802060,0.05954128,-0.08454511,0.07609281,-0.55191137,-23.94319831,0.54411341,-0.60236574,-23.79349609,0.45270981,0.00414255,-0.00309277,0.00456008,-0.00130642,-0.00132159,0.00651874,1
3.270,-0.32783312,0.68210828,2.52684735,-0.25036248,-0.07888133,0.13032567,-0.09577009,-0.03017414,0.04985292,-0.33199695,0.68520141,2.52224060,-0.24907584,-0.07761670,0.12383307,-0.61022252,-23.87267303,0.47206429,-0.61053726,-23.87090161,0.47159177,0.05990418,-0.08427561,0.07663885,-0.55063308,-23.95517722,0.54823062,-0.60140592,-23.80513341,0.45657089,0.00416383,-0.00309313,0.00460675,-0.00128664,-0.00126463,0.00649260,1
3.280,-0.33034153,0.68131795,2.52815310,-0.25131934,-0.07918280,0.13082376,-0.09560145,-0.03012100,0.04976514,-0.33452646,0.68441105,2.52349995,-0.25004463,-0.07797171,0.12435864,-0.60929573,-23.88494492,0.47564510,-0.60960899,-23.88317483,0.47517575,0.06024873,-0.08401317,0.07717798,-0.54936026,-23.96718800,0.55235372,-0.60043575,-23.81681031,0.46046647,0.00418493,-0.00309310,0.00465315,-0.00127471,-0.00121109,0.00646512,1
3.290,-0.33285950,0.68052462,2.52946382,-0.25227450,-0.07948375,0.13132097,-0.09543080,-0.03006724,0.04967631,-0.33706535,0.68361726,2.52476462,-0.25100588,-0.07832353,0.12488581,-0.60835665,-23.89724541,0.47923818,-0.60866841,-23.89547666,0.47877200,0.06057899,-0.08375349,0.07770637,-0.54808942,-23.97923015,0.55647837,-0.59945435,-23.82852582,0.46438754,0.00420585,-0.00309264,0.00469920,-0.00126862,-0.00116022,0.00643516,1
3.300,-0.33538702,0.67972828,2.53077951,-0.25322795,-0.07978415,0.13181729,-0.09525816,-0.03001285,0.04958644,-0.33961362,0.68282005,2.52603467,-0.25196105,-0.07867274,0.12541547,-0.60740584,-23.90956879,0.48284662,-0.60771609,-23.90780137,0.48238365,0.06089785,-0.08349401,0.07822116,-0.54681824,-23.99129538,0.56060481,-0.59846212,-23.84027985,0.46832261,0.00422660,-0.00309177,0.00474484,-0.00126690,-0.00111141,0.00640182,1
3.310,-0.33792406,0.67892894,2.53210016,-0.25417966,-0.08008400,0.13231270,-0.09508353,-0.02995782,0.04949554,-0.34217064,0.68202002,2.52730781,-0.25289626,-0.07900528,0.12589013,-0.60644281,-23.92192841,0.48646709,-0.60675154,-23.92016235,0.48600736,0.06116878,-0.08331951,0.07889544,-0.54558275,-24.00348186,0.56490279,-0.56017329,-23.83258323,0.45623895,0.00424658,-0.00309108,0.00479235,-0.00128340,-0.00107872,0.00642257,1
3.320,-0.34047060,0.67812660,2.53342576,-0.25512961,-0.08038330,0.13280719,-0.09490691,-0.02990218,0.04940360,-0.34473639,0.68121719,2.52858407,-0.25381589,-0.07932486,0.12632411,-0.60546702,-23.93431473,0.49010220,-0.60577421,-23.93255003,0.48964570,0.06140052,-0.08321193,0.07969298,-0.54437368,-24.01576195,0.56933868,-0.55865906,-23.84400528,0.46001349,0.00426579,-0.00309059,0.00484169,-0.00131372,-0.00105844,0.00648308,1
3.330,-0.34302664,0.67732128,2.53475630,-0.25607779,-0.08068204,0.13330077,-0.09472832,-0.02984591,0.04931063,-0.34731087,0.68041183,2.52986278,-0.25472407,-0.07962768,0.12671094,-0.60447991,-23.94673347,0.49374670,-0.60478554,-23.94497014,0.49329349,0.06160149,-0.08319665,0.08063847,-0.54318405,-24.02816679,0.57393196,-0.55865906,-23.84387900,0.45989080,0.00428423,-0.00309055,0.00489352,-0.00135372,-0.00105436,0.00658983,1
3.340,-0.34559215,0.67651296,2.53609178,-0.25702417,-0.08098022,0.13379340,-0.09454776,-0.02978902,0.04921664,-0.34989407,0.67960395,2.53114399,-0.25562308,-0.07991754,0.12706327,-0.60348058,-23.95917702,0.49740958,-0.60378464,-23.95741506,0.49695967,0.06177642,-0.08325567,0.08169977,-0.54200822,-24.04067072,0.57865944,-0.55722390,-23.85541785,0.46375786,0.00430192,-0.00309099,0.00494779,-0.00140109,-0.00106268,0.00673013,1
3.350,-0.34816712,0.67570167,2.53743217,-0.25796874,-0.08127782,0.13428510,-0.09436524,-0.02973151,0.04912163,-0.35248597,0.67879359,2.53242772,-0.25651466,-0.08019731,0.12739073,-0.60246867,-23.97164917,0.50108057,-0.60277116,-23.96988859,0.50063399,0.06192861,-0.08337410,0.08285194,-0.54084255,-24.05326269,0.58348593,-0.55584654,-23.86704741,0.46766572,0.00431885,-0.00309192,0.00500445,-0.00145408,-0.00108051,0.00689437,1
3.360,-0.35075152,0.67488741,2.53877747,-0.25891147,-0.08157485,0.13477583,-0.09418076,-0.02967339,0.04902560,-0.35508653,0.67798074,2.53371402,-0.25740012,-0.08046918,0.12770066,-0.60144514,-23.98415375,0.50476807,-0.60174604,-23.98239455,0.50432486,0.06206089,-0.08354140,0.08407597,-0.53968515,-24.06593595,0.58840083,-0.55451037,-23.87875294,0.47160314,0.00433501,-0.00309333,0.00506345,-0.00151135,-0.00110567,0.00707517,1
3.370,-0.35334534,0.67407018,2.54012768,-0.25985235,-0.08187129,0.13526560,-0.09399434,-0.02961465,0.04892856,-0.35769575,0.67716542,2.53500295,-0.25828047,-0.08073480,0.12799860,-0.60040933,-23.99668121,0.50846887,-0.60070862,-23.99492341,0.50802904,0.06217510,-0.08374951,0.08535736,-0.53853352,-24.07867292,0.59338640,-0.55320192,-23.89051121,0.47556018,0.00435041,-0.00309524,0.00512473,-0.00157188,-0.00113649,0.00726700,1
3.380,-0.35594856,0.67324999,2.54148278,-0.26079135,-0.08216714,0.13575440,-0.09380597,-0.02955531,0.04883051,-0.36031359,0.67634765,2.53629454,-0.25915646,-0.08099542,0.12828880,-0.59936160,-24.00923920,0.51218122,-0.59965928,-24.00748277,0.51174481,0.06227281,-0.08399225,0.08668465,-0.53738646,-24.09147503,0.59842946,-0.55191137,-23.90230966,0.47953372,0.00436503,-0.00309766,0.00518824,-0.00163489,-0.00117172,0.00746560,1
3.390,-0.35856116,0.67242684,2.54284277,-0.26172846,-0.08246239,0.13624221,-0.09361568,-0.02949535,0.04873145,-0.36294005,0.67552743,2.53758885,-0.26002866,-0.08125201,0.12857443,-0.59830141,-24.02182388,0.51590782,-0.59859746,-24.02006888,0.51547485,0.06235518,-0.08426511,0.08804913,-0.53624228,-24.10433399,0.60352397,-0.55063308,-23.91416635,0.48351494,0.00437889,-0.00310059,0.00525392,-0.00169980,-0.00121038,0.00766778,1
3.400,-0.36118312,0.67160074,2.54420762,-0.26266366,-0.08275704,0.13672903,-0.09342346,-0.02943479,0.04863139,-0.36557509,0.67470478,2.53888594,-0.26089752,-0.08150525,0.12885792,-0.59722942,-24.03443336,0.51964682,-0.59752382,-24.03267979,0.51921731,0.06242310,-0.08456458,0.08944375,-0.53510072,-24.11724437,0.60866106,-0.54936026,-23.92605550,0.48749953,0.00439197,-0.00310404,0.00532168,-0.00176614,-0.00125179,0.00787111,1
3.410,-0.36381443,0.67077170,2.54557734,-0.26359692,-0.08305108,0.13721484,-0.09322933,-0.02937362,0.04853033,-0.36821869,0.67387971,2.54018584,-0.26176335,-0.08175570,0.12914104,-0.59614611,-24.04707527,0.52339786,-0.59643886,-24.04532313,0.52297184,0.06247712,-0.08488799,0.09086346,-0.53396174,-24.13021112,0.61383530,-0.54808942,-23.93797663,0.49148316,0.00440426,-0.00310801,0.00539150,-0.00183357,-0.00129538,0.00807380,1
3.420,-0.36645506,0.66993972,2.54695192,-0.26452824,-0.08334451,0.13769963,-0.09303328,-0.02931186,0.04842828,-0.37087085,0.67305223,2.54148861,-0.26262640,-0.08200375,0.12942513,-0.59504926,-24.05974388,0.52716279,-0.59534034,-24.05799316,0.52674028,0.06251788,-0.08523368,0.09230415,-0.53282245,-24.14322684,0.61904443,-0.54681824,-23.94992144,0.49546611,0.00441579,-0.00311251,0.00546331,-0.00190184,-0.00134076,0.00827450,1
3.430,-0.36910499,0.66910481,2.54833133,-0.26545758,-0.08363732,0.13818340,-0.09283533,-0.02924949,0.04832524,-0.37353153,0.67222235,2.54279433,-0.26348687,-0.08224979,0.12971173,-0.59394157,-24.07243919,0.53093916,-0.59423096,-24.07068991,0.53052021,0.06254586,-0.08559949,0.09376065,-0.53168509,-24.15628940,0.62428086,-0.54558275,-23.96198789,0.49961703,0.00442654,-0.00311754,0.00553700,-0.00197071,-0.00138753,0.00847167,1
3.440,-0.37176420,0.66826698,2.54971558,-0.26638494,-0.08392950,0.13866613,-0.09263549,-0.02918652,0.04822121,-0.37620072,0.67139008,2.54410307,-0.26434492,-0.08249424,0.13000240,-0.59282124,-24.08515739,0.53473109,-0.59310893,-24.08340956,0.53431570,0.06256139,-0.08598328,0.09522798,-0.53054755,-24.16939283,0.62954368,-0.54437368,-23.97414817,0.50390147,0.00443652,-0.00312310,0.00561251,-0.00204002,-0.00143526,0.00866373,1
3.450,-0.37443268,0.66742622,2.55110465,-0.26731028,-0.08422105,0.13914782,-0.09243376,-0.02912297,0.04811620,-0.37887840,0.67055541,2.54541495,-0.26520068,-0.08273748,0.13029883,-0.59168917,-24.09790993,0.53853309,-0.59197515,-24.09616356,0.53812131,0.06256466,-0.08638327,0.09670029,-0.52941048,-24.18254682,0.63482159,-0.54318405,-23.98643318,0.50833790,0.00444572,-0.00312919,0.00568970,-0.00210960,-0.00148357,0.00884899,1
3.460,-0.37711040,0.66658256,2.55249853,-0.26823361,-0.08451196,0.13962845,-0.09223015,-0.02905882,0.04801022,-0.38156455,0.66971833,2.54673010,-0.26605425,-0.08297991,0.13060266,-0.59054530,-24.11068344,0.54235131,-0.59082955,-24.10893853,0.54194313,0.06255604,-0.08679665,0.09817166,-0.52827351,-24.19573518,0.64011479,-0.54200822,-23.99881713,0.51290237,0.00445415,-0.00313577,0.00576843,-0.00217936,-0.00153205,0.00902579,1
3.470,-0.37979734,0.66573599,2.55389722,-0.26915488,-0.08480222,0.14010802,-0.09202467,-0.02899407,0.04790325,-0.38425915,0.66887886,2.54804863,-0.26690571,-0.08322188,0.13091543,-0.58938885,-24.12347794,0.54618186,-0.58967137,-24.12173449,0.54577733,0.06253580,-0.08722169,0.09963650,-0.52713557,-24.20895618,0.64541383,-0.54084255,-24.01128880,0.51755907,0.00446181,-0.00314287,0.00584859,-0.00224917,-0.00158034,0.00919259,1
3.480,-0.38249349,0.66488652,2.55530069,-0.27007409,-0.08509184,0.14058651,-0.09181732,-0.02892875,0.04779532,-0.38967364,0.66719265,2.55069648,-0.26796550,-0.08352431,0.13133087,-0.58822107,-24.13631058,0.55002397,-0.58850184,-24.13456862,0.54962311,0.10359913,-0.06624376,0.08362179,-0.48490271,-24.20081238,0.63324490,-0.53853352,-24.03645711,0.52709781,0.00718015,-0.00230613,0.00460421,-0.00210859,-0.00156753,0.00925564,1
3.490,-0.38519882,0.66403415,2.55670894,-0.27099122,-0.08538080,0.14106392,-0.09160812,-0.02886283,0.04768642,-0.39239348,0.66634590,2.55202611,-0.26897026,-0.08381203,0.13173874,-0.58704096,-24.14916611,0.55387968,-0.58731997,-24.14742561,0.55348253,0.10399931,-0.06639507,0.08482245,-0.48332067,-24.21382068,0.63830498,-0.53738646,-24.04913744,0.53194828,0.00719466,-0.00231175,0.00468283,-0.00202096,-0.00156877,0.00932518,1
3.500,-0.38791331,0.66317890,2.55812197,-0.27190625,-0.08566909,0.14154024,-0.09139706,-0.02879633,0.04757655,-0.39512171,0.66549670,2.55335975,-0.26993328,-0.08408901,0.13214502,-0.58584911,-24.16204071,0.55774623,-0.58612634,-24.16030171,0.55735280,0.10430851,-0.06660749,0.08603441,-0.48181783,-24.22690920,0.64338721,-0.53624228,-24.06187401,0.53684205,0.00720840,-0.00231780,0.00476222,-0.00197297,-0.00158008,0.00939522,1
3.510,-0.39063694,0.66232077,2.55953975,-0.27281916,-0.08595672,0.14201545,-0.09118416,-0.02872926,0.04746573,-0.39785829,0.66464504,2.55469757,-0.27086456,-0.08435828,0.13255425,-0.58464491,-24.17494392,0.56162679,-0.58492036,-24.17320643,0.56123712,0.10454677,-0.06686566,0.08724369,-0.48037359,-24.24007210,0.64848081,-0.53510072,-24.07466132,0.54177009,0.00722135,-0.00232427,0.00484218,-0.00195460,-0.00159844,0.00946120,1
3.520,-0.39336968,0.66145977,2.56096227,-0.27372993,-0.08624368,0.14248955,-0.09096942,-0.02866160,0.04735395,-0.40060322,0.66379090,2.55603973,-0.27177157,-0.08462212,0.13296992,-0.58342874,-24.18787766,0.56551868,-0.58370239,-24.18614167,0.56513278,0.10472928,-0.06715752,0.08843925,-0.47897311,-24.25329919,0.65357203,-0.53396174,-24.08750429,0.54672684,0.00723354,-0.00233113,0.00492254,-0.00195836,-0.00162156,0.00951963,1
3.530,-0.39611153,0.66059590,2.56238953,-0.27463854,-0.08652995,0.14296253,-0.09075286,-0.02859337,0.04724121,-0.40335647,0.66293427,2.55738642,-0.27265993,-0.08488226,0.13339469,-0.58220112,-24.20082855,0.56942725,-0.58247296,-24.19909409,0.56904518,0.10486703,-0.06747393,0.08961218,-0.47760593,-24.26656802,0.65865736,-0.53282245,-24.10039550,0.55170993,0.00724494,-0.00233837,0.00500311,-0.00197861,-0.00164769,0.00956784,1
3.540,-0.39886245,0.65972917,2.56382152,-0.27554498,-0.08681554,0.14343437,-0.09053447,-0.02852456,0.04712753,-0.40611802,0.66207514,2.55873781,-0.27353386,-0.08514001,0.13383059,-0.58096105,-24.21380806,0.57334358,-0.58123105,-24.21207511,0.57296533,0.10496881,-0.06780778,0.09075500,-0.47626224,-24.27988288,0.66372033,-0.53168509,-24.11333278,0.55671171,0.00725557,-0.00234597,0.00508371,-0.00201112,-0.00167553,0.00960378,1
3.550,-0.40162242,0.65885959,2.56525822,-0.27644922,-0.08710044,0.14390507,-0.09031427,-0.02845518,0.04701291,-0.40888787,0.66121349,2.56009406,-0.27439652,-0.08539636,0.13427916,-0.57970923,-24.22680855,0.57727540,-0.57997741,-24.22507711,0.57690101,0.10504102,-0.06815340,0.09186136,-0.47493638,-24.29323051,0.66876237,-0.53054755,-24.12631013,0.56173124,0.00726545,-0.00235390,0.00516416,-0.00205270,-0.00170408,0.00962591,1
3.560,-0.40439143,0.65798717,2.56669962,-0.27735126,-0.08738464,0.14437463,-0.09009227,-0.02838523,0.04689734,-0.41166598,0.66034929,2.56145534,-0.27525026,-0.08565205,0.13474153,-0.57844543,-24.23983765,0.58121777,-0.57871176,-24.23810776,0.58084727,0.10508829,-0.06850636,0.09292604,-0.47362347,-24.30661412,0.67377331,-0.52941048,-24.13933725,0.56675727,0.00727455,-0.00236212,0.00524428,-0.00210100,-0.00173259,0.00963310,1
3.570,-0.40716944,0.65711190,2.56814570,-0.27825106,-0.08766814,0.14484302,-0.08986846,-0.02831472,0.04678084,-0.41445235,0.65948255,2.56282184,-0.27609688,-0.08590767,0.13521854,-0.57716918,-24.25289154,0.58517504,-0.57743363,-24.25116321,0.58480846,0.10511458,-0.06886365,0.09394442,-0.47231906,-24.32002687,0.67875288,-0.52827351,-24.15239792,0.57179001,0.00728291,-0.00237065,0.00532386,-0.00215418,-0.00176047,0.00962448,1
3.580,-0.40995644,0.65623381,2.56959647,-0.27914862,-0.08795093,0.14531024,-0.08964286,-0.02824364,0.04666341,-0.41724698,0.65861355,2.56419283,-0.27693841,-0.08615579,0.13568880,-0.57588106,-24.26597023,0.58914393,-0.57614365,-24.26424347,0.58878130,0.10512425,-0.06926895,0.09497931,-0.47101940,-24.33351242,0.68376060,-0.52827351,-24.15228510,0.57156501,0.00729054,-0.00237974,0.00540364,-0.00221021,-0.00179514,0.00962144,1
3.590,-0.41275240,0.65535289,2.57105191,-0.28004391,-0.08823301,0.14577628,-0.08941548,-0.02817200,0.04654505,-0.42004985,0.65774227,2.56556850,-0.27777567,-0.08639871,0.13615828,-0.57458144,-24.27906799,0.59312463,-0.57484214,-24.27734279,0.59276596,0.10511921,-0.06971069,0.09601323,-0.46972294,-24.34705348,0.68877919,-0.52713557,-24.16539245,0.57663046,0.00729745,-0.00238938,0.00548341,-0.00226824,-0.00183430,0.00961800,1
3.600,-0.41555731,0.65446915,2.57251199,-0.28093692,-0.08851437,0.14624114,-0.08918632,-0.02809980,0.04642576,-0.42286029,0.65686934,2.56694650,-0.27859277,-0.08662239,0.13656860,-0.57326972,-24.29218864,0.59711808,-0.57352852,-24.29046500,0.59676340,0.10505764,-0.07027399,0.09722223,-0.46847088,-24.36073898,0.69398563,-0.48490271,-24.15716565,0.56434511,0.00730298,-0.00240019,0.00556549,-0.00234415,-0.00189198,0.00967254,1
