t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
3.970,0.33509327,0.39009603,2.53587728,0.19295310,-0.20157044,0.09162293,0.00000000,0.00000000,0.00000000,0.32999663,0.42305657,2.54213690,0.19323649,-0.18872506,0.09437161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34707091,-30.08494249,-1.13179938,0.34707091,-30.08494249,-1.13179938,0.34910097,-29.92926108,-1.16723212,0.00509664,-0.03296054,-0.00625962,-0.00028339,-0.01284538,-0.00274868,0
3.980,0.33702499,0.38807946,2.53679390,0.19338959,-0.20174395,0.09170179,0.00000000,0.00000000,0.00000000,0.33194748,0.42116021,2.54308413,0.19369850,-0.18895271,0.09445945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34604208,-30.11531905,-1.13775746,0.34604208,-30.11531905,-1.13775746,0.34809059,-29.95967483,-1.17321279,0.00507751,-0.03308075,-0.00629023,-0.00030891,-0.01279124,-0.00275766,0
3.990,0.33896106,0.38606117,2.53771131,0.19382405,-0.20191330,0.09177877,0.00000000,0.00000000,0.00000000,0.33390286,0.41926173,2.54403216,0.19415841,-0.18917675,0.09454532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34500362,-30.14562375,-1.14372240,0.34500362,-30.14562375,-1.14372240,0.34707091,-29.99001806,-1.17920085,0.00505820,-0.03320056,-0.00632085,-0.00033436,-0.01273655,-0.00276655,0
4.000,0.34090146,0.38404121,2.53862947,0.19425648,-0.20207849,0.09185386,0.00000000,0.00000000,0.00000000,0.33586276,0.41736114,2.54498097,0.19461623,-0.18939717,0.09462923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34395571,-30.17585409,-1.14969725,0.34395571,-30.17585409,-1.14969725,0.34604208,-30.02028983,-1.18519794,0.00503870,-0.03331993,-0.00635150,-0.00035975,-0.01268132,-0.00277537,0
4.010,0.34284618,0.38201961,2.53954838,0.19468686,-0.20223951,0.09192705,0.00000000,0.00000000,0.00000000,0.33782715,0.41545850,2.54593054,0.19507194,-0.18961396,0.09471117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34289875,-30.20601117,-1.15567917,0.34289875,-30.20601117,-1.15567917,0.34500362,-30.05049157,-1.19120089,0.00501903,-0.03343889,-0.00638216,-0.00038508,-0.01262555,-0.00278412,0
4.020,0.34479519,0.37999643,2.54046800,0.19511520,-0.20239635,0.09199834,0.00000000,0.00000000,0.00000000,0.33979601,0.41355383,2.54688085,0.19552553,-0.18982713,0.09479114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34183254,-30.23609015,-1.16167114,0.34183254,-30.23609015,-1.16167114,0.34395571,-30.08062078,-1.19721277,0.00499918,-0.03355740,-0.00641285,-0.00041033,-0.01256922,-0.00279280,0
4.030,0.34674848,0.37797170,2.54138834,0.19554148,-0.20254901,0.09206773,0.00000000,0.00000000,0.00000000,0.34176932,0.41164718,2.54783188,0.19597700,-0.19003665,0.09486914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34075749,-30.26609247,-1.16766870,0.34075749,-30.26609247,-1.16766870,0.34289875,-30.11067856,-1.20323074,0.00497916,-0.03367548,-0.00644354,-0.00043552,-0.01251236,-0.00280141,0
4.040,0.34870601,0.37594546,2.54230935,0.19596570,-0.20269748,0.09213522,0.00000000,0.00000000,0.00000000,0.34374707,0.40973858,2.54878361,0.19642633,-0.19024253,0.09494517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33967277,-30.29601734,-1.17367629,0.33967277,-30.29601734,-1.17367629,0.34183254,-30.14066007,-1.20925776,0.00495894,-0.03379312,-0.00647426,-0.00046063,-0.01245495,-0.00280995,0
4.050,0.35066778,0.37391776,2.54323103,0.19638786,-0.20284177,0.09220080,0.00000000,0.00000000,0.00000000,0.34572922,0.40782806,2.54973603,0.19687352,-0.19044475,0.09501922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33857955,-30.32586259,-1.17969108,0.33857955,-30.32586259,-1.17969108,0.34075749,-30.17056676,-1.21528938,0.00493856,-0.03391030,-0.00650500,-0.00048566,-0.01239702,-0.00281842,0
4.060,0.35263376,0.37188864,2.54415336,0.19680794,-0.20298186,0.09226448,0.00000000,0.00000000,0.00000000,0.34771576,0.40591567,2.55068910,0.19731857,-0.19064331,0.09509129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33747727,-30.35562709,-1.18571293,0.33747727,-30.35562709,-1.18571293,0.33967277,-30.20039785,-1.22133004,0.00491800,-0.03402703,-0.00653574,-0.00051063,-0.01233855,-0.00282681,0
4.070,0.35460394,0.36985814,2.54507632,0.19722595,-0.20311775,0.09232625,0.00000000,0.00000000,0.00000000,0.34970666,0.40400145,2.55164282,0.19776146,-0.19083819,0.09516137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33636671,-30.38531037,-1.19174192,0.33636671,-30.38531037,-1.19174192,0.33857955,-30.23015117,-1.22737689,0.00489728,-0.03414331,-0.00656650,-0.00053551,-0.01227956,-0.00283512,0
4.080,0.35657828,0.36782630,2.54599988,0.19764187,-0.20324944,0.09238611,0.00000000,0.00000000,0.00000000,0.35170190,0.40208542,2.55259716,0.19820218,-0.19102940,0.09522947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33524681,-30.41491199,-1.19777957,0.33524681,-30.41491199,-1.19777957,0.33747727,-30.25982558,-1.23342982,0.00487638,-0.03425912,-0.00659728,-0.00056031,-0.01222004,-0.00284336,0
4.090,0.35855677,0.36579317,2.54692403,0.19805570,-0.20337692,0.09244405,0.00000000,0.00000000,0.00000000,0.35370146,0.40016762,2.55355210,0.19864074,-0.19121692,0.09529559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33411825,-30.44442916,-1.20382452,0.33411825,-30.44442916,-1.20382452,0.33636671,-30.28942063,-1.23948889,0.00485531,-0.03437445,-0.00662807,-0.00058504,-0.01216000,-0.00285154,0
4.100,0.36053938,0.36375878,2.54784876,0.19846744,-0.20350019,0.09250009,0.00000000,0.00000000,0.00000000,0.35570533,0.39824810,2.55450762,0.19907712,-0.19140074,0.09535972,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33298069,-30.47386349,-1.20987504,0.33298069,-30.47386349,-1.20987504,0.33524681,-30.31893588,-1.24555563,0.00483405,-0.03448932,-0.00665886,-0.00060968,-0.01209945,-0.00285963,0
4.110,0.36252611,0.36172318,2.54877403,0.19887707,-0.20361924,0.09255420,0.00000000,0.00000000,0.00000000,0.35771347,0.39632689,2.55546370,0.19951131,-0.19158087,0.09542186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33183509,-30.50321224,-1.21593439,0.33183509,-30.50321224,-1.21593439,0.33411825,-30.34836855,-1.25162867,0.00481264,-0.03460371,-0.00668967,-0.00063424,-0.01203837,-0.00286766,0
4.120,0.36451692,0.35968641,2.54969983,0.19928460,-0.20373408,0.09260640,0.00000000,0.00000000,0.00000000,0.35972586,0.39440402,2.55642032,0.19994331,-0.19175728,0.09548202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33068074,-30.53247534,-1.22200092,0.33068074,-30.53247534,-1.22200092,0.33298069,-30.37772023,-1.25770628,0.00479106,-0.03471761,-0.00672049,-0.00065871,-0.01197680,-0.00287562,0
4.130,0.36651179,0.35764851,2.55062615,0.19969002,-0.20384469,0.09265668,0.00000000,0.00000000,0.00000000,0.36174248,0.39247954,2.55737747,0.20037311,-0.19192997,0.09554018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32951771,-30.56165173,-1.22807320,0.32951771,-30.56165173,-1.22807320,0.33183509,-30.40698821,-1.26379172,0.00476931,-0.03483103,-0.00675132,-0.00068309,-0.01191472,-0.00288350,0
4.140,0.36851071,0.35560953,2.55155296,0.20009332,-0.20395108,0.09270504,0.00000000,0.00000000,0.00000000,0.36376332,0.39055348,2.55833512,0.20080071,-0.19209895,0.09559635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32834656,-30.59073940,-1.23415269,0.32834656,-30.59073940,-1.23415269,0.33068074,-30.43617241,-1.26988334,0.00474739,-0.03494395,-0.00678216,-0.00070739,-0.01185213,-0.00289131,0
4.150,0.37051365,0.35356950,2.55248025,0.20049449,-0.20405324,0.09275147,0.00000000,0.00000000,0.00000000,0.36578834,0.38862588,2.55929325,0.20122609,-0.19226418,0.09565052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32716686,-30.61973964,-1.24023799,0.32716686,-30.61973964,-1.24023799,0.32951771,-30.46527178,-1.27597972,0.00472531,-0.03505638,-0.00681300,-0.00073160,-0.01178906,-0.00289905,0
4.160,0.37252059,0.35152848,2.55340798,0.20089354,-0.20415116,0.09279598,0.00000000,0.00000000,0.00000000,0.36781753,0.38669678,2.56025184,0.20164926,-0.19242568,0.09570269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32597891,-30.64864774,-1.24633199,0.32597891,-30.64864774,-1.24633199,0.32834656,-30.49428431,-1.28208230,0.00470306,-0.03516830,-0.00684386,-0.00075572,-0.01172548,-0.00290671,0
4.170,0.37453152,0.34948649,2.55433616,0.20129045,-0.20424485,0.09283857,0.00000000,0.00000000,0.00000000,0.36985086,0.38476621,2.56121088,0.20207020,-0.19258344,0.09575287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32478317,-30.67746770,-1.25243021,0.32478317,-30.67746770,-1.25243021,0.32716686,-30.52321129,-1.28818969,0.00468066,-0.03527972,-0.00687472,-0.00077975,-0.01166141,-0.00291430,0
4.180,0.37654640,0.34744359,2.55526475,0.20168523,-0.20433430,0.09287923,0.00000000,0.00000000,0.00000000,0.37188831,0.38283422,2.56217033,0.20248892,-0.19273743,0.09580105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32357894,-30.70619490,-1.25853567,0.32357894,-30.70619490,-1.25853567,0.32597891,-30.55204802,-1.29430478,0.00465809,-0.03539063,-0.00690558,-0.00080369,-0.01159687,-0.00292182,0
4.190,0.37856521,0.34539982,2.55619374,0.20207786,-0.20441951,0.09291796,0.00000000,0.00000000,0.00000000,0.37392986,0.38090084,2.56313019,0.20290539,-0.19288767,0.09584723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32236618,-30.73482898,-1.26464689,0.32236618,-30.73482898,-1.26464689,0.32478317,-30.58079850,-1.30042310,0.00463535,-0.03550102,-0.00693645,-0.00082753,-0.01153184,-0.00292927,0
4.200,0.38058795,0.34335522,2.55712310,0.20246834,-0.20450048,0.09295476,0.00000000,0.00000000,0.00000000,0.37597548,0.37896610,2.56409043,0.20331963,-0.19303414,0.09589141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32114607,-30.76336965,-1.27076534,0.32114607,-30.76336965,-1.27076534,0.32357894,-30.60945812,-1.30654764,0.00461247,-0.03561088,-0.00696733,-0.00085129,-0.01146634,-0.00293665,0
4.210,0.38261457,0.34130983,2.55805283,0.20285667,-0.20457720,0.09298963,0.00000000,0.00000000,0.00000000,0.37802516,0.37703005,2.56505103,0.20373161,-0.19317684,0.09593358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31991731,-30.79181628,-1.27688801,0.31991731,-30.79181628,-1.27688801,0.32236618,-30.63802652,-1.31267694,0.00458941,-0.03572022,-0.00699820,-0.00087494,-0.01140036,-0.00294395,0
4.220,0.38464507,0.33926369,2.55898289,0.20324283,-0.20464967,0.09302258,0.00000000,0.00000000,0.00000000,0.38007886,0.37509273,2.56601197,0.20414135,-0.19331575,0.09597375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31868087,-30.82016862,-1.28301772,0.31868087,-30.82016862,-1.28301772,0.32114607,-30.66650341,-1.31881247,0.00456621,-0.03582904,-0.00702908,-0.00089852,-0.01133392,-0.00295117,0
4.230,0.38667942,0.33721685,2.55991327,0.20362684,-0.20471788,0.09305358,0.00000000,0.00000000,0.00000000,0.38213658,0.37315416,2.56697324,0.20454882,-0.19345087,0.09601192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31743666,-30.84842403,-1.28915330,0.31743666,-30.84842403,-1.28915330,0.31991731,-30.69488816,-1.32495121,0.00454284,-0.03593731,-0.00705997,-0.00092198,-0.01126701,-0.00295834,0
4.240,0.38871760,0.33516934,2.56084395,0.20400868,-0.20478185,0.09308266,0.00000000,0.00000000,0.00000000,0.38419827,0.37121440,2.56793480,0.20495403,-0.19358220,0.09604807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31618466,-30.87658496,-1.29529439,0.31618466,-30.87658496,-1.29529439,0.31868087,-30.72318053,-1.33109600,0.00451933,-0.03604506,-0.00709085,-0.00094535,-0.01119965,-0.00296541,0
4.250,0.39075959,0.33312122,2.56177492,0.20438834,-0.20484156,0.09310980,0.00000000,0.00000000,0.00000000,0.38626393,0.36927348,2.56889665,0.20535697,-0.19370972,0.09608222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31492494,-30.90464647,-1.30143963,0.31492494,-30.90464647,-1.30143963,0.31743666,-30.75137789,-1.33724563,0.00449566,-0.03615226,-0.00712173,-0.00096863,-0.01113184,-0.00297242,0
4.260,0.39280536,0.33107253,2.56270614,0.20476583,-0.20489701,0.09313501,0.00000000,0.00000000,0.00000000,0.38833353,0.36733143,2.56985876,0.20575764,-0.19383343,0.09611436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31365731,-30.93260829,-1.30759191,0.31365731,-30.93260829,-1.30759191,0.31618466,-30.77948267,-1.34339977,0.00447183,-0.03625890,-0.00715262,-0.00099181,-0.01106358,-0.00297935,0
4.270,0.39485490,0.32902330,2.56363761,0.20514113,-0.20494821,0.09315828,0.00000000,0.00000000,0.00000000,0.39040704,0.36538830,2.57082111,0.20615602,-0.19395333,0.09614448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31238224,-30.96047253,-1.31374831,0.31238224,-30.96047253,-1.31374831,0.31492494,-30.80748996,-1.34955706,0.00444786,-0.03636500,-0.00718350,-0.00101489,-0.01099488,-0.00298620,0
4.280,0.39690818,0.32697358,2.56456930,0.20551425,-0.20499514,0.09317961,0.00000000,0.00000000,0.00000000,0.39248444,0.36344413,2.57178367,0.20655212,-0.19406940,0.09617259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31109955,-30.98823631,-1.31991028,0.31109955,-30.98823631,-1.31991028,0.31365731,-30.83539948,-1.35572037,0.00442374,-0.03647055,-0.00721437,-0.00103787,-0.01092574,-0.00299298,0
4.290,0.39896518,0.32492341,2.56550120,0.20588518,-0.20503781,0.09319901,0.00000000,0.00000000,0.00000000,0.39456572,0.36149894,2.57274644,0.20694593,-0.19418164,0.09619869,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30980933,-31.01589975,-1.32607619,0.30980933,-31.01589975,-1.32607619,0.31238224,-30.86321335,-1.36188681,0.00439946,-0.03657553,-0.00724524,-0.00106075,-0.01085617,-0.00299968,0
4.300,0.40102587,0.32287284,2.56643328,0.20625391,-0.20507622,0.09321646,0.00000000,0.00000000,0.00000000,0.39665084,0.35955279,2.57370940,0.20733745,-0.19429005,0.09622278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30851114,-31.04346063,-1.33224770,0.30851114,-31.04346063,-1.33224770,0.31109955,-30.89092868,-1.36805780,0.00437503,-0.03667995,-0.00727612,-0.00108354,-0.01078617,-0.00300632,0
4.310,0.40309025,0.32082190,2.56736552,0.20662044,-0.20511036,0.09323198,0.00000000,0.00000000,0.00000000,0.39873978,0.35760571,2.57467251,0.20772667,-0.19439462,0.09624485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30720621,-31.07092038,-1.33842463,0.30720621,-31.07092038,-1.33842463,0.30980933,-30.91854559,-1.37423172,0.00435047,-0.03678381,-0.00730699,-0.00110623,-0.01071574,-0.00301287,0
4.320,0.40515827,0.31877064,2.56829791,0.20698477,-0.20514024,0.09324556,0.00000000,0.00000000,0.00000000,0.40083252,0.35565773,2.57563576,0.20811359,-0.19449534,0.09626491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30589323,-31.09827716,-1.34460554,0.30589323,-31.09827716,-1.34460554,0.30851114,-30.94606188,-1.38041024,0.00432575,-0.03688709,-0.00733785,-0.00112882,-0.01064490,-0.00301935,0
4.330,0.40722993,0.31671911,2.56923042,0.20734690,-0.20516585,0.09325721,0.00000000,0.00000000,0.00000000,0.40292904,0.35370891,2.57659913,0.20849820,-0.19459220,0.09628296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30457340,-31.12552844,-1.35079178,0.30457340,-31.12552844,-1.35079178,0.30720621,-30.97347898,-1.38659317,0.00430089,-0.03698980,-0.00736871,-0.00115130,-0.01057365,-0.00302575,0
4.340,0.40930520,0.31466734,2.57016305,0.20770680,-0.20518720,0.09326691,0.00000000,0.00000000,0.00000000,0.40502932,0.35175926,2.57756260,0.20888050,-0.19468521,0.09629899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30324608,-31.15267637,-1.35698052,0.30324608,-31.15267637,-1.35698052,0.30589323,-31.00079505,-1.39277908,0.00427588,-0.03709192,-0.00739955,-0.00117370,-0.01050199,-0.00303208,0
4.350,0.41138406,0.31261538,2.57109576,0.20806450,-0.20520427,0.09327467,0.00000000,0.00000000,0.00000000,0.40713332,0.34980885,2.57852615,0.20926048,-0.19477435,0.09631300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30191184,-31.17971810,-1.36317459,0.30191184,-31.17971810,-1.36317459,0.30457340,-31.02800756,-1.39896930,0.00425074,-0.03719347,-0.00743039,-0.00119598,-0.01042992,-0.00303833,0
4.360,0.41346649,0.31056327,2.57202853,0.20841997,-0.20521708,0.09328049,0.00000000,0.00000000,0.00000000,0.40924103,0.34785769,2.57948976,0.20963814,-0.19485961,0.09632500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30057051,-31.20665412,-1.36937402,0.30057051,-31.20665412,-1.36937402,0.30324608,-31.05511866,-1.40516102,0.00422546,-0.03729442,-0.00746123,-0.00121817,-0.01035747,-0.00304451,0
4.370,0.41555246,0.30851105,2.57296136,0.20877322,-0.20522562,0.09328437,0.00000000,0.00000000,0.00000000,0.41135243,0.34590584,2.58045341,0.21001348,-0.19494101,0.09633499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29922193,-31.23348393,-1.37557579,0.29922193,-31.23348393,-1.37557579,0.30191184,-31.08212551,-1.41135706,0.00420003,-0.03739479,-0.00749205,-0.00124026,-0.01028461,-0.00305062,0
4.380,0.41764194,0.30645877,2.57389421,0.20912424,-0.20522989,0.09328631,0.00000000,0.00000000,0.00000000,0.41346748,0.34395333,2.58141708,0.21038650,-0.19501852,0.09634295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29786568,-31.26020540,-1.38178279,0.29786568,-31.26020540,-1.38178279,0.30057051,-31.10902860,-1.41755745,0.00417446,-0.03749456,-0.00752287,-0.00126226,-0.01021137,-0.00305664,0
4.390,0.41973493,0.30440647,2.57482708,0.20947304,-0.20522989,0.09328631,0.00000000,0.00000000,0.00000000,0.41558617,0.34200020,2.58238074,0.21075718,-0.19509214,0.09634890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29650310,-31.28681833,-1.38799203,0.29650310,-31.28681833,-1.38799203,0.29922193,-31.13582743,-1.42375916,0.00414876,-0.03759373,-0.00755366,-0.00128414,-0.01013775,-0.00306259,0
4.400,0.42183140,0.30235419,2.57575993,0.20981959,-0.20522562,0.09328437,0.00000000,0.00000000,0.00000000,0.41770848,0.34004649,2.58334439,0.21112552,-0.19516187,0.09635283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29513353,-31.31332260,-1.39420646,0.29513353,-31.31332260,-1.39420646,0.29786568,-31.16251987,-1.42996510,0.00412292,-0.03769230,-0.00758446,-0.00130593,-0.01006375,-0.00306846,0
4.410,0.42393132,0.30030197,2.57669276,0.21016391,-0.20521708,0.09328049,0.00000000,0.00000000,0.00000000,0.41983438,0.33809224,2.58430800,0.21149153,-0.19522770,0.09635474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29375692,-31.33971805,-1.40042307,0.29375692,-31.33971805,-1.40042307,0.29650310,-31.18910573,-1.43617228,0.00409694,-0.03779027,-0.00761524,-0.00132762,-0.00998938,-0.00307425,0
4.420,0.42603467,0.29824986,2.57762554,0.21050599,-0.20520427,0.09327467,0.00000000,0.00000000,0.00000000,0.42196384,0.33613748,2.58527154,0.21185520,-0.19528963,0.09635464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29237337,-31.36600256,-1.40664331,0.29237337,-31.36600256,-1.40664331,0.29513353,-31.21558489,-1.44238362,0.00407083,-0.03788762,-0.00764600,-0.00134921,-0.00991464,-0.00307997,0
4.430,0.42814143,0.29619790,2.57855825,0.21084582,-0.20518720,0.09326691,0.00000000,0.00000000,0.00000000,0.42409684,0.33418226,2.58623500,0.21221652,-0.19534765,0.09635252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29098296,-31.39217632,-1.41286718,0.29098296,-31.39217632,-1.41286718,0.29375692,-31.24195719,-1.44859615,0.00404459,-0.03798436,-0.00767675,-0.00137070,-0.00983955,-0.00308561,0
4.440,0.43025158,0.29414613,2.57949087,0.21118340,-0.20516585,0.09325721,0.00000000,0.00000000,0.00000000,0.42623337,0.33222662,2.58719836,0.21257550,-0.19540176,0.09634838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28958591,-31.41823847,-1.41909467,0.28958591,-31.41823847,-1.41909467,0.29237337,-31.26822052,-1.45481129,0.00401821,-0.03808049,-0.00770749,-0.00139210,-0.00976409,-0.00309117,0
4.450,0.43236509,0.29209460,2.58042338,0.21151874,-0.20514024,0.09324556,0.00000000,0.00000000,0.00000000,0.42837339,0.33027060,2.58816160,0.21293212,-0.19545196,0.09634223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28818206,-31.44418760,-1.42532586,0.28818206,-31.44418760,-1.42532586,0.29098296,-31.29437505,-1.46102906,0.00399170,-0.03817600,-0.00773822,-0.00141338,-0.00968828,-0.00309667,0
4.460,0.43448194,0.29004334,2.58135577,0.21185181,-0.20511036,0.09323198,0.00000000,0.00000000,0.00000000,0.43051688,0.32831423,2.58912469,0.21328639,-0.19549823,0.09633406,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28677124,-31.47002523,-1.43155900,0.28677124,-31.47002523,-1.43155900,0.28958591,-31.32041995,-1.46724945,0.00396506,-0.03827089,-0.00776892,-0.00143458,-0.00961213,-0.00310208,0
4.470,0.43660212,0.28799240,2.58228802,0.21218263,-0.20507622,0.09321646,0.00000000,0.00000000,0.00000000,0.43266382,0.32635755,2.59008763,0.21363831,-0.19554057,0.09632388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28535442,-31.49574962,-1.43779412,0.28535442,-31.49574962,-1.43779412,0.28818206,-31.34635380,-1.47347251,0.00393830,-0.03836515,-0.00779961,-0.00145568,-0.00953565,-0.00310742,0
4.480,0.43872559,0.28594183,2.58322010,0.21251119,-0.20503781,0.09319901,0.00000000,0.00000000,0.00000000,0.43481419,0.32440061,2.59105038,0.21398786,-0.19557899,0.09631167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28393068,-31.52135827,-1.44403261,0.28393068,-31.52135827,-1.44403261,0.28677124,-31.37217811,-1.47969653,0.00391140,-0.03845878,-0.00783028,-0.00147667,-0.00945882,-0.00311266,0
4.490,0.44085233,0.28389166,2.58415199,0.21283748,-0.20499514,0.09317961,0.00000000,0.00000000,0.00000000,0.43696795,0.32244344,2.59201292,0.21433505,-0.19561347,0.09629745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28250013,-31.54685338,-1.45027469,0.28250013,-31.54685338,-1.45027469,0.28535442,-31.39789115,-1.48592152,0.00388438,-0.03855178,-0.00786093,-0.00149757,-0.00938167,-0.00311784,0
4.500,0.44298233,0.28184194,2.58508368,0.21316151,-0.20494821,0.09315828,0.00000000,0.00000000,0.00000000,0.43912509,0.32048608,2.59297525,0.21467988,-0.19564402,0.09628122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28106360,-31.57223285,-1.45651865,0.28106360,-31.57223285,-1.45651865,0.28393068,-31.42349044,-1.49214887,0.00385724,-0.03864414,-0.00789157,-0.00151837,-0.00930419,-0.00312294,0
4.510,0.44511556,0.27979271,2.58601515,0.21348326,-0.20489701,0.09313501,0.00000000,0.00000000,0.00000000,0.44128559,0.31852858,2.59393733,0.21502233,-0.19567062,0.09626298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27962056,-31.59749622,-1.46276453,0.27962056,-31.59749622,-1.46276453,0.28250013,-31.44897816,-1.49837881,0.00382997,-0.03873587,-0.00792218,-0.00153907,-0.00922639,-0.00312797,0
4.520,0.44725199,0.27774401,2.58694638,0.21380275,-0.20484156,0.09310980,0.00000000,0.00000000,0.00000000,0.44344942,0.31657097,2.59489915,0.21536242,-0.19569328,0.09624271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27817096,-31.62264407,-1.46901230,0.27817096,-31.62264407,-1.46901230,0.28106360,-31.47435222,-1.50460961,0.00380257,-0.03882696,-0.00795277,-0.00155967,-0.00914828,-0.00313291,0
4.530,0.44939160,0.27569589,2.58787734,0.21411996,-0.20478185,0.09308266,0.00000000,0.00000000,0.00000000,0.44561655,0.31461329,2.59586069,0.21570013,-0.19571199,0.09622044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27671478,-31.64767395,-1.47526336,0.27671478,-31.64767395,-1.47526336,0.27962056,-31.49961216,-1.51084133,0.00377505,-0.03891740,-0.00798335,-0.00158017,-0.00906986,-0.00313778,0
4.540,0.45153438,0.27364839,2.58880802,0.21443489,-0.20471788,0.09305358,0.00000000,0.00000000,0.00000000,0.44778697,0.31265558,2.59682192,0.21603547,-0.19572675,0.09619615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27525274,-31.67258570,-1.48151632,0.27525274,-31.67258570,-1.48151632,0.27817096,-31.52475856,-1.51707394,0.00374741,-0.03900719,-0.00801390,-0.00160058,-0.00899113,-0.00314257,0
