t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
5.630,0.69892587,0.06332021,2.68441174,0.23494912,-0.17347601,0.07885273,0.00650920,0.04886869,-0.02221304,0.70002782,0.06282402,2.68266902,0.23143968,-0.17812334,0.08412257,0.05891981,-34.30694770,-2.54936728,0.00955991,0.16025676,0.04194780,0.06847972,-34.14669095,-2.50741948,0.06461536,-34.03284492,-2.53120618,-0.00110195,0.00049619,0.00174272,0.00350944,0.00464733,-0.00526984
5.640,0.70127568,0.06158790,2.68519916,0.23501314,-0.17298571,0.07862987,0.00629500,0.04919155,-0.02235980,0.70234320,0.06105967,2.68350441,0.23146421,-0.17770140,0.08397668,0.05812737,-34.31782770,-2.55524831,0.01160725,0.16303644,0.04185521,0.06973462,-34.15479127,-2.51339310,0.06591788,-34.04171847,-2.53716916,-0.00106752,0.00052823,0.00169475,0.00354893,0.00471569,-0.00534681
5.650,0.70362612,0.05986051,2.68598433,0.23507502,-0.17249219,0.07840554,0.00608131,0.04951273,-0.02250579,0.70465892,0.05929969,2.68433810,0.23149116,-0.17727544,0.08382457,0.05733486,-34.32858108,-2.56111137,0.01363409,0.16587203,0.04176913,0.07096895,-34.16270905,-2.51934224,0.06720694,-34.05040668,-2.54310531,-0.00103280,0.00056082,0.00164623,0.00358386,0.00478325,-0.00541903
5.660,0.70597717,0.05813807,2.68676726,0.23513477,-0.17199546,0.07817975,0.00586814,0.04983223,-0.02265101,0.70697500,0.05754414,2.68517001,0.23152051,-0.17684538,0.08366623,0.05654233,-34.33920828,-2.56695623,0.01563880,0.16876396,0.04169043,0.07218112,-34.17044432,-2.52526580,0.06847972,-34.05891335,-2.54901508,-0.00099783,0.00059393,0.00159725,0.00361426,0.00484992,-0.00548648
5.670,0.70832881,0.05642061,2.68754792,0.23519238,-0.17149555,0.07795252,0.00565549,0.05015003,-0.02279547,0.70929148,0.05579306,2.68600009,0.23155225,-0.17641115,0.08350163,0.05574983,-34.34971006,-2.57278289,0.01761871,0.17171048,0.04161912,0.07336854,-34.17799959,-2.53116377,0.06973462,-34.06723704,-2.55489702,-0.00096267,0.00062755,0.00154783,0.00364013,0.00491560,-0.00554911
5.680,0.71068101,0.05470817,2.68832631,0.23524788,-0.17099247,0.07772385,0.00544338,0.05046612,-0.02293915,0.71160837,0.05404648,2.68682827,0.23158636,-0.17597267,0.08333078,0.05495746,-34.36008687,-2.57859111,0.01957170,0.17471255,0.04155600,0.07452916,-34.18537432,-2.53703511,0.07096895,-34.07538042,-2.56075135,-0.00092736,0.00066169,0.00149804,0.00366152,0.00498020,-0.00560693
5.690,0.71303376,0.05300077,2.68910240,0.23530125,-0.17048623,0.07749374,0.00523180,0.05078048,-0.02308204,0.71392569,0.05230447,2.68765449,0.23162280,-0.17552989,0.08315368,0.05416524,-34.37033955,-2.58438098,0.02149556,0.17776706,0.04150083,0.07566080,-34.19257249,-2.54288015,0.07218112,-34.08334355,-2.56657698,-0.00089193,0.00069630,0.00144791,0.00367845,0.00504366,-0.00565994
5.700,0.71538703,0.05129845,2.68987618,0.23535252,-0.16997686,0.07726221,0.00502077,0.05109311,-0.02322414,0.71624347,0.05056706,2.68847869,0.23166156,-0.17508272,0.08297033,0.05337326,-34.38046861,-2.59015230,0.02338800,0.18087411,0.04145413,0.07676126,-34.19959450,-2.54869817,0.07336854,-34.09112897,-2.57237391,-0.00085644,0.00073139,0.00139749,0.00369096,0.00510586,-0.00570812
5.710,0.71774081,0.04960124,2.69064764,0.23540167,-0.16946438,0.07702926,0.00481030,0.05140398,-0.02336545,0.71856172,0.04883429,2.68930082,0.23170259,-0.17463111,0.08278077,0.05258159,-34.39047471,-2.59590497,0.02524746,0.18403246,0.04141620,0.07782905,-34.20644225,-2.55448877,0.07452916,-34.09873618,-2.57814115,-0.00082091,0.00076695,0.00134682,0.00369908,0.00516673,-0.00575151
5.720,0.72009506,0.04790917,2.69141676,0.23544872,-0.16894879,0.07679490,0.00460038,0.05171309,-0.02350595,0.72088048,0.04710623,2.69012079,0.23174587,-0.17417499,0.08258502,0.05179024,-34.40035852,-2.60163894,0.02707058,0.18724049,0.04138709,0.07886082,-34.21311802,-2.56025185,0.07566080,-34.10616917,-2.58387903,-0.00078542,0.00080294,0.00129597,0.00370285,0.00522620,-0.00579012
5.730,0.72244977,0.04622228,2.69218353,0.23549368,-0.16843012,0.07655915,0.00439104,0.05202042,-0.02364564,0.72319976,0.04538290,2.69093857,0.23179136,-0.17371430,0.08238312,0.05099935,-34.41012059,-2.60735402,0.02885631,0.19049806,0.04136729,0.07985566,-34.21962254,-2.56598674,0.07676126,-34.11342838,-2.58958687,-0.00074999,0.00083938,0.00124496,0.00370232,0.00528418,-0.00582397
5.740,0.72480493,0.04454058,2.69294794,0.23553655,-0.16790839,0.07632199,0.00418226,0.05232595,-0.02378452,0.72551958,0.04366437,2.69175408,0.23183901,-0.17324898,0.08217511,0.05020890,-34.41976177,-2.61305024,0.03060302,0.19380084,0.04135650,0.08081192,-34.22596094,-2.57169374,0.07782905,-34.12051574,-2.59526432,-0.00071465,0.00087621,0.00119386,0.00369754,0.00534059,-0.00585312
5.750,0.72716050,0.04286412,2.69370996,0.23557733,-0.16738361,0.07608346,0.00397407,0.05262969,-0.02392258,0.72783996,0.04195068,2.69256727,0.23188879,-0.17277897,0.08196106,0.04941900,-34.42928262,-2.61872747,0.03230743,0.19714911,0.04135498,0.08172644,-34.23213351,-2.57737249,0.07886082,-34.12743356,-2.60091130,-0.00067946,0.00091344,0.00114269,0.00368854,0.00539536,-0.00587760
5.760,0.72951647,0.04119292,2.69446960,0.23561603,-0.16685580,0.07584354,0.00376647,0.05293160,-0.02405982,0.73016092,0.04024189,2.69337808,0.23194064,-0.17230421,0.08174102,0.04862971,-34.43868377,-2.62438554,0.03396864,0.20054060,0.04136300,0.08259835,-34.23814317,-2.58302254,0.07985566,-34.13418257,-2.60652719,-0.00064445,0.00095103,0.00109152,0.00367539,0.00544841,-0.00589748
5.770,0.73187281,0.03952701,2.69522683,0.23565266,-0.16632498,0.07560226,0.00355946,0.05323168,-0.02419622,0.73248248,0.03853803,2.69418645,0.23199451,-0.17182466,0.08151506,0.04784107,-34.44796601,-2.63002446,0.03558386,0.20397261,0.04138028,0.08342492,-34.24399340,-2.58864418,0.08081192,-34.14076794,-2.61211233,-0.00060967,0.00098898,0.00104038,0.00365815,0.00549968,-0.00591280
5.780,0.73422951,0.03786643,2.69598164,0.23568722,-0.16579117,0.07535962,0.00335306,0.05352992,-0.02433178,0.73480466,0.03683916,2.69499233,0.23205036,-0.17134025,0.08128326,0.04705316,-34.45712988,-2.63564405,0.03715211,0.20744452,0.04140713,0.08420527,-34.24968537,-2.59423693,0.08172644,-34.14718999,-2.61766641,-0.00057515,0.00102727,0.00098931,0.00363686,0.00554908,-0.00592364
5.790,0.73658655,0.03621120,2.69673402,0.23571972,-0.16525439,0.07511563,0.00314726,0.05382630,-0.02446650,0.73712747,0.03514532,2.69579566,0.23210812,-0.17085095,0.08104569,0.04626601,-34.46617617,-2.64124427,0.03867159,0.21095299,0.04144337,0.08493760,-34.25522318,-2.59980091,0.08259835,-34.15345165,-2.62318903,-0.00054092,0.00106588,0.00093836,0.00361160,0.00559656,-0.00593006
5.800,0.73894390,0.03456135,2.69748395,0.23575017,-0.16471465,0.07487030,0.00294208,0.05412080,-0.02460036,0.73945094,0.03345658,2.69659638,0.23216774,-0.17035671,0.08080245,0.04547971,-34.47510560,-2.64682507,0.04013983,0.21449558,0.04148881,0.08561954,-34.26061002,-2.60533626,0.08342492,-34.15955641,-2.62868055,-0.00050704,0.00110477,0.00088757,0.00358243,0.00564206,-0.00593215
5.810,0.74130154,0.03291692,2.69823142,0.23577857,-0.16417198,0.07462363,0.00273752,0.05441342,-0.02473337,0.74177507,0.03177299,2.69739446,0.23222915,-0.16985748,0.08055363,0.04469430,-34.48391875,-2.65238626,0.04155530,0.21807125,0.04154364,0.08624960,-34.26584750,-2.61084263,0.08420527,-34.16550546,-2.63414051,-0.00047353,0.00114393,0.00083696,0.00354942,0.00568550,-0.00593000
5.820,0.74365946,0.03127792,2.69897642,0.23580492,-0.16362639,0.07437563,0.00253360,0.05470415,-0.02486552,0.74409989,0.03009458,2.69818982,0.23229229,-0.16935324,0.08029933,0.04390987,-34.49261645,-2.65792787,0.04291679,0.22167528,0.04160739,0.08682665,-34.27094117,-2.61632047,0.08493760,-34.17130293,-2.63956912,-0.00044043,0.00118334,0.00078660,0.00351263,0.00572685,-0.00592370
5.830,0.74601764,0.02964440,2.69971893,0.23582924,-0.16307790,0.07412632,0.00233031,0.05499296,-0.02499680,0.74642541,0.02842142,2.69898243,0.23235709,-0.16884394,0.08003965,0.04312643,-34.50119932,-2.66344971,0.04422303,0.22530766,0.04168030,0.08734946,-34.27589165,-2.62176941,0.08561954,-34.17695201,-2.64496656,-0.00040777,0.00122298,0.00073650,0.00347215,0.00576604,-0.00591333
5.840,0.74837604,0.02801637,2.70045894,0.23585153,-0.16252654,0.07387570,0.00212766,0.05527984,-0.02512720,0.74875163,0.02675356,2.69977222,0.23242349,-0.16832955,0.07977471,0.04234407,-34.50966818,-2.66895179,0.04547084,0.22896311,0.04176171,0.08781491,-34.28070507,-2.62719009,0.08624960,-34.18245431,-2.65033257,-0.00037559,0.00126281,0.00068672,0.00342804,0.00580301,-0.00589901
5.850,0.75073466,0.02639388,2.70119644,0.23587180,-0.16197231,0.07362378,0.00192566,0.05556479,-0.02525672,0.75107859,0.02509104,2.70055917,0.23249141,-0.16781004,0.07950461,0.04156283,-34.51802355,-2.67443389,0.04666055,0.23264224,0.04185207,0.08822338,-34.28538131,-2.63258183,0.08682665,-34.18781540,-2.65566764,-0.00034393,0.00130284,0.00063727,0.00338039,0.00583773,-0.00588083
5.860,0.75309347,0.02477694,2.70193141,0.23589005,-0.16141525,0.07337057,0.00172433,0.05584779,-0.02538536,0.75340627,0.02343393,2.70134321,0.23256078,-0.16728540,0.07922948,0.04078282,-34.52626636,-2.67989607,0.04778956,0.23633921,0.04195051,0.08857237,-34.28992715,-2.63794557,0.08734946,-34.19303592,-2.66097146,-0.00031280,0.00134301,0.00058820,0.00332927,0.00587015,-0.00585891
5.870,0.75545245,0.02316558,2.70266385,0.23590628,-0.16085536,0.07311607,0.00152365,0.05612882,-0.02551310,0.75573471,0.02178227,2.70212430,0.23263151,-0.16675560,0.07894944,0.04000401,-34.53439726,-2.68533817,0.04885675,0.24005223,0.04205709,0.08886076,-34.29434503,-2.64328108,0.08781491,-34.19812198,-2.66624475,-0.00028226,0.00138331,0.00053955,0.00327477,0.00590024,-0.00583337
5.880,0.75781159,0.02155984,2.70339373,0.23592052,-0.16029268,0.07286031,0.00132365,0.05640787,-0.02563994,0.75806391,0.02013611,2.70290240,0.23270354,-0.16622062,0.07866462,0.03922654,-34.54241696,-2.69076013,0.04986153,0.24377910,0.04217151,0.08908807,-34.29863786,-2.64858862,0.08822338,-34.20307348,-2.67148690,-0.00025232,0.00142373,0.00049133,0.00321698,0.00592794,-0.00580431
5.890,0.76017086,0.01995974,2.70412105,0.23593276,-0.15972721,0.07260328,0.00112433,0.05668493,-0.02576588,0.76039387,0.01849551,2.70367747,0.23277678,-0.16568044,0.07837513,0.03845042,-34.55032620,-2.69616183,0.05080198,0.24751656,0.04229349,0.08925241,-34.30280964,-2.65386834,0.08857237,-34.20789719,-2.67669891,-0.00022301,0.00146423,0.00044358,0.00315598,0.00595323,-0.00577185
5.900,0.76253024,0.01836530,2.70484579,0.23594301,-0.15915899,0.07234499,0.00092570,0.05695999,-0.02589090,0.76272461,0.01686052,2.70444946,0.23285114,-0.16513507,0.07808113,0.03767575,-34.55812582,-2.70154329,0.05167666,0.25126006,0.04242237,0.08935241,-34.30686576,-2.65912093,0.08886076,-34.21259555,-2.68188063,-0.00019437,0.00150478,0.00039633,0.00309187,0.00597608,-0.00573614
5.910,0.76488971,0.01677657,2.70556794,0.23595128,-0.15858802,0.07208546,0.00072775,0.05723302,-0.02601501,0.76505614,0.01523119,2.70521834,0.23292654,-0.16458450,0.07778273,0.03690251,-34.56581639,-2.70690429,0.05248489,0.25501001,0.04255841,0.08938741,-34.31080639,-2.66434588,0.08908807,-34.21717148,-2.68703239,-0.00016643,0.00154538,0.00034960,0.00302474,0.00599648,-0.00569727
5.920,0.76724926,0.01519355,2.70628750,0.23595757,-0.15801433,0.07182470,0.00053051,0.05750403,-0.02613820,0.76738846,0.01360758,2.70598406,0.23300290,-0.16402871,0.07748009,0.03613083,-34.57339877,-2.71224482,0.05322610,0.25876025,0.04270089,0.08935693,-34.31463852,-2.66954393,0.08925241,-34.22162896,-2.69215441,-0.00013920,0.00158597,0.00030344,0.00295467,0.00601438,-0.00565539
5.930,0.76960886,0.01361629,2.70700443,0.23596189,-0.15743794,0.07156270,0.00033397,0.05777299,-0.02626045,0.76972158,0.01198973,2.70674659,0.23308012,-0.16346773,0.07717333,0.03536073,-34.58087373,-2.71756484,0.05389835,0.26250947,0.04284935,0.08925908,-34.31836426,-2.67471549,0.08935241,-34.22597338,-2.69724745,-0.00011272,0.00162656,0.00025784,0.00288177,0.00602979,-0.00561063
5.940,0.77196849,0.01204480,2.70771875,0.23596425,-0.15685888,0.07129949,0.00013815,0.05803989,-0.02638177,0.77205550,0.01037770,2.70750589,0.23315811,-0.16290154,0.07686259,0.03459230,-34.58824194,-2.72286418,0.05450120,0.26625377,0.04300365,0.08909350,-34.32198817,-2.67986052,0.08938741,-34.23020489,-2.70231108,-0.00008701,0.00166710,0.00021286,0.00280614,0.00604266,-0.00556310
5.950,0.77432814,0.01047912,2.70843042,0.23596465,-0.15627715,0.07103507,-0.00005695,0.05830473,-0.02650215,0.77439023,0.00877154,2.70826194,0.23323679,-0.16233017,0.07654803,0.03382555,-34.59550423,-2.72814284,0.05503404,0.26999092,0.04316320,0.08885959,-34.32551330,-2.68497964,0.08935693,-34.23433049,-2.70734610,-0.00006209,0.00170758,0.00016848,0.00272786,0.00605302,-0.00551296
5.960,0.77668778,0.00891927,2.70913944,0.23596311,-0.15569279,0.07076945,-0.00025132,0.05856747,-0.02662158,0.77672577,0.00717130,2.70901469,0.23331605,-0.16175363,0.07622978,0.03306058,-34.60266135,-2.73340072,0.05549564,0.27371728,0.04332761,0.08855621,-34.32894407,-2.69007312,0.08925908,-34.23835226,-2.71235301,-0.00003799,0.00174797,0.00012475,0.00264706,0.00606084,-0.00546033
5.970,0.77904739,0.00736527,2.70984580,0.23595963,-0.15510581,0.07050264,-0.00044496,0.05882812,-0.02674005,0.77906212,0.00557703,2.70976411,0.23339581,-0.16117194,0.07590798,0.03229740,-34.60971410,-2.73863777,0.05588518,0.27742922,0.04349635,0.08818258,-34.33228488,-2.69514143,0.08909350,-34.24227474,-2.71733182,-0.00001473,0.00178824,0.00008169,0.00256382,0.00606613,-0.00540534
5.980,0.78140696,0.00581716,2.71054949,0.23595422,-0.15451624,0.07023465,-0.00063786,0.05908666,-0.02685757,0.78139928,0.00398879,2.71051018,0.23347596,-0.16058511,0.07558279,0.03153608,-34.61666313,-2.74385382,0.05620294,0.28112559,0.04366934,0.08773903,-34.33553754,-2.70018448,0.08885959,-34.24610099,-2.72228324,0.00000768,0.00182837,0.00003931,0.00247826,0.00606887,-0.00534814
5.990,0.78376647,0.00427496,2.71125049,0.23594688,-0.15392409,0.06996549,-0.00083001,0.05934307,-0.02697412,0.78373726,0.00240661,2.71125287,0.23355640,-0.15999318,0.07525434,0.03077669,-34.62350932,-2.74904888,0.05644804,0.28480240,0.04384586,0.08722473,-34.33870692,-2.70520301,0.08855621,-34.24983537,-2.72720761,0.00002921,0.00186835,-0.00000238,0.00239048,0.00606909,-0.00528885
6.000,0.78612589,0.00273869,2.71194880,0.23593762,-0.15332938,0.06969517,-0.00102141,0.05959734,-0.02708970,0.78607605,0.00083056,2.71199216,0.23363704,-0.15939618,0.07492278,0.03001926,-34.63025342,-2.75422283,0.05661947,0.28845646,0.04402554,0.08663873,-34.34179696,-2.71019730,0.08818258,-34.25348228,-2.73210548,0.00004984,0.00190813,-0.00004336,0.00230058,0.00606680,-0.00522761
6.010,0.78848521,0.00120838,2.71264439,0.23592645,-0.15273215,0.06942370,-0.00121204,0.05984946,-0.02720430,0.78841565,-0.00073932,2.71272800,0.23371778,-0.15879415,0.07458826,0.02926387,-34.63689627,-2.75937570,0.05671717,0.29208442,0.04420762,0.08598105,-34.34481184,-2.71516808,0.08773903,-34.25704352,-2.73697682,0.00006956,0.00194770,-0.00008361,0.00220867,0.00606200,-0.00516456
6.020,0.79084442,-0.00031595,2.71333727,0.23591338,-0.15213240,0.06915109,-0.00140190,0.06009942,-0.02731792,0.79075606,-0.00230298,2.71346039,0.23379851,-0.15818711,0.07425091,0.02851056,-34.64343856,-2.76450731,0.05674188,0.29568399,0.04439204,0.08525244,-34.34775457,-2.72011527,0.08722473,-34.26052391,-2.74182244,0.00008836,0.00198703,-0.00012312,0.00211487,0.00605471,-0.00509982
6.030,0.79320348,-0.00183426,2.71402741,0.23589841,-0.15153016,0.06887735,-0.00159099,0.06034720,-0.02743054,0.79309727,-0.00386037,2.71418930,0.23387914,-0.15757512,0.07391088,0.02775938,-34.64988110,-2.76961761,0.05669166,0.29925330,0.04457819,0.08445104,-34.35062780,-2.72503942,0.08663873,-34.26392738,-2.74664269,0.00010621,0.00202611,-0.00016189,0.00201927,0.00604496,-0.00503353
6.040,0.79556238,-0.00334654,2.71471481,0.23588156,-0.15092546,0.06860248,-0.00177929,0.06059279,-0.02754218,0.79543927,-0.00541145,2.71491470,0.23395956,-0.15695822,0.07356831,0.02701039,-34.65622471,-2.77470655,0.05656712,0.30278801,0.04476550,0.08357751,-34.35343669,-2.72994105,0.08598105,-34.26725808,-2.75143838,0.00012311,0.00206491,-0.00019989,0.00192200,0.00603276,-0.00496583
6.050,0.79792110,-0.00485276,2.71539946,0.23586283,-0.15031832,0.06832651,-0.00196680,0.06083617,-0.02765280,0.79778207,-0.00695616,2.71563659,0.23403966,-0.15633647,0.07322335,0.02626364,-34.66247013,-2.77977403,0.05636815,0.30628628,0.04495367,0.08263180,-34.35618385,-2.73482036,0.08525244,-34.27051897,-2.75620950,0.00013903,0.00210340,-0.00023713,0.00182317,0.00601815,-0.00489684
6.060,0.80027963,-0.00635290,2.71608134,0.23584223,-0.14970875,0.06804943,-0.00215352,0.06107733,-0.02776242,0.80012566,-0.00849446,2.71635493,0.23411935,-0.15570990,0.07287612,0.02551917,-34.66861826,-2.78482005,0.05609514,0.30974458,0.04514197,0.08161430,-34.35887368,-2.73967808,0.08445104,-34.27371269,-2.76095664,0.00015397,0.00214156,-0.00027359,0.00172288,0.00600115,-0.00482669
6.070,0.80263794,-0.00784693,2.71676044,0.23581976,-0.14909678,0.06777126,-0.00233943,0.06131627,-0.02787103,0.80247002,-0.01002631,2.71706972,0.23419851,-0.15507860,0.07252678,0.02477705,-34.67466981,-2.78984451,0.05574742,0.31316105,0.04533006,0.08052447,-34.36150877,-2.74451446,0.08357751,-34.27684436,-2.76568042,0.00016792,0.00217938,-0.00030928,0.00162125,0.00598182,-0.00475552
6.080,0.80499602,-0.00933483,2.71743676,0.23579544,-0.14848243,0.06749201,-0.00252453,0.06155295,-0.02797862,0.80481514,-0.01155165,2.71778094,0.23427705,-0.15444260,0.07217544,0.02403731,-34.68062559,-2.79484730,0.05532605,0.31653319,0.04551762,0.07936336,-34.36409241,-2.74932969,0.08263180,-34.27991654,-2.77038108,0.00018088,0.00221682,-0.00034418,0.00151839,0.00596017,-0.00468343
6.090,0.80735384,-0.01081657,2.71811028,0.23576928,-0.14786573,0.06721169,-0.00270881,0.06178738,-0.02808517,0.80716103,-0.01307046,2.71848856,0.23435485,-0.15380199,0.07182226,0.02330003,-34.68648638,-2.79982837,0.05483038,0.31985886,0.04570410,0.07813041,-34.36662752,-2.75412427,0.08161430,-34.28293361,-2.77505943,0.00019281,0.00225389,-0.00037828,0.00141443,0.00593626,-0.00461057
6.100,0.80971140,-0.01229213,2.71878099,0.23574127,-0.14724669,0.06693031,-0.00289227,0.06201954,-0.02819070,0.80950765,-0.01458267,2.71919259,0.23443182,-0.15315682,0.07146734,0.02256522,-34.69225301,-2.80478767,0.05426182,0.32313551,0.04588906,0.07682704,-34.36911749,-2.75889861,0.08052447,-34.28589811,-2.77971576,0.00020375,0.00229054,-0.00041160,0.00130945,0.00591013,-0.00453703
6.110,0.81206866,-0.01376150,2.71944888,0.23571143,-0.14662534,0.06664788,-0.00307489,0.06224942,-0.02829519,0.81185501,-0.01608825,2.71989300,0.23450785,-0.15250717,0.07111084,0.02183297,-34.69792636,-2.80972522,0.05361924,0.32635899,0.04607170,0.07545222,-34.37156738,-2.76365352,0.07936336,-34.28881329,-2.78435035,0.00021365,0.00232675,-0.00044412,0.00120358,0.00588183,-0.00446296
6.120,0.81442562,-0.01522463,2.72011394,0.23567977,-0.14600171,0.06636441,-0.00325667,0.06247699,-0.02839863,0.81420309,-0.01758716,2.72058979,0.23458283,-0.15185311,0.07075287,0.02110333,-34.70350709,-2.81464077,0.05290471,0.32953065,0.04625221,0.07400804,-34.37397644,-2.76838856,0.07813041,-34.29168204,-2.78896375,0.00022253,0.00236253,-0.00047585,0.00109694,0.00585140,-0.00438846
6.130,0.81678225,-0.01668152,2.72077617,0.23564630,-0.14537581,0.06607991,-0.00343761,0.06270226,-0.02850103,0.81655187,-0.01907936,2.72128295,0.23465666,-0.15119473,0.07039354,0.02037630,-34.70899606,-2.81953436,0.05211794,0.33264601,0.04642987,0.07249424,-34.37635005,-2.77310449,0.07682704,-34.29450771,-2.79355641,0.00023038,0.00239784,-0.00050678,0.00098964,0.00581892,-0.00431363
6.140,0.81913854,-0.01813214,2.72143554,0.23561103,-0.14474767,0.06579440,-0.00361770,0.06292520,-0.02860236,0.81890134,-0.02056480,2.72197246,0.23472924,-0.15053209,0.07003300,0.01965197,-34.71439418,-2.82440599,0.05125984,0.33570318,0.04660407,0.07091180,-34.37869100,-2.77780192,0.07545222,-34.29729528,-2.79812920,0.00023720,0.00243266,-0.00053692,0.00088179,0.00578442,-0.00423860
6.150,0.82149447,-0.01957647,2.72209205,0.23557395,-0.14411731,0.06550787,-0.00379692,0.06314580,-0.02870264,0.82125148,-0.02204345,2.72265832,0.23480045,-0.14986530,0.06967134,0.01893039,-34.71970221,-2.82925555,0.05033094,0.33870035,0.04677449,0.06926132,-34.38100186,-2.78248106,0.07400804,-34.30004399,-2.80268175,0.00024299,0.00246698,-0.00056627,0.00077350,0.00574799,-0.00416347
6.160,0.82385001,-0.02101448,2.72274569,0.23553509,-0.14348476,0.06522035,-0.00397528,0.06336405,-0.02880184,0.82360228,-0.02351527,2.72334053,0.23487020,-0.14919442,0.06930870,0.01821158,-34.72492089,-2.83408293,0.04933152,0.34163675,0.04694090,0.06754310,-34.38328414,-2.78714203,0.07249424,-34.30275916,-2.80721486,0.00024773,0.00250079,-0.00059484,0.00066489,0.00570966,-0.00408835
6.170,0.82620516,-0.02244616,2.72339645,0.23549445,-0.14285004,0.06493184,-0.00415277,0.06357993,-0.02889997,0.82595371,-0.02498021,2.72401908,0.23493839,-0.14851955,0.06894516,0.01749560,-34.73005115,-2.83888815,0.04826342,0.34450921,0.04710271,0.06575902,-34.38554194,-2.79178544,0.07091180,-34.30544353,-2.81172920,0.00025145,0.00253405,-0.00062263,0.00055606,0.00566951,-0.00401332
6.180,0.82855990,-0.02387148,2.72404433,0.23545204,-0.14221317,0.06464235,-0.00432937,0.06379344,-0.02899702,0.82830575,-0.02643826,2.72469396,0.23500491,-0.14784078,0.06858086,0.01678253,-34.73509367,-2.84367104,0.04712771,0.34731774,0.04725992,0.06391024,-34.38777593,-2.79641112,0.06926132,-34.30809961,-2.81622503,0.00025415,0.00256678,-0.00064963,0.00044713,0.00562761,-0.00393851
6.190,0.83091420,-0.02529041,2.72468930,0.23540786,-0.14157418,0.06435190,-0.00450509,0.06400456,-0.02909298,0.83065839,-0.02788936,2.72536517,0.23506966,-0.14715821,0.06821588,0.01607236,-34.74004933,-2.84843161,0.04592417,0.35006104,0.04741193,0.06199653,-34.38998829,-2.80101968,0.06754310,-34.31072890,-2.82070250,0.00025581,0.00259895,-0.00067587,0.00033820,0.00558403,-0.00386398
6.200,0.83326805,-0.02670295,2.72533136,0.23536194,-0.14093309,0.06406049,-0.00467991,0.06421327,-0.02918785,0.83301160,-0.02933350,2.72603270,0.23513255,-0.14647193,0.06785033,0.01536518,-34.74491905,-2.85316988,0.04465451,0.35273547,0.04755815,0.06001969,-34.39218358,-2.80561173,0.06575902,-34.31333540,-2.82516229,0.00025645,0.00263055,-0.00070134,0.00022939,0.00553884,-0.00378984
6.210,0.83562143,-0.02810907,2.72597050,0.23531427,-0.14028992,0.06376815,-0.00485383,0.06441956,-0.02928162,0.83536537,-0.03077062,2.72669657,0.23519347,-0.14578203,0.06748431,0.01466102,-34.74970358,-2.85788573,0.04331965,0.35534109,0.04769848,0.05798067,-34.39436249,-2.81018725,0.06391024,-34.31591975,-2.82960425,0.00025606,0.00266155,-0.00072607,0.00012080,0.00549211,-0.00371616
6.220,0.83797433,-0.02950874,2.72660672,0.23526486,-0.13964471,0.06347487,-0.00502684,0.06462342,-0.02937428,0.83771965,-0.03220070,2.72735675,0.23525232,-0.14508863,0.06711791,0.01395993,-34.75440363,-2.86257900,0.04192153,0.35787815,0.04783294,0.05588146,-34.39652548,-2.81474606,0.06199653,-34.31848409,-2.83402904,0.00025468,0.00269196,-0.00075003,0.00001254,0.00544392,-0.00364304
6.230,0.84032672,-0.03090196,2.72724000,0.23521374,-0.13899746,0.06318066,-0.00519894,0.06482484,-0.02946584,0.84007445,-0.03362372,2.72801326,0.23530902,-0.14439180,0.06675122,0.01326193,-34.75902021,-2.86724983,0.04046032,0.36034280,0.04796062,0.05372226,-34.39867741,-2.81928921,0.06001969,-34.32103290,-2.83843731,0.00025227,0.00272176,-0.00077326,-0.00009528,0.00539434,-0.00357056
6.240,0.84267860,-0.03228869,2.72787033,0.23516089,-0.13834822,0.06288555,-0.00537011,0.06502380,-0.02955627,0.84242971,-0.03503963,2.72866610,0.23536345,-0.14369167,0.06638433,0.01256712,-34.76355404,-2.87189804,0.03893847,0.36273652,0.04808168,0.05150559,-34.40081751,-2.82381636,0.05798067,-34.32356685,-2.84282909,0.00024889,0.00275094,-0.00079577,-0.00020256,0.00534345,-0.00349878
6.250,0.84502993,-0.03366891,2.72849771,0.23510634,-0.13769699,0.06258954,-0.00554035,0.06522029,-0.02964559,0.84478543,-0.03644841,2.72931526,0.23541554,-0.14298834,0.06601733,0.01187550,-34.76800587,-2.87652353,0.03735617,0.36505917,0.04819602,0.04923167,-34.40294670,-2.82832751,0.05588146,-34.32608631,-2.84720422,0.00024450,0.00277950,-0.00081755,-0.00030920,0.00529135,-0.00342779
6.260,0.84738072,-0.03504262,2.72912212,0.23505009,-0.13704382,0.06229265,-0.00570966,0.06541429,-0.02973377,0.84714157,-0.03785004,2.72996076,0.23546519,-0.14228190,0.06565028,0.01118711,-34.77237673,-2.88112644,0.03571619,0.36730685,0.04830281,0.04690330,-34.40506989,-2.83282363,0.05372226,-34.32859611,-2.85156379,0.00023915,0.00280742,-0.00083864,-0.00041510,0.00523808,-0.00335763
