t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
4.710,0.10382425,0.75559676,2.31005038,0.05862359,-0.01682714,-0.02605493,0.01881511,-0.00540063,-0.00836227,0.10652897,0.75396159,2.31088748,0.05300324,-0.01367933,-0.02272922,0.11270560,-23.09567451,-0.52557397,0.11284787,-23.09483657,-0.52555632,-0.02963670,0.02560128,-0.01953688,0.08321117,-23.06923529,-0.54509320,0.08133644,-22.97637046,-0.50002974,-0.00270472,0.00163517,-0.00083710,0.00562035,-0.00314781,-0.00332571,1
4.720,0.10441143,0.75542822,2.30978941,0.05881177,-0.01688116,-0.02613856,0.01881943,-0.00540187,-0.00836419,0.10706419,0.75382991,2.31065882,0.05313309,-0.01355148,-0.02276353,0.11275388,-23.10236168,-0.52845758,0.11289592,-23.10152420,-0.52844097,-0.02874337,0.02377362,-0.02008101,0.08415255,-23.07775058,-0.54852198,0.08219279,-22.98425815,-0.50328400,-0.00265276,0.00159831,-0.00086941,0.00567868,-0.00332968,-0.00337503,1
4.730,0.10500049,0.75525913,2.30952761,0.05899998,-0.01693518,-0.02622221,0.01882363,-0.00540308,-0.00836606,0.10760065,0.75369934,2.31042975,0.05326132,-0.01342800,-0.02279930,0.11280181,-23.10906982,-0.53134871,0.11294362,-23.10823281,-0.53133313,-0.02783701,0.02192636,-0.02062715,0.08510661,-23.08630645,-0.55196028,0.08306363,-22.99220358,-0.50654882,-0.00260016,0.00155979,-0.00090214,0.00573866,-0.00350718,-0.00342291,1
4.740,0.10559143,0.75508951,2.30926497,0.05918824,-0.01698922,-0.02630588,0.01882771,-0.00540425,-0.00836787,0.10813837,0.75356984,2.31020023,0.05338878,-0.01330846,-0.02283754,0.11284855,-23.11579514,-0.53424942,0.11299011,-23.11495857,-0.53423490,-0.02691953,0.02005846,-0.02117219,0.08607059,-23.09490011,-0.55540709,0.08394651,-23.00018737,-0.50982468,-0.00254694,0.00151967,-0.00093526,0.00579946,-0.00368076,-0.00346834,1
4.750,0.10618425,0.75491935,2.30900149,0.05937654,-0.01704326,-0.02638957,0.01883166,-0.00540538,-0.00836962,0.10867735,0.75344139,2.30997020,0.05351611,-0.01319258,-0.02287898,0.11289474,-23.12254524,-0.53715718,0.11303607,-23.12170916,-0.53714367,-0.02599250,0.01816905,-0.02171360,0.08704357,-23.10354011,-0.55885727,0.08483994,-23.00823395,-0.51310324,-0.00249310,0.00147796,-0.00096871,0.00586043,-0.00385068,-0.00351059,1
4.760,0.10677896,0.75474865,2.30873717,0.05956487,-0.01709732,-0.02647328,0.01883548,-0.00540648,-0.00837133,0.10921762,0.75331396,2.30973960,0.05364380,-0.01308017,-0.02292415,0.11294037,-23.12931061,-0.54007667,0.11308147,-23.12847499,-0.54006424,-0.02505706,0.01625781,-0.02224935,0.08802442,-23.11221717,-0.56231359,0.08574316,-23.01632423,-0.51638559,-0.00243866,0.00143469,-0.00100243,0.00592107,-0.00401715,-0.00354913,1
4.770,0.10737555,0.75457740,2.30847202,0.05975325,-0.01715139,-0.02655700,0.01883919,-0.00540754,-0.00837297,0.10975919,0.75318752,2.30950839,0.05377223,-0.01297113,-0.02297344,0.11298548,-23.13610077,-0.54300582,0.11312634,-23.13526561,-0.54299443,-0.02411432,0.01432480,-0.02277766,0.08901202,-23.12094081,-0.56577210,0.08665398,-23.02447961,-0.51966892,-0.00238364,0.00138988,-0.00103637,0.00598102,-0.00418026,-0.00358356,1
4.780,0.10797403,0.75440562,2.30820603,0.05994165,-0.01720548,-0.02664074,0.01884277,-0.00540857,-0.00837456,0.11030209,0.75306204,2.30927651,0.05390168,-0.01286541,-0.02302708,0.11303006,-23.14290810,-0.54594094,0.11317069,-23.14207342,-0.54593061,-0.02316505,0.01237098,-0.02329739,0.09000564,-23.12970244,-0.56922800,0.08757202,-23.03267894,-0.52295409,-0.00232806,0.00134358,-0.00107048,0.00603997,-0.00434007,-0.00361366,1
4.790,0.10857438,0.75423329,2.30793921,0.06013010,-0.01725957,-0.02672449,0.01884622,-0.00540956,-0.00837610,0.11139151,0.75281390,2.30881168,0.05405899,-0.01273876,-0.02308341,0.11307378,-23.14973450,-0.54888576,0.11321416,-23.14890027,-0.54887648,-0.03044159,0.01336540,-0.02079279,0.08277258,-23.13553487,-0.56966927,0.08049043,-23.03772310,-0.52329623,-0.00281713,0.00141939,-0.00087247,0.00607111,-0.00452081,-0.00364108,1
4.800,0.10917663,0.75406043,2.30767154,0.06031858,-0.01731367,-0.02680826,0.01884956,-0.00541052,-0.00837758,0.11193804,0.75269124,2.30857888,0.05420746,-0.01262052,-0.02313264,0.11311658,-23.15658379,-0.55184102,0.11325672,-23.15575005,-0.55183280,-0.02952851,0.01125141,-0.02133332,0.08372820,-23.14449864,-0.57316612,0.08137626,-23.04618457,-0.52664793,-0.00276141,0.00136919,-0.00090734,0.00611112,-0.00469315,-0.00367562,1
4.810,0.10978076,0.75388702,2.30740304,0.06050709,-0.01736778,-0.02689204,0.01885277,-0.00541144,-0.00837901,0.11248580,0.75256947,2.30834574,0.05434978,-0.01250950,-0.02317796,0.11315924,-23.16345215,-0.55480355,0.11329913,-23.16261889,-0.55479641,-0.02859340,0.00913723,-0.02189010,0.08470573,-23.15348166,-0.57668650,0.08228491,-23.05467565,-0.53002350,-0.00270504,0.00131755,-0.00094270,0.00615731,-0.00485828,-0.00371408,1
4.820,0.11038677,0.75371307,2.30713370,0.06069563,-0.01742189,-0.02697584,0.01885586,-0.00541233,-0.00838038,0.11303483,0.75244857,2.30811221,0.05448797,-0.01240479,-0.02322180,0.11320116,-23.17033768,-0.55777681,0.11334081,-23.16950490,-0.55777073,-0.02764058,0.00701957,-0.02245645,0.08570023,-23.16248534,-0.58022718,0.08321117,-23.06318997,-0.53341653,-0.00264806,0.00126450,-0.00097851,0.00620766,-0.00501710,-0.00375404,1
4.830,0.11099467,0.75353858,2.30686353,0.06088421,-0.01747602,-0.02705965,0.01885882,-0.00541318,-0.00838170,0.11358513,0.75232848,2.30787822,0.05462356,-0.01230574,-0.02326602,0.11324200,-23.17725563,-0.56075871,0.11338141,-23.17642332,-0.56075370,-0.02667323,0.00489599,-0.02302685,0.08670818,-23.17152733,-0.58378054,0.08415255,-23.07174628,-0.53682265,-0.00259046,0.00121010,-0.00101469,0.00626065,-0.00517028,-0.00379363,1
4.840,0.11160445,0.75336355,2.30659251,0.06107281,-0.01753016,-0.02714347,0.01886167,-0.00541400,-0.00838296,0.11413673,0.75220918,2.30764372,0.05475768,-0.01221188,-0.02331198,0.11328250,-23.18418312,-0.56374860,0.11342165,-23.18335128,-0.56374468,-0.02569412,0.00276514,-0.02359732,0.08772753,-23.18058614,-0.58734200,0.08510661,-23.08034129,-0.54023535,-0.00253228,0.00115437,-0.00105121,0.00631513,-0.00531828,-0.00383149,1
4.850,0.11221613,0.75318798,2.30632066,0.06126144,-0.01758430,-0.02722731,0.01886439,-0.00541478,-0.00838417,0.11524391,0.75197276,2.30717296,0.05492467,-0.01210527,-0.02337643,0.11332220,-23.19113350,-0.56674683,0.11346109,-23.19030215,-0.56674399,-0.03308629,0.00348488,-0.02106071,0.08037480,-23.18681727,-0.58780470,0.08704357,-23.09764740,-0.54707238,-0.00302778,0.00121522,-0.00085230,0.00633677,-0.00547903,-0.00385088,1
4.860,0.11282968,0.75301187,2.30604796,0.06145010,-0.01763845,-0.02731115,0.01886699,-0.00541552,-0.00838533,0.11579952,0.75185557,2.30693657,0.05508388,-0.01200870,-0.02344192,0.11336165,-23.19809914,-0.56975800,0.11350029,-23.19726825,-0.56975623,-0.03216133,0.00126061,-0.02157960,0.08133896,-23.19600763,-0.59133583,0.08802442,-23.10635767,-0.55049440,-0.00296984,0.00115630,-0.00088861,0.00636622,-0.00562975,-0.00386923,1
4.870,0.11344513,0.75283521,2.30577443,0.06163878,-0.01769261,-0.02739501,0.01886947,-0.00541624,-0.00838643,0.11635652,0.75173901,2.30669945,0.05523777,-0.01192070,-0.02350957,0.11339999,-23.20509148,-0.57277292,0.11353838,-23.20426107,-0.57277226,-0.03121782,-0.00095030,-0.02209429,0.08232056,-23.20521137,-0.59486655,0.08901202,-23.11511245,-0.55391582,-0.00291139,0.00109620,-0.00092502,0.00640101,-0.00577191,-0.00388544,1
4.880,0.11406246,0.75265801,2.30550006,0.06182749,-0.01774678,-0.02747888,0.01887182,-0.00541691,-0.00838748,0.11691491,0.75162302,2.30646153,0.05538818,-0.01184019,-0.02358022,0.11343791,-23.21210289,-0.57580066,0.11357605,-23.21127296,-0.57580108,-0.03026005,-0.00315197,-0.02260215,0.08331600,-23.21442493,-0.59840324,0.09000564,-23.12390311,-0.55733193,-0.00285245,0.00103499,-0.00096147,0.00643931,-0.00590659,-0.00389866,1
4.890,0.11468168,0.75248027,2.30522486,0.06201622,-0.01780095,-0.02756276,0.01887406,-0.00541755,-0.00838847,0.11747459,0.75150757,2.30622307,0.05553304,-0.01176642,-0.02364658,0.11347503,-23.21913528,-0.57883614,0.11361291,-23.21830586,-0.57883766,-0.02928193,-0.00534697,-0.02312459,0.08433097,-23.22365283,-0.60196225,0.08277258,-23.12976233,-0.55774642,-0.00279291,0.00097270,-0.00099821,0.00648318,-0.00603453,-0.00391618,1
4.900,0.11530278,0.75230199,2.30494881,0.06220497,-0.01785513,-0.02764665,0.01887617,-0.00541816,-0.00838941,0.11803554,0.75139269,2.30598427,0.05567356,-0.01169686,-0.02370486,0.11351167,-23.22618675,-0.58188087,0.11364929,-23.22535779,-0.58188348,-0.02828597,-0.00754878,-0.02367394,0.08536332,-23.23290657,-0.60555743,0.08277258,-23.12979077,-0.55772942,-0.00273276,0.00090930,-0.00103546,0.00653141,-0.00615827,-0.00394179,1
4.910,0.11592578,0.75212317,2.30467192,0.06239374,-0.01790931,-0.02773055,0.01887817,-0.00541873,-0.00839030,0.11859779,0.75127833,2.30574508,0.05581134,-0.01163160,-0.02375850,0.11354751,-23.23325920,-0.58493310,0.11368487,-23.23243073,-0.58493681,-0.02727536,-0.00975587,-0.02424073,0.08640951,-23.24218660,-0.60917753,0.08372820,-23.13878074,-0.56120642,-0.00267201,0.00084484,-0.00107316,0.00658240,-0.00627771,-0.00397205,1
4.920,0.11655066,0.75194381,2.30439420,0.06258253,-0.01796350,-0.02781446,0.01888004,-0.00541927,-0.00839113,0.11916135,0.75116445,2.30550543,0.05594758,-0.01157067,-0.02381013,0.11358299,-23.24035072,-0.58799523,0.11372009,-23.23952274,-0.58800004,-0.02625314,-0.01196692,-0.02481744,0.08746696,-23.25148966,-0.61281748,0.08470573,-23.14778772,-0.56470399,-0.00261069,0.00077936,-0.00111123,0.00663495,-0.00639283,-0.00400433,1
4.930,0.11717743,0.75176390,2.30411563,0.06277134,-0.01801770,-0.02789837,0.01888179,-0.00541977,-0.00839191,0.11972625,0.75105101,2.30526526,0.05608321,-0.01151413,-0.02386177,0.11361750,-23.24746132,-0.59106749,0.11375434,-23.24663381,-0.59107341,-0.02522128,-0.01418082,-0.02539850,0.08853306,-23.26081463,-0.61647191,0.08570023,-23.15681308,-0.56821883,-0.00254882,0.00071289,-0.00114963,0.00668813,-0.00650357,-0.00403660,1
4.940,0.11780608,0.75158345,2.30383623,0.06296017,-0.01807190,-0.02798230,0.01888342,-0.00542024,-0.00839263,0.12029251,0.75093795,2.30502452,0.05621891,-0.01146202,-0.02391495,0.11365133,-23.25459671,-0.59414667,0.11378791,-23.25376970,-0.59415369,-0.02418166,-0.01639590,-0.02597910,0.08960625,-23.27016559,-0.62013279,0.08670818,-23.16587448,-0.57174331,-0.00248643,0.00064550,-0.00118829,0.00674126,-0.00660988,-0.00406735,1
4.950,0.11843663,0.75140246,2.30355599,0.06314901,-0.01812610,-0.02806623,0.01888493,-0.00542068,-0.00839330,0.12086015,0.75082523,2.30478313,0.05635520,-0.01141439,-0.02397079,0.11368496,-23.26175117,-0.59723741,0.11382127,-23.26092464,-0.59724555,-0.02313536,-0.01861079,-0.02655567,0.09068592,-23.27953542,-0.62380122,0.08772753,-23.17495040,-0.57527284,-0.00242352,0.00057723,-0.00122714,0.00679381,-0.00671171,-0.00409544,1
4.960,0.11906906,0.75122093,2.30327491,0.06333786,-0.01818031,-0.02815016,0.01888632,-0.00542107,-0.00839392,0.12142905,0.75071281,2.30454138,0.05648895,-0.01137141,-0.02402199,0.11371726,-23.26892090,-0.60033506,0.11385331,-23.26809485,-0.60034432,-0.02207458,-0.02082337,-0.02714998,0.09177873,-23.28891822,-0.62749431,0.08037480,-23.18119604,-0.57571691,-0.00235999,0.00050812,-0.00126647,0.00684891,-0.00680890,-0.00412817,1
4.970,0.11970339,0.75103886,2.30299298,0.06352673,-0.01823453,-0.02823410,0.01888760,-0.00542144,-0.00839449,0.12257064,0.75048888,2.30405728,0.05665250,-0.01132424,-0.02407064,0.11374952,-23.27611923,-0.60343999,0.11388530,-23.27529368,-0.60345037,-0.02963569,-0.02028270,-0.02461108,0.08424961,-23.29557638,-0.62806145,0.08133896,-23.19041626,-0.57922753,-0.00286725,0.00054998,-0.00106430,0.00687423,-0.00691029,-0.00416346,1
4.980,0.12033960,0.75085624,2.30271022,0.06371562,-0.01828874,-0.02831805,0.01888875,-0.00542177,-0.00839500,0.12314337,0.75037728,2.30381482,0.05680758,-0.01128324,-0.02411436,0.11378076,-23.28332901,-0.60655820,0.11391627,-23.28250395,-0.60656971,-0.02861865,-0.02253325,-0.02523672,0.08529763,-23.30503720,-0.63180643,0.08232056,-23.19963125,-0.58274379,-0.00280377,0.00047896,-0.00110460,0.00690804,-0.00700550,-0.00420369,1
4.990,0.12097770,0.75067308,2.30242662,0.06390451,-0.01834296,-0.02840200,0.01888978,-0.00542207,-0.00839546,0.12371741,0.75026585,2.30357202,0.05695684,-0.01124809,-0.02415578,0.11381178,-23.29056358,-0.60968423,0.11394702,-23.28973901,-0.60969687,-0.02758132,-0.02477265,-0.02587460,0.08636570,-23.31451166,-0.63557146,0.08331600,-23.20885362,-0.58626322,-0.00273971,0.00040723,-0.00114540,0.00694767,-0.00709487,-0.00424622,1
5.000,0.12161769,0.75048938,2.30214218,0.06409341,-0.01839718,-0.02848596,0.01889069,-0.00542233,-0.00839586,0.12429280,0.75015455,2.30332882,0.05710228,-0.01121854,-0.02419692,0.11384194,-23.29782295,-0.61281800,0.11397691,-23.29699888,-0.61283177,-0.02652801,-0.02700081,-0.02651890,0.08744890,-23.32399969,-0.63935068,0.08433097,-23.21808787,-0.58980207,-0.00267511,0.00033483,-0.00118664,0.00699113,-0.00717864,-0.00428904,1
5.010,0.12225957,0.75030514,2.30185690,0.06428232,-0.01845141,-0.02856992,0.01889148,-0.00542255,-0.00839621,0.12486955,0.75004333,2.30308515,0.05724541,-0.01119443,-0.02423939,0.11387152,-23.30509377,-0.61596078,0.11400621,-23.30427019,-0.61597569,-0.02546207,-0.02921746,-0.02716482,0.08854414,-23.33348765,-0.64314052,0.08536332,-23.22734552,-0.59337403,-0.00260998,0.00026181,-0.00122825,0.00703691,-0.00725698,-0.00433053,1
5.020,0.12290334,0.75012035,2.30157079,0.06447124,-0.01850563,-0.02865388,0.01889216,-0.00542275,-0.00839651,0.12544768,0.74993214,2.30284096,0.05738736,-0.01117562,-0.02428443,0.11390037,-23.31238747,-0.61911255,0.11403479,-23.31156436,-0.61912860,-0.02438610,-0.03142223,-0.02780828,0.08964869,-23.34298658,-0.64693688,0.08640951,-23.23662702,-0.59696776,-0.00254434,0.00018821,-0.00127017,0.00708388,-0.00733001,-0.00436945,1
5.030,0.12354899,0.74993503,2.30128383,0.06466016,-0.01855986,-0.02873785,0.01889271,-0.00542291,-0.00839676,0.12660819,0.74970965,2.30235072,0.05756472,-0.01116371,-0.02434944,0.11392835,-23.31970406,-0.62227392,0.11406250,-23.31888147,-0.62229112,-0.03208890,-0.03082319,-0.02521419,0.08197360,-23.34970466,-0.64750531,0.08853306,-23.25525064,-0.60419966,-0.00305920,0.00022538,-0.00106689,0.00709544,-0.00739615,-0.00438841,1
5.040,0.12419654,0.74974916,2.30099603,0.06484909,-0.01861409,-0.02882182,0.01889315,-0.00542303,-0.00839695,0.12719061,0.74959825,2.30210456,0.05773405,-0.01115773,-0.02441625,0.11395641,-23.32703781,-0.62544501,0.11409026,-23.32621570,-0.62546335,-0.03107574,-0.03298576,-0.02579943,0.08301453,-23.35920146,-0.65126278,0.08960625,-23.26459570,-0.60782445,-0.00299407,0.00015091,-0.00110853,0.00711504,-0.00745636,-0.00440557,1
5.050,0.12484598,0.74956274,2.30070739,0.06503803,-0.01866832,-0.02890579,0.01889346,-0.00542312,-0.00839709,0.12777450,0.74948669,2.30185760,0.05789792,-0.01115742,-0.02448601,0.11398323,-23.33439445,-0.62862283,0.11411681,-23.33357285,-0.62864230,-0.03004536,-0.03512964,-0.02637804,0.08407146,-23.36870249,-0.65502034,0.09068592,-23.27395717,-0.61145358,-0.00292852,0.00007605,-0.00115021,0.00714011,-0.00751090,-0.00441978,1
5.060,0.12549730,0.74937579,2.30041791,0.06522696,-0.01872255,-0.02898976,0.01889366,-0.00542318,-0.00839718,0.12835990,0.74937490,2.30160980,0.05805827,-0.01116261,-0.02455964,0.11400933,-23.34177017,-0.63181210,0.11414263,-23.34094907,-0.63183273,-0.02900217,-0.03725405,-0.02694687,0.08514046,-23.37820311,-0.65877960,0.09177873,-23.28332913,-0.61510405,-0.00286260,0.00000089,-0.00119189,0.00716869,-0.00755994,-0.00443012,1
5.070,0.12615051,0.74918829,2.30012759,0.06541590,-0.01877679,-0.02907373,0.01889374,-0.00542320,-0.00839722,0.12894678,0.74926294,2.30136134,0.05821582,-0.01117112,-0.02463111,0.11403512,-23.34916496,-0.63500887,0.11416815,-23.34834436,-0.63503067,-0.02794732,-0.03937120,-0.02752358,0.08622083,-23.38771556,-0.66255426,0.09177873,-23.28331990,-0.61507154,-0.00279627,-0.00007465,-0.00123375,0.00720008,-0.00760567,-0.00444262,1
5.080,0.12680562,0.74900025,2.29983644,0.06560484,-0.01883102,-0.02915771,0.01889370,-0.00542319,-0.00839720,0.12953504,0.74915073,2.30111250,0.05836822,-0.01118353,-0.02469432,0.11406021,-23.35658264,-0.63821310,0.11419295,-23.35576253,-0.63823606,-0.02687411,-0.04147642,-0.02812682,0.08731884,-23.39723895,-0.66636288,0.08424961,-23.28996600,-0.61561948,-0.00272942,-0.00015048,-0.00127606,0.00723662,-0.00764749,-0.00446339,1
5.090,0.12746261,0.74881167,2.29954444,0.06579377,-0.01888525,-0.02924168,0.01889355,-0.00542315,-0.00839713,0.13012468,0.74903823,2.30086321,0.05851730,-0.01120008,-0.02475313,0.11408457,-23.36401939,-0.64142925,0.11421703,-23.36319979,-0.64145337,-0.02578691,-0.04356730,-0.02874620,0.08843012,-23.40676710,-0.67019957,0.08529763,-23.29941232,-0.61934165,-0.00266207,-0.00022656,-0.00131877,0.00727647,-0.00768517,-0.00448855,1
5.100,0.12812149,0.74862255,2.29925160,0.06598271,-0.01893948,-0.02932565,0.01889327,-0.00542307,-0.00839701,0.13071574,0.74892540,2.30061338,0.05866447,-0.01122097,-0.02481048,0.11410845,-23.37147522,-0.64465225,0.11424061,-23.37065611,-0.64467753,-0.02468866,-0.04564175,-0.02937331,0.08955195,-23.41629786,-0.67405085,0.08636570,-23.30886986,-0.62308021,-0.00259425,-0.00030285,-0.00136178,0.00731824,-0.00771851,-0.00451517,1
5.110,0.12878227,0.74843288,2.29895793,0.06617164,-0.01899371,-0.02940962,0.01889288,-0.00542296,-0.00839684,0.13190220,0.74869851,2.30011185,0.05884729,-0.01125719,-0.02488552,0.11413185,-23.37895203,-0.64788580,0.11426372,-23.37813344,-0.64791228,-0.03256469,-0.04480204,-0.02669454,0.08169904,-23.42293548,-0.67460682,0.08854414,-23.32780473,-0.63058519,-0.00311993,-0.00026563,-0.00115392,0.00732435,-0.00773652,-0.00452410,1
5.120,0.12944493,0.74824268,2.29866341,0.06636056,-0.01904794,-0.02949358,0.01889237,-0.00542281,-0.00839661,0.13249764,0.74858437,2.29985999,0.05902150,-0.01129644,-0.02496060,0.11415439,-23.38644791,-0.65112692,0.11428598,-23.38562983,-0.65115456,-0.03153004,-0.04677907,-0.02727254,0.08275594,-23.43240890,-0.67842710,0.08964869,-23.33727949,-0.63434396,-0.00305271,-0.00034169,-0.00119658,0.00733906,-0.00775150,-0.00453298,1
5.130,0.13010948,0.74805192,2.29836806,0.06654949,-0.01910217,-0.02957755,0.01889175,-0.00542263,-0.00839633,0.13309444,0.74846969,2.29960765,0.05918614,-0.01133938,-0.02502895,0.11417629,-23.39396667,-0.65437686,0.11430759,-23.39314909,-0.65440568,-0.03046819,-0.04873831,-0.02787196,0.08383940,-23.44188741,-0.68227764,0.08197360,-23.34397056,-0.63488831,-0.00298496,-0.00041777,-0.00123959,0.00736335,-0.00776279,-0.00454860,1
5.140,0.13077592,0.74786063,2.29807186,0.06673840,-0.01915639,-0.02966151,0.01889101,-0.00542242,-0.00839600,0.13369259,0.74835450,2.29935503,0.05934341,-0.01138424,-0.02508717,0.11419770,-23.40150261,-0.65763658,0.11432871,-23.40068553,-0.65766659,-0.02938352,-0.05068861,-0.02850416,0.08494518,-23.45137414,-0.68617075,0.08197360,-23.34394523,-0.63487439,-0.00291667,-0.00049387,-0.00128317,0.00739499,-0.00777215,-0.00457434,1
5.150,0.13144424,0.74766880,2.29777483,0.06692730,-0.01921062,-0.02974547,0.01889015,-0.00542217,-0.00839562,0.13429212,0.74823876,2.29910206,0.05949573,-0.01143175,-0.02513955,0.11421824,-23.40905952,-0.66090471,0.11434894,-23.40824295,-0.66093587,-0.02828130,-0.05262552,-0.02915726,0.08606764,-23.46086847,-0.69009313,0.08301453,-23.35341432,-0.63861444,-0.00284788,-0.00056996,-0.00132723,0.00743157,-0.00777887,-0.00460592,1
5.160,0.13211446,0.74747642,2.29747695,0.06711620,-0.01926484,-0.02982942,0.01888917,-0.00542189,-0.00839519,0.13489304,0.74812241,2.29884868,0.05964488,-0.01148244,-0.02518929,0.11423835,-23.41663742,-0.66418272,0.11436877,-23.41582135,-0.66421507,-0.02716513,-0.05454535,-0.02982259,0.08720363,-23.47036670,-0.69403766,0.08407146,-23.36288524,-0.64235109,-0.00277858,-0.00064599,-0.00137173,0.00747132,-0.00778240,-0.00464013,1
5.170,0.13278657,0.74728350,2.29717824,0.06730509,-0.01931905,-0.02991337,0.01888808,-0.00542158,-0.00839470,0.13549538,0.74800542,2.29859481,0.05979222,-0.01153671,-0.02523877,0.11425777,-23.42423820,-0.66746938,0.11438789,-23.42342263,-0.66750292,-0.02603824,-0.05644465,-0.03049306,0.08834965,-23.47986728,-0.69799599,0.08514046,-23.37235336,-0.64608599,-0.00270881,-0.00072192,-0.00141657,0.00751287,-0.00778234,-0.00467460,1
5.180,0.13346056,0.74709004,2.29687868,0.06749396,-0.01937327,-0.02999732,0.01888687,-0.00542123,-0.00839416,0.13609917,0.74788773,2.29834038,0.05993878,-0.01159483,-0.02528981,0.11427663,-23.43185043,-0.67076421,0.11440645,-23.43103538,-0.67079895,-0.02490317,-0.05832089,-0.03116351,0.08950329,-23.48935628,-0.70196246,0.08622083,-23.38183095,-0.64983280,-0.00263861,-0.00079769,-0.00146170,0.00755518,-0.00777844,-0.00470751,1
5.190,0.13413645,0.74689603,2.29657829,0.06768282,-0.01942748,-0.03008126,0.01888554,-0.00542085,-0.00839357,0.13670442,0.74776929,2.29808532,0.06008532,-0.01165703,-0.02534383,0.11429475,-23.43949127,-0.67406726,0.11442428,-23.43867672,-0.67410320,-0.02376148,-0.06017206,-0.03182912,0.09066280,-23.49884878,-0.70593232,0.08731884,-23.39131714,-0.65360994,-0.00256797,-0.00087326,-0.00150703,0.00759750,-0.00777045,-0.00473743,1
5.200,0.13481422,0.74670149,2.29627706,0.06787167,-0.01948168,-0.03016519,0.01888410,-0.00542044,-0.00839293,0.13731115,0.74765006,2.29782956,0.06023242,-0.01172343,-0.02540196,0.11431233,-23.44715118,-0.67738104,0.11444155,-23.44633716,-0.67741818,-0.02261500,-0.06199582,-0.03248623,0.09182656,-23.50833299,-0.70990441,0.08843012,-23.40080579,-0.65741138,-0.00249693,-0.00094857,-0.00155250,0.00763925,-0.00775825,-0.00476323,1
5.210,0.13549388,0.74650640,2.29597499,0.06806051,-0.01953589,-0.03024911,0.01888254,-0.00541999,-0.00839224,0.13791940,0.74753000,2.29757301,0.06038053,-0.01179411,-0.02546507,0.11432920,-23.45482445,-0.68070304,0.11445813,-23.45401093,-0.68074140,-0.02146479,-0.06379119,-0.03313168,0.09299334,-23.51780212,-0.71387307,0.08955195,-23.41029477,-0.66122364,-0.00242552,-0.00102360,-0.00159802,0.00767998,-0.00774178,-0.00478404,1
5.220,0.13617543,0.74631077,2.29567208,0.06824932,-0.01959008,-0.03033303,0.01888087,-0.00541951,-0.00839150,0.13852903,0.74740905,2.29731596,0.06052620,-0.01186935,-0.02552505,0.11434557,-23.46252251,-0.68403310,0.11447419,-23.46170951,-0.68407264,-0.02030208,-0.06555516,-0.03378935,0.09417211,-23.52726466,-0.71786200,0.08169904,-23.41688796,-0.66175433,-0.00235360,-0.00109828,-0.00164388,0.00772312,-0.00772073,-0.00480798,1
5.230,0.13685887,0.74611460,2.29536833,0.06843812,-0.01964428,-0.03041694,0.01887908,-0.00541899,-0.00839070,0.13975245,0.74716455,2.29680089,0.06070480,-0.01196952,-0.02558678,0.11436135,-23.47024155,-0.68737310,0.11448967,-23.46942907,-0.68741385,-0.02838419,-0.06411904,-0.03109913,0.08610548,-23.53354811,-0.71851298,0.08275594,-23.42627388,-0.66554112,-0.00289358,-0.00104995,-0.00143256,0.00773332,-0.00767476,-0.00483016,1
5.240,0.13754419,0.74591789,2.29506374,0.06862690,-0.01969846,-0.03050085,0.01887717,-0.00541845,-0.00838986,0.14036627,0.74704091,2.29654273,0.06087426,-0.01206815,-0.02564428,0.11437647,-23.47798347,-0.69072229,0.11450448,-23.47717150,-0.69076426,-0.02727597,-0.06572576,-0.03177011,0.08722851,-23.54289726,-0.72253438,0.08383940,-23.43570538,-0.66936925,-0.00282208,-0.00112302,-0.00147899,0.00775264,-0.00763031,-0.00485657,1
5.250,0.13823141,0.74572063,2.29475831,0.06881567,-0.01975264,-0.03058474,0.01887515,-0.00541787,-0.00838896,0.14098154,0.74691628,2.29628403,0.06103744,-0.01216669,-0.02570063,0.11439101,-23.48573303,-0.69408011,0.11451871,-23.48492159,-0.69412331,-0.02614829,-0.06732232,-0.03244801,0.08837043,-23.55224391,-0.72657133,0.08494518,-23.44514300,-0.67323590,-0.00275013,-0.00119565,-0.00152572,0.00777823,-0.00758595,-0.00488411,1
5.260,0.13892051,0.74552283,2.29445204,0.06900441,-0.01980682,-0.03066863,0.01887302,-0.00541726,-0.00838801,0.14159828,0.74679064,2.29602472,0.06119648,-0.01226618,-0.02575820,0.11440479,-23.49351692,-0.69744706,0.11453219,-23.49270599,-0.69749147,-0.02500611,-0.06890211,-0.03312589,0.08952608,-23.56160811,-0.73061736,0.08606764,-23.45458614,-0.67712768,-0.00267777,-0.00126781,-0.00157268,0.00780793,-0.00754064,-0.00491043,1
