t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
1.770,0.05144332,0.74282438,2.39078569,0.08002915,-0.06623102,0.05381270,0.07478244,-0.06188892,0.05028475,0.05000977,0.74778385,2.39009597,0.07921494,-0.06813395,0.04848297,0.43609396,-23.25352669,-0.06986663,0.43669019,-23.25274811,-0.06983604,0.02321913,-0.11394981,0.02229288,0.45990932,-23.36669792,-0.04754316,0.45471145,-23.24889647,-0.07194871,0.00143355,-0.00495947,0.00068972,0.00081421,0.00190293,0.00532973,1
1.780,0.05224735,0.74215898,2.39132633,0.08077783,-0.06685062,0.05431613,0.07495381,-0.06203074,0.05039998,0.05083373,0.74706845,2.39059737,0.08001027,-0.06898534,0.04889726,0.43729135,-23.27002144,-0.07066214,0.43788843,-23.26924431,-0.07063200,0.02282824,-0.11155081,0.02302655,0.46071668,-23.38079511,-0.04760545,0.45562014,-23.26196106,-0.07225705,0.00141362,-0.00490947,0.00072896,0.00076756,0.00213472,0.00541887,1
1.790,0.05305888,0.74148737,2.39187201,0.08152821,-0.06747163,0.05482070,0.07512271,-0.06217052,0.05051355,0.05166567,0.74634475,2.39110305,0.08080612,-0.06983165,0.04931501,0.43847737,-23.28664207,-0.07146634,0.43907526,-23.28586640,-0.07143664,0.02243260,-0.10913163,0.02376435,0.46150786,-23.39499803,-0.04767230,0.45651185,-23.27513259,-0.07255438,0.00139321,-0.00485738,0.00076896,0.00072209,0.00236002,0.00550569,1
1.800,0.05387792,0.74080954,2.39242275,0.08228028,-0.06809402,0.05532639,0.07528914,-0.06230825,0.05062546,0.05250558,0.74561278,2.39161306,0.08160246,-0.07067295,0.04973662,0.43965179,-23.30338287,-0.07227699,0.44025048,-23.30260867,-0.07224774,0.02203231,-0.10669320,0.02450477,0.46228279,-23.40930187,-0.04774297,0.45738675,-23.28841159,-0.07284769,0.00137234,-0.00480324,0.00080969,0.00067782,0.00257893,0.00558977,1
1.810,0.05470449,0.74012548,2.39297854,0.08303399,-0.06871778,0.05583320,0.07545311,-0.06244395,0.05073571,0.05335348,0.74487260,2.39212746,0.08239927,-0.07150928,0.05016248,0.44081447,-23.32025146,-0.07309311,0.44141393,-23.31947874,-0.07306429,0.02162756,-0.10423679,0.02524607,0.46304149,-23.42371552,-0.04781822,0.45824449,-23.30179451,-0.07313310,0.00135101,-0.00474712,0.00085108,0.00063472,0.00279150,0.00567072,1
1.820,0.05553861,0.73943518,2.39353942,0.08378933,-0.06934289,0.05634110,0.07561463,-0.06257762,0.05084432,0.05420936,0.74412425,2.39264631,0.08319652,-0.07234063,0.05059288,0.44196600,-23.33723259,-0.07391474,0.44256620,-23.33646134,-0.07388636,0.02121863,-0.10176381,0.02598723,0.46378483,-23.43822515,-0.04789913,0.45908506,-23.31528408,-0.07342372,0.00132925,-0.00468907,0.00089311,0.00059281,0.00299774,0.00574822,1
1.830,0.05638028,0.73873862,2.39410537,0.08454627,-0.06996933,0.05685008,0.07577370,-0.06270927,0.05095128,0.05507320,0.74336802,2.39316938,0.08399346,-0.07316130,0.05102155,0.44310614,-23.35434341,-0.07474237,0.44370708,-23.35357365,-0.07471446,0.02080734,-0.09931005,0.02674630,0.46451442,-23.45288370,-0.04796816,0.45908506,-23.31488975,-0.07363547,0.00130708,-0.00462940,0.00093599,0.00055281,0.00319197,0.00582853,1
1.840,0.05722954,0.73803579,2.39467642,0.08530479,-0.07059707,0.05736012,0.07593032,-0.06283889,0.05105659,0.05594501,0.74260395,2.39369675,0.08479024,-0.07397265,0.05145035,0.44423485,-23.37157249,-0.07557753,0.44483647,-23.37080420,-0.07555005,0.02039392,-0.09687022,0.02751824,0.46523039,-23.46767442,-0.04803181,0.45990932,-23.32849457,-0.07391155,0.00128453,-0.00456816,0.00097967,0.00051455,0.00337558,0.00590977,1
1.850,0.05808638,0.73732667,2.39525258,0.08606487,-0.07122610,0.05787121,0.07608451,-0.06296649,0.05116027,0.05682478,0.74183210,2.39422847,0.08558697,-0.07477565,0.05188070,0.44535223,-23.38892555,-0.07642038,0.44595454,-23.38815875,-0.07639337,0.01997791,-0.09444121,0.02829888,0.46593245,-23.48259997,-0.04809450,0.46071668,-23.34220279,-0.07419132,0.00126160,-0.00450543,0.00102411,0.00047790,0.00354955,0.00599051,1
1.860,0.05895084,0.73661126,2.39583385,0.08682648,-0.07185639,0.05838332,0.07623627,-0.06309208,0.05126232,0.05771252,0.74105253,2.39476459,0.08638371,-0.07557102,0.05231366,0.44645831,-23.40640640,-0.07726744,0.44706127,-23.40564110,-0.07724089,0.01955970,-0.09202068,0.02908470,0.46662097,-23.49766178,-0.04815619,0.46150786,-23.35601947,-0.07447857,0.00123832,-0.00444127,0.00106926,0.00044277,0.00371463,0.00606966,1
1.870,0.05982292,0.73588954,2.39642025,0.08758959,-0.07248794,0.05889645,0.07638560,-0.06321567,0.05136273,0.05860823,0.74026529,2.39530518,0.08718050,-0.07635926,0.05275004,0.44755319,-23.42400551,-0.07812200,0.44815679,-23.42324170,-0.07809591,0.01913912,-0.08960796,0.02987319,0.46729590,-23.51284967,-0.04822271,0.46228279,-23.36993987,-0.07477257,0.00121469,-0.00437575,0.00111507,0.00040909,0.00387132,0.00614641,1
1.880,0.06070264,0.73516150,2.39701178,0.08835418,-0.07312070,0.05941057,0.07653251,-0.06333725,0.05146151,0.05951191,0.73947044,2.39585030,0.08797737,-0.07714075,0.05319047,0.44863662,-23.44172859,-0.07898375,0.44924083,-23.44096631,-0.07895812,0.01871635,-0.08720266,0.03066196,0.46795717,-23.52816897,-0.04829617,0.46304149,-23.38397293,-0.07507409,0.00119073,-0.00430894,0.00116148,0.00037681,0.00402005,0.00622010,1
1.890,0.06159001,0.73442712,2.39760846,0.08912023,-0.07375467,0.05992567,0.07667701,-0.06345683,0.05155868,0.06042356,0.73866803,2.39640000,0.08877433,-0.07791572,0.05363540,0.44970939,-23.45957184,-0.07985219,0.45031418,-23.45881107,-0.07982703,0.01829148,-0.08480549,0.03144931,0.46860565,-23.54361657,-0.04837773,0.46378483,-23.39810484,-0.07538423,0.00116645,-0.00424091,0.00120846,0.00034590,0.00416105,0.00629027,1
1.900,0.06248505,0.73368640,2.39821030,0.08988771,-0.07438983,0.06044174,0.07681910,-0.06357443,0.05165422,0.06134319,0.73785813,2.39695435,0.08957136,-0.07868436,0.05408525,0.45077062,-23.47754097,-0.08072716,0.45137597,-23.47678173,-0.08070248,0.01786474,-0.08241684,0.03223348,0.46924071,-23.55919857,-0.04846900,0.46451442,-23.41238855,-0.07568557,0.00114186,-0.00417173,0.00125595,0.00031635,0.00429453,0.00635649,1
1.910,0.06338777,0.73293932,2.39881730,0.09065660,-0.07502616,0.06095875,0.07695879,-0.06369003,0.05174815,0.06227078,0.73704079,2.39751341,0.09036847,-0.07944682,0.05454041,0.45182085,-23.49562645,-0.08160716,0.45242674,-23.49486874,-0.08158295,0.01743624,-0.08003786,0.03301267,0.46986299,-23.57490660,-0.04857028,0.46523039,-23.42680732,-0.07598474,0.00111699,-0.00410147,0.00130389,0.00028813,0.00442066,0.00641834,1
1.920,0.06429818,0.73218587,2.39942948,0.09142688,-0.07566363,0.06147670,0.07709608,-0.06380365,0.05184047,0.06320635,0.73621607,2.39807724,0.09116564,-0.08020318,0.05500116,0.45286009,-23.51384354,-0.08249791,0.45346650,-23.51308735,-0.08247419,0.01700613,-0.07766962,0.03378551,0.47047263,-23.59075696,-0.04868868,0.46593245,-23.44136382,-0.07628621,0.00109183,-0.00403020,0.00135224,0.00026124,0.00453955,0.00647554,1
1.930,0.06521631,0.73142605,2.40004684,0.09219852,-0.07630222,0.06199556,0.07723098,-0.06391530,0.05193118,0.06414990,0.73538402,2.39864592,0.09196286,-0.08095353,0.05546777,0.45388839,-23.53218079,-0.08339220,0.45449530,-23.53142615,-0.08336894,0.01657483,-0.07531310,0.03455041,0.47107013,-23.60673926,-0.04881853,0.46662097,-23.45605949,-0.07659000,0.00106641,-0.00395797,0.00140092,0.00023566,0.00465131,0.00652779,1
1.940,0.06614216,0.73065983,2.40066939,0.09297149,-0.07694192,0.06251531,0.07736350,-0.06402497,0.05202029,0.06510142,0.73454471,2.39921951,0.09276009,-0.08169790,0.05594046,0.45490539,-23.55063248,-0.08429559,0.45551276,-23.54987939,-0.08427282,0.01614232,-0.07297028,0.03530607,0.47165508,-23.62284967,-0.04896675,0.46729590,-23.47088416,-0.07690197,0.00104074,-0.00388488,0.00144988,0.00021140,0.00475598,0.00657485,1
1.950,0.06707574,0.72988720,2.40129714,0.09374578,-0.07758271,0.06303596,0.07749364,-0.06413267,0.05210779,0.06606091,0.73369820,2.39979807,0.09355733,-0.08243631,0.05641937,0.45591146,-23.56921387,-0.08520476,0.45651927,-23.56846233,-0.08518248,0.01570878,-0.07064264,0.03605137,0.47222805,-23.63910498,-0.04913111,0.46795717,-23.48584319,-0.07722422,0.00101483,-0.00381100,0.00149907,0.00018845,0.00485360,0.00661659,1
1.960,0.06801708,0.72910817,2.40193011,0.09452136,-0.07822457,0.06355746,0.07762141,-0.06423841,0.05219371,0.06702834,0.73284478,2.40038138,0.09435387,-0.08316254,0.05689747,0.45690715,-23.58790970,-0.08612101,0.45751540,-23.58715973,-0.08609921,0.01527643,-0.06836870,0.03680691,0.47279183,-23.65552843,-0.04929231,0.46795717,-23.48549835,-0.07746205,0.00098874,-0.00373661,0.00154873,0.00016749,0.00493797,0.00665999,1
1.970,0.06896617,0.72832271,2.40256830,0.09529820,-0.07886748,0.06407982,0.07774681,-0.06434219,0.05227803,0.06800372,0.73198454,2.40096953,0.09514986,-0.08387811,0.05737664,0.45789191,-23.60673523,-0.08704391,0.45850055,-23.60598682,-0.08702262,0.01484477,-0.06614302,0.03756710,0.47334532,-23.67212984,-0.04945553,0.46860565,-23.50060416,-0.07778481,0.00096245,-0.00366183,0.00159877,0.00014834,0.00501063,0.00670318,1
1.980,0.06992305,0.72753082,2.40321171,0.09607629,-0.07951141,0.06460302,0.07786985,-0.06444401,0.05236076,0.06898704,0.73111751,2.40156256,0.09594541,-0.08458416,0.05785831,0.45886582,-23.62567711,-0.08797415,0.45947483,-23.62493027,-0.08795337,0.01441418,-0.06396129,0.03832748,0.47388901,-23.68889156,-0.04962588,0.46924071,-23.51584742,-0.07812065,0.00093601,-0.00358669,0.00164915,0.00013088,0.00507275,0.00674471,1
1.990,0.07088770,0.72673248,2.40386036,0.09685559,-0.08015635,0.06512703,0.07799053,-0.06454389,0.05244191,0.06997830,0.73024378,2.40216055,0.09674059,-0.08528153,0.05834351,0.45982859,-23.64474869,-0.08891167,0.46043796,-23.64400343,-0.08889136,0.01398416,-0.06182126,0.03908476,0.47442212,-23.70582469,-0.04980661,0.46986299,-23.53121978,-0.07846985,0.00090940,-0.00351130,0.00169981,0.00011500,0.00512518,0.00678352,1
2.000,0.07186016,0.72592769,2.40451425,0.09763609,-0.08080228,0.06565185,0.07810887,-0.06464182,0.05252148,0.07097750,0.72936339,2.40276357,0.09753545,-0.08597085,0.05883302,0.46078098,-23.66393280,-0.08985519,0.46139067,-23.66318911,-0.08983538,0.01355521,-0.05972121,0.03983615,0.47494588,-23.72291032,-0.04999923,0.47047263,-23.54673755,-0.07883945,0.00088266,-0.00343570,0.00175068,0.00010064,0.00516857,0.00681883,1
2.010,0.07284043,0.72511643,2.40517340,0.09841776,-0.08144918,0.06617746,0.07822486,-0.06473782,0.05259948,0.07198461,0.72847667,2.40337138,0.09832936,-0.08664617,0.05932013,0.46172258,-23.68324280,-0.09080897,0.46233258,-23.68250070,-0.09078966,0.01312896,-0.05769930,0.04060157,0.47546155,-23.74020000,-0.05018809,0.47047263,-23.54642090,-0.07907940,0.00085582,-0.00336024,0.00180202,0.00008840,0.00519699,0.00685733,1
2.020,0.07382852,0.72429870,2.40583781,0.09920058,-0.08209703,0.06670384,0.07833852,-0.06483188,0.05267590,0.07299963,0.72758368,2.40398406,0.09912251,-0.08730941,0.05980708,0.46265352,-23.70267677,-0.09176935,0.46326381,-23.70193627,-0.09175056,0.01270519,-0.05574741,0.04137450,0.47596900,-23.75768368,-0.05037606,0.47107013,-23.56208970,-0.07945250,0.00082889,-0.00328498,0.00185375,0.00007807,0.00521238,0.00689676,1
2.030,0.07482444,0.72347448,2.40650748,0.09998452,-0.08274581,0.06723097,0.07844984,-0.06492401,0.05275076,0.07402256,0.72668448,2.40460167,0.09991504,-0.08796200,0.06029552,0.46357337,-23.72222519,-0.09273335,0.46418392,-23.72148629,-0.09271505,0.01228373,-0.05386032,0.04214992,0.47646766,-23.77534660,-0.05056513,0.47165508,-23.57788978,-0.07984718,0.00080188,-0.00321000,0.00190581,0.00006948,0.00521619,0.00693545,1
2.040,0.07582821,0.72264378,2.40718243,0.10076957,-0.08339550,0.06775885,0.07855884,-0.06501421,0.05282405,0.07505339,0.72577914,2.40522427,0.10070704,-0.08860503,0.06078667,0.46448368,-23.74189949,-0.09370843,0.46509447,-23.74116220,-0.09369064,0.01186470,-0.05203387,0.04292424,0.47695917,-23.79319607,-0.05076640,0.47222805,-23.59383792,-0.08026117,0.00077482,-0.00313536,0.00195816,0.00006253,0.00520953,0.00697218,1
2.050,0.07683984,0.72180657,2.40786266,0.10155569,-0.08404609,0.06828745,0.07866552,-0.06510250,0.05289578,0.07609212,0.72486771,2.40585193,0.10149859,-0.08923933,0.06128149,0.46538255,-23.76169205,-0.09468936,0.46599356,-23.76095638,-0.09467210,0.01144806,-0.05026614,0.04369413,0.47744162,-23.81122252,-0.05097797,0.47279183,-23.60995732,-0.08067527,0.00074772,-0.00306114,0.00201073,0.00005710,0.00519324,0.00700596,1
2.060,0.07785933,0.72096285,2.40854818,0.10234287,-0.08469755,0.06881676,0.07876988,-0.06518887,0.05296596,0.07713875,0.72395027,2.40648471,0.10228974,-0.08986555,0.06178072,0.46627128,-23.78161240,-0.09567803,0.46688249,-23.78087834,-0.09566128,0.01103371,-0.04855528,0.04445697,0.47791620,-23.82943362,-0.05120431,0.47334532,-23.62625774,-0.08109473,0.00072058,-0.00298742,0.00206347,0.00005313,0.00516800,0.00703604,1
2.070,0.07888670,0.72011262,2.40923900,0.10313108,-0.08534986,0.06934676,0.07887194,-0.06527333,0.05303458,0.07819328,0.72302687,2.40712269,0.10308052,-0.09048419,0.06228493,0.46714965,-23.80164337,-0.09667350,0.46776103,-23.80091095,-0.09665728,0.01062187,-0.04690018,0.04521054,0.47838290,-23.84781113,-0.05144674,0.47388901,-23.64272151,-0.08152466,0.00069342,-0.00291425,0.00211631,0.00005056,0.00513433,0.00706183,1
2.080,0.07992196,0.71925585,2.40993512,0.10392030,-0.08600301,0.06987744,0.07897169,-0.06535588,0.05310166,0.07925571,0.72209757,2.40776592,0.10387097,-0.09109565,0.06279455,0.46801707,-23.82179642,-0.09767717,0.46862860,-23.82106563,-0.09766147,0.01021264,-0.04530106,0.04595286,0.47884125,-23.86636668,-0.05170861,0.47442212,-23.65935968,-0.08196832,0.00066625,-0.00284172,0.00216920,0.00004933,0.00509264,0.00708289,1
2.090,0.08096511,0.71839256,2.41063655,0.10471051,-0.08665697,0.07040879,0.07906915,-0.06543654,0.05316719,0.08032602,0.72116243,2.40841448,0.10466109,-0.09170023,0.06330990,0.46887442,-23.84207344,-0.09868875,0.46948608,-23.84134429,-0.09867357,0.00980599,-0.04375721,0.04668240,0.47929208,-23.88510150,-0.05199117,0.47494588,-23.67615333,-0.08242720,0.00063909,-0.00276987,0.00222207,0.00004942,0.00504326,0.00709889,1
2.100,0.08201617,0.71752271,2.41134329,0.10550168,-0.08731173,0.07094078,0.07916432,-0.06551530,0.05323118,0.08140422,0.72022151,2.40906843,0.10545090,-0.09229822,0.06383126,0.46972141,-23.86246872,-0.09970669,0.47033317,-23.86174121,-0.09969205,0.00940218,-0.04226966,0.04739748,0.47973535,-23.90401087,-0.05229457,0.47546155,-23.69315391,-0.08288576,0.00061195,-0.00269880,0.00227486,0.00005078,0.00498649,0.00710952,1
2.110,0.08307515,0.71664632,2.41205536,0.10629379,-0.08796727,0.07147341,0.07925720,-0.06559216,0.05329363,0.08249031,0.71927486,2.40972785,0.10624040,-0.09288985,0.06435889,0.47055820,-23.88298607,-0.10073435,0.47117003,-23.88226021,-0.10072021,0.00900134,-0.04083804,0.04809678,0.48017137,-23.92309825,-0.05262343,0.47596900,-23.71035131,-0.08334695,0.00058484,-0.00262854,0.00232751,0.00005339,0.00492258,0.00711452,1
2.120,0.08414205,0.71576336,2.41277276,0.10708681,-0.08862357,0.07200665,0.07934780,-0.06566715,0.05335456,0.08358429,0.71832254,2.41039283,0.10702960,-0.09347542,0.06489359,0.47138450,-23.90362167,-0.10176776,0.47199640,-23.90289748,-0.10175414,0.00860345,-0.03946277,0.04877702,0.48059985,-23.94236025,-0.05297712,0.47646766,-23.72773054,-0.08362490,0.00055776,-0.00255918,0.00237993,0.00005721,0.00485185,0.00711306,1
2.130,0.08521689,0.71487384,2.41349550,0.10788073,-0.08928061,0.07254049,0.07943613,-0.06574025,0.05341395,0.08468611,0.71736489,2.41106310,0.10781783,-0.09404786,0.06542686,0.47220036,-23.92436981,-0.10280765,0.47281230,-23.92364728,-0.10279457,0.00821057,-0.03818747,0.04946302,0.48102288,-23.96183475,-0.05333155,0.47646766,-23.72746402,-0.08407848,0.00053078,-0.00249105,0.00243240,0.00006290,0.00476725,0.00711363,1
2.140,0.08629967,0.71397775,2.41422358,0.10867553,-0.08993837,0.07307492,0.07952220,-0.06581147,0.05347182,0.08579579,0.71640196,2.41173872,0.10860527,-0.09460907,0.06596086,0.47300625,-23.94524956,-0.10385644,0.47361820,-23.94452870,-0.10384389,0.00782237,-0.03700416,0.05014846,0.48144057,-23.98153286,-0.05369543,0.47695917,-23.74504972,-0.08454783,0.00050388,-0.00242421,0.00248486,0.00007026,0.00467070,0.00711406,1
2.150,0.08739040,0.71307507,2.41495700,0.10947117,-0.09059683,0.07360993,0.07960600,-0.06588083,0.05352817,0.08691331,0.71543381,2.41241979,0.10939204,-0.09516050,0.06649718,0.47380164,-23.96624374,-0.10491300,0.47441358,-23.96552455,-0.10490097,0.00743870,-0.03590729,0.05082836,0.48185228,-24.00143184,-0.05407261,0.47744162,-23.76281511,-0.08503105,0.00047709,-0.00235874,0.00253721,0.00007913,0.00456367,0.00711275,1
2.160,0.08848909,0.71216581,2.41569578,0.11026764,-0.09125598,0.07414548,0.07968754,-0.06594831,0.05358300,0.08803868,0.71446050,2.41310635,0.11017823,-0.09570329,0.06703703,0.47458711,-23.98735046,-0.10597917,0.47519904,-23.98663295,-0.10596769,0.00705954,-0.03489228,0.05149900,0.48225857,-24.02152523,-0.05446870,0.47791620,-23.78076779,-0.08553260,0.00045041,-0.00229469,0.00258943,0.00008941,0.00444731,0.00710845,1
2.170,0.08959575,0.71124995,2.41643991,0.11106491,-0.09191579,0.07468158,0.07976684,-0.06601394,0.05363632,0.08917189,0.71348206,2.41379849,0.11096391,-0.09623830,0.06758126,0.47536215,-24.00858307,-0.10705043,0.47597402,-24.00786723,-0.10703950,0.00668488,-0.03395645,0.05215718,0.48265891,-24.04182368,-0.05488232,0.47838290,-23.79888947,-0.08605372,0.00042386,-0.00223211,0.00264142,0.00010100,0.00432251,0.00710032,1
2.180,0.09071039,0.71032749,2.41718941,0.11186297,-0.09257625,0.07521820,0.07984390,-0.06607771,0.05368814,0.09031291,0.71249886,2.41449595,0.11174847,-0.09675879,0.06812242,0.47612789,-24.02993011,-0.10813174,0.47673969,-24.02921598,-0.10812135,0.00631656,-0.03314207,0.05282507,0.48305625,-24.06235805,-0.05529628,0.47838290,-23.79865100,-0.08631968,0.00039748,-0.00217137,0.00269346,0.00011450,0.00418254,0.00709578,1
2.190,0.09183302,0.70939843,2.41794428,0.11266178,-0.09323734,0.07575534,0.07991871,-0.06613962,0.05373844,0.09146174,0.71151094,2.41519880,0.11253212,-0.09726710,0.06866298,0.47688270,-24.05139732,-0.10921917,0.47749439,-24.05068487,-0.10920932,0.00595425,-0.03243865,0.05349557,0.48344864,-24.08312352,-0.05571375,0.47884125,-23.81697066,-0.08685094,0.00037128,-0.00211251,0.00274548,0.00012966,0.00402976,0.00709236,1
2.200,0.09296363,0.70846274,2.41870452,0.11346134,-0.09389904,0.07629297,0.07999129,-0.06619969,0.05378725,0.09261838,0.71051835,2.41590710,0.11331500,-0.09776503,0.06920478,0.47762772,-24.07298279,-0.11031668,0.47823931,-24.07227206,-0.11030737,0.00559754,-0.03183920,0.05416314,0.48383685,-24.10411127,-0.05614422,0.47929208,-23.83547210,-0.08740625,0.00034525,-0.00205561,0.00279742,0.00014634,0.00386599,0.00708819,1
2.210,0.09410225,0.70752044,2.41947014,0.11426160,-0.09456133,0.07683108,0.08006165,-0.06625792,0.05383456,0.09378282,0.70952115,2.41662092,0.11409725,-0.09825392,0.06974914,0.47836283,-24.09468651,-0.11141930,0.47897427,-24.09397750,-0.11141054,0.00524659,-0.03133754,0.05482373,0.48422086,-24.12531504,-0.05658681,0.47973535,-23.85415057,-0.08798569,0.00031943,-0.00200071,0.00284922,0.00016435,0.00369259,0.00708194,1
2.220,0.09524887,0.70657152,2.42024114,0.11506256,-0.09522419,0.07736965,0.08012979,-0.06631431,0.05388038,0.09495506,0.70851937,2.41734033,0.11487895,-0.09873483,0.07029702,0.47908813,-24.11650276,-0.11252961,0.47969942,-24.11579547,-0.11252139,0.00490110,-0.03092977,0.05547408,0.48460052,-24.14672524,-0.05704730,0.48017137,-23.87300946,-0.08859376,0.00029381,-0.00194785,0.00290081,0.00018361,0.00351064,0.00707263,1
2.230,0.09640350,0.70561596,2.42101753,0.11586419,-0.09588761,0.07790868,0.08019571,-0.06636887,0.05392470,0.09613509,0.70751307,2.41806538,0.11566017,-0.09920858,0.07084906,0.47980303,-24.13843536,-0.11364788,0.48041413,-24.13772979,-0.11364022,0.00456108,-0.03061344,0.05611190,0.48497520,-24.16834324,-0.05752832,0.48059985,-23.89204533,-0.08922972,0.00026841,-0.00189711,0.00295215,0.00020402,0.00332097,0.00705962,1
2.240,0.09756615,0.70465376,2.42179932,0.11666647,-0.09655156,0.07844814,0.08025943,-0.06642159,0.05396755,0.09851855,0.70548709,2.41953267,0.11663576,-0.09978671,0.07155009,0.48050857,-24.16049385,-0.11477435,0.48111947,-24.15979001,-0.11476725,-0.01409864,-0.00444954,0.04679871,0.46702082,-24.16423955,-0.06796854,0.48144057,-23.93077231,-0.09052203,-0.00095240,-0.00083333,0.00226665,0.00003071,0.00323515,0.00689805,1
2.250,0.09873683,0.70368492,2.42258650,0.11746937,-0.09721603,0.07898803,0.08032094,-0.06647250,0.05400891,0.09972194,0.70446780,2.42027470,0.11756152,-0.10032227,0.07221337,0.48120344,-24.18266296,-0.11591199,0.48181411,-24.18196084,-0.11590544,-0.01483597,-0.00383443,0.04707948,0.46697814,-24.18579528,-0.06882596,0.48144057,-23.93056839,-0.09079703,-0.00098511,-0.00078288,0.00231180,-0.00009215,0.00310624,0.00677466,1
2.260,0.09991554,0.70270944,2.42337908,0.11827288,-0.09788100,0.07952832,0.08038025,-0.06652159,0.05404879,0.10093309,0.70344447,2.42102230,0.11844985,-0.10082486,0.07284990,0.48188871,-24.20494652,-0.11705296,0.48249913,-24.20424613,-0.11704696,-0.01549319,-0.00345162,0.04742604,0.46700595,-24.20769776,-0.06962092,0.48185228,-23.95026551,-0.09145236,-0.00101755,-0.00073503,0.00235678,-0.00017697,0.00294386,0.00667842,1
2.270,0.10110229,0.70172730,2.42417706,0.11907697,-0.09854646,0.08006900,0.08043738,-0.06656886,0.05408720,0.10215200,0.70241715,2.42177552,0.11931003,-0.10130174,0.07346792,0.48256466,-24.22735405,-0.11820377,0.48317480,-24.22665543,-0.11819834,-0.01608877,-0.00326633,0.04781697,0.46708603,-24.22992176,-0.07038136,0.48225857,-23.97015904,-0.09212969,-0.00104971,-0.00068985,0.00240154,-0.00023306,0.00275528,0.00660108,1
2.280,0.10229708,0.70073851,2.42498046,0.11988162,-0.09921238,0.08061006,0.08049232,-0.06661433,0.05412414,0.10337866,0.70138586,2.42253442,0.12014906,-0.10175839,0.07407358,0.48322996,-24.24987030,-0.11936288,0.48383981,-24.24917343,-0.11935800,-0.01663668,-0.00325166,0.04823635,0.46720313,-24.25242510,-0.07112166,0.48265891,-23.99025952,-0.09282759,-0.00108158,-0.00064735,0.00244604,-0.00026744,0.00254601,0.00653648,1
2.290,0.10349992,0.69974305,2.42578927,0.12068681,-0.09987874,0.08115148,0.08054508,-0.06665799,0.05415962,0.10461307,0.70035065,2.42329908,0.12097217,-0.10219898,0.07467154,0.48388612,-24.27250099,-0.12052818,0.48449567,-24.27180588,-0.12052386,-0.01714726,-0.00338801,0.04867152,0.46734841,-24.27519389,-0.07185234,0.48305625,-24.01059767,-0.09352898,-0.00111315,-0.00060760,0.00249019,-0.00028536,0.00232024,0.00647994,1
2.300,0.10471082,0.69874093,2.42660349,0.12149251,-0.10054553,0.08169324,0.08059566,-0.06669986,0.05419363,0.10585524,0.69931155,2.42406954,0.12178330,-0.10262673,0.07526532,0.48453221,-24.29524803,-0.12170268,0.48514142,-24.29455469,-0.12169891,-0.01762825,-0.00365985,0.04911279,0.46751317,-24.29821454,-0.07258612,0.48344864,-24.03116853,-0.09423709,-0.00114442,-0.00057062,0.00253395,-0.00029079,0.00208120,0.00642792,1
2.310,0.10592978,0.69773214,2.42742313,0.12229872,-0.10121273,0.08223534,0.08064408,-0.06673993,0.05422619,0.10710516,0.69826859,2.42484589,0.12258538,-0.10304410,0.07585757,0.48516840,-24.31811523,-0.12288629,0.48577725,-24.31742366,-0.12288309,-0.01808553,-0.00405579,0.04955285,0.46769172,-24.32147946,-0.07333024,0.48383685,-24.05196317,-0.09496138,-0.00117538,-0.00053645,0.00257724,-0.00028666,0.00183137,0.00637777,1
2.320,0.10715680,0.69671668,2.42824820,0.12310539,-0.10188032,0.08277776,0.08069034,-0.06677821,0.05425730,0.10836282,0.69722180,2.42562817,0.12338066,-0.10345298,0.07645026,0.48579550,-24.34109116,-0.12407634,0.48640398,-24.34040135,-0.12407371,-0.01852361,-0.00456692,0.04998601,0.46788036,-24.34496827,-0.07408769,0.48422086,-24.07297522,-0.09570098,-0.00120602,-0.00050512,0.00262003,-0.00027527,0.00157266,0.00632750,1
2.330,0.10839189,0.69569453,2.42907869,0.12391251,-0.10254829,0.08332048,0.08073444,-0.06681471,0.05428695,0.10962823,0.69617119,2.42641646,0.12417078,-0.10385486,0.07704485,0.48641193,-24.36418152,-0.12527491,0.48702001,-24.36349349,-0.12527283,-0.01894568,-0.00518694,0.05040765,0.46807434,-24.36868044,-0.07486517,0.48460052,-24.09419499,-0.09646161,-0.00123634,-0.00047666,0.00266223,-0.00025827,0.00130657,0.00627563,1
2.340,0.10963505,0.69466571,2.42991461,0.12472007,-0.10321661,0.08386350,0.08077639,-0.06684943,0.05431516,0.11090139,0.69511680,2.42721081,0.12495701,-0.10425090,0.07764239,0.48701951,-24.38738632,-0.12647802,0.48762716,-24.38670009,-0.12647650,-0.01935423,-0.00591002,0.05081446,0.46827293,-24.39261010,-0.07566205,0.48497520,-24.11562373,-0.09724583,-0.00126634,-0.00045109,0.00270380,-0.00023694,0.00103429,0.00622111,1
