t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
4.920,0.11655066,0.75194381,2.30439420,0.06258253,-0.01796350,-0.02781446,0.01888004,-0.00541927,-0.00839113,0.11496787,0.75673604,2.30735581,0.06200009,-0.01533080,-0.02605377,0.11527615,-23.06536855,-0.54784065,0.11527615,-23.06536855,-0.54784065,0.11521547,-23.04496012,-0.52900796,0.00158279,-0.00479223,-0.00296161,0.00058244,-0.00263270,-0.00176069
4.930,0.11717743,0.75176390,2.30411563,0.06277134,-0.01801770,-0.02789837,0.01888179,-0.00541977,-0.00839191,0.11559545,0.75658081,2.30709206,0.06218965,-0.01537863,-0.02613396,0.11530571,-23.07173366,-0.55069692,0.11530571,-23.07173366,-0.55069692,0.11524624,-23.05126270,-0.53180706,0.00158198,-0.00481691,-0.00297643,0.00058169,-0.00263907,-0.00176441
4.940,0.11780608,0.75158345,2.30383623,0.06296017,-0.01807190,-0.02798230,0.01888342,-0.00542024,-0.00839263,0.11622493,0.75642511,2.30682752,0.06237923,-0.01542647,-0.02621417,0.11533441,-23.07811672,-0.55356036,0.11533441,-23.07811672,-0.55356036,0.11527615,-23.05758356,-0.53461326,0.00158115,-0.00484166,-0.00299129,0.00058094,-0.00264543,-0.00176813
4.950,0.11843663,0.75140246,2.30355599,0.06314901,-0.01812610,-0.02806623,0.01888493,-0.00542068,-0.00839330,0.11685631,0.75626894,2.30656217,0.06256883,-0.01547433,-0.02629438,0.11536315,-23.08451775,-0.55643223,0.11536315,-23.08451775,-0.55643223,0.11530571,-23.06392471,-0.53742940,0.00158032,-0.00486648,-0.00300618,0.00058018,-0.00265177,-0.00177185
4.960,0.11906906,0.75122093,2.30327491,0.06333786,-0.01818031,-0.02815016,0.01888632,-0.00542107,-0.00839392,0.11748958,0.75611228,2.30629601,0.06275845,-0.01552219,-0.02637461,0.11539093,-23.09093707,-0.55931256,0.11539093,-23.09093707,-0.55931256,0.11533441,-23.07028382,-0.54025271,0.00157948,-0.00489135,-0.00302110,0.00057941,-0.00265812,-0.00177555
4.970,0.11970339,0.75103886,2.30299298,0.06352673,-0.01823453,-0.02823410,0.01888760,-0.00542144,-0.00839449,0.11812475,0.75595514,2.30602906,0.06294808,-0.01557007,-0.02645485,0.11541886,-23.09737469,-0.56220295,0.11541886,-23.09737469,-0.56220295,0.11536315,-23.07666089,-0.54308445,0.00157864,-0.00491628,-0.00303608,0.00057865,-0.00266446,-0.00177925
4.980,0.12033960,0.75085624,2.30271022,0.06371562,-0.01828874,-0.02831805,0.01888875,-0.00542177,-0.00839500,0.11876182,0.75579752,2.30576130,0.06313772,-0.01561796,-0.02653511,0.11544596,-23.10383192,-0.56510042,0.11544596,-23.10383192,-0.56510042,0.11539093,-23.08305625,-0.54592463,0.00157778,-0.00494128,-0.00305108,0.00057790,-0.00267078,-0.00178294
4.990,0.12097770,0.75067308,2.30242662,0.06390451,-0.01834296,-0.02840200,0.01888978,-0.00542207,-0.00839546,0.11940078,0.75563943,2.30549274,0.06332738,-0.01566587,-0.02661537,0.11547249,-23.11030750,-0.56800627,0.11547249,-23.11030750,-0.56800627,0.11541886,-23.08946991,-0.54877487,0.00157692,-0.00496635,-0.00306612,0.00057713,-0.00267709,-0.00178663
5.000,0.12161769,0.75048938,2.30214218,0.06409341,-0.01839718,-0.02848596,0.01889069,-0.00542233,-0.00839586,0.12004164,0.75548085,2.30522337,0.06351706,-0.01571378,-0.02669565,0.11549858,-23.11680107,-0.57092063,0.11549858,-23.11680107,-0.57092063,0.11544596,-23.09590316,-0.55163217,0.00157605,-0.00499147,-0.00308119,0.00057635,-0.00268340,-0.00179031
5.010,0.12225957,0.75030514,2.30185690,0.06428232,-0.01845141,-0.02856992,0.01889148,-0.00542255,-0.00839621,0.12068440,0.75532180,2.30495320,0.06370674,-0.01576170,-0.02677594,0.11552423,-23.12331297,-0.57384340,0.11552423,-23.12331297,-0.57384340,0.11547249,-23.10235476,-0.55449787,0.00157517,-0.00501666,-0.00309630,0.00057558,-0.00268971,-0.00179398
5.020,0.12290334,0.75012035,2.30157079,0.06447124,-0.01850563,-0.02865388,0.01889216,-0.00542275,-0.00839651,0.12132906,0.75516226,2.30468223,0.06389644,-0.01580964,-0.02685624,0.11554945,-23.12984451,-0.57677308,0.11554945,-23.12984451,-0.57677308,0.11549858,-23.10882435,-0.55737206,0.00157428,-0.00504191,-0.00311144,0.00057480,-0.00269599,-0.00179764
5.030,0.12354899,0.74993503,2.30128383,0.06466016,-0.01855986,-0.02873785,0.01889271,-0.00542291,-0.00839676,0.12197561,0.75500225,2.30441046,0.06408614,-0.01585759,-0.02693656,0.11557362,-23.13639241,-0.57971277,0.11557362,-23.13639241,-0.57971277,0.11552423,-23.11531226,-0.56025466,0.00157338,-0.00506722,-0.00312663,0.00057402,-0.00270227,-0.00180129
5.040,0.12419654,0.74974916,2.30099603,0.06484909,-0.01861409,-0.02882182,0.01889315,-0.00542303,-0.00839695,0.12262406,0.75484176,2.30413788,0.06427586,-0.01590554,-0.02701687,0.11559789,-23.14296028,-0.58266095,0.11559789,-23.14296028,-0.58266095,0.11554945,-23.12181981,-0.56314417,0.00157248,-0.00509260,-0.00314185,0.00057323,-0.00270855,-0.00180495
5.050,0.12484598,0.74956274,2.30070739,0.06503803,-0.01866832,-0.02890579,0.01889346,-0.00542312,-0.00839709,0.12327441,0.75468078,2.30386450,0.06446558,-0.01595351,-0.02709720,0.11562174,-23.14954815,-0.58561759,0.11562174,-23.14954815,-0.58561759,0.11557362,-23.12834371,-0.56604369,0.00157157,-0.00511804,-0.00315711,0.00057245,-0.00271481,-0.00180859
5.060,0.12549730,0.74937579,2.30041791,0.06522696,-0.01872255,-0.02898976,0.01889366,-0.00542318,-0.00839718,0.12392665,0.75451933,2.30359031,0.06465531,-0.01600149,-0.02717753,0.11564447,-23.15615204,-0.58858267,0.11564447,-23.15615204,-0.58858267,0.11559789,-23.13488756,-0.56895169,0.00157065,-0.00514354,-0.00317240,0.00057165,-0.00272106,-0.00181223
5.070,0.12615051,0.74918829,2.30012759,0.06541590,-0.01877679,-0.02907373,0.01889374,-0.00542320,-0.00839722,0.12458079,0.75435739,2.30331532,0.06484504,-0.01604948,-0.02725787,0.11566680,-23.16277628,-0.59155621,0.11566680,-23.16277628,-0.59155621,0.11562174,-23.14145143,-0.57186814,0.00156972,-0.00516910,-0.00318773,0.00057086,-0.00272731,-0.00181586
5.080,0.12680562,0.74900025,2.29983644,0.06560484,-0.01883102,-0.02915771,0.01889370,-0.00542319,-0.00839720,0.12523683,0.75419498,2.30303953,0.06503478,-0.01609747,-0.02733821,0.11568914,-23.16941821,-0.59453677,0.11568914,-23.16941821,-0.59453677,0.11564447,-23.14803131,-0.57479305,0.00156879,-0.00519473,-0.00320309,0.00057006,-0.00273355,-0.00181950
5.090,0.12746261,0.74881167,2.29954444,0.06579377,-0.01888525,-0.02924168,0.01889355,-0.00542315,-0.00839713,0.12589477,0.75403208,2.30276293,0.06522452,-0.01614548,-0.02741857,0.11571037,-23.17607817,-0.59752717,0.11571037,-23.17607817,-0.59752717,0.11566680,-23.15463153,-0.57772639,0.00156784,-0.00522041,-0.00321849,0.00056925,-0.00273977,-0.00182311
5.100,0.12812149,0.74862255,2.29925160,0.06598271,-0.01893948,-0.02932565,0.01889327,-0.00542307,-0.00839701,0.12655461,0.75386871,2.30248553,0.06541427,-0.01619349,-0.02749893,0.11573125,-23.18275616,-0.60052604,0.11573125,-23.18275616,-0.60052604,0.11568914,-23.16124944,-0.58066677,0.00156688,-0.00524616,-0.00323393,0.00056844,-0.00274599,-0.00182672
5.110,0.12878227,0.74843288,2.29895793,0.06617164,-0.01899371,-0.02940962,0.01889288,-0.00542296,-0.00839684,0.12721634,0.75370485,2.30220733,0.06560402,-0.01624152,-0.02757929,0.11575205,-23.18945419,-0.60353188,0.11575205,-23.18945419,-0.60353188,0.11571037,-23.16788538,-0.58361697,0.00156593,-0.00527197,-0.00324940,0.00056762,-0.00275219,-0.00183033
5.120,0.12944493,0.74824268,2.29866341,0.06636056,-0.01904794,-0.02949358,0.01889237,-0.00542281,-0.00839661,0.12787997,0.75354052,2.30192832,0.06579377,-0.01628955,-0.02765966,0.11577179,-23.19616831,-0.60654757,0.11577179,-23.19616831,-0.60654757,0.11573125,-23.17453934,-0.58657565,0.00156496,-0.00529784,-0.00326491,0.00056679,-0.00275839,-0.00183392
5.130,0.13010948,0.74805192,2.29836806,0.06654949,-0.01910217,-0.02957755,0.01889175,-0.00542263,-0.00839633,0.12854550,0.75337570,2.30164851,0.06598352,-0.01633759,-0.02774004,0.11579120,-23.20290448,-0.60957035,0.11579120,-23.20290448,-0.60957035,0.11575205,-23.18121334,-0.58954130,0.00156398,-0.00532378,-0.00328045,0.00056597,-0.00276458,-0.00183751
5.140,0.13077592,0.74786063,2.29807186,0.06673840,-0.01915639,-0.02966151,0.01889101,-0.00542242,-0.00839600,0.12921292,0.75321040,2.30136789,0.06617327,-0.01638563,-0.02782042,0.11580996,-23.20965642,-0.61260302,0.11580996,-23.20965642,-0.61260302,0.11577179,-23.18790342,-0.59251679,0.00156300,-0.00534977,-0.00329603,0.00056513,-0.00277076,-0.00184109
5.150,0.13144424,0.74766880,2.29777483,0.06692730,-0.01921062,-0.02974547,0.01889015,-0.00542217,-0.00839562,0.12988225,0.75304462,2.30108648,0.06636301,-0.01643369,-0.02790079,0.11582768,-23.21642677,-0.61564272,0.11582768,-23.21642677,-0.61564272,0.11579120,-23.19461555,-0.59549939,0.00156199,-0.00537582,-0.00331165,0.00056429,-0.00277693,-0.00184468
5.160,0.13211446,0.74747642,2.29747695,0.06711620,-0.01926484,-0.02982942,0.01888917,-0.00542189,-0.00839519,0.13055347,0.75287836,2.30080425,0.06655276,-0.01648175,-0.02798118,0.11584551,-23.22321687,-0.61869233,0.11584551,-23.22321687,-0.61869233,0.11580996,-23.20134345,-0.59849185,0.00156099,-0.00540194,-0.00332730,0.00056344,-0.00278309,-0.00184824
5.170,0.13278657,0.74728350,2.29717824,0.06730509,-0.01931905,-0.02991337,0.01888808,-0.00542158,-0.00839470,0.13122658,0.75271162,2.30052123,0.06674250,-0.01652982,-0.02806156,0.11586285,-23.23002476,-0.62174897,0.11586285,-23.23002476,-0.62174897,0.11582768,-23.20808975,-0.60149136,0.00155999,-0.00542812,-0.00334299,0.00056259,-0.00278923,-0.00185181
5.180,0.13346056,0.74709004,2.29687868,0.06749396,-0.01937327,-0.02999732,0.01888687,-0.00542123,-0.00839416,0.13190160,0.75254440,2.30023739,0.06693223,-0.01657790,-0.02814195,0.11587909,-23.23685113,-0.62481564,0.11587909,-23.23685113,-0.62481564,0.11584551,-23.21485581,-0.60450077,0.00155896,-0.00545436,-0.00335871,0.00056173,-0.00279537,-0.00185537
5.190,0.13413645,0.74689603,2.29657829,0.06768282,-0.01942748,-0.03008126,0.01888554,-0.00542085,-0.00839357,0.13257851,0.75237670,2.29995276,0.06712196,-0.01662598,-0.02822233,0.11589536,-23.24369730,-0.62788927,0.11589536,-23.24369730,-0.62788927,0.11586285,-23.22163965,-0.60751723,0.00155794,-0.00548067,-0.00337447,0.00056086,-0.00280150,-0.00185893
5.200,0.13481422,0.74670149,2.29627706,0.06787167,-0.01948168,-0.03016519,0.01888410,-0.00542044,-0.00839293,0.13325731,0.75220857,2.29966756,0.06731145,-0.01667279,-0.02829672,0.11591389,-23.25061398,-0.63106746,0.11591389,-23.25061398,-0.63106746,0.11586285,-23.22161814,-0.60748904,0.00155691,-0.00550708,-0.00339050,0.00056022,-0.00280889,-0.00186847
5.210,0.13549388,0.74650640,2.29597499,0.06806051,-0.01953589,-0.03024911,0.01888254,-0.00541999,-0.00839224,0.13393800,0.75203995,2.29938156,0.06750099,-0.01671993,-0.02837264,0.11593129,-23.25754025,-0.63423852,0.11593129,-23.25754025,-0.63423852,0.11589536,-23.23526664,-0.61358906,0.00155588,-0.00553355,-0.00340657,0.00055952,-0.00281596,-0.00187647
5.220,0.13617543,0.74631077,2.29567208,0.06824932,-0.01959008,-0.03033303,0.01888087,-0.00541951,-0.00839150,0.13462060,0.75187086,2.29909474,0.06769058,-0.01676728,-0.02844999,0.11594746,-23.26447689,-0.63740208,0.11594746,-23.26447689,-0.63740208,0.11591389,-23.24215931,-0.61672644,0.00155483,-0.00556009,-0.00342266,0.00055874,-0.00282280,-0.00188304
5.230,0.13685887,0.74611460,2.29536833,0.06843812,-0.01964428,-0.03041694,0.01887908,-0.00541899,-0.00839070,0.13530509,0.75170129,2.29880709,0.06788018,-0.01681478,-0.02852864,0.11596276,-23.27142768,-0.64055803,0.11596276,-23.27142768,-0.64055803,0.11593129,-23.24906162,-0.61985623,0.00155378,-0.00558669,-0.00343876,0.00055794,-0.00282950,-0.00188830
5.240,0.13754419,0.74591789,2.29506374,0.06862690,-0.01969846,-0.03050085,0.01887717,-0.00541845,-0.00838986,0.13599147,0.75153124,2.29851861,0.06806981,-0.01686236,-0.02860844,0.11597666,-23.27839348,-0.64370683,0.11597666,-23.27839348,-0.64370683,0.11594746,-23.25597433,-0.62297817,0.00155272,-0.00561335,-0.00345487,0.00055709,-0.00283610,-0.00189241
5.250,0.13823141,0.74572063,2.29475831,0.06881567,-0.01975264,-0.03058474,0.01887515,-0.00541787,-0.00838896,0.13667976,0.75136071,2.29822930,0.06825946,-0.01691001,-0.02868922,0.11599037,-23.28537817,-0.64684909,0.11599037,-23.28537817,-0.64684909,0.11596276,-23.26290121,-0.62609223,0.00155165,-0.00564008,-0.00347099,0.00055621,-0.00284263,-0.00189552
5.260,0.13892051,0.74552283,2.29445204,0.06900441,-0.01980682,-0.03066863,0.01887302,-0.00541726,-0.00838801,0.13736994,0.75118970,2.29793914,0.06844911,-0.01695770,-0.02877084,0.11600274,-23.29238040,-0.64998616,0.11600274,-23.29238040,-0.64998616,0.11597666,-23.26984309,-0.62919899,0.00155057,-0.00566687,-0.00348710,0.00055530,-0.00284912,-0.00189779
5.270,0.13961149,0.74532449,2.29414494,0.06919313,-0.01986099,-0.03075250,0.01887077,-0.00541661,-0.00838701,0.13806202,0.75101821,2.29764814,0.06863876,-0.01700543,-0.02885311,0.11601393,-23.29939997,-0.65311784,0.11601393,-23.29939997,-0.65311784,0.11599037,-23.27680386,-0.63229914,0.00154947,-0.00569372,-0.00350320,0.00055437,-0.00285556,-0.00189939
5.280,0.14030437,0.74512561,2.29383699,0.06938182,-0.01991515,-0.03083637,0.01886841,-0.00541593,-0.00838596,0.13875599,0.75084625,2.29735630,0.06882841,-0.01705320,-0.02893586,0.11602490,-23.30643673,-0.65624905,0.11602490,-23.30643673,-0.65624905,0.11600274,-23.28378214,-0.63539410,0.00154838,-0.00572064,-0.00351931,0.00055341,-0.00286195,-0.00190051
5.290,0.14099913,0.74492619,2.29352821,0.06957049,-0.01996931,-0.03092022,0.01886593,-0.00541522,-0.00838486,0.13945186,0.75067380,2.29706362,0.06901806,-0.01710102,-0.02901893,0.11603482,-23.31349063,-0.65937858,0.11603482,-23.31349063,-0.65937858,0.11601393,-23.29077773,-0.63848376,0.00154727,-0.00574761,-0.00353541,0.00055243,-0.00286829,-0.00190129
5.300,0.14169578,0.74472623,2.29321859,0.06975914,-0.02002346,-0.03100406,0.01886333,-0.00541448,-0.00838370,0.14014963,0.75050088,2.29677010,0.06920769,-0.01714889,-0.02910217,0.11604424,-23.32056083,-0.66251003,0.11604424,-23.32056083,-0.66251003,0.11602490,-23.29779047,-0.64157311,0.00154615,-0.00577465,-0.00355151,0.00055145,-0.00287457,-0.00190189
5.310,0.14239431,0.74452572,2.29290813,0.06994776,-0.02007760,-0.03108789,0.01886063,-0.00541370,-0.00838250,0.14084929,0.75032747,2.29647575,0.06939731,-0.01719683,-0.02918542,0.11605259,-23.32764871,-0.66564548,0.11605259,-23.32764871,-0.66564548,0.11603482,-23.30482030,-0.64466100,0.00154502,-0.00580175,-0.00356762,0.00055045,-0.00288077,-0.00190247
5.320,0.14309473,0.74432468,2.29259683,0.07013635,-0.02013173,-0.03117171,0.01885780,-0.00541289,-0.00838125,0.14155084,0.75015358,2.29618057,0.06958692,-0.01724486,-0.02926855,0.11606040,-23.33474971,-0.66878697,0.11606040,-23.33474971,-0.66878697,0.11604424,-23.31186636,-0.64775104,0.00154389,-0.00582890,-0.00358374,0.00054943,-0.00288687,-0.00190316
5.330,0.14379704,0.74412309,2.29228469,0.07032492,-0.02018586,-0.03125552,0.01885487,-0.00541205,-0.00837994,0.14225430,0.74997921,2.29588456,0.06977651,-0.01729297,-0.02935147,0.11606785,-23.34186760,-0.67193640,0.11606785,-23.34186760,-0.67193640,0.11605259,-23.31893006,-0.65084537,0.00154274,-0.00585612,-0.00359987,0.00054841,-0.00289289,-0.00190405
5.340,0.14450123,0.74392096,2.29197172,0.07051345,-0.02023997,-0.03133931,0.01885182,-0.00541117,-0.00837859,0.14295965,0.74980435,2.29558775,0.06996609,-0.01734118,-0.02943408,0.11607423,-23.34899925,-0.67509389,0.11607423,-23.34899925,-0.67509389,0.11606040,-23.32600681,-0.65394601,0.00154158,-0.00588339,-0.00361603,0.00054736,-0.00289879,-0.00190523
5.350,0.14520731,0.74371829,2.29165791,0.07070195,-0.02029408,-0.03142309,0.01884866,-0.00541026,-0.00837718,0.14366689,0.74962901,2.29529012,0.07015564,-0.01738949,-0.02951632,0.11608020,-23.35614503,-0.67826252,0.11608020,-23.35614503,-0.67826252,0.11606785,-23.33310039,-0.65705488,0.00154042,-0.00591072,-0.00363221,0.00054631,-0.00290459,-0.00190677
5.360,0.14591527,0.74351508,2.29134326,0.07089042,-0.02034818,-0.03150685,0.01884538,-0.00540932,-0.00837573,0.14437603,0.74945318,2.29499168,0.07034516,-0.01743790,-0.02959815,0.11608530,-23.36330433,-0.68144350,0.11608530,-23.36330433,-0.68144350,0.11607423,-23.34020769,-0.66017208,0.00153924,-0.00593810,-0.00364842,0.00054526,-0.00291028,-0.00190870
5.370,0.14662512,0.74331132,2.29102777,0.07107886,-0.02040227,-0.03159060,0.01884199,-0.00540835,-0.00837422,0.14508706,0.74927686,2.29469244,0.07053466,-0.01748641,-0.02967953,0.11609008,-23.37047911,-0.68463794,0.11609008,-23.37047911,-0.68463794,0.11608020,-23.34732906,-0.66330068,0.00153806,-0.00596554,-0.00366467,0.00054420,-0.00291586,-0.00191107
5.380,0.14733685,0.74310703,2.29071145,0.07126726,-0.02045634,-0.03167434,0.01883849,-0.00540734,-0.00837266,0.14579998,0.74910005,2.29439241,0.07072413,-0.01753501,-0.02976047,0.11609394,-23.37766507,-0.68784506,0.11609394,-23.37766507,-0.68784506,0.11608530,-23.35446393,-0.66644186,0.00153687,-0.00599302,-0.00368096,0.00054313,-0.00292133,-0.00191387
5.390,0.14805046,0.74290220,2.29039428,0.07145563,-0.02051041,-0.03175806,0.01883488,-0.00540631,-0.00837106,0.14651480,0.74892275,2.29409158,0.07091357,-0.01758369,-0.02984098,0.11609704,-23.38486511,-0.69106818,0.11609704,-23.38486511,-0.69106818,0.11609008,-23.36161423,-0.66959669,0.00153566,-0.00602055,-0.00369730,0.00054206,-0.00292672,-0.00191708
5.400,0.14876596,0.74269682,2.29007629,0.07164396,-0.02056447,-0.03184176,0.01883115,-0.00540524,-0.00836940,0.14723151,0.74874496,2.29378997,0.07110298,-0.01763245,-0.02992109,0.11609981,-23.39208123,-0.69430297,0.11609981,-23.39208123,-0.69430297,0.11609394,-23.36877571,-0.67276434,0.00153445,-0.00604814,-0.00371368,0.00054098,-0.00293202,-0.00192067
5.410,0.14948334,0.74249091,2.28975745,0.07183225,-0.02061852,-0.03192545,0.01882731,-0.00540413,-0.00836769,0.14795012,0.74856669,2.29348757,0.07129236,-0.01768126,-0.03000085,0.11610178,-23.39930992,-0.69755390,0.11610178,-23.39930992,-0.69755390,0.11609704,-23.37595126,-0.67594811,0.00153322,-0.00607578,-0.00373012,0.00053989,-0.00293726,-0.00192460
5.420,0.15020260,0.74228445,2.28943778,0.07202050,-0.02067255,-0.03200911,0.01882336,-0.00540300,-0.00836594,0.14867062,0.74838792,2.29318438,0.07148171,-0.01773012,-0.03008031,0.11610299,-23.40655530,-0.70081754,0.11610299,-23.40655530,-0.70081754,0.11609981,-23.38314288,-0.67914363,0.00153198,-0.00610347,-0.00374660,0.00053879,-0.00294243,-0.00192880
5.430,0.15092375,0.74207746,2.28911727,0.07220872,-0.02072658,-0.03209276,0.01881929,-0.00540183,-0.00836413,0.14939301,0.74820866,2.29288041,0.07167101,-0.01777901,-0.03015953,0.11610409,-23.41381470,-0.70409505,0.11610409,-23.41381470,-0.70409505,0.11610178,-23.39034708,-0.68235531,0.00153074,-0.00613120,-0.00376314,0.00053771,-0.00294757,-0.00193323
5.440,0.15164678,0.74186992,2.28879592,0.07239689,-0.02078059,-0.03217640,0.01881511,-0.00540063,-0.00836227,0.15011729,0.74802892,2.29257565,0.07186029,-0.01782791,-0.03023857,0.11610438,-23.42109203,-0.70738584,0.11610438,-23.42109203,-0.70738584,0.11610299,-23.39756800,-0.68557970,0.00152949,-0.00615900,-0.00377973,0.00053660,-0.00295268,-0.00193783
5.450,0.15237169,0.74166185,2.28847374,0.07258502,-0.02083459,-0.03226001,0.01881083,-0.00539940,-0.00836037,0.15084346,0.74784868,2.29227011,0.07204952,-0.01787680,-0.03031749,0.11610403,-23.42838434,-0.71068744,0.11610403,-23.42838434,-0.71068744,0.11610409,-23.40480295,-0.68881793,0.00152823,-0.00618683,-0.00379637,0.00053550,-0.00295779,-0.00194252
5.460,0.15309848,0.74145323,2.28815072,0.07277311,-0.02088858,-0.03234360,0.01880643,-0.00539814,-0.00835841,0.15157152,0.74766796,2.29196378,0.07223871,-0.01792568,-0.03039636,0.11610305,-23.43569625,-0.71400061,0.11610305,-23.43569625,-0.71400061,0.11610438,-23.41205588,-0.69206935,0.00152696,-0.00621473,-0.00381306,0.00053440,-0.00296290,-0.00194724
5.470,0.15382715,0.74124407,2.28782687,0.07296115,-0.02094255,-0.03242718,0.01880192,-0.00539685,-0.00835641,0.15230148,0.74748675,2.29165666,0.07242786,-0.01797452,-0.03047523,0.11610138,-23.44302607,-0.71732314,0.11610138,-23.44302607,-0.71732314,0.11610403,-23.41932381,-0.69533151,0.00152567,-0.00624268,-0.00382979,0.00053329,-0.00296803,-0.00195195
5.480,0.15455770,0.74103438,2.28750218,0.07314914,-0.02099651,-0.03251073,0.01879729,-0.00539552,-0.00835435,0.15303332,0.74730505,2.29134875,0.07261697,-0.01802332,-0.03055416,0.11609904,-23.45037270,-0.72065550,0.11609904,-23.45037270,-0.72065550,0.11610305,-23.42661139,-0.69860513,0.00152438,-0.00627067,-0.00384657,0.00053217,-0.00297319,-0.00195657
5.490,0.15529013,0.74082414,2.28717665,0.07333709,-0.02105046,-0.03259426,0.01879256,-0.00539416,-0.00835225,0.15376705,0.74712287,2.29104005,0.07280604,-0.01807207,-0.03063319,0.11609620,-23.45774063,-0.72399704,0.11609620,-23.45774063,-0.72399704,0.11610138,-23.43391691,-0.70188800,0.00152308,-0.00629873,-0.00386340,0.00053105,-0.00297839,-0.00196107
5.500,0.15602444,0.74061337,2.28685029,0.07352500,-0.02110440,-0.03267778,0.01878771,-0.00539277,-0.00835010,0.15450267,0.74694020,2.29073055,0.07299506,-0.01812076,-0.03071236,0.11609290,-23.46512635,-0.72734565,0.11609290,-23.46512635,-0.72734565,0.11609904,-23.44123928,-0.70518057,0.00152177,-0.00632683,-0.00388026,0.00052994,-0.00298364,-0.00196542
5.510,0.15676063,0.74040206,2.28652310,0.07371285,-0.02115832,-0.03276127,0.01878276,-0.00539135,-0.00834789,0.15524018,0.74675705,2.29042026,0.07318404,-0.01816938,-0.03079168,0.11608892,-23.47253185,-0.73070048,0.11608892,-23.47253185,-0.73070048,0.11609620,-23.44858301,-0.70848221,0.00152045,-0.00635499,-0.00389716,0.00052881,-0.00298894,-0.00196959
5.520,0.15749870,0.74019020,2.28619507,0.07390065,-0.02121222,-0.03284473,0.01877769,-0.00538989,-0.00834564,0.15597958,0.74657341,2.29010916,0.07337297,-0.01821794,-0.03087119,0.11608443,-23.47995945,-0.73406254,0.11608443,-23.47995945,-0.73406254,0.11609290,-23.45594455,-0.71179079,0.00151912,-0.00638321,-0.00391409,0.00052768,-0.00299428,-0.00197354
5.530,0.15823865,0.73997781,2.28586620,0.07408840,-0.02126612,-0.03292818,0.01877252,-0.00538841,-0.00834334,0.15672086,0.74638929,2.28979726,0.07356185,-0.01826642,-0.03095088,0.11607947,-23.48740605,-0.73743168,0.11607947,-23.48740605,-0.73743168,0.11608892,-23.46332592,-0.71510551,0.00151779,-0.00641148,-0.00393106,0.00052655,-0.00299970,-0.00197730
5.540,0.15898047,0.73976488,2.28553650,0.07427610,-0.02131999,-0.03301160,0.01876723,-0.00538689,-0.00834099,0.15746404,0.74620469,2.28948455,0.07375068,-0.01831483,-0.03103076,0.11607357,-23.49487268,-0.74080596,0.11607357,-23.49487268,-0.74080596,0.11608443,-23.47072942,-0.71842735,0.00151643,-0.00643981,-0.00394805,0.00052542,-0.00300516,-0.00198084
5.550,0.15972417,0.73955141,2.28520597,0.07446375,-0.02137385,-0.03309500,0.01876183,-0.00538534,-0.00833859,0.15820909,0.74601961,2.28917105,0.07393947,-0.01836318,-0.03111080,0.11606727,-23.50236011,-0.74418532,0.11606727,-23.50236011,-0.74418532,0.11607947,-23.47815194,-0.72175620,0.00151508,-0.00646820,-0.00396508,0.00052428,-0.00301067,-0.00198420
5.560,0.16046974,0.73933740,2.28487460,0.07465134,-0.02142770,-0.03317837,0.01875632,-0.00538376,-0.00833614,0.15895604,0.74583405,2.28885673,0.07412820,-0.01841146,-0.03119101,0.11605999,-23.50986835,-0.74757115,0.11605999,-23.50986835,-0.74757115,0.11607357,-23.48559452,-0.72509014,0.00151370,-0.00649665,-0.00398213,0.00052314,-0.00301624,-0.00198736
5.570,0.16121719,0.73912286,2.28454240,0.07483887,-0.02148153,-0.03326172,0.01875071,-0.00538215,-0.00833365,0.15970487,0.74564800,2.28854160,0.07431688,-0.01845969,-0.03127136,0.11605227,-23.51739494,-0.75096218,0.11605227,-23.51739494,-0.75096218,0.11606727,-23.49305793,-0.72842912,0.00151232,-0.00652514,-0.00399920,0.00052199,-0.00302184,-0.00199036
5.580,0.16196652,0.73890777,2.28420937,0.07502635,-0.02153534,-0.03334504,0.01874498,-0.00538050,-0.00833110,0.16045558,0.74546148,2.28822567,0.07450551,-0.01850786,-0.03135182,0.11604426,-23.52494375,-0.75435851,0.11604426,-23.52494375,-0.75435851,0.11605999,-23.50054216,-0.73177455,0.00151094,-0.00655371,-0.00401630,0.00052084,-0.00302748,-0.00199322
5.590,0.16271772,0.73869215,2.28387550,0.07521377,-0.02158914,-0.03342834,0.01873915,-0.00537883,-0.00832851,0.16120818,0.74527448,2.28790893,0.07469409,-0.01855599,-0.03143236,0.11603540,-23.53251100,-0.75776203,0.11603540,-23.53251100,-0.75776203,0.11605227,-23.50804475,-0.73512518,0.00150954,-0.00658233,-0.00403343,0.00051968,-0.00303315,-0.00199598
