time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.004,0.034235,0.784523,1.582803,0.000001,-0.000102,0.000356,0.000000,-26.561921,-4.703833
0.014,0.034235,0.784522,1.582806,0.000001,-0.000101,0.000349,0.000000,-26.561921,-4.703833
0.024,0.034235,0.784521,1.582810,0.000001,-0.000099,0.000342,0.000000,-26.561921,-4.703833
0.034,0.034235,0.784521,1.582813,0.000001,-0.000098,0.000334,0.000000,-26.561921,-4.703833
0.044,0.034221,0.784266,1.585285,-0.001476,-0.025443,0.247155,-0.303430,-14.143690,16.994875
0.054,0.034544,0.785398,1.565285,0.032341,0.113208,-2.000000,10.961181,-210.678398,-214.146702
0.064,0.035141,0.785398,1.545285,0.059704,0.000000,-2.000000,11.952098,-113.839982,-19.402843
0.074,0.035855,0.785398,1.525285,0.071405,0.000000,-2.000000,7.904591,-26.068231,-4.785148
0.084,0.036664,0.785398,1.505285,0.080907,0.000000,-2.000000,6.510283,-26.251768,-4.895121
0.094,0.037551,0.785398,1.485285,0.088648,0.000000,-2.000000,5.392908,-26.409915,-4.999195
0.104,0.038498,0.785398,1.465285,0.094732,0.000000,-2.000000,4.339095,-26.560147,-5.099948
0.114,0.039490,0.785398,1.445285,0.099243,0.000000,-2.000000,3.334744,-26.703693,-5.197553
0.124,0.040513,0.785398,1.425285,0.102268,0.000000,-2.000000,2.383303,-26.840348,-5.291979
0.134,0.041552,0.785398,1.405285,0.103901,0.000000,-2.000000,1.488967,-26.969838,-5.383187
0.144,0.042595,0.785398,1.385285,0.104240,0.000000,-2.000000,0.655170,-27.091945,-5.471152
0.154,0.043628,0.785398,1.365285,0.103387,0.000000,-2.000000,-0.115439,-27.206504,-5.555858
0.164,0.044643,0.785398,1.345285,0.101445,0.000000,-2.000000,-0.821118,-27.313420,-5.637303
0.174,0.045628,0.785398,1.325285,0.098519,0.000000,-2.000000,-1.460813,-27.412644,-5.715494
0.184,0.046575,0.785398,1.305285,0.094713,0.000000,-2.000000,-2.034201,-27.504185,-5.790445
0.194,0.047477,0.785398,1.285285,0.090133,0.000000,-2.000000,-2.541601,-27.588099,-5.862182
0.204,0.048325,0.785398,1.265285,0.084878,0.000000,-2.000000,-2.983876,-27.664482,-5.930733
0.214,0.049116,0.785398,1.245285,0.079049,0.000000,-2.000000,-3.362471,-27.733474,-5.996135
0.224,0.049843,0.785398,1.225285,0.072741,0.000000,-2.000000,-3.679241,-27.795248,-6.058429
0.234,0.050504,0.785398,1.205285,0.066046,0.000000,-2.000000,-3.936483,-27.850010,-6.117658
0.244,0.051094,0.785398,1.185285,0.059052,0.000000,-2.000000,-4.136843,-27.897993,-6.173871
0.254,0.051613,0.785398,1.165285,0.051841,0.000000,-2.000000,-4.283192,-27.939445,-6.227115
0.264,0.052058,0.785398,1.145285,0.044492,0.000000,-2.000000,-4.378756,-27.974644,-6.277438
0.274,0.052428,0.785398,1.125285,0.037075,0.000000,-2.000000,-4.426848,-28.003871,-6.324888
0.284,0.052725,0.785398,1.105285,0.029658,0.000000,-2.000000,-4.430995,-28.027425,-6.369514
0.294,0.052948,0.785398,1.085285,0.022301,0.000000,-2.000000,-4.394810,-28.045606,-6.411359
0.304,0.053098,0.785398,1.065285,0.015060,0.000000,-2.000000,-4.321864,-28.058714,-6.450467
0.314,0.053178,0.785398,1.045285,0.007985,0.000000,-2.000000,-4.215941,-28.067059,-6.486877
0.324,0.053190,0.785398,1.025285,0.001120,0.000000,-2.000000,-4.080576,-28.070932,-6.520626
0.334,0.053135,0.785398,1.005285,-0.005498,0.000000,-2.000000,-3.919471,-28.070631,-6.551746
0.344,0.053016,0.785398,0.985285,-0.011835,0.000000,-2.000000,-3.736130,-28.066439,-6.580266
0.354,0.052838,0.785398,0.965285,-0.017863,0.000000,-2.000000,-3.533962,-28.058627,-6.606210
0.364,0.052602,0.785398,0.945285,-0.023560,0.000000,-2.000000,-3.316313,-28.047458,-6.629599
0.374,0.052313,0.785398,0.925285,-0.028907,0.000000,-2.000000,-3.086257,-28.033170,-6.650450
0.384,0.051974,0.785398,0.905285,-0.033892,0.000000,-2.000000,-2.846873,-28.016000,-6.668776
0.394,0.051589,0.785398,0.885285,-0.038504,0.000000,-2.000000,-2.600969,-27.996160,-6.684585
0.404,0.051162,0.785398,0.865285,-0.042738,0.000000,-2.000000,-2.351188,-27.973848,-6.697884
0.414,0.050696,0.785398,0.845285,-0.046593,0.000000,-2.000000,-2.099961,-27.949242,-6.708674
0.424,0.050195,0.785398,0.825285,-0.050070,0.000000,-2.000000,-1.849598,-27.922509,-6.716957
0.434,0.049663,0.785398,0.805285,-0.053173,0.000000,-2.000000,-1.602141,-27.893794,-6.722728
0.444,0.049104,0.785398,0.785285,-0.055911,0.000000,-2.000000,-1.359528,-27.863232,-6.725984
0.454,0.048521,0.785398,0.765285,-0.058294,0.000000,-2.000000,-1.123252,-27.830924,-6.726717
0.464,0.047918,0.785398,0.745285,-0.060332,0.000000,-2.000000,-0.894849,-27.796973,-6.724920
0.474,0.047297,0.785398,0.725285,-0.062040,0.000000,-2.000000,-0.675641,-27.761467,-6.720585
0.484,0.046663,0.785398,0.705285,-0.063433,0.000000,-2.000000,-0.466752,-27.724476,-6.713701
0.494,0.046018,0.785398,0.685285,-0.064529,0.000000,-2.000000,-0.268986,-27.686050,-6.704260
0.504,0.045364,0.785398,0.665285,-0.065344,0.000000,-2.000000,-0.083078,-27.646233,-6.692252
0.514,0.044705,0.785398,0.645285,-0.065897,0.000000,-2.000000,0.090287,-27.605066,-6.677667
0.524,0.044043,0.785398,0.625285,-0.066208,0.000000,-2.000000,0.250782,-27.562566,-6.660498
0.534,0.043380,0.785398,0.605285,-0.066296,0.000000,-2.000000,0.398171,-27.518745,-6.640737
0.544,0.042719,0.785398,0.585285,-0.066181,0.000000,-2.000000,0.532176,-27.473616,-6.618377
0.554,0.042060,0.785398,0.565285,-0.065882,0.000000,-2.000000,0.652880,-27.427174,-6.593414
0.564,0.041406,0.785398,0.545285,-0.065419,0.000000,-2.000000,0.760318,-27.379415,-6.565845
0.574,0.040757,0.785398,0.525285,-0.064812,0.000000,-2.000000,0.854962,-27.330308,-6.535669
0.584,0.040117,0.785398,0.505285,-0.064078,0.000000,-2.000000,0.936790,-27.279859,-6.502885
0.594,0.039484,0.785398,0.485285,-0.063237,0.000000,-2.000000,1.006166,-27.228046,-6.467495
0.604,0.038861,0.785398,0.465285,-0.062305,0.000000,-2.000000,1.063749,-27.174834,-6.429504
0.614,0.038248,0.785398,0.445285,-0.061300,0.000000,-2.000000,1.110101,-27.120195,-6.388920
0.624,0.037648,0.785398,0.425619,-0.060046,0.000000,-1.966567,1.145628,-23.238897,-2.955851
0.634,0.037070,0.785313,0.406927,-0.057803,-0.008529,-1.869223,1.170969,-22.316601,2.597615
0.644,0.036525,0.785044,0.389832,-0.054433,-0.026912,-1.709427,1.193462,-22.651639,7.860899
0.654,0.036022,0.784540,0.374688,-0.050344,-0.050326,-1.514400,1.223038,-22.561894,10.915969
0.664,0.035561,0.783809,0.361540,-0.046090,-0.073170,-1.314814,1.241927,-21.802797,11.491540
0.674,0.035140,0.782892,0.350222,-0.042080,-0.091654,-1.131854,1.249599,-20.603763,10.339213
0.684,0.034755,0.781850,0.340474,-0.038511,-0.104265,-0.974720,1.249708,-19.284107,8.416407
0.694,0.034401,0.780738,0.332039,-0.035407,-0.111192,-0.843540,1.246279,-18.085921,6.452834
0.704,0.034074,0.779603,0.324702,-0.032690,-0.113492,-0.733670,1.242274,-17.125198,4.836543
0.714,0.033772,0.778479,0.318308,-0.030258,-0.112402,-0.639469,1.238376,-16.433283,3.650179
0.724,0.033491,0.777389,0.312745,-0.028023,-0.108962,-0.556265,1.234434,-15.976217,2.818795
0.734,0.033232,0.776350,0.307935,-0.025926,-0.103892,-0.481033,1.229531,-15.706040,2.211269
0.744,0.032993,0.775374,0.303813,-0.023939,-0.097632,-0.412211,1.222667,-15.580565,1.710955
0.754,0.032772,0.774469,0.300322,-0.022046,-0.090448,-0.349064,1.213388,-15.563583,1.253478
0.764,0.032570,0.773644,0.297409,-0.020245,-0.082519,-0.291334,1.200918,-15.645593,0.800173
0.774,0.032385,0.772904,0.295021,-0.018531,-0.074006,-0.238776,1.185260,-15.812483,0.352258
0.784,0.032216,0.772253,0.293110,-0.016902,-0.065070,-0.191099,1.166109,-16.063534,-0.085985
0.794,0.032062,0.771695,0.291631,-0.015350,-0.055885,-0.147900,1.143448,-16.392868,-0.504093
0.804,0.031923,0.771228,0.290544,-0.013871,-0.046622,-0.108723,1.117185,-16.795354,-0.896433
0.814,0.031799,0.770854,0.289812,-0.012458,-0.037441,-0.073139,1.087149,-17.266294,-1.264524
0.824,0.031688,0.770569,0.289405,-0.011108,-0.028487,-0.040758,1.053292,-17.797441,-1.610128
0.834,0.031589,0.770370,0.289293,-0.009816,-0.019885,-0.011198,1.015705,-18.377746,-1.932456
0.844,0.031504,0.770253,0.289451,-0.008580,-0.011742,0.015844,0.974305,-19.001249,-2.236738
0.854,0.031430,0.770211,0.289857,-0.007399,-0.004144,0.040603,0.929093,-19.661288,-2.527942
0.864,0.031367,0.770240,0.290490,-0.006275,0.002835,0.063321,0.880340,-20.346625,-2.803543
0.874,0.031315,0.770331,0.291332,-0.005207,0.009141,0.084142,0.827912,-21.056920,-3.071807
0.884,0.031273,0.770478,0.292364,-0.004198,0.014726,0.103241,0.772230,-21.780538,-3.328057
0.894,0.031240,0.770674,0.293572,-0.003248,0.019555,0.120790,0.713489,-22.512310,-3.571949
0.904,0.031217,0.770910,0.294941,-0.002360,0.023602,0.136901,0.651811,-23.250002,-3.807983
0.914,0.031201,0.771179,0.296458,-0.001535,0.026850,0.151728,0.587708,-23.983139,-4.030815
0.924,0.031194,0.771471,0.298112,-0.000775,0.029291,0.165364,0.521281,-24.711904,-4.245809
0.934,0.031193,0.771781,0.299891,-0.000082,0.030926,0.177898,0.452947,-25.429981,-4.452088
