time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.007,-1.679020,-3.926991,0.521266,0.003434,-0.000000,1.871760,0.000000,24.420955,-0.000000
0.017,-1.678990,-3.926991,0.540158,0.002945,-0.000000,1.889129,0.000000,24.421899,0.000000
0.027,-1.678966,-3.926991,0.559210,0.002487,-0.000000,1.905282,-0.000000,24.419696,-0.000000
0.037,-1.678945,-3.926991,0.578413,0.002060,-0.000000,1.920203,0.000000,24.414290,-0.000000
0.047,-1.678928,-3.926991,0.597751,0.001667,-0.000000,1.933877,0.000004,24.405641,0.000000
0.057,-1.678910,-3.926991,0.617216,0.001825,-0.000000,1.946481,0.313772,24.443399,0.025102
0.067,-1.678890,-3.926991,0.636794,0.002017,-0.000000,1.957810,0.313772,24.428416,0.025102
0.077,-1.678865,-3.926991,0.656474,0.002505,-0.000000,1.967949,0.472192,24.435297,0.037775
0.087,-1.678832,-3.926991,0.676243,0.003295,-0.000000,1.976891,0.635006,24.439752,0.050800
0.097,-1.678788,-3.926991,0.696089,0.004368,-0.000000,1.984619,0.785680,24.439186,0.062854
0.107,-1.678728,-3.926991,0.716001,0.005990,-0.000000,1.991223,1.099475,24.461547,0.087958
0.117,-1.678649,-3.926991,0.735967,0.007902,-0.000000,1.996603,1.256256,24.456005,0.100501
0.127,-1.678548,-3.926991,0.755967,0.010117,-0.000000,2.000000,1.412532,24.357080,0.036993
0.137,-1.678422,-3.926991,0.775967,0.012662,-0.000000,2.000000,1.569933,24.083568,-0.169420
0.147,-1.678267,-3.926991,0.795967,0.015471,-0.000000,2.000000,1.726081,24.215475,-0.031952
0.157,-1.678081,-3.926991,0.815967,0.018544,-0.000000,2.000000,1.883493,24.347088,0.105535
0.167,-1.677862,-3.926991,0.835959,0.021895,-0.000000,1.999212,2.040073,24.382025,0.163206
0.177,-1.677607,-3.926991,0.855931,0.025529,-0.000000,1.997192,2.196625,24.360730,0.175730
