time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.993,-0.000042,-0.004276,-0.720497,-0.000189,-0.004231,0.186809,-0.032637,-27.203429,4.796900
1.003,-0.000044,-0.004319,-0.718596,-0.000194,-0.004284,0.190100,-0.032957,-27.211179,4.789072
1.013,-0.000046,-0.004362,-0.716661,-0.000199,-0.004337,0.193405,-0.033278,-27.219137,4.781015
1.023,-0.000048,-0.004406,-0.714694,-0.000205,-0.004390,0.196721,-0.033599,-27.227307,4.772727
1.033,-0.000050,-0.004451,-0.712694,-0.000210,-0.004443,0.200050,-0.033921,-27.235689,4.764207
1.043,-0.000052,-0.004496,-0.710660,-0.000216,-0.004496,0.203390,-0.034244,-27.244285,4.755453
1.053,-0.000054,-0.004541,-0.708592,-0.000222,-0.004550,0.206741,-0.034567,-27.253097,4.746462
1.063,-0.000057,-0.004587,-0.706491,-0.000227,-0.004603,0.210103,-0.034890,-27.262127,4.737233
1.073,-0.000059,-0.004634,-0.704357,-0.000234,-0.004656,0.213474,-0.035214,-27.271376,4.727764
1.083,-0.000061,-0.004681,-0.702188,-0.000240,-0.004710,0.216854,-0.035539,-27.280846,4.718054
1.093,-0.000064,-0.004728,-0.699986,-0.000246,-0.004763,0.220244,-0.035864,-27.290539,4.708100
1.103,-0.000066,-0.004777,-0.697749,-0.000253,-0.004817,0.223642,-0.036190,-27.300456,4.697901
1.113,-0.000069,-0.004825,-0.695479,-0.000260,-0.004870,0.227047,-0.036516,-27.310599,4.687454
1.123,-0.000072,-0.004875,-0.693174,-0.000267,-0.004924,0.230459,-0.036843,-27.320970,4.676759
1.133,-0.000074,-0.004924,-0.690835,-0.000274,-0.004978,0.233879,-0.037170,-27.331570,4.665812
1.143,-0.000077,-0.004975,-0.688462,-0.000281,-0.005031,0.237304,-0.037498,-27.342402,4.654613
1.153,-0.000080,-0.005026,-0.686055,-0.000288,-0.005085,0.240735,-0.037825,-27.353466,4.643159
1.163,-0.000083,-0.005077,-0.683613,-0.000296,-0.005139,0.244170,-0.038154,-27.364765,4.631449
1.173,-0.000086,-0.005129,-0.681137,-0.000304,-0.005193,0.247610,-0.038482,-27.376300,4.619480
1.183,-0.000089,-0.005181,-0.678627,-0.000312,-0.005246,0.251054,-0.038811,-27.388073,4.607252
1.193,-0.000092,-0.005234,-0.676082,-0.000321,-0.005300,0.254500,-0.039139,-27.400086,4.594761
1.203,-0.000096,-0.005288,-0.673502,-0.000329,-0.005354,0.257950,-0.039468,-27.412341,4.582006
1.213,-0.000099,-0.005342,-0.670888,-0.000338,-0.005408,0.261401,-0.039798,-27.424838,4.568985
1.223,-0.000103,-0.005397,-0.668240,-0.000347,-0.005462,0.264853,-0.040127,-27.437581,4.555697
1.233,-0.000106,-0.005452,-0.665557,-0.000356,-0.005516,0.268307,-0.040456,-27.450570,4.542140
1.243,-0.000110,-0.005507,-0.662839,-0.000366,-0.005570,0.271760,-0.040785,-27.463808,4.528311
1.253,-0.000113,-0.005564,-0.660087,-0.000376,-0.005624,0.275212,-0.041114,-27.477295,4.514208
1.263,-0.000117,-0.005620,-0.657300,-0.000386,-0.005678,0.278664,-0.041443,-27.491035,4.499831
1.273,-0.000121,-0.005678,-0.654479,-0.000396,-0.005733,0.282113,-0.041771,-27.505028,4.485177
1.283,-0.000125,-0.005736,-0.651623,-0.000407,-0.005787,0.285560,-0.042100,-27.519277,4.470244
