time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.005,0.034436,0.785398,1.582795,-0.000035,0.000000,0.000385,0.000035,-26.538298,-4.699752
0.015,0.034436,0.785398,1.582799,-0.000035,0.000000,0.000379,0.000035,-26.538303,-4.699752
0.025,0.034436,0.785398,1.582803,-0.000035,0.000000,0.000372,0.000035,-26.538308,-4.699752
0.035,0.034435,0.785398,1.582806,-0.000035,0.000000,0.000365,0.000035,-26.538313,-4.699752
0.045,0.034420,0.785144,1.585278,-0.001511,-0.025377,0.247186,-0.303430,-14.143690,16.994875
0.055,0.034815,0.785398,1.565278,0.039543,0.025377,-2.000000,10.961181,-279.115541,-225.606185
0.065,0.035412,0.785398,1.545278,0.059675,0.000000,-2.000000,11.952098,-45.429920,-7.949195
0.075,0.036126,0.785398,1.525278,0.071377,0.000000,-2.000000,7.904591,-26.068254,-4.785178
0.085,0.036935,0.785398,1.505278,0.080879,0.000000,-2.000000,6.510283,-26.251791,-4.895151
0.095,0.037821,0.785398,1.485278,0.088619,0.000000,-2.000000,5.392908,-26.409938,-4.999223
0.105,0.038768,0.785398,1.465278,0.094704,0.000000,-2.000000,4.339095,-26.560170,-5.099976
0.115,0.039760,0.785398,1.445278,0.099215,0.000000,-2.000000,3.334744,-26.703715,-5.197580
0.125,0.040783,0.785398,1.425278,0.102240,0.000000,-2.000000,2.383303,-26.840370,-5.292005
0.135,0.041821,0.785398,1.405278,0.103873,0.000000,-2.000000,1.488967,-26.969860,-5.383213
0.145,0.042863,0.785398,1.385278,0.104212,0.000000,-2.000000,0.655170,-27.091966,-5.471177
0.155,0.043897,0.785398,1.365278,0.103359,0.000000,-2.000000,-0.115439,-27.206524,-5.555883
0.165,0.044911,0.785398,1.345278,0.101416,0.000000,-2.000000,-0.821118,-27.313439,-5.637327
0.175,0.045896,0.785398,1.325278,0.098490,0.000000,-2.000000,-1.460813,-27.412662,-5.715517
