time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.010,-0.022981,0.782724,2.289376,0.000037,-0.000330,0.000282,-0.000026,-22.367010,-0.467532
0.020,-0.022981,0.782721,2.289379,0.000036,-0.000328,0.000275,-0.000026,-22.367010,-0.467532
0.030,-0.022980,0.782717,2.289382,0.000036,-0.000326,0.000268,-0.000026,-22.367010,-0.467532
0.040,-0.023049,0.781563,2.297232,-0.006881,-0.115470,0.785090,-1.863572,-14.143637,64.802330
0.049,-0.023199,0.779119,2.313806,-0.015025,-0.244400,1.657393,-2.382016,-14.145326,72.022232
0.060,-0.023404,0.776240,2.333806,-0.020499,-0.287885,2.000000,-1.881077,-14.158215,29.009864
0.070,-0.023646,0.773503,2.353806,-0.024208,-0.273693,2.000000,-1.422153,-12.169807,1.506632
0.080,-0.023918,0.770899,2.373806,-0.027145,-0.260375,2.000000,-1.006338,-12.778686,1.517212
0.090,-0.024211,0.768417,2.393806,-0.029294,-0.248204,2.000000,-0.596092,-13.590330,1.496253
0.100,-0.024518,0.766045,2.413806,-0.030683,-0.237227,2.000000,-0.206581,-14.432113,1.471281
0.110,-0.024831,0.763770,2.433806,-0.031351,-0.227462,2.000000,0.157462,-15.285162,1.445247
0.120,-0.025145,0.761581,2.453806,-0.031342,-0.218918,2.000000,0.493590,-16.140806,1.419467
0.130,-0.025459,0.759500,2.473806,-0.031415,-0.208052,2.000000,0.562098,-14.334585,1.812733
0.140,-0.025768,0.757614,2.493258,-0.030899,-0.188690,1.945153,0.763280,-14.367956,-2.611236
0.150,-0.026065,0.756034,2.511421,-0.029717,-0.157931,1.816301,0.954870,-14.403464,-8.642171
0.160,-0.026344,0.754868,2.527602,-0.027936,-0.116629,1.618102,1.113777,-14.443362,-14.320052
0.170,-0.026602,0.754180,2.541357,-0.025802,-0.068767,1.375486,1.188919,-14.485747,-17.962183
0.180,-0.026838,0.753997,2.552497,-0.023572,-0.018355,1.113994,1.178392,-14.532313,-19.505345
0.190,-0.027052,0.754313,2.561028,-0.021448,0.031600,0.853080,1.102183,-14.582907,-19.443934
0.200,-0.027248,0.755105,2.567079,-0.019561,0.079207,0.605195,0.984250,-14.636765,-18.353260
0.210,-0.027428,0.756340,2.570849,-0.017980,0.123484,0.376984,0.845068,-14.695085,-16.713384
0.220,-0.027595,0.757980,2.572560,-0.016733,0.164072,0.171028,0.699489,-14.757412,-14.861989
0.230,-0.027753,0.759990,2.572433,-0.015815,0.201000,-0.012646,0.557165,-14.824162,-13.012258
0.240,-0.027905,0.762335,2.570679,-0.015206,0.234507,-0.175438,0.423729,-14.895755,-11.283572
0.250,-0.028054,0.764985,2.567485,-0.014880,0.264920,-0.319381,0.301976,-14.971050,-9.729426
0.260,-0.028202,0.767911,2.563018,-0.014804,0.292596,-0.446740,0.193017,-15.051971,-8.369321
0.270,-0.028352,0.771089,2.557421,-0.014947,0.317871,-0.559682,0.096826,-15.136724,-7.195460
0.280,-0.028504,0.774500,2.550819,-0.015279,0.341052,-0.660212,0.012898,-15.226958,-6.194145
0.290,-0.028662,0.778124,2.543318,-0.015773,0.362405,-0.750106,-0.059546,-15.323151,-5.346446
0.300,-0.028826,0.781945,2.535009,-0.016403,0.382154,-0.830843,-0.121498,-15.422548,-4.626853
0.310,-0.028958,0.785398,2.526612,-0.013219,0.345271,-0.839733,-0.173777,-49.580127,-4.020967
0.320,-0.028840,0.785398,2.521761,0.011820,0.000000,-0.485121,-0.217255,-239.062157,-3.510064
0.330,-0.028719,0.785398,2.516496,0.012164,0.000000,-0.526465,-0.252719,-25.672042,-3.080509
0.340,-0.028595,0.785398,2.510857,0.012390,0.000000,-0.563884,-0.280928,-25.262420,-2.718626
0.349,-0.028469,0.785398,2.504878,0.012519,0.000000,-0.597914,-0.302578,-24.916898,-2.413444
0.360,-0.028344,0.785398,2.498588,0.012569,0.000000,-0.629040,-0.318236,-24.629380,-2.159631
0.370,-0.028218,0.785398,2.492011,0.012556,0.000000,-0.657619,-0.328595,-24.384482,-1.943858
0.380,-0.028093,0.785398,2.485172,0.012494,0.000000,-0.683973,-0.334172,-24.178154,-1.762544
0.390,-0.027969,0.785398,2.478088,0.012394,0.000000,-0.708386,-0.335445,-24.005985,-1.611790
0.400,-0.027847,0.785398,2.470777,0.012266,0.000000,-0.731079,-0.332936,-23.860264,-1.484877
0.410,-0.027725,0.785398,2.463254,0.012121,0.000000,-0.752254,-0.327078,-23.738964,-1.379964
0.420,-0.027606,0.785398,2.455534,0.011965,0.000000,-0.772045,-0.318363,-23.633974,-1.290030
0.430,-0.027488,0.785398,2.447628,0.011805,0.000000,-0.790619,-0.307096,-23.549281,-1.218384
0.440,-0.027371,0.785398,2.439547,0.011646,0.000000,-0.808100,-0.293687,-23.479490,-1.160335
0.450,-0.027256,0.785398,2.431301,0.011494,0.000000,-0.824547,-0.278585,-23.417377,-1.109670
0.460,-0.027143,0.785398,2.422901,0.011351,0.000000,-0.840062,-0.262034,-23.367648,-1.070330
0.470,-0.027031,0.785398,2.414354,0.011220,0.000000,-0.854697,-0.244390,-23.324409,-1.037253
0.480,-0.026920,0.785398,2.405669,0.011105,0.000000,-0.868526,-0.225894,-23.290365,-1.012677
0.490,-0.026810,0.785398,2.396853,0.011005,0.000000,-0.881594,-0.206839,-23.262194,-0.993740
0.500,-0.026700,0.785398,2.387913,0.010924,0.000000,-0.893932,-0.187495,-23.237933,-0.978747
0.509,-0.026592,0.785398,2.378858,0.010860,0.000000,-0.905575,-0.168068,-23.218199,-0.968184
0.520,-0.026484,0.785398,2.369692,0.010815,0.000000,-0.916552,-0.148758,-23.202125,-0.961288
0.529,-0.026376,0.785398,2.360423,0.010787,0.000000,-0.926885,-0.129752,-23.188914,-0.957359
0.540,-0.026268,0.785398,2.351057,0.010778,0.000000,-0.936622,-0.111160,-23.181863,-0.959125
0.550,-0.026160,0.785398,2.341600,0.010784,0.000000,-0.945718,-0.093285,-23.169493,-0.956961
0.560,-0.026052,0.785398,2.332058,0.010806,0.000000,-0.954206,-0.076128,-23.161247,-0.958757
0.570,-0.025944,0.785398,2.322437,0.010842,0.000000,-0.962102,-0.059788,-23.154903,-0.962629
0.580,-0.025835,0.785398,2.312742,0.010891,0.000000,-0.969424,-0.044351,-23.151006,-0.969009
0.590,-0.025725,0.785398,2.302981,0.010951,0.000000,-0.976175,-0.029919,-23.147547,-0.976203
0.600,-0.025615,0.785398,2.293157,0.011021,0.000000,-0.982359,-0.016552,-23.144406,-0.984098
0.610,-0.025504,0.785398,2.283277,0.011099,0.000000,-0.988012,-0.004228,-23.145854,-0.996211
0.620,-0.025392,0.785398,2.273346,0.011183,0.000000,-0.993102,0.006906,-23.143148,-1.005288
0.630,-0.025279,0.785398,2.263370,0.011270,0.000000,-0.997634,0.016885,-23.141020,-1.015241
0.640,-0.025166,0.785398,2.253353,0.011361,0.000000,-1.001638,0.025773,-23.142555,-1.028591
0.650,-0.025051,0.785398,2.243303,0.011451,0.000000,-1.005066,0.033441,-23.137852,-1.037172
0.660,-0.024936,0.785395,2.233225,0.011561,-0.000276,-1.007757,0.040282,-23.324326,-1.063772
0.670,-0.024819,0.785384,2.223135,0.011707,-0.001150,-1.009026,0.045552,-23.672689,-1.061310
0.680,-0.024700,0.785358,2.213042,0.011883,-0.002540,-1.009289,0.047895,-24.009580,-1.090914
0.690,-0.024579,0.785315,2.202952,0.012082,-0.004340,-1.009012,0.047099,-24.323119,-1.154787
0.700,-0.024456,0.785250,2.192868,0.012297,-0.006482,-1.008359,0.042952,-24.606656,-1.227170
0.710,-0.024331,0.785161,2.182793,0.012521,-0.008917,-1.007490,0.035866,-24.872645,-1.309608
0.720,-0.024203,0.785045,2.172729,0.012746,-0.011612,-1.006452,0.026086,-25.120868,-1.393142
0.729,-0.024074,0.784899,2.162677,0.012968,-0.014552,-1.005195,0.013797,-25.351049,-1.469489
0.740,-0.023942,0.784722,2.152640,0.013179,-0.017718,-1.003712,-0.000618,-25.567664,-1.543025
0.750,-0.023808,0.784511,2.142621,0.013375,-0.021107,-1.001829,-0.017120,-25.761560,-1.598871
0.760,-0.023673,0.784264,2.132626,0.013550,-0.024700,-0.999570,-0.035140,-25.942976,-1.654318
0.770,-0.023536,0.783979,2.122657,0.013700,-0.028479,-0.996864,-0.054529,-26.103315,-1.700590
