time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.952,1.494838,-3.926991,0.790301,0.639546,-0.000000,-1.963295,6.629474,24.547867,0.189414
0.962,1.501352,-3.926991,0.770680,0.651384,-0.000000,-1.962195,6.702227,24.593121,0.191492
0.972,1.507985,-3.926991,0.751082,0.663323,-0.000000,-1.959761,6.773184,24.635556,0.193520
0.981,1.514739,-3.926991,0.731522,0.675365,-0.000000,-1.955995,6.845643,24.675365,0.195590
0.991,1.521614,-3.926991,0.712013,0.687509,-0.000000,-1.950898,6.917331,24.712206,0.197638
1.001,1.528612,-3.926991,0.692568,0.699753,-0.000000,-1.944477,6.989255,24.746071,0.199693
1.012,1.535733,-3.926991,0.673201,0.712097,-0.000000,-1.936735,7.061329,24.776860,0.201752
1.022,1.542978,-3.926991,0.653924,0.724540,-0.000000,-1.927681,7.132922,24.804433,0.203798
1.032,1.550349,-3.926991,0.634751,0.737083,-0.000000,-1.917322,7.204931,24.828818,0.205855
1.041,1.557846,-3.926991,0.615694,0.749723,-0.000000,-1.905669,7.276367,24.849870,0.207896
1.052,1.565471,-3.926991,0.596767,0.762462,-0.000000,-1.892732,7.348035,24.867637,0.209944
1.062,1.573224,-3.926991,0.577982,0.775300,-0.000000,-1.878523,7.419900,24.882100,0.211997
1.072,1.581106,-3.926991,0.559351,0.788235,-0.000000,-1.863056,7.491306,24.893193,0.214037
1.082,1.589119,-3.926991,0.540888,0.801268,-0.000000,-1.846345,7.562956,24.901003,0.216084
1.091,1.597263,-3.926991,0.522604,0.814400,-0.000000,-1.828405,7.634629,24.905537,0.218132
1.102,1.605539,-3.926991,0.504511,0.827630,-0.000000,-1.809255,7.705960,24.906802,0.220170
1.112,1.613949,-3.926991,0.486622,0.840959,-0.000000,-1.788911,7.777654,24.904929,0.222219
1.122,1.622492,-3.926991,0.468948,0.854387,-0.000000,-1.767392,7.848911,24.899908,0.224255
1.132,1.631172,-3.926991,0.451501,0.867914,-0.000000,-1.744717,7.920379,24.891889,0.226297
1.142,1.639987,-3.926991,0.434292,0.881541,-0.000000,-1.720908,7.991708,24.880933,0.228335
1.152,1.648940,-3.926991,0.417332,0.895268,-0.000000,-1.695985,8.063034,24.867160,0.230372
1.162,1.658031,-3.926991,0.400632,0.909098,-0.000000,-1.669970,8.134831,24.850735,0.232424
1.172,1.667261,-3.926991,0.384203,0.923028,-0.000000,-1.642887,8.205629,24.831636,0.234447
1.181,1.676631,-3.926991,0.368056,0.937060,-0.000000,-1.614758,8.276941,24.810149,0.236484
1.192,1.686143,-3.926991,0.352200,0.951195,-0.000000,-1.585607,8.348081,24.786347,0.238517
1.202,1.695798,-3.926991,0.336645,0.965434,-0.000000,-1.555458,8.419302,24.760401,0.240551
1.212,1.705596,-3.926991,0.321402,0.979777,-0.000000,-1.524338,8.490607,24.732463,0.242589
1.222,1.715538,-3.926991,0.306479,0.994225,-0.000000,-1.492270,8.561516,24.702642,0.244615
1.232,1.725626,-3.926991,0.291886,1.008779,-0.000000,-1.459280,8.633154,24.671207,0.246662
1.241,1.735860,-3.926991,0.277632,1.023439,-0.000000,-1.425394,8.703633,24.638132,0.248675
1.251,1.746242,-3.926991,0.263726,1.038205,-0.000000,-1.390639,8.774637,24.603747,0.250704
1.262,1.756773,-3.926991,0.250175,1.053079,-0.000000,-1.355040,8.845983,24.568195,0.252742
1.272,1.767453,-3.926991,0.236989,1.068061,-0.000000,-1.318624,8.916545,24.531525,0.254758
1.282,1.778285,-3.926991,0.224175,1.083151,-0.000000,-1.281417,8.987359,24.494001,0.256782
1.291,1.789268,-3.926991,0.211741,1.098349,-0.000000,-1.243447,9.058160,24.455753,0.258805
1.302,1.800405,-3.926991,0.199693,1.113657,-0.000000,-1.204739,9.128935,24.416936,0.260827
1.312,1.811696,-3.926991,0.188040,1.129076,-0.000000,-1.165321,9.200082,24.377740,0.262859
1.322,1.823142,-3.926991,0.176788,1.144603,-0.000000,-1.125218,9.270434,24.338197,0.264870
1.332,1.834744,-3.926991,0.165943,1.160241,-0.000000,-1.084458,9.341039,24.298554,0.266887
1.342,1.846504,-3.926991,0.155513,1.175988,-0.000000,-1.043067,9.411606,24.258921,0.268903
1.352,1.858423,-3.926991,0.145502,1.191846,-0.000000,-1.001070,9.482229,24.219440,0.270921
1.362,1.870501,-3.926991,0.135917,1.207815,-0.000000,-0.958495,9.552939,24.180241,0.272941
1.372,1.882740,-3.926991,0.126763,1.223893,-0.000000,-0.915366,9.623252,24.141398,0.274950
1.382,1.895140,-3.926991,0.118046,1.240083,-0.000000,-0.871710,9.694310,24.103141,0.276980
1.392,1.907704,-3.926991,0.109771,1.256381,-0.000000,-0.827552,9.763788,24.065346,0.278965
1.401,1.920432,-3.926991,0.101941,1.272788,-0.000000,-0.782918,9.834132,24.028362,0.280975
1.412,1.933325,-3.926991,0.094563,1.289305,-0.000000,-0.737832,9.904642,23.992216,0.282990
1.421,1.946384,-3.926991,0.087640,1.305930,-0.000000,-0.692319,9.974782,23.956943,0.284994
1.432,1.959611,-3.926991,0.081176,1.322665,-0.000000,-0.646404,10.045756,23.922749,0.287022
1.442,1.973006,-3.926991,0.075175,1.339507,-0.000000,-0.600111,10.115983,23.889553,0.289028
1.452,1.986571,-3.926991,0.069640,1.356454,-0.000000,-0.553464,10.185337,23.857414,0.291010
1.462,2.000306,-3.926991,0.064575,1.373507,-0.000000,-0.506488,10.255389,23.826556,0.293011
1.472,2.014212,-3.926991,0.059983,1.390666,-0.000000,-0.459205,10.325621,23.796985,0.295018
1.482,2.028292,-3.926991,0.055867,1.407929,-0.000000,-0.411639,10.395970,23.768747,0.297028
1.492,2.042545,-3.926991,0.052229,1.425294,-0.000000,-0.363813,10.465659,23.741813,0.299019
1.502,2.056972,-3.926991,0.049071,1.442762,-0.000000,-0.315751,10.535874,23.716341,0.301025
1.512,2.071576,-3.926991,0.046396,1.460330,-0.000000,-0.267474,10.605530,23.692259,0.303015
1.522,2.086356,-3.926991,0.044206,1.477997,-0.000000,-0.219007,10.675336,23.669667,0.305010
1.532,2.101313,-3.926991,0.042503,1.495763,-0.000000,-0.170370,10.745531,23.648614,0.307015
1.542,2.116449,-3.926991,0.041287,1.513625,-0.000000,-0.121586,10.814654,23.628972,0.308990
1.552,2.131765,-3.926991,0.040560,1.531582,-0.000000,-0.072678,10.884970,23.610980,0.310999
1.562,2.147262,-3.926991,0.040323,1.549633,-0.000000,-0.023667,10.954656,23.594464,0.312990
1.571,2.162939,-3.926991,0.040578,1.567775,-0.000000,0.025425,11.023969,23.579452,0.314971
1.581,2.178799,-3.926991,0.041323,1.586007,-0.000000,0.074575,11.093305,23.565981,0.316952
1.592,2.194843,-3.926991,0.042561,1.604328,-0.000000,0.123763,11.162989,23.554075,0.318943
1.602,2.211070,-3.926991,0.044291,1.622735,-0.000000,0.172968,11.232698,23.543687,0.320934
1.611,2.227482,-3.926991,0.046512,1.641227,-0.000000,0.222166,11.301956,23.534750,0.322913
1.622,2.244080,-3.926991,0.049226,1.659801,-0.000000,0.271337,11.371131,23.527278,0.324889
1.632,2.260865,-3.926991,0.052430,1.678455,-0.000000,0.320459,11.439880,23.521206,0.326854
1.642,2.277837,-3.926991,0.056125,1.697188,-0.000000,0.369510,11.509416,23.516619,0.328840
1.652,2.294997,-3.926991,0.060310,1.715999,-0.000000,0.418470,11.578994,23.513400,0.330828
1.662,2.312346,-3.926991,0.064983,1.734882,-0.000000,0.467316,11.647792,23.511421,0.332794
1.671,2.329884,-3.926991,0.070144,1.753839,-0.000000,0.516027,11.716895,23.510737,0.334768
1.682,2.347613,-3.926991,0.075789,1.772865,-0.000000,0.564582,11.786323,23.511289,0.336752
1.691,2.365532,-3.926991,0.081919,1.791960,-0.000000,0.612958,11.855298,23.512934,0.338723
1.701,2.383643,-3.926991,0.088530,1.811119,-0.000000,0.661134,11.923901,23.515610,0.340683
1.712,2.401947,-3.926991,0.095621,1.830341,-0.000000,0.709088,11.992841,23.519307,0.342653
1.722,2.420443,-3.926991,0.103189,1.849624,-0.000000,0.756798,12.061653,23.523895,0.344619
1.732,2.439133,-3.926991,0.111232,1.868966,-0.000000,0.804242,12.130548,23.529302,0.346587
1.741,2.458016,-3.926991,0.119746,1.888363,-0.000000,0.851397,12.199100,23.535387,0.348546
1.751,2.477095,-3.926991,0.128728,1.907813,-0.000000,0.898243,12.267819,23.542096,0.350509
1.762,2.496368,-3.926991,0.138176,1.927315,-0.000000,0.944755,12.336490,23.549292,0.352471
1.771,2.515836,-3.926991,0.148085,1.946866,-0.000000,0.990913,12.405488,23.556894,0.354443
1.782,2.535501,-3.926991,0.158452,1.966464,-0.000000,1.036693,12.474365,23.564729,0.356410
1.791,2.555362,-3.926991,0.169272,1.986105,-0.000000,1.082073,12.542916,23.572642,0.358369
1.801,2.575362,-3.926991,0.180548,2.000000,-0.000000,1.127552,9.208582,23.343951,0.360301
1.812,2.595362,-3.926991,0.192286,2.000000,-0.000000,1.173830,1.078818,22.791637,0.362267
1.821,2.615362,-3.926991,0.204482,2.000000,-0.000000,1.219555,1.114308,22.828333,0.364233
1.832,2.635362,-3.926991,0.217129,2.000000,-0.000000,1.264700,1.150125,22.865229,0.366153
1.841,2.655362,-3.926991,0.230221,2.000000,-0.000000,1.309237,1.186223,22.902263,0.368127
1.851,2.675362,-3.926991,0.243752,2.000000,-0.000000,1.353138,1.222534,22.939170,0.370071
1.862,2.695362,-3.926991,0.257716,2.000000,-0.000000,1.396374,1.258995,22.975767,0.371984
1.872,2.715362,-3.926991,0.272105,2.000000,-0.000000,1.438917,1.295546,23.011938,0.373937
1.881,2.735362,-3.926991,0.286913,2.000000,-0.000000,1.480739,1.332112,23.047457,0.375899
1.891,2.755362,-3.926991,0.302131,2.000000,-0.000000,1.521810,1.368615,23.082078,0.377826
1.901,2.775362,-3.926991,0.317752,2.000000,-0.000000,1.562102,1.404980,23.115646,0.379764
1.911,2.792527,-3.926964,0.334019,1.716479,0.002682,1.626666,-166.226677,13.360288,0.381723
