time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.007,0.002200,0.785398,1.624026,-0.009188,0.000000,0.746742,-0.000000,-20.548427,-0.000000
0.017,0.002102,0.785398,1.631937,-0.009836,0.000000,0.791134,0.000000,-20.562180,-0.000000
0.027,0.001997,0.785398,1.640288,-0.010491,0.000000,0.835136,0.000000,-20.577191,-0.000000
0.037,0.001886,0.785398,1.649076,-0.011154,0.000000,0.878722,0.000000,-20.593523,-0.000000
0.047,0.001767,0.785398,1.658294,-0.011824,0.000000,0.921869,0.000009,-20.611222,0.000009
0.057,0.001648,0.785398,1.667976,-0.011960,0.000000,0.968223,0.377267,-20.120479,0.377267
0.067,0.001532,0.785398,1.678154,-0.011567,0.000000,1.017736,0.752281,-19.634790,0.752281
0.077,0.001426,0.785398,1.688858,-0.010639,0.000000,1.070407,1.130339,-19.147285,1.130339
0.087,0.001334,0.785398,1.700120,-0.009179,0.000000,1.126198,1.507804,-18.663192,1.507804
0.097,0.001262,0.785398,1.711971,-0.007186,0.000000,1.185069,1.884805,-18.182682,1.884805
0.107,0.001215,0.785398,1.724440,-0.004661,0.000000,1.246993,2.262810,-17.704156,2.262810
0.117,0.001199,0.785398,1.737559,-0.001607,0.000000,1.311887,2.636387,-17.235370,2.636387
0.127,0.001219,0.785398,1.751357,0.001982,0.000000,1.379768,3.016039,-16.762622,3.016039
0.137,0.001280,0.785398,1.765862,0.006103,0.000000,1.450547,3.391082,-16.300847,3.391082
0.147,0.001388,0.785398,1.781104,0.010754,0.000000,1.524173,3.765813,-15.844817,3.765813
0.157,0.001547,0.785398,1.797110,0.015942,0.000000,1.600620,4.143078,-15.391324,4.143078
0.167,0.001764,0.785398,1.813908,0.021661,0.000000,1.679796,4.516225,-14.950013,4.516225
0.177,0.002043,0.785398,1.831525,0.027924,0.000000,1.761705,4.895566,-14.507750,4.895566
0.187,0.002390,0.785398,1.849988,0.034727,0.000000,1.846252,5.270968,-14.078986,5.270968
0.197,0.002811,0.785398,1.869322,0.042071,0.000000,1.933360,5.644927,-13.661220,5.644927
0.207,0.003311,0.785398,1.889551,0.049966,0.000000,2.022995,6.021894,-13.249418,6.021894
0.217,0.003913,0.785398,1.909551,0.060245,0.000000,2.000000,6.396717,-27.659732,-5.254717
0.227,0.004621,0.785398,1.929551,0.070811,0.000000,2.000000,6.776440,-24.555963,-2.797769
0.237,0.005441,0.785398,1.949551,0.082010,0.000000,2.000000,7.145743,-24.419510,-2.668076
0.247,0.006380,0.785398,1.969551,0.093852,0.000000,2.000000,7.519880,-24.280870,-2.537013
0.257,0.007443,0.785398,1.989551,0.106341,0.000000,2.000000,7.894487,-24.140441,-2.404697
0.267,0.008638,0.785398,2.009551,0.119476,0.000000,2.000000,8.267294,-23.998441,-2.271214
0.277,0.009971,0.785398,2.029551,0.133267,0.000000,2.000000,8.643387,-23.854439,-2.136526
0.287,0.011448,0.785398,2.049551,0.147707,0.000000,2.000000,9.013962,-23.709232,-2.000830
0.297,0.013076,0.785398,2.069551,0.162801,0.000000,2.000000,9.385819,-23.562237,-1.864060
0.307,0.014861,0.785398,2.089551,0.178554,0.000000,2.000000,9.758912,-23.413476,-1.726265
0.317,0.016811,0.785398,2.109551,0.194962,0.000000,2.000000,10.128296,-23.263407,-1.587580
0.327,0.018931,0.785398,2.129551,0.212031,0.000000,2.000000,10.499798,-23.111531,-1.447953
0.337,0.021229,0.785398,2.149551,0.229766,0.000000,2.000000,10.872168,-22.957975,-1.307456
0.347,0.023711,0.785398,2.169551,0.248164,0.000000,2.000000,11.241235,-22.803133,-1.166212
0.357,0.026383,0.785398,2.189551,0.267232,0.000000,2.000000,11.613416,-22.646449,-1.024160
0.367,0.029252,0.785398,2.209551,0.286966,0.000000,2.000000,11.982306,-22.488518,-0.881464
0.377,0.032326,0.785398,2.229551,0.307375,0.000000,2.000000,12.353829,-22.328827,-0.738071
0.387,0.035611,0.785398,2.249551,0.328458,0.000000,2.000000,12.724165,-22.167741,-0.594101
0.397,0.039113,0.785398,2.269551,0.350208,0.000000,2.000000,13.088810,-22.005693,-0.449690
0.407,0.042839,0.785398,2.289551,0.372630,0.000000,2.000000,13.455305,-21.842025,-0.304757
0.417,0.046796,0.785398,2.309551,0.395726,0.000000,2.000000,13.821603,-21.676946,-0.159393
0.427,0.050991,0.785398,2.329551,0.419502,0.000000,2.000000,14.190136,-21.510258,-0.013609
0.437,0.055431,0.785398,2.349551,0.443954,0.000000,2.000000,14.555949,-21.342437,0.132449
0.447,0.060122,0.785398,2.369551,0.469083,0.000000,2.000000,14.921284,-21.173308,0.278764
0.457,0.065071,0.785398,2.389551,0.494891,0.000000,2.000000,15.286177,-21.002896,0.425279
0.467,0.070285,0.785398,2.409551,0.521378,0.000000,2.000000,15.650328,-20.831258,0.571930
0.477,0.075770,0.785398,2.429551,0.548545,0.000000,2.000000,16.014252,-20.658379,0.718666
0.487,0.081534,0.785398,2.449551,0.576392,0.000000,2.000000,16.377127,-20.484366,0.865412
0.497,0.087583,0.785398,2.469551,0.604918,0.000000,2.000000,16.739658,-20.309188,1.012120
0.507,0.093924,0.785398,2.489551,0.634128,0.000000,2.000000,17.103500,-20.132728,1.158757
0.517,0.100565,0.785398,2.509551,0.664013,0.000000,2.000000,17.462051,-19.955630,1.305139
0.527,0.107510,0.785398,2.529551,0.694578,0.000000,2.000000,17.822616,-19.777263,1.451335
0.537,0.114769,0.785398,2.549551,0.725823,0.000000,2.000000,18.182185,-19.597943,1.597225
0.547,0.122346,0.785398,2.569551,0.757745,0.000000,2.000000,18.540926,-19.417694,1.742746
0.557,0.130249,0.785398,2.589551,0.790346,0.000000,2.000000,18.899907,-19.236462,1.887851
0.567,0.138486,0.785398,2.609551,0.823624,0.000000,2.000000,19.256590,-19.054525,2.032426
0.577,0.147061,0.785398,2.629551,0.857577,0.000000,2.000000,19.613281,-18.871716,2.176444
0.587,0.155984,0.785398,2.649551,0.892206,0.000000,2.000000,19.969010,-18.688172,2.319817
0.597,0.165259,0.785398,2.669551,0.927508,0.000000,2.000000,20.324231,-18.503899,2.462483
0.607,0.174893,0.785398,2.689551,0.963484,0.000000,2.000000,20.679071,-18.318935,2.604374
0.617,0.184895,0.785398,2.709551,1.000128,0.000000,2.000000,21.030558,-18.133607,2.745365
0.627,0.195269,0.785398,2.729551,1.037449,0.000000,2.000000,21.388128,-17.947095,2.885549
0.637,0.206024,0.785398,2.749551,1.075435,0.000000,2.000000,21.737692,-17.760746,3.024607
0.647,0.217164,0.785398,2.769551,1.114084,0.000000,2.000000,22.087202,-17.573892,3.162602
0.657,0.228698,0.785398,2.789551,1.153400,0.000000,2.000000,22.438882,-17.386380,3.299499
0.667,0.240632,0.785398,2.809551,1.193374,0.000000,2.000000,22.785245,-17.198954,3.435094
0.677,0.252972,0.785398,2.829551,1.234012,0.000000,2.000000,23.136553,-17.010730,3.569486
0.687,0.265725,0.785398,2.849551,1.275306,0.000000,2.000000,23.482432,-16.822712,3.702425
0.697,0.278898,0.785398,2.869551,1.317255,0.000000,2.000000,23.828885,-16.634414,3.833935
0.707,0.292496,0.785398,2.889551,1.359858,0.000000,2.000000,24.174973,-16.445977,3.963923
0.717,0.306528,0.785398,2.909551,1.403109,0.000000,2.000000,24.518857,-16.257627,4.092282
0.727,0.320998,0.785398,2.929551,1.447010,0.000000,2.000000,24.863200,-16.069182,4.218980
0.737,0.335913,0.785398,2.949551,1.491555,0.000000,2.000000,25.206059,-15.880874,4.343908
0.747,0.351281,0.785398,2.969551,1.536738,0.000000,2.000000,25.544905,-15.692995,4.466949
0.757,0.367106,0.785398,2.989551,1.582569,0.000000,2.000000,25.891483,-15.504533,4.588209
0.767,0.383397,0.785398,3.009551,1.629035,0.000000,2.000000,26.230084,-15.316964,4.707370
0.777,0.400158,0.785398,3.029551,1.676131,0.000000,2.000000,26.567469,-15.129741,4.824458
0.787,0.417396,0.785398,3.049551,1.723858,0.000000,2.000000,26.906159,-14.942691,4.939435
0.797,0.435119,0.785398,3.069551,1.772204,0.000000,2.000000,27.238629,-14.756548,5.052112
0.807,0.453330,0.785398,3.089551,1.821174,0.000000,2.000000,27.574711,-14.570483,5.162558
0.817,0.472038,0.785398,3.109551,1.870766,0.000000,2.000000,27.910942,-14.384852,5.270647
0.827,0.491248,0.785398,3.129551,1.920970,0.000000,2.000000,28.242179,-14.200168,5.376233
0.837,0.510966,0.785398,3.149551,1.971790,0.000000,2.000000,28.577073,-14.015708,5.479359
0.847,0.530966,0.785398,3.169551,2.000000,0.000000,2.000000,15.363412,-15.052293,5.397065
0.857,0.550966,0.785398,3.189551,2.000000,0.000000,2.000000,-1.086111,-16.415384,5.267588
0.868,0.570966,0.785398,3.209551,2.000000,0.000000,2.000000,-1.068812,-16.346132,5.347337
0.877,0.590966,0.785398,3.229551,2.000000,0.000000,2.000000,-1.051554,-16.278063,5.425181
0.887,0.610966,0.785398,3.249551,2.000000,0.000000,2.000000,-1.034342,-16.211204,5.501089
0.897,0.630966,0.785398,3.269551,2.000000,0.000000,2.000000,-1.017180,-16.145585,5.575029
0.907,0.650966,0.785398,3.289551,2.000000,0.000000,2.000000,-1.000071,-16.081233,5.646968
0.917,0.670966,0.785398,3.309551,2.000000,0.000000,2.000000,-0.983019,-16.018176,5.716877
0.927,0.690966,0.785398,3.329551,2.000000,0.000000,2.000000,-0.966023,-15.956442,5.784724
0.937,0.710966,0.785398,3.349551,2.000000,0.000000,2.000000,-0.949086,-15.896058,5.850480
0.947,0.730966,0.785398,3.369551,2.000000,0.000000,2.000000,-0.932207,-15.837053,5.914114
0.957,0.750966,0.785398,3.389551,2.000000,0.000000,2.000000,-0.915387,-15.779452,5.975599
0.967,0.770966,0.785398,3.409551,2.000000,0.000000,2.000000,-0.898623,-15.723284,6.034905
0.977,0.790966,0.785398,3.429551,2.000000,0.000000,2.000000,-0.881914,-15.668575,6.092004
0.987,0.810966,0.785398,3.449551,2.000000,0.000000,2.000000,-0.865258,-15.615351,6.146869
0.997,0.830966,0.785398,3.469551,2.000000,0.000000,2.000000,-0.848650,-15.563639,6.199473
1.007,0.850966,0.785398,3.489551,2.000000,0.000000,2.000000,-0.832088,-15.513464,6.249789
1.017,0.870966,0.785398,3.509551,2.000000,0.000000,2.000000,-0.815566,-15.464854,6.297793
1.027,0.890966,0.785398,3.529551,2.000000,0.000000,2.000000,-0.799079,-15.417831,6.343458
1.037,0.910966,0.785398,3.549551,2.000000,0.000000,2.000000,-0.782622,-15.372423,6.386760
1.047,0.930966,0.785398,3.569551,2.000000,0.000000,2.000000,-0.766188,-15.328653,6.427676
1.057,0.950966,0.785398,3.589551,2.000000,0.000000,2.000000,-0.749770,-15.286546,6.466182
1.067,0.970966,0.785398,3.609551,2.000000,0.000000,2.000000,-0.733361,-15.246125,6.502256
1.077,0.990966,0.785398,3.629551,2.000000,0.000000,2.000000,-0.716954,-15.207413,6.535877
1.087,1.010966,0.785398,3.649551,2.000000,0.000000,2.000000,-0.700538,-15.170435,6.567022
1.097,1.030966,0.785398,3.669551,2.000000,0.000000,2.000000,-0.684107,-15.135212,6.595674
1.107,1.050966,0.785398,3.689551,2.000000,0.000000,2.000000,-0.667650,-15.101766,6.621811
1.117,1.070966,0.785398,3.709551,2.000000,0.000000,2.000000,-0.651158,-15.070119,6.645415
1.127,1.090966,0.785398,3.729551,2.000000,0.000000,2.000000,-0.634621,-15.040292,6.666469
1.137,1.110966,0.785398,3.749551,2.000000,0.000000,2.000000,-0.618029,-15.012304,6.684956
1.147,1.130966,0.785398,3.769551,2.000000,0.000000,2.000000,-0.601371,-14.986177,6.700860
1.157,1.150966,0.785398,3.789551,2.000000,0.000000,2.000000,-0.584635,-14.961929,6.714165
1.167,1.170966,0.785398,3.809551,2.000000,0.000000,2.000000,-0.567812,-14.939578,6.724857
1.177,1.190966,0.785398,3.829551,2.000000,0.000000,2.000000,-0.550890,-14.919143,6.732924
1.187,1.210966,0.785398,3.849551,2.000000,0.000000,2.000000,-0.533857,-14.900642,6.738352
1.197,1.230966,0.785398,3.869551,2.000000,0.000000,2.000000,-0.516701,-14.884089,6.741131
1.207,1.250966,0.785398,3.889551,2.000000,0.000000,2.000000,-0.499412,-14.869503,6.741250
1.217,1.270966,0.785398,3.909551,2.000000,0.000000,2.000000,-0.481976,-14.856896,6.738699
1.227,1.290966,0.785398,3.926991,2.000000,0.000000,1.743933,-0.514497,-35.543295,-19.235738
