tau1,pos1,tau2,pos2,tau3,pos3
13.931904705951379,-0.6450276497976227,150.0,-3.4983424185460117,-40.0,1.9991220175037872
13.546481110688571,-0.6379112380386021,150.0,-3.4783424185458274,-40.0,1.9791220175031987
13.778003808628569,-0.6313271858154628,150.0,-3.4603424185456615,-40.0,1.9611220175026691
12.81220231495644,-0.6238137372120054,150.0,-3.440342418545477,-40.0,1.9411220175020807
13.068377539877975,-0.6168767877640738,150.0,-3.4223424185453144,-40.0,1.923122017501551
12.729800185750417,-0.6097789735383624,150.0,-3.4043424185451525,-40.0,1.9051220175010215
11.708234500280856,-0.6017032800655443,150.0,-3.3843424185449726,-40.0,1.885122017500433
11.309821160056835,-0.5934358881403404,150.0,-3.3643424185447928,-40.0,1.8651220174998446
11.622484871928734,-0.5858404917177503,150.0,-3.346342418544631,-40.0,1.847122017499315
10.555143713037886,-0.5772301972021492,150.0,-3.326342418544451,-40.0,1.8271220174987253
10.153003084596605,-0.5684431870131645,150.0,-3.306342418544271,-40.0,1.8071220174981346
10.502911499330953,-0.5603919801500873,150.0,-3.2883424185441092,-40.0,1.789122017497603
9.39022362345396,-0.5512878719504505,150.0,-3.2683424185439294,-40.0,1.7691220174970124
9.759018753523886,-0.542953888578062,150.0,-3.2503424185437675,-40.0,1.751122017496482
8.618342980052358,-0.5335436112413892,150.0,-3.2303424185435876,-40.0,1.7311220174958937
8.208550475444522,-0.5239765820162612,150.0,-3.2103424185434077,-40.0,1.7111220174953052
8.614413528266736,-0.51524123679522,150.0,-3.192342418543246,-40.0,1.6931220174947756
7.4344360571627615,-0.5053969227800986,150.0,-3.172342418543066,-40.0,1.6731220174941872
7.856915925059544,-0.4964144487843826,150.0,-3.154342418542904,-40.0,1.6551220174936576
6.653032164575512,-0.4863032506237682,150.0,-3.134342418542724,-40.0,1.6351220174930692
6.238792209929857,-0.4760555653695947,150.0,-3.1143424185425443,-40.0,1.6151220174924807
6.695474126843527,-0.46672568595410685,150.0,-3.0963424185423825,-40.0,1.5971220174919512
5.458535748648259,-0.4562399954594528,150.0,-3.0763424185422026,-40.0,1.5771220174913627
5.042782268203885,-0.44562971350194064,150.0,-3.0563424185420227,-40.0,1.5571220174907743
5.527122741191748,-0.4359838520413598,150.0,-3.038342418541861,-40.0,1.5391220174902447
4.260800789773915,-0.4251583858825503,150.0,-3.018342418541681,-40.0,1.5191220174896576
4.75735737356759,-0.41531996064995125,150.0,-3.0003424185415186,-40.0,1.50112201748913
3.473499410288147,-0.40428788885621275,150.0,-2.9803424185413343,-40.0,1.4811220174885438
3.0572562574174267,-0.3931507004931236,150.0,-2.96034241854115,-40.0,1.4611220174879576
3.5833640134051397,-0.3830476183574906,150.0,-2.942342418540984,-40.0,1.44312201748743
2.2763777921665707,-0.3717327863169165,150.0,-2.9223424185408,-40.0,1.4231220174868437
2.812458572810563,-0.3614706270338436,150.0,-2.904342418540634,-40.0,1.4051220174863175
1.4920649228281153,-0.3499864450956915,150.0,-2.8843424185404496,-40.0,1.3851220174857335
2.0425611631526177,-0.33957855689932803,150.0,-2.8663424185402837,-40.0,1.367122017485208
1.6796166202615002,-0.3291075922753,150.0,-2.848342418540118,-40.0,1.3491220174846823
0.3365157286272922,-0.31739499038878366,150.0,-2.8283424185399335,-40.0,1.3291220174840985
0.9059093997235177,-0.30678990389765554,150.0,-2.8103424185397676,-40.0,1.311122017483575
-0.4412283548597564,-0.29494329948321796,150.0,-2.7903424185395833,-40.0,1.2911220174829932
-0.849759319107406,-0.2830309746028918,150.0,-2.770342418539399,-40.0,1.2711220174824114
-0.25448576096858666,-0.27226477259086157,150.0,-2.752342418539233,-40.0,1.253122017481888
-1.6113707161592998,-0.26025134148059376,150.0,-2.732342418539049,-40.0,1.2331220174813085
-2.0146282984237827,-0.24818478317409423,150.0,-2.7123424185388645,-40.0,1.213122017480729
-1.4021949013954123,-0.23729080762926363,150.0,-2.694342418538696,-40.0,1.1951220174802073
-2.7646636013761787,-0.225147705370984,150.0,-2.674342418538507,-40.0,1.1751220174796293
-2.147596518067763,-0.21418567446533626,150.0,-2.6563424185383373,-40.0,1.1571220174791097
-3.511634582947752,-0.2019752254707272,150.0,-2.6363424185381485,-40.0,1.1371220174785324
-2.8861541718522137,-0.19095855851002325,150.0,-2.6183424185379787,-40.0,1.1191220174780137
-4.250085727131414,-0.17869571682035282,150.0,-2.59834241853779,-40.0,1.0991220174774385
-4.635573484026573,-0.16641066481799668,150.0,-2.578342418537601,-40.0,1.0791220174768634
-3.989487513730431,-0.15534713184540874,150.0,-2.5603424185374313,-40.0,1.0611220174763467
-4.326385635101298,-0.14427671511888246,150.0,-2.5423424185372614,-40.0,1.043122017475831
-4.666458800245831,-0.13319590484672608,150.0,-2.5243424185370893,-40.0,1.0251220174753155
-6.027082948616083,-0.12087557142027734,150.0,-2.504342418536896,-40.0,1.005122017474744
-6.395198357516381,-0.1085563847552375,150.0,-2.484342418536703,-40.0,0.9851220174741733
-5.730503862298724,-0.09748271939329632,150.0,-2.466342418536529,-40.0,0.9671220174736602
-6.051652819210598,-0.08642185992851986,150.0,-2.448342418536355,-40.0,0.9491220174731477
-7.394280055993569,-0.07414272074513689,150.0,-2.428342418536162,-40.0,0.9291220174725793
-7.744616176862699,-0.061884941356844976,150.0,-2.4083424185359688,-40.0,0.9091220174720118
-7.069150268925226,-0.050883722054066265,150.0,-2.3903424185357944,-40.0,0.8911220174715018
-8.384991269044948,-0.03869455348164446,150.0,-2.370342418535597,-40.0,0.8711220174709359
-7.711241977729199,-0.02775753618730394,150.0,-2.352342418535419,-40.0,0.8531220174704273
-9.010853862391226,-0.015649941042918808,150.0,-2.3323424185352213,-40.0,0.8331220174698633
-9.333766490342823,-0.0035908968285286334,150.0,-2.3123424185350236,-40.0,0.8131220174693001
-8.64937294157927,0.007207664357527749,150.0,-2.2943424185348458,-40.0,0.7951220174687942
-8.930246317349077,0.017954209602789074,150.0,-2.276342418534668,-40.0,0.7771220174682889
-10.19648432689091,0.029837733719755694,150.0,-2.256342418534466,-40.0,0.7571220174677284
-10.492975458725065,0.04164870020398031,150.0,-2.2363424185342637,-40.0,0.7371220174671689
-9.805762279534408,0.05220448211455677,150.0,-2.218342418534082,-40.0,0.7191220174666663
-11.027859173274742,0.0638507509922032,150.0,-2.19834241853388,-40.0,0.6991220174661087
-10.347332563292518,0.07425571149048932,150.0,-2.180342418533698,-40.0,0.6811220174656077
-11.541992626182724,0.08572342214640301,150.0,-2.160342418533494,-40.0,0.6611220174650521
-11.803294567437629,0.09709087396762713,150.0,-2.1403424185332875,-40.0,0.6411220174644973
-11.119255065414098,0.10722266413827179,150.0,-2.1223424185331017,-40.0,0.6231220174639988
-12.266564603634993,0.11836983260281832,150.0,-2.102342418532895,-40.0,0.603122017463446
-11.591776687069405,0.12830032098048907,150.0,-2.0843424185327093,-40.0,0.5851220174629493
-12.705372374675775,0.1392127189638001,150.0,-2.064342418532502,-38.478784304973765,0.5651220174623985
-12.92561167920363,0.14999513789812202,150.0,-2.044342418532291,-36.88314528107681,0.5451220174618632
-12.251969599792135,0.15957525258701732,150.0,-2.026342418532101,-36.247362257208735,0.5271220174614009
-13.308825458561778,0.17008139379535095,150.0,-2.00634241853189,-33.85141923329119,0.5071220174608964
-13.502263276696684,0.18043976558568092,150.0,-1.9863424185316783,-32.255316209402686,0.4871220174604172
-12.838876262146348,0.18962333462307915,150.0,-1.9683424185314864,-31.61906918553724,0.46912201746000726
-13.83365985365581,0.19967229903263684,150.0,-1.948342418531273,-29.222662161626555,0.4491220174595607
-13.184252090485455,0.20857437239723178,150.0,-1.9303424185310791,-28.586111137763915,0.43112201745918377
-14.135977634847581,0.21830002629591444,150.0,-1.9103424185308637,-26.189400113858138,0.41112201745877497
-13.495959945399603,0.22690167800809288,150.0,-1.8923424185306688,-25.55254508999662,0.39312201745843184
-14.402517627099112,0.23628324142403884,150.0,-1.8723424185304511,-23.155530066095302,0.3731220174580605
-13.773237775179386,0.24456607040052683,150.0,-1.8543424185302548,-22.518371042233582,0.3551220174577482
-14.632689480967116,0.2535834763879921,150.0,-1.834342418530035,-20.121052018337807,0.3351220174574141
-14.74077798608549,0.2624035984085928,150.0,-1.8143424185298151,-18.523572994462622,0.3151220174571048
-14.832296592980224,0.2710135516081316,150.0,-1.7943424185295933,-16.925933970587764,0.29512201745681677
-14.224627429405123,0.27857849197391005,150.0,-1.7763424185293935,-16.288150946727317,0.27712201745657655
-14.980895018028038,0.2867794389426461,150.0,-1.7563424185291696,-13.890207922838982,0.2571220174563181
-15.04758683407625,0.294762542049064,150.0,-1.7363424185289453,-12.292104898971095,0.23712201745608696
-14.463900075683062,0.301752044418364,150.0,-1.7183424185287426,-11.653857875111914,0.21912201745589682
-15.139695826506886,0.3093012626592683,150.0,-1.698342418528516,-9.25545085123026,0.199122017455694
-14.577968126892307,0.31589893422365106,150.0,-1.680342418528312,-8.616899827374981,0.18112201745553555
-15.199953492767301,0.32300556987368945,150.0,-1.6603424185280833,-6.218188803498004,0.1611220174553689
-14.657249371738809,0.329199495658658,150.0,-1.6423424185278774,-5.579333779642473,0.14312201745524006
-15.224640853989074,0.33585112560395575,150.0,-1.6223424185276467,-3.1803187557708537,0.12312201745510924
-15.2239082956712,0.34225939078584294,150.0,-1.6023424185274158,-1.5811437319115456,0.10312201745500242
-14.706995127363149,0.34781114972735266,150.0,-1.5843424185272066,-0.9418247080573616,0.08512201745492627
-15.188911938392303,0.35374073437863585,150.0,-1.5643424185269734,1.457654315809247,0.0651220174548498
-15.15966224767354,0.3594185909296637,150.0,-1.5443424185267391,3.057293339664324,0.04512201745479708
-14.67655890948847,0.3643069769149079,150.0,-1.5263424185265273,3.697076363516869,0.027122017454769436
-15.072208346752605,0.36949313445682014,150.0,-1.5063424185262912,6.097019387377082,0.007122017454746709
-15.01558546911714,0.37442136463642395,150.0,-1.4863424185260545,7.687731562612951,-0.012858418603370236
-14.946224870048738,0.3790856153792405,150.0,-1.466342418525819,9.22672627472878,-0.03271447572744687
-14.5129273082727,0.38305692591881596,150.0,-1.4483424185256089,9.749641572328262,-0.050349757704881246
-14.792706844852619,0.3872194462453329,150.0,-1.4283424185253757,11.927197292869753,-0.06958124074985883
-14.387908133130919,0.39074145087453466,150.0,-1.4103424185251676,12.336376378694588,-0.08645849207460732
-14.612207594757901,0.39440401851898743,150.0,-1.3903424185249367,14.293762017216233,-0.10459901160862434
-14.506167239519742,0.39780404832631566,150.0,-1.3703424185247066,15.391647342650963,-0.12200133895931155
-14.13959886453294,0.4006371233687963,150.0,-1.3523424185245005,15.578004437220265,-0.13688924087788898
-14.28038722395083,0.4035349917042709,150.0,-1.3323424185242714,17.11875411806221,-0.15250317925880325
-14.152621990574833,0.4061717369769441,150.0,-1.3123424185240422,17.868646321547768,-0.16707428542873623
-13.828683095198375,0.4083204306162321,150.0,-1.2943424185238364,17.85632246490547,-0.17918821273213006
-13.888630241304025,0.410461213449327,146.86355631293486,-1.2743424185236076,18.919640880956365,-0.1914952072649432
-13.594832890174828,0.41216816293671504,149.18240144925082,-1.2563424185234062,18.799174351077024,-0.20149670582660842
-13.603804231138065,0.41382173139721706,141.20094658542837,-1.2363424185231784,19.53548266937518,-0.21136174092876844
-13.445669685275828,0.4152225074333643,138.21919172169797,-1.2163424185229603,19.686796572071913,-0.21989417590825486
-13.195066330047165,0.4162682136172451,140.53716685801666,-1.19834241852277,19.39327614359403,-0.2263892643440922
-13.129528665665836,0.41719464892986996,132.5548419942018,-1.1783424185225555,19.63002499784839,-0.23229119330043158
-12.909214911321937,0.4178196433847363,134.87224713052868,-1.1603424185223716,19.255619948805318,-0.23642551648659987
-12.79739086901524,0.4182848001288155,126.88935226671535,-1.1403424185221638,19.18064264265573,-0.23971058791079664
-12.616458916293565,0.41851263251360965,123.90615740298789,-1.1203424185219657,18.795556320352738,-0.24164185689521445
-12.440459538713547,0.4185176613593307,126.22269253929957,-1.1023424185217916,18.311550350582085,-0.24223886463079658
-12.261849065291628,0.41830479518966684,118.23892767549128,-1.0823424185215949,17.80174325093801,-0.24167024511543794
-12.11500868362639,0.4179201892639528,120.55489281181309,-1.0643424185214259,17.27282183351635,-0.24009047439177075
-11.895335729797408,0.41728230479898387,112.5705579480085,-1.0443424185212353,16.51778008272055,-0.23719704185719256
-11.69778986574525,0.4164269607377417,109.58592308428307,-1.0243424185210543,15.740579325457201,-0.23316279378751564
-11.594143834386315,0.4154751551279486,111.90101822058902,-1.0063424185208942,15.173405472957887,-0.2286154979451122
-11.314997177820922,0.4142189355627947,103.91581335678691,-0.986342418520713,14.107772790556892,-0.22260230661633035
-11.238127912542868,0.41291302052363354,106.23033849310582,-0.9683424185205576,13.532079316607248,-0.21638834596585094
-10.9222166890302,0.4112712137635005,98.24456362930673,-0.9483424185203819,12.312466244337603,-0.20866570709477142
-10.711676684305598,0.40943262029852157,95.25848876557967,-0.9283424185202144,11.322199167902195,-0.20016378222992756
-10.675113138872183,0.4076139740487784,97.57214390188618,-0.9103424185200671,10.773028510035953,-0.1919315404463289
-10.306053526815248,0.40541396961299586,89.58549903808716,-0.8903424185198993,9.398699089764575,-0.18220511591583272
-10.088078522001839,0.40302843503996616,86.59855417435864,-0.8703424185197385,8.364251359702617,-0.17194179700617337
-9.869026747281078,0.40046279438078974,83.61130931062377,-0.850342418519582,7.340878329408136,-0.16125431652973493
-9.882010657433645,0.39800313337734944,85.92379444692635,-0.8323424185194438,6.866181033214458,-0.15135660748884125
-9.446285723447934,0.3951050258329312,77.93597958313251,-0.8123424185192863,5.429150236153598,-0.14011236725476547
-9.21915501047306,0.3920356560416184,74.94786471940462,-0.7923424185191357,4.438709081265223,-0.12867660337696193
-9.266255264420558,0.3891316304545641,77.25947985571129,-0.7743424185190044,4.043800087626962,-0.11832210104036193
-8.784124189647454,0.3857493650434295,69.27079499191936,-0.7543424185188543,2.6583366654508884,-0.10680518687721383
-8.550969431728042,0.38220613839581613,66.2818101281961,-0.7343424185187123,1.7664025377486627,-0.09534797317565784
-8.63018938898904,0.3788841434782895,68.59255526449937,-0.7163424185185879,1.4655356140017588,-0.08517206946539738
-8.104432578337269,0.3750465194092894,60.603000400710826,-0.6963424185184456,0.2037029437966602,-0.07406209727563177
-7.864785913280853,0.3710566384412789,57.613145536986664,-0.6763424185183106,-0.561889784238752,-0.06320774880493991
-7.625496682256291,0.36692045939582113,54.622990673255956,-0.65634241851818,-1.2636839357557177,-0.052699508938554046
-7.7451963469317295,0.3630758100575789,56.93256580955681,-0.6383424185180655,-1.4317237156180944,-0.04359183297796957
-7.165420424144205,0.35866943808098645,48.941840945773855,-0.6183424185179346,-2.4446140435085413,-0.03389134997187788
-6.91897008790054,0.35412327117270515,45.950816082052285,-0.5983424185178113,-2.9938487121159763,-0.024662964191132793
-7.067209223536725,0.3499179169792428,48.25952121835658,-0.5803424185177051,-3.0665092654535924,-0.016820986204621777
-6.4508940270131685,0.34511993607445507,40.26792635457809,-0.5603424185175836,-3.855770281394395,-0.008641566739873595
-6.200622414789299,0.34019179475514444,37.27603149085765,-0.5403424185174697,-4.232206937601109,-0.001041123466761675
-6.376220561796746,0.3356513210623175,39.58386662716187,-0.5223424185173722,-4.217825299959882,0.0052625298069155875
-5.726820975351789,0.3304905608291721,31.591401763387914,-0.5023424185172607,-4.769168678585812,0.01166401184025332
-5.917178784586728,0.32574371854498646,33.89866689970046,-0.48434241851716864,-4.710861018459133,0.016876824629027034
-5.247914427299225,0.32036017639375997,25.905632035931298,-0.4643424185170641,-5.107186553641654,0.0220461460488679
-4.994031361489709,0.3148634401238909,22.91229717221573,-0.444342418516968,-5.208431571216708,0.026564398278712004
-5.212244247158843,0.3098264217355357,25.218692308518932,-0.4263424185168869,-5.080575024846327,0.03006273961965014
-4.515977181303839,0.304130756156837,17.224787444753034,-0.406342418516794,-5.25026372054667,0.033330986670029795
-4.747153408911149,0.29891768287519116,19.53061258106525,-0.3883424185167193,-5.0937945525389186,0.03572795297944704
-4.0350452337434675,0.29303330701131236,11.536137717305174,-0.3683424185166346,-5.128199448266019,0.03779647182886239
-4.281342581193453,0.2876566303525114,13.841392853616703,-0.3503424185165674,-4.946571548056411,0.03914119372470975
-3.5550121674145174,0.2815974981497277,5.846347989860099,-0.33034241851649104,-4.8591182486133455,0.04007893294852702
-3.301762575383149,0.2754505913940466,2.851003126151241,-0.3103424185164241,-4.666496783402314,0.0404584132756305
-3.572869607534363,0.2698508713618171,5.1553882624526395,-0.29234241851636983,-4.4611292460401195,0.04034612540995534
-2.8281627516050385,0.26355472599393415,-2.8405266012999775,-0.2723424185163072,-4.218813510825737,0.039747065289107916
-3.109383568388875,0.25782341925342955,-0.5367114649896934,-0.2543424185162604,-4.009301094819235,0.038810717476430244
-2.891001125464311,0.2520346385202719,-3.2331663287230157,-0.23634241851621204,-3.767896713491692,0.03752687639015997
-2.1278452026557115,0.24553414673705698,-11.229921192458562,-0.21634241851616143,-3.4159606616869613,0.035723213323452824
-1.8795030299737725,0.23896796548515178,-14.226976056158179,-0.19634241851612222,-3.10035443766913,0.03356208843301917
-2.188660508346409,0.23301019129947947,-11.92430091985866,-0.17834241851609345,-2.9043732694978543,0.03135233438506122
-1.4175728484689119,0.22633737359431885,-19.921925783599878,-0.15834241851605915,-2.4857400069717195,0.02863824274412108
-1.7342216992303792,0.22028591968713154,-17.6198206472916,-0.14034241851603832,-2.303846037336635,0.025997120654586956
-0.9573057261535691,0.21351586344840395,-25.618015511026513,-0.12034241851601389,-1.865482494171235,0.022882546822600228
-1.2841167600386658,0.20738300697595594,-23.316480374719113,-0.10234241851600204,-1.704663854933439,0.019951697269244725
-0.5027924317609589,0.2005292573946028,-31.315245238450178,-0.08234241851598753,-1.2653857012597174,0.016593883256573943
-0.2646575344424349,0.19363515771003706,-34.31431010214787,-0.06234241851598312,-0.963113585699167,0.013165751909398655
-0.6088772008120849,0.18740383590225096,-31.97961785285974,-0.04435525886330167,-0.8520809217736343,0.010077489778744743
0.17622847702195443,0.1804507450856385,-39.91790730673823,-0.02439052133748952,-0.4568242724579561,0.006680375310870305
-0.17258955955823563,0.17416818429331168,-37.493244821853196,-0.006470793642565007,-0.39094975524315845,0.0037121461410084284
0.6130459447920567,0.16716514819216385,-45.15592828434254,0.013326113077474416,-0.0877266644778063,0.0006068969454132905
0.8405888036778206,0.16014012115552553,-47.74592914698683,0.0329796123108926,0.04033388999441989,-0.002247566079965129
0.47571853744486514,0.1538076869368359,-44.936328244704164,0.050460136944556234,-0.025950182419965606,-0.004488118648273038
1.2573046765138969,0.1467615817296921,-52.0695424180934,0.06964258264976701,0.08698886627207025,-0.006590425632877489
1.4752129765398632,0.13970677329643003,-54.2381798580615,0.08855708202590462,0.04841023737806227,-0.008261838279214027
1.6841902402995732,0.132654378980449,-56.128608888182384,0.1071137125031791,-0.07473580608467195,-0.009397971261092762
1.3045346415235288,0.12631354594220984,-53.109557726787656,0.12348000413779396,-0.2718195350236108,-0.00993399207750096
2.0723978045196954,0.11927604476894317,-59.4036254940753,0.14129422203986725,-0.455786736736682,-0.009997244466864445
2.274476859692701,0.1122487661694044,-61.029454308768976,0.15871270991882125,-0.7171698582517275,-0.00950524820070766
1.8864180264767536,0.10594238814728896,-57.967668361697406,0.17398886988760054,-0.9846509230463436,-0.008537856796308283
2.639751389495787,0.09895572482278836,-63.60478772868961,0.19052647795996697,-1.3796127847956101,-0.006908744934915582
2.2515693750238066,0.09268872230623411,-60.64508434351576,0.2050099653736506,-1.66561682309117,-0.00495522738351619
2.9928123732248153,0.08575465750535226,-65.82795393492077,0.2206281837520875,-2.1886184605581924,-0.002237672051426209
3.1735420480432017,0.0788529999384564,-66.85769588418276,0.23574959946958268,-2.6675625507599374,0.001024740500894062
2.7770387872293143,0.07267807682630348,-63.87740866107055,0.24888904050166502,-2.999078212425629,0.004434001356275207
3.4974195903394034,0.06585801829266023,-68.36833531288886,0.26297794033672883,-3.6854318614945134,0.008704810424479263
3.6650199351356654,0.059082183855756455,-69.08423592424252,0.2765379411404632,-4.249484936018904,0.01343870457483221
3.267388403231376,0.053030013774205124,-66.23753136605349,0.288254534964283,-4.5843857253312095,0.0180810249941104
3.9644368898542606,0.04635650011834423,-70.05329219470121,0.3007461327741719,-5.3827719142959065,0.02361253636157932
4.119235815643924,0.039737453687323974,-70.49401946199254,0.31269520121341543,-5.9888304511825075,0.02948425971532191
4.265056634242213,0.03318176227500365,-70.77147990477617,0.32407077497917686,-6.607064696187431,0.03566475610793253
3.870351191289944,0.027338407601579552,-68.17341509493866,0.33382015698001133,-6.90799051707071,0.041441407871817014
4.53271432368156,0.020908104695971874,-71.12223255856999,0.3441285005793354,-7.765671427584433,0.04804131888330962
4.670285681589653,0.014544386136544263,-71.24355012451885,0.35389713005379136,-8.356557135906325,0.054771343762828016
4.2806835326155825,0.008880028186292516,-68.86646672812627,0.36221375536828826,-8.606510958951215,0.060899419970104035
4.915725552044143,0.0026552792031286927,-71.2185613902252,0.37094511150854054,-9.436539454394774,0.06773424727088695
4.534068930864341,-0.0028846342211847425,-69.03889099344387,0.3783575811651941,-9.643352494541922,0.07385956619574267
5.150887126233298,-0.008967410242592564,-71.02702801988869,0.38609853199164645,-10.424791912455703,0.08059065424287211
5.270192946390997,-0.014973978637039278,-70.85534943234971,0.3933343049969359,-10.902218366345258,0.08719307950975805
4.893052358097101,-0.020308933555829273,-68.86669504619219,0.39940780952898236,-11.039528585165712,0.09297961386114126
5.480800616768718,-0.026159031626365997,-70.32724966797761,0.4056863871350558,-11.707708795319896,0.09919211472320309
5.589080245384775,-0.031927945415906184,-70.00763464955418,0.4114866349453335,-12.07535104041924,0.10513336789608
5.221475812965352,-0.03704522417866743,-68.2557622092182,0.4162951265145639,-12.135531437280186,0.11020795123441714
5.779285123505005,-0.04264934354496975,-69.23049957264604,0.4211968806025997,-12.650888669695794,0.11550850644212324
5.421567975072257,-0.047619632998516875,-67.65468287425134,0.425224122172359,-12.660866593686617,0.1199444240497917
5.959512871560696,-0.05305808018999301,-68.3336526222162,0.429277191800467,-13.060656736155579,0.12447184365559817
5.608885553460938,-0.05787716579150167,-66.8995618430827,0.4325572276241357,-13.021811996816263,0.128161630759634
6.126592958191027,-0.06314543104304601,-67.29669489661269,0.4357989957855564,-13.298591746379715,0.13181088097657143
5.783933831667641,-0.06781002625338435,-65.99975996502964,0.43836537691435457,-13.21470792969345,0.13467492029058473
6.2812208097501046,-0.07290472338921108,-66.12877030721857,0.44083267905548607,-13.36509372910869,0.13737263392381216
6.35792377526996,-0.07790721873630453,-65.46564777841397,0.442907580644284,-13.331936349949157,0.13954932492283728
6.024230281642759,-0.08232636470283952,-64.35483112310371,0.44444334315995837,-13.184657427913637,0.1410540521002492
6.489257049666418,-0.08714553074331896,-64.09714553520746,0.44579241252414775,-13.142409385233075,0.14221760436576855
6.1670319040082955,-0.09140173637951599,-63.120382453857914,0.4466940011728671,-12.961186159205166,0.1428073027444308
6.610949974244084,-0.09603836576188297,-62.62531030689398,0.4473552046244766,-12.798331818082229,0.14295705556505045
6.669811651246057,-0.10057771792369737,-61.808015126552874,0.44766803422001217,-12.559763909687014,0.14258245673213127
6.35796843587779,-0.10457665241866261,-61.00448653579052,0.4476574042339794,-12.338640530666169,0.14180725387750723
6.768649138745154,-0.10892518696433097,-60.16838669781557,0.44732933451961154,-12.0081468154046,0.14047038175216306
6.468272643925544,-0.11275396693045196,-59.478813963722025,0.4467570898492867,-11.767842876346865,0.13885337421843566
6.857184163015751,-0.11691222106404435,-58.433883130284826,0.44582039935296985,-11.341353428637193,0.13661507133974535
6.566018753566741,-0.12056864884016567,-57.849740782104355,0.444713780750825,-11.08886217708492,0.13422155847412828
6.932982167916022,-0.12453429096521569,-56.607481139062315,0.4431985150428515,-10.579573738880365,0.13116376077717495
6.96804729609992,-0.1283980702879536,-55.60934820052204,0.44138986671965347,-10.145744864243294,0.12770965737993029
6.689407669483174,-0.13178569065315882,-55.18392657892998,0.439520570403373,-9.888281067977864,0.12429278342694963
7.022388706727394,-0.1354512329100791,-53.66460028881674,0.43718127802602025,-9.280639691903026,0.12017746597487693
6.755593497857427,-0.13866201036383144,-53.33214040460501,0.4348464804694917,-9.024132144432675,0.11621170717913346
7.0663804063045825,-0.1421303214720744,-51.64772476713935,0.43200576740711505,-8.370934853517218,0.11154422142291631
6.80952533333399,-0.14516293351900958,-51.41056816375693,0.42923392673986027,-8.122144895491799,0.10713455197098289
7.0980595246195275,-0.14843267046537265,-49.57547756519821,0.4259240848047781,-7.438464135081328,0.1020337919469841
7.110373020314081,-0.1515981464437495,-48.46166864610334,0.422378896336761,-6.9427709694694695,0.09674885201776011
6.8674642519349405,-0.15435561660789324,-48.37836750054424,0.4190005728181972,-6.716157964537148,0.09187109379823448
7.121877944628183,-0.1573189939922767,-46.34441941118759,0.41504359827489895,-6.013912394385025,0.08634184464673542
6.891251132388787,-0.15989643448998142,-46.334561481080826,0.4113045553101133,-5.80053876485142,0.08128825382139417
7.123553035115164,-0.16265961642107546,-44.188880824937975,0.4069651618967037,-5.102088872571944,0.07562056384863007
7.120015499304763,-0.1653176663255733,-43.04745860715798,0.40243839120720476,-4.63483897019975,0.06992288619328137
6.903924243925817,-0.16761828147835875,-43.19403933669002,0.3982209122230921,-4.456043800066547,0.06480125152185458
