time_elapsed,pos1,pos2,pos3,torque1,torque2,torque3
19.87,-0.120869,-1.585808,0.281859,0.252077,-1.880129,-2.056579
19.88,-0.123088,-1.605808,0.273459,0.246914,-1.171762,-2.09945
19.89,-0.125285,-1.625808,0.264316,0.241762,-0.455359,-2.141973
19.9,-0.127458,-1.645808,0.254422,0.236623,0.269041,-2.184146
19.91,-0.129605,-1.665808,0.24377,0.231497,1.001375,-2.22597
19.92,-0.131724,-1.685808,0.232353,0.226385,1.741545,-2.267442
19.93,-0.133813,-1.705808,0.220163,0.22129,2.489416,-2.308561
19.94,-0.135869,-1.725808,0.207194,0.216212,3.244808,-2.349328
19.95,-0.13789,-1.745808,0.193443,0.211152,4.007491,-2.389741
19.96,-0.139874,-1.765808,0.178903,0.206111,4.777175,-2.429799
19.97,-0.141818,-1.785808,0.163571,0.201091,5.553507,-2.469502
19.981,-0.143721,-1.805808,0.147445,0.196093,6.336061,-2.508849
19.99,-0.14558,-1.825808,0.130523,0.191117,7.12433,-2.54784
20,-0.147394,-1.845808,0.112802,0.186165,7.917721,-2.586475
20.01,-0.149161,-1.865808,0.094283,0.181238,8.715547,-2.624752
20.02,-0.150877,-1.885808,0.074968,0.176337,9.517019,-2.662672
20.03,-0.152543,-1.905808,0.054857,0.171463,10.321244,-2.700235
20.04,-0.15416,-1.925808,0.034857,0.166616,20.4574,6.418738
20.05,-0.155729,-1.945808,0.014857,0.161798,19.820614,5.215632
20.06,-0.15725,-1.965808,-0.005143,0.15701,20.339673,5.127175
20.07,-0.158716,-1.985808,-0.02592,0.152252,12.947038,-2.84691
20.08,-0.160139,-2.005808,-0.04592,0.147526,29.360417,12.795324
20.09,-0.161508,-2.025808,-0.066682,0.142832,14.147992,-2.918103
20.1,-0.162836,-2.045808,-0.086682,0.138171,30.040675,12.393955
20.11,-0.164109,-2.065808,-0.107424,0.133544,15.319831,-2.987867
20.12,-0.165341,-2.085808,-0.127424,0.128951,30.621575,11.917762
20.13,-0.16652,-2.105808,-0.148144,0.124394,16.459163,-3.056205
20.14,-0.16766,-2.125808,-0.168144,0.119873,31.106219,11.370361
20.15,-0.168745,-2.145808,-0.188838,0.115389,17.562745,-3.123121
20.16,-0.169794,-2.165808,-0.208838,0.110942,31.498182,10.755862
20.17,-0.17079,-2.185808,-0.229502,0.106533,18.627508,-3.188618
20.18,-0.17175,-2.205808,-0.249502,0.102164,31.801462,10.078836
20.19,-0.172657,-2.225808,-0.270134,0.097834,19.650575,-3.252702
20.2,-0.17353,-2.245808,-0.290134,0.093543,32.020425,9.344282
20.21,-0.174353,-2.265808,-0.310731,0.089294,20.629286,-3.315378
20.22,-0.175142,-2.285808,-0.330731,0.085086,32.159754,8.55759
20.23,-0.175881,-2.305808,-0.351291,0.080919,21.561213,-3.376654
20.24,-0.176589,-2.325808,-0.371291,0.076795,32.224389,7.724502
20.25,-0.177248,-2.345808,-0.391811,0.072714,22.444179,-3.436535
20.26,-0.177877,-2.365808,-0.411811,0.068676,32.219473,6.851069
20.27,-0.178459,-2.385808,-0.432289,0.064682,23.276263,-3.495031
20.28,-0.179012,-2.405808,-0.452289,0.060732,32.150302,5.943609
20.29,-0.17952,-2.425808,-0.472724,0.056827,24.055816,-3.552148
20.3,-0.179999,-2.445808,-0.492724,0.052966,32.022266,5.00866
20.31,-0.180436,-2.465808,-0.513115,0.049152,24.781462,-3.607898
20.32,-0.180832,-2.485808,-0.533875,0.045383,25.204169,-3.635262
20.33,-0.181207,-2.505808,-0.553875,0.04166,35.201598,7.523091
20.34,-0.181543,-2.525808,-0.574198,0.037983,25.76509,-3.688976
20.35,-0.181841,-2.545808,-0.594821,0.034354,26.12944,-3.715329
20.36,-0.182118,-2.565808,-0.614821,0.030771,34.14209,5.363542
20.37,-0.182361,-2.585808,-0.635075,0.027236,26.622177,-3.767032
20.38,-0.182568,-2.605808,-0.65556,0.023749,26.928327,-3.792385
20.39,-0.182743,-2.625808,-0.676253,0.02031,27.213977,-3.817408
20.4,-0.182901,-2.645808,-0.696253,0.016918,34.790008,5.04822
20.41,-0.183029,-2.665808,-0.716416,0.013575,27.564856,-3.866468
20.42,-0.183127,-2.685808,-0.736719,0.010281,27.794957,-3.890508
20.43,-0.183197,-2.705808,-0.757141,0.007035,28.005526,-3.914223
20.44,-0.18324,-2.725808,-0.777659,0.003839,28.196804,-3.937616
20.45,-0.183473,-2.745808,-0.785398,0.000691,132.356115,126.178997
20.46,-0.183805,-2.765808,-0.785398,-0.002407,89.681338,74.988168
20.47,-0.184104,-2.785808,-0.785398,-0.005456,26.579529,-3.483599
20.481,-0.18437,-2.805808,-0.785398,-0.008456,26.707285,-3.60664
20.49,-0.184603,-2.825808,-0.785398,-0.011406,26.824386,-3.728586
20.5,-0.184803,-2.845808,-0.785398,-0.014306,26.930782,-3.849386
20.51,-0.18497,-2.865808,-0.785398,-0.017156,27.026428,-3.968994
20.52,-0.185104,-2.885808,-0.785398,-0.019957,27.111285,-4.08736
20.53,-0.185204,-2.905808,-0.785391,-0.022708,27.241461,-4.13388
20.54,-0.185271,-2.925808,-0.785368,-0.025409,27.380011,-4.154132
20.55,-0.185305,-2.945808,-0.785319,-0.028061,27.506018,-4.174079
20.56,-0.185307,-2.965808,-0.785235,-0.030662,27.619452,-4.193722
20.57,-0.185275,-2.985808,-0.785107,-0.033213,27.720291,-4.213064
20.58,-0.185211,-3.005808,-0.784926,-0.035715,27.808517,-4.232107
20.59,-0.185114,-3.025808,-0.784684,-0.038167,27.884122,-4.250851
20.6,-0.184985,-3.045808,-0.784371,-0.040569,27.947099,-4.269299
20.61,-0.184822,-3.065808,-0.78398,-0.042921,27.997449,-4.287453
20.62,-0.184628,-3.085808,-0.783502,-0.045223,28.035179,-4.305315
20.63,-0.184401,-3.105808,-0.782928,-0.047476,28.060299,-4.322885
20.64,-0.184141,-3.125808,-0.782252,-0.049679,28.072826,-4.340166
20.65,-0.183849,-3.145808,-0.781465,-0.051833,28.072779,-4.357161
20.66,-0.183525,-3.165808,-0.780559,-0.053938,28.060184,-4.373869
20.67,-0.183168,-3.185808,-0.779528,-0.055993,28.035069,-4.390294
20.68,-0.182779,-3.205808,-0.778364,-0.057999,27.997467,-4.406438
20.69,-0.182358,-3.225808,-0.77706,-0.059956,27.947416,-4.422301
20.7,-0.181904,-3.245808,-0.77561,-0.061864,27.884955,-4.437886
20.71,-0.181418,-3.265808,-0.774006,-0.063723,27.810129,-4.453195
20.72,-0.1809,-3.285808,-0.772242,-0.065534,27.722985,-4.468229
20.73,-0.180349,-3.305808,-0.770313,-0.067296,27.623574,-4.48299
20.74,-0.179766,-3.325808,-0.768212,-0.069011,27.511949,-4.497481
20.75,-0.179151,-3.345808,-0.765933,-0.070677,27.388169,-4.511702
20.76,-0.178503,-3.365808,-0.763471,-0.072295,27.252292,-4.525656
20.77,-0.177823,-3.385808,-0.76082,-0.073865,27.104383,-4.539345
20.78,-0.177111,-3.405808,-0.757976,-0.075388,26.944508,-4.55277
20.79,-0.176366,-3.425808,-0.754933,-0.076863,26.772735,-4.565933
20.8,-0.175589,-3.445808,-0.751686,-0.078291,26.589138,-4.578837
20.81,-0.17478,-3.465808,-0.748231,-0.079673,26.39379,-4.591482
20.82,-0.173938,-3.485808,-0.744563,-0.081008,26.18677,-4.603871
20.83,-0.173064,-3.505808,-0.740678,-0.082296,25.96816,-4.616005
20.84,-0.172158,-3.525808,-0.736573,-0.083538,25.738044,-4.627886
20.85,-0.171219,-3.545808,-0.732242,-0.084734,25.496509,-4.639517
20.86,-0.170248,-3.565808,-0.727683,-0.085884,25.243645,-4.650899
20.87,-0.169245,-3.585808,-0.722892,-0.086989,24.979547,-4.662033
20.88,-0.168209,-3.605808,-0.717865,-0.088048,24.704311,-4.672922
20.89,-0.167142,-3.625808,-0.712599,-0.089063,24.418037,-4.683567
20.9,-0.166042,-3.645808,-0.707093,-0.090958,24.112586,-4.704133
20.91,-0.16491,-3.665808,-0.701342,-0.090958,23.812859,-4.704133
20.92,-0.163746,-3.685808,-0.695344,-0.092676,23.486222,-4.723745
20.93,-0.162551,-3.705808,-0.689097,-0.09347,23.157105,-4.733199
20.94,-0.161324,-3.725808,-0.682599,-0.09422,22.817499,-4.742419
20.95,-0.160065,-3.745808,-0.675846,-0.094927,22.467525,-4.751408
20.96,-0.158775,-3.765808,-0.668837,-0.095592,22.107311,-4.760167
20.97,-0.157453,-3.785808,-0.66157,-0.096214,21.736984,-4.768698
20.98,-0.156101,-3.805808,-0.654042,-0.096793,21.356679,-4.777004
20.99,-0.154718,-3.825808,-0.646251,-0.097331,20.966532,-4.785085
21,-0.153304,-3.845808,-0.638197,-0.097828,20.566687,-4.792944
21.01,-0.15186,-3.865808,-0.629876,-0.098283,20.157287,-4.800581
21.02,-0.150385,-3.885808,-0.621288,-0.098697,19.738484,-4.808
21.03,-0.148881,-3.905808,-0.612431,-0.09907,19.310431,-4.815201
21.04,-0.147348,-3.925808,-0.603304,-0.099403,18.873285,-4.822187
21.05,-0.14714,-3.926991,-0.609574,-0.099696,1178.911489,-4.828958
21.06,-0.14702,-3.926991,-0.616652,-0.09995,91.224332,-4.835517
21.07,-0.146904,-3.926991,-0.623552,-0.100164,18.248484,-4.841866
21.08,-0.146791,-3.926991,-0.630276,-0.100339,18.232898,-4.848006
21.09,-0.14668,-3.926991,-0.636824,-0.100475,18.217863,-4.853938
21.1,-0.146574,-3.926991,-0.643194,-0.100573,18.203372,-4.859665
21.11,-0.14647,-3.926991,-0.649388,-0.100633,18.189417,-4.865188
21.12,-0.146369,-3.926991,-0.655404,-0.100655,18.175992,-4.870509
21.13,-0.146369,-3.926991,-0.655404,-0.100655,18.175992,-4.870509
21.14,-0.146175,-3.926991,-0.666907,-0.100588,18.150698,-4.880551
21.15,-0.146083,-3.926991,-0.672392,-0.100499,18.138814,-4.885275
21.16,-0.146083,-3.926991,-0.672392,-0.100499,18.138814,-4.885275
21.17,-0.145993,-3.926991,-0.677701,-0.100374,18.127426,-4.889804
21.18,-0.145905,-3.926991,-0.682833,-0.100212,18.116528,-4.894139
21.19,-0.145821,-3.926991,-0.687788,-0.100015,18.106111,-4.898282
21.2,-0.145739,-3.926991,-0.692567,-0.099783,18.096167,-4.902234
21.21,-0.145659,-3.926991,-0.697168,-0.099516,18.086687,-4.905997
21.22,-0.145582,-3.926991,-0.701593,-0.099214,18.077662,-4.909573
21.23,-0.145507,-3.926991,-0.705842,-0.098878,18.069086,-4.912963
21.24,-0.145435,-3.926991,-0.709914,-0.098507,18.06095,-4.916169
21.25,-0.145365,-3.926991,-0.713809,-0.098104,18.053246,-4.919193
21.26,-0.145297,-3.926991,-0.717529,-0.097667,18.045966,-4.922036
21.27,-0.145231,-3.926991,-0.721072,-0.097197,18.039102,-4.924699
21.28,-0.145167,-3.926991,-0.724439,-0.096694,18.032647,-4.927185
21.29,-0.145106,-3.926991,-0.72763,-0.09616,18.026594,-4.929496
21.3,-0.145046,-3.926991,-0.730645,-0.095593,18.020936,-4.931632
21.31,-0.144989,-3.926991,-0.733484,-0.094995,18.015665,-4.933595
21.32,-0.144933,-3.926991,-0.736148,-0.094366,18.010776,-4.935387
21.33,-0.144879,-3.926991,-0.738636,-0.093706,18.006262,-4.93701
21.34,-0.144828,-3.926991,-0.740948,-0.093015,18.002117,-4.938465
21.35,-0.144778,-3.926991,-0.743085,-0.092295,17.998335,-4.939754
21.36,-0.14473,-3.926991,-0.745046,-0.091544,17.994911,-4.940878
21.37,-0.144684,-3.926991,-0.746832,-0.090765,17.991839,-4.94184
21.38,-0.144639,-3.926991,-0.748443,-0.089956,17.989115,-4.94264
21.39,-0.144596,-3.926991,-0.749877,-0.089118,17.986734,-4.94328
21.4,-0.144555,-3.926991,-0.751137,-0.088252,17.984692,-4.943763
21.41,-0.144516,-3.926991,-0.752221,-0.087358,17.982984,-4.944089
21.42,-0.144478,-3.926991,-0.75313,-0.086437,17.981608,-4.94426
21.43,-0.144442,-3.926991,-0.753863,-0.085488,17.980561,-4.944278
21.44,-0.144407,-3.926991,-0.754421,-0.084512,17.979838,-4.944145
21.45,-0.144374,-3.926991,-0.754804,-0.083509,17.979438,-4.943862
21.46,-0.144343,-3.926991,-0.755011,-0.08248,17.979358,-4.943431
21.47,-0.144313,-3.926991,-0.755042,-0.081425,17.979597,-4.942853
21.48,-0.144284,-3.926991,-0.754897,-0.080345,17.980152,-4.942131
21.49,-0.144257,-3.926991,-0.754577,-0.079239,17.981024,-4.941265
21.5,-0.144232,-3.926991,-0.754081,-0.078108,17.98221,-4.940258
21.51,-0.144207,-3.926991,-0.753409,-0.076953,17.98371,-4.939112
21.52,-0.144185,-3.926991,-0.752561,-0.075773,17.985525,-4.937827
21.53,-0.144163,-3.926991,-0.751537,-0.074569,17.987654,-4.936406
21.54,-0.144144,-3.926991,-0.750337,-0.073342,17.990098,-4.93485
21.55,-0.144125,-3.926991,-0.74896,-0.072091,17.992858,-4.933161
21.56,-0.144108,-3.926991,-0.747406,-0.070817,17.995934,-4.931341
21.57,-0.144092,-3.926991,-0.745676,-0.06952,17.999329,-4.929392
21.58,-0.144078,-3.926991,-0.743769,-0.068201,18.003044,-4.927315
21.59,-0.144065,-3.926991,-0.741685,-0.06686,18.00708,-4.925112
21.6,-0.144053,-3.926991,-0.739423,-0.065497,18.011442,-4.922785
21.61,-0.144043,-3.926991,-0.736984,-0.064113,18.016131,-4.920336
21.62,-0.144034,-3.926991,-0.734368,-0.062707,18.021149,-4.917766
21.63,-0.144027,-3.926991,-0.731573,-0.061281,18.026502,-4.915077
21.64,-0.144021,-3.926991,-0.728601,-0.059834,18.032191,-4.912271
21.65,-0.144016,-3.926991,-0.725451,-0.058366,18.03822,-4.90935
21.66,-0.144013,-3.926991,-0.722122,-0.056878,18.044594,-4.906316
21.67,-0.144011,-3.926991,-0.718615,-0.055371,18.051317,-4.903171
21.68,-0.14401,-3.926991,-0.714929,-0.053844,18.058393,-4.899916
21.69,-0.144011,-3.926991,-0.711064,-0.052298,18.065826,-4.896554
21.7,-0.144013,-3.926991,-0.707021,-0.050733,18.073622,-4.893085
21.71,-0.144017,-3.926991,-0.702798,-0.049149,18.081784,-4.889513
21.72,-0.144022,-3.926991,-0.698396,-0.047546,18.090318,-4.885839
21.73,-0.144029,-3.926991,-0.693814,-0.045925,18.099229,-4.882066
21.74,-0.144037,-3.926991,-0.689053,-0.044287,18.108522,-4.878194
21.75,-0.144046,-3.926991,-0.684113,-0.04263,18.118202,-4.874226
21.76,-0.144058,-3.926991,-0.678992,-0.040956,18.128274,-4.870165
21.77,-0.14407,-3.926991,-0.673692,-0.039264,18.138743,-4.866011
21.78,-0.144085,-3.926991,-0.668212,-0.037555,18.149614,-4.861768
21.79,-0.144101,-3.926991,-0.662553,-0.035829,18.160892,-4.857437
21.8,-0.144118,-3.926991,-0.656713,-0.034087,18.172581,-4.85302
21.81,-0.144137,-3.926991,-0.650694,-0.032327,18.184687,-4.84852
21.82,-0.144158,-3.926991,-0.644496,-0.030552,18.197212,-4.843938
21.83,-0.144181,-3.926991,-0.638117,-0.02876,18.210162,-4.839277
21.84,-0.144205,-3.926991,-0.631559,-0.026951,18.223541,-4.834538
21.85,-0.144232,-3.926991,-0.624822,-0.025127,18.23735,-4.829725
21.86,-0.14426,-3.926991,-0.617906,-0.023287,18.251594,-4.824839
21.87,-0.14429,-3.926991,-0.610812,-0.021431,18.266274,-4.819882
21.88,-0.144321,-3.926991,-0.603538,-0.01956,18.281393,-4.814857
21.89,-0.144355,-3.926991,-0.596087,-0.017673,18.296952,-4.809766
21.9,-0.144391,-3.926991,-0.588458,-0.01577,18.312952,-4.804612
21.91,-0.144429,-3.926991,-0.580651,-0.013852,18.329392,-4.799395
21.92,-0.144468,-3.926991,-0.572668,-0.011919,18.346272,-4.79412
21.93,-0.14451,-3.926991,-0.564509,-0.009971,18.36359,-4.788788
21.94,-0.144554,-3.926991,-0.556174,-0.008007,18.381344,-4.783402
21.95,-0.144601,-3.926991,-0.547664,-0.006028,18.39953,-4.777964
21.96,-0.144649,-3.926991,-0.53898,-0.004034,18.418145,-4.772477
21.97,-0.1447,-3.926991,-0.530123,-0.002025,18.437181,-4.766942
21.98,-0.144753,-3.926991,-0.521094,0,18.456634,-4.761363
21.99,-0.144811,-3.926991,-0.511424,0,22.530247,0
22,-0.144873,-3.926991,-0.501115,0,22.579421,0
22.01,-0.144942,-3.926991,-0.49017,0,22.632281,0
22.02,-0.145016,-3.926991,-0.47859,0,22.688864,0
22.03,-0.145096,-3.926991,-0.466377,0,22.749199,0
22.04,-0.145183,-3.926991,-0.453534,0,22.813308,0
22.05,-0.145277,-3.926991,-0.440064,0,22.881202,0
22.06,-0.145378,-3.926991,-0.42597,0,22.952882,0
22.07,-0.145487,-3.926991,-0.411254,0,23.028333,0
22.08,-0.145605,-3.926991,-0.395921,0,23.107529,0
22.09,-0.145731,-3.926991,-0.379973,0,23.190421,0
22.1,-0.145866,-3.926991,-0.363416,0,23.276946,0
22.11,-0.146011,-3.926991,-0.346253,0,23.367017,0
22.12,-0.146165,-3.926991,-0.32849,0,23.460526,0
22.13,-0.146331,-3.926991,-0.31013,0,23.557338,0
22.14,-0.146507,-3.926991,-0.29118,0,23.657293,0
22.15,-0.146695,-3.926991,-0.271646,0,23.760204,0
22.16,-0.146893,-3.926991,-0.251646,0,22.818809,-1.140977
22.17,-0.147098,-3.926991,-0.231646,0,18.611397,-5.794836
22.18,-0.14731,-3.926991,-0.211646,0,18.686956,-5.725312
22.19,-0.147528,-3.926991,-0.191646,0,18.76436,-5.653493
22.2,-0.147752,-3.926991,-0.171646,0,18.843579,-5.579407
22.21,-0.147982,-3.926991,-0.151646,0,18.92458,-5.503085
22.22,-0.148219,-3.926991,-0.131646,0,19.007331,-5.424556
22.23,-0.148461,-3.926991,-0.111646,0,19.0918,-5.343852
22.24,-0.14871,-3.926991,-0.091646,0,19.177952,-5.261005
22.25,-0.148964,-3.926991,-0.071646,0,19.265753,-5.176049
22.26,-0.149224,-3.926991,-0.051646,0,19.355168,-5.089017
22.27,-0.149489,-3.926991,-0.031646,0,19.446161,-4.999943
22.28,-0.14976,-3.926991,-0.011646,0,19.538696,-4.908865
22.29,-0.150036,-3.926991,0.008354,0,19.632735,-4.815817
22.3,-0.150317,-3.926991,0.028354,0,19.728242,-4.720838
22.31,-0.150603,-3.926991,0.048354,0,19.825176,-4.623965
22.32,-0.150895,-3.926991,0.068354,0,19.923501,-4.525237
22.33,-0.151191,-3.926991,0.088354,0,20.023176,-4.424694
22.34,-0.151492,-3.926991,0.108354,0,20.124162,-4.322376
22.35,-0.151797,-3.926991,0.128354,0,20.226417,-4.218323
22.36,-0.152107,-3.926991,0.148354,0,20.329902,-4.112578
22.37,-0.152421,-3.926991,0.168354,0,20.434574,-4.005183
22.38,-0.152739,-3.926991,0.188354,0,20.540391,-3.89618
22.39,-0.153061,-3.926991,0.208354,0,20.64731,-3.785615
22.4,-0.153387,-3.926991,0.228354,0,20.75529,-3.67353
22.41,-0.153717,-3.926991,0.248354,0,20.864287,-3.559971
22.42,-0.15405,-3.926991,0.268354,0,20.974256,-3.444983
22.43,-0.154387,-3.926991,0.288354,0,21.085153,-3.328613
22.44,-0.154727,-3.926991,0.308354,0,21.196935,-3.210908
22.45,-0.15507,-3.926991,0.328354,0,21.309555,-3.091913
22.46,-0.155417,-3.926991,0.348354,0,21.422969,-2.971678
22.47,-0.155766,-3.926991,0.368354,0,21.537132,-2.85025
22.48,-0.156117,-3.926991,0.388354,0,21.651997,-2.727679
22.49,-0.156472,-3.926991,0.408354,0,21.767517,-2.604012
22.5,-0.156828,-3.926991,0.428354,0,21.883648,-2.479301
22.51,-0.157187,-3.926991,0.448354,0,22.000341,-2.353595
22.52,-0.157548,-3.926991,0.468354,0,22.11755,-2.226944
22.53,-0.157911,-3.926991,0.488354,0,22.235227,-2.0994
22.54,-0.158276,-3.926991,0.508354,0,22.353327,-1.971013
22.55,-0.158643,-3.926991,0.528354,0,22.4718,-1.841836
22.56,-0.15901,-3.926991,0.548354,0,22.590599,-1.711919
22.57,-0.159379,-3.926991,0.568354,0,22.709677,-1.581316
22.58,-0.159379,-3.926991,0.568354,0,22.709677,-1.581316
22.59,-0.15975,-3.926991,0.588354,0,22.828985,-1.450078
22.6,-0.160493,-3.926991,0.628354,0,23.0681,-1.185911
22.61,-0.160493,-3.926991,0.628354,0,23.0681,-1.185911
22.62,-0.160866,-3.926991,0.648354,0,23.187812,-1.053087
22.63,-0.161239,-3.926991,0.668354,0,23.307561,-0.919841
22.64,-0.161613,-3.926991,0.688354,0,23.4273,-0.786227
22.65,-0.161987,-3.926991,0.708354,0,23.546981,-0.652297
22.66,-0.162361,-3.926991,0.728354,0,23.666556,-0.518106
22.67,-0.162735,-3.926991,0.748354,0,23.785976,-0.383708
22.68,-0.163109,-3.926991,0.768354,0,23.905193,-0.249156
22.69,-0.163482,-3.926991,0.788354,0,24.02416,-0.114505
22.7,-0.163855,-3.926991,0.808352,0,24.118596,0
22.71,-0.164227,-3.926991,0.828335,0,24.074476,0
22.72,-0.164597,-3.926991,0.848289,0,24.027931,0
22.73,-0.164966,-3.926991,0.868201,0,23.979119,0
22.74,-0.165333,-3.926991,0.888058,0,23.92821,0
22.75,-0.165697,-3.926991,0.907847,0,23.87538,0
22.76,-0.166058,-3.926991,0.927555,0,23.820815,0
22.77,-0.166416,-3.926991,0.947168,0,23.764705,0
22.78,-0.16677,-3.926991,0.966674,0,23.707246,0
22.79,-0.167121,-3.926991,0.986061,0,23.648636,0
22.8,-0.167467,-3.926991,1.005314,0,23.589077,0
22.81,-0.167809,-3.926991,1.024423,0,23.528769,0
22.82,-0.168146,-3.926991,1.043373,0,23.467913,0
22.83,-0.168478,-3.926991,1.062155,0,23.406707,0
22.84,-0.168805,-3.926991,1.080754,0,23.345347,0
22.85,-0.169126,-3.926991,1.09916,0,23.284023,0
22.86,-0.169441,-3.926991,1.11736,0,23.22292,0
22.87,-0.16975,-3.926991,1.135344,0,23.162217,0
22.88,-0.170053,-3.926991,1.153099,0,23.102082,0
22.89,-0.170349,-3.926991,1.170616,0,23.04268,0
22.9,-0.170639,-3.926991,1.187883,0,22.984162,0
22.91,-0.170922,-3.926991,1.204889,0,22.926671,0
22.92,-0.171198,-3.926991,1.221624,0,22.870339,0
22.93,-0.171468,-3.926991,1.238079,0,22.815288,0
22.94,-0.17173,-3.926991,1.254242,0,22.761627,0
22.95,-0.171985,-3.926991,1.270106,0,22.709456,0
22.96,-0.172232,-3.926991,1.285659,0,22.658861,0
22.97,-0.172473,-3.926991,1.300894,0,22.609918,0
22.98,-0.172706,-3.926991,1.315801,0,22.56269,0
22.99,-0.172932,-3.926991,1.330371,0,22.51723,0
23,-0.17315,-3.926991,1.344598,0,22.47358,0
23.01,-0.173361,-3.926991,1.358471,0,22.431769,0
23.02,-0.173564,-3.926991,1.371985,0,22.391819,0
23.03,-0.173761,-3.926991,1.38513,0,22.353739,0
23.04,-0.173949,-3.926991,1.3979,0,22.317531,0
23.05,-0.174131,-3.926991,1.410289,0,22.283186,0
23.06,-0.174305,-3.926991,1.422289,0,22.250689,0
23.07,-0.174472,-3.926991,1.433894,0,22.220017,0
23.08,-0.174632,-3.926991,1.445097,0,22.191137,0
23.09,-0.174784,-3.926991,1.455893,0,22.164015,0
23.1,-0.17493,-3.926991,1.466277,0,22.138608,0
23.11,-0.175069,-3.926991,1.476242,0,22.114869,0
23.12,-0.1752,-3.926991,1.485785,0,22.092747,0
23.13,-0.175325,-3.926991,1.494899,0,22.072188,0
23.14,-0.175443,-3.926991,1.50358,0,22.053135,0
23.15,-0.175555,-3.926991,1.511825,0,22.035528,0
23.16,-0.175659,-3.926991,1.519628,0,22.019308,0
23.17,-0.175758,-3.926991,1.526987,0,22.004413,0
23.18,-0.175849,-3.926991,1.533897,0,21.990783,0
23.19,-0.175935,-3.926991,1.540355,0,21.978357,0
23.2,-0.176014,-3.926991,1.546358,0,21.967075,0
23.21,-0.176087,-3.926991,1.551903,0,21.956879,0
23.22,-0.176153,-3.926991,1.556987,0,21.947714,0
23.23,-0.176214,-3.926991,1.561609,0,21.939527,0
23.24,-0.176268,-3.926991,1.565765,0,21.932266,0
23.25,-0.176317,-3.926991,1.569454,0,21.925884,0
23.26,-0.176359,-3.926991,1.572675,0,21.92034,0
23.27,-0.176396,-3.926991,1.575425,0,21.915592,0
23.28,-0.176426,-3.926991,1.577703,0,21.911607,0
23.29,-0.176451,-3.926991,1.579509,0,21.908354,0
23.3,-0.17647,-3.926991,1.580841,0,21.905807,0
23.31,-0.176484,-3.926991,1.581699,0,21.903945,0
23.32,-0.176491,-3.926991,1.582083,0,21.902753,0
23.33,-0.176493,-3.926991,1.581992,0,21.90222,0
23.34,-0.176488,-3.926991,1.581426,0,21.902342,0
23.35,-0.176479,-3.926991,1.580385,0,21.903117,0
23.36,-0.176463,-3.926991,1.578871,0,21.904553,0
23.37,-0.176441,-3.926991,1.576884,0,21.906658,0
23.38,-0.176414,-3.926991,1.574424,0,21.90945,0
23.39,-0.176381,-3.926991,1.571493,0,21.912948,0
23.4,-0.176342,-3.926991,1.568092,0,21.91718,0
23.41,-0.176297,-3.926991,1.564223,0,21.922174,0
23.42,-0.176246,-3.926991,1.559888,0,21.927968,0
23.43,-0.176188,-3.926991,1.555088,0,21.934599,0
23.44,-0.176125,-3.926991,1.549826,0,21.942111,0
23.45,-0.176056,-3.926991,1.544105,0,21.950552,0
23.46,-0.175981,-3.926991,1.537927,0,21.959972,0
23.47,-0.175899,-3.926991,1.531295,0,21.970425,0
23.48,-0.175811,-3.926991,1.524212,0,21.981966,0
23.49,-0.175716,-3.926991,1.516682,0,21.994654,0
23.5,-0.175615,-3.926991,1.508709,0,22.008548,0
23.51,-0.175508,-3.926991,1.500296,0,22.023708,0
23.52,-0.175394,-3.926991,1.491448,0,22.040197,0
23.53,-0.175273,-3.926991,1.482169,0,22.058075,0
23.54,-0.175145,-3.926991,1.472463,0,22.077402,0
23.55,-0.175011,-3.926991,1.462337,0,22.098238,0
23.56,-0.174869,-3.926991,1.451794,0,22.120639,0
23.57,-0.174721,-3.926991,1.440841,0,22.14466,0
23.58,-0.174566,-3.926991,1.429482,0,22.170351,0
23.59,-0.174403,-3.926991,1.417725,0,22.19776,0
23.6,-0.174234,-3.926991,1.405575,0,22.226929,0
23.61,-0.174057,-3.926991,1.393039,0,22.257893,0
23.62,-0.173873,-3.926991,1.380124,0,22.290684,0
23.63,-0.173682,-3.926991,1.366837,0,22.325325,0
23.64,-0.173483,-3.926991,1.353184,0,22.361831,0
23.65,-0.173277,-3.926991,1.339174,0,22.40021,0
23.66,-0.173064,-3.926991,1.324815,0,22.440461,0
23.67,-0.172844,-3.926991,1.310114,0,22.482574,0
23.68,-0.172616,-3.926991,1.29508,0,22.526527,0
23.69,-0.172382,-3.926991,1.279722,0,22.57229,0
23.7,-0.17214,-3.926991,1.264049,0,22.619821,0
23.71,-0.17189,-3.926991,1.248069,0,22.669068,0
23.72,-0.171634,-3.926991,1.231793,0,22.719966,0
23.73,-0.171371,-3.926991,1.21523,0,22.772438,0
23.74,-0.171101,-3.926991,1.198389,0,22.826399,0
23.75,-0.170824,-3.926991,1.181282,0,22.881748,0
23.76,-0.170541,-3.926991,1.163918,0,22.938376,0
23.77,-0.170251,-3.926991,1.146309,0,22.99616,0
23.78,-0.169955,-3.926991,1.128465,0,23.054967,0
23.79,-0.169653,-3.926991,1.110397,0,23.114655,0
23.8,-0.169345,-3.926991,1.092116,0,23.17507,0
23.81,-0.169031,-3.926991,1.073635,0,23.23605,0
23.82,-0.168712,-3.926991,1.054964,0,23.297423,0
23.83,-0.168388,-3.926991,1.036117,0,23.359012,0
