time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.001,0.000777,-3.923386,0.003105,-0.000069,-0.000408,-0.000402,0.000113,18.638382,-4.723458
0.011,0.000776,-3.923390,0.003101,-0.000069,-0.000411,-0.000388,0.000113,18.638382,-4.723458
0.021,0.000775,-3.923394,0.003098,-0.000068,-0.000414,-0.000375,0.000113,18.638382,-4.723458
0.031,0.000775,-3.923398,0.003094,-0.000068,-0.000417,-0.000361,0.000113,18.638382,-4.723458
0.041,0.000774,-3.923402,0.003091,-0.000068,-0.000420,-0.000347,0.000113,18.638382,-4.723458
0.051,0.000773,-3.923407,0.003084,-0.000057,-0.000508,-0.000622,0.000000,18.547673,-4.761363
0.061,0.000773,-3.923413,0.003075,-0.000046,-0.000541,-0.000896,0.002716,18.587503,-4.755783
0.071,0.000772,-3.923418,0.003064,-0.000034,-0.000519,-0.001170,0.005412,18.627048,-4.750242
0.081,0.000772,-3.923422,0.003049,-0.000019,-0.000443,-0.001444,0.010742,18.666325,-4.744738
0.091,0.000772,-3.923426,0.003032,-0.000008,-0.000313,-0.001716,0.010742,18.705347,-4.739268
0.101,0.000772,-3.923427,0.003012,0.000008,-0.000129,-0.001988,0.015991,18.744130,-4.733829
0.111,0.000772,-3.923425,0.002990,0.000019,0.000161,-0.002259,0.018585,18.821040,-4.723035
0.121,0.000773,-3.923420,0.002964,0.000030,0.000504,-0.002529,0.021159,18.859196,-4.717674
0.131,0.000773,-3.923412,0.002936,0.000041,0.000846,-0.002797,0.021159,18.859196,-4.717674
0.141,0.000774,-3.923399,0.002906,0.000056,0.001232,-0.003003,0.026245,18.897173,-4.707013
0.151,0.000774,-3.923382,0.002874,0.000067,0.001731,-0.003268,0.028757,18.972644,-4.701707
0.161,0.000775,-3.923359,0.002838,0.000078,0.002281,-0.003532,0.031249,19.010167,-4.696415
0.171,0.000776,-3.923331,0.002800,0.000089,0.002881,-0.003793,0.033721,19.047569,-4.691134
0.181,0.000777,-3.923295,0.002760,0.000100,0.003532,-0.004053,0.036171,19.084862,-4.685861
0.191,0.000778,-3.923253,0.002717,0.000110,0.004233,-0.004310,0.038601,19.122061,-4.680594
