time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.012,0.046756,-3.926991,-0.033746,-0.031109,-0.000000,0.017606,-0.228156,18.314289,-4.955203
0.022,0.046441,-3.926991,-0.033573,-0.031495,-0.000000,0.017233,-0.228156,18.314287,-4.955203
0.032,0.046122,-3.926991,-0.033405,-0.031880,-0.000000,0.016851,-0.228156,18.314286,-4.955203
0.042,0.045803,-3.926990,-0.033222,-0.031903,0.000042,0.018304,0.000000,18.547673,-4.761363
0.052,0.045484,-3.926989,-0.033024,-0.031925,0.000140,0.019750,0.002716,18.587503,-4.755783
0.063,0.045164,-3.926986,-0.032812,-0.031947,0.000292,0.021186,0.005412,18.627048,-4.750242
0.072,0.044845,-3.926981,-0.032586,-0.031969,0.000498,0.022614,0.008087,18.666325,-4.744738
0.082,0.044525,-3.926974,-0.032346,-0.031991,0.000758,0.024032,0.010742,18.705347,-4.739268
0.093,0.044205,-3.926963,-0.032092,-0.032013,0.001071,0.025439,0.013377,18.744130,-4.733829
0.101,0.043884,-3.926948,-0.031823,-0.032034,0.001438,0.026835,0.015991,18.782690,-4.728419
0.111,0.043564,-3.926930,-0.031541,-0.032055,0.001856,0.028220,0.018585,18.821040,-4.723035
0.122,0.043564,-3.926930,-0.031541,-0.032055,0.001856,0.028220,0.018585,18.821040,-4.723035
0.132,0.042922,-3.926878,-0.030936,-0.032097,0.002849,0.030952,0.023712,18.897173,-4.712334
0.142,0.042922,-3.926878,-0.030936,-0.032097,0.002849,0.030952,0.023712,18.897173,-4.712334
0.152,0.042601,-3.926844,-0.030613,-0.032118,0.003422,0.032297,0.026245,18.934984,-4.707013
0.162,0.041958,-3.926756,-0.029927,-0.032158,0.004720,0.034945,0.031249,19.010167,-4.696415
0.172,0.041958,-3.926756,-0.029927,-0.032158,0.004720,0.034945,0.031249,19.010167,-4.696415
0.182,0.041314,-3.926640,-0.029189,-0.032197,0.006218,0.037531,0.036171,19.084862,-4.685861
0.192,0.041314,-3.926640,-0.029189,-0.032197,0.006218,0.037531,0.036171,19.084862,-4.685861
0.201,0.040992,-3.926569,-0.028801,-0.032217,0.007041,0.038799,0.038601,19.122061,-4.680594
0.212,0.040347,-3.926402,-0.027988,-0.032254,0.008832,0.041284,0.043399,19.196231,-4.670070
0.222,0.040024,-3.926304,-0.027563,-0.032272,0.009799,0.042498,0.045766,19.233230,-4.664807
0.232,0.039701,-3.926196,-0.027126,-0.032290,0.010813,0.043694,0.048113,19.270189,-4.659541
0.242,0.039378,-3.926077,-0.026677,-0.032308,0.011875,0.044871,0.050438,19.307122,-4.654269
0.252,0.039055,-3.925947,-0.026217,-0.032325,0.012983,0.046027,0.052742,19.344042,-4.648990
0.262,0.039055,-3.925947,-0.026217,-0.032325,0.012983,0.046027,0.052742,19.344042,-4.648990
0.271,0.038408,-3.925652,-0.025262,-0.032359,0.015336,0.048277,0.057285,19.417896,-4.638397
0.281,0.038084,-3.925486,-0.024769,-0.032375,0.016581,0.049369,0.059524,19.454856,-4.633080
0.292,0.037760,-3.925308,-0.024264,-0.032391,0.017871,0.050440,0.061741,19.491856,-4.627746
0.302,0.037436,-3.925116,-0.023749,-0.032406,0.019206,0.051488,0.063937,19.528907,-4.622393
0.312,0.037112,-3.924910,-0.023224,-0.032421,0.020584,0.052512,0.066110,19.566023,-4.617018
0.321,0.036788,-3.924690,-0.022689,-0.032435,0.022006,0.053513,0.068261,19.603216,-4.611620
0.332,0.036788,-3.924690,-0.022689,-0.032435,0.022006,0.053513,0.068261,19.603216,-4.611620
0.341,0.036139,-3.924205,-0.021590,-0.032463,0.024979,0.055441,0.072495,19.677881,-4.600744
0.352,0.035814,-3.923940,-0.021026,-0.032477,0.026530,0.056368,0.074578,19.715379,-4.595263
0.361,0.035489,-3.923659,-0.020454,-0.032489,0.028122,0.057269,0.076638,19.753002,-4.589749
0.372,0.035164,-3.923361,-0.019872,-0.032502,0.029756,0.058144,0.078675,19.790762,-4.584202
0.381,0.034839,-3.923047,-0.019282,-0.032514,0.031432,0.058993,0.080689,19.828672,-4.578618
0.391,0.034514,-3.922715,-0.018684,-0.032525,0.033148,0.059814,0.082679,19.866743,-4.572996
0.401,0.034188,-3.922366,-0.018078,-0.032536,0.034905,0.060608,0.084646,19.904986,-4.567333
0.412,0.033863,-3.921999,-0.017464,-0.032547,0.036702,0.061375,0.086588,19.943414,-4.561629
0.421,0.033537,-3.921614,-0.016843,-0.032557,0.038538,0.062113,0.088507,19.982036,-4.555880
0.431,0.033212,-3.921210,-0.016215,-0.032566,0.040414,0.062823,0.090401,20.020864,-4.550085
0.442,0.032886,-3.920787,-0.015580,-0.032575,0.042328,0.063504,0.092270,20.059910,-4.544241
0.452,0.032560,-3.920344,-0.014938,-0.032584,0.044281,0.064155,0.094115,20.099183,-4.538347
0.461,0.032234,-3.919881,-0.014290,-0.032592,0.046273,0.064777,0.095935,20.138696,-4.532401
0.472,0.031908,-3.919398,-0.013637,-0.032599,0.048302,0.065369,0.097730,20.178457,-4.526400
0.482,0.031582,-3.918894,-0.012977,-0.032606,0.050368,0.065931,0.099500,20.218479,-4.520343
0.492,0.031256,-3.918370,-0.012313,-0.032613,0.052471,0.066462,0.101244,20.258771,-4.514229
0.501,0.030930,-3.917824,-0.011643,-0.032619,0.054611,0.066962,0.102962,20.299343,-4.508054
0.511,0.030603,-3.917256,-0.010969,-0.032624,0.056787,0.067431,0.104654,20.340205,-4.501817
0.521,0.030277,-3.916666,-0.010290,-0.032629,0.058999,0.067868,0.106320,20.381368,-4.495516
0.531,0.029951,-3.916053,-0.009607,-0.032633,0.061247,0.068274,0.107959,20.422841,-4.489149
0.542,0.029625,-3.915418,-0.008921,-0.032637,0.063529,0.068647,0.109571,20.464634,-4.482715
0.552,0.029298,-3.914759,-0.008231,-0.032640,0.065846,0.068988,0.111157,20.506756,-4.476211
0.562,0.029298,-3.914759,-0.008231,-0.032640,0.065846,0.068988,0.111157,20.506756,-4.476211
0.571,0.028645,-3.913372,-0.006842,-0.032644,0.070584,0.069573,0.114246,20.592025,-4.462987
0.582,0.028319,-3.912642,-0.006144,-0.032645,0.073003,0.069815,0.115749,20.635191,-4.456262
0.592,0.027992,-3.911887,-0.005444,-0.032646,0.075456,0.070025,0.117224,20.678722,-4.449461
0.602,0.027666,-3.911108,-0.004742,-0.032646,0.077941,0.070201,0.118671,20.722628,-4.442581
0.611,0.027339,-3.910303,-0.004039,-0.032646,0.080460,0.070344,0.120090,20.766917,-4.435620
0.622,0.027013,-3.909473,-0.003334,-0.032645,0.083010,0.070453,0.121480,20.811598,-4.428576
0.634,0.026687,-3.908617,-0.002629,-0.032643,0.085592,0.070529,0.122840,20.856679,-4.421447
0.641,0.026360,-3.907735,-0.001923,-0.032641,0.088206,0.070570,0.124172,20.902169,-4.414233
0.651,0.026034,-3.906826,-0.001217,-0.032638,0.090851,0.070577,0.125474,20.948074,-4.406930
0.661,0.025707,-3.905891,-0.000512,-0.032634,0.093527,0.070550,0.126746,20.994404,-4.399537
0.671,0.025381,-3.904929,0.000193,-0.032630,0.096233,0.070489,0.127989,21.041165,-4.392051
0.681,0.025055,-3.903939,0.000897,-0.032625,0.098969,0.070393,0.129201,21.088366,-4.384473
0.691,0.024729,-3.902922,0.001600,-0.032620,0.101735,0.070263,0.130382,21.136014,-4.376798
0.701,0.024403,-3.901876,0.002301,-0.032614,0.104531,0.070099,0.131533,21.184115,-4.369026
0.711,0.024076,-3.900803,0.003000,-0.032607,0.107356,0.069900,0.132652,21.232678,-4.361155
0.721,0.023750,-3.899701,0.003696,-0.032600,0.110209,0.069667,0.133740,21.281709,-4.353183
0.731,0.023425,-3.898570,0.004390,-0.032591,0.113091,0.069398,0.134797,21.331214,-4.345108
0.741,0.023099,-3.897410,0.005081,-0.032583,0.116001,0.069096,0.135821,21.381201,-4.336928
0.751,0.022773,-3.896221,0.005769,-0.032573,0.118939,0.068759,0.136813,21.431675,-4.328641
0.761,0.022447,-3.895001,0.006453,-0.032563,0.121904,0.068388,0.137773,21.482644,-4.320246
0.771,0.022122,-3.893753,0.007133,-0.032553,0.124896,0.067982,0.138700,21.534112,-4.311741
0.781,0.021796,-3.892473,0.007808,-0.032541,0.127915,0.067542,0.139594,21.586086,-4.303123
