time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.004,-0.005672,-3.926991,-0.008372,0.000977,-0.000000,0.000995,0.000177,18.487691,-4.797608
0.014,-0.005662,-3.926991,-0.008362,0.000977,-0.000000,0.000980,0.000177,18.487691,-4.797608
0.024,-0.005652,-3.926991,-0.008353,0.000978,-0.000000,0.000966,0.000177,18.487692,-4.797608
0.034,-0.005642,-3.926991,-0.008343,0.000978,-0.000000,0.000950,0.000177,18.487692,-4.797608
0.044,-0.005633,-3.926990,-0.008331,0.000971,0.000039,0.001254,0.000000,18.547673,-4.761363
0.054,-0.005623,-3.926989,-0.008315,0.000963,0.000133,0.001557,0.002716,18.587503,-4.755783
0.064,-0.005614,-3.926986,-0.008296,0.000956,0.000281,0.001860,0.005412,18.627048,-4.750242
0.074,-0.005604,-3.926981,-0.008275,0.000949,0.000484,0.002162,0.008087,18.666325,-4.744738
0.087,-0.005595,-3.926974,-0.008250,0.000942,0.000740,0.002463,0.010742,18.705347,-4.739268
0.094,-0.005585,-3.926964,-0.008223,0.000934,0.001050,0.002763,0.013377,18.744130,-4.733829
0.104,-0.005576,-3.926949,-0.008192,0.000927,0.001412,0.003061,0.015991,18.782690,-4.728419
0.114,-0.005567,-3.926931,-0.008158,0.000920,0.001827,0.003358,0.018585,18.821040,-4.723035
0.127,-0.005558,-3.926908,-0.008122,0.000913,0.002294,0.003654,0.021159,18.859196,-4.717674
0.134,-0.005549,-3.926880,-0.008082,0.000906,0.002813,0.003948,0.023712,18.897173,-4.712334
0.144,-0.005540,-3.926846,-0.008040,0.000899,0.003383,0.004241,0.026245,18.934984,-4.707013
0.154,-0.005531,-3.926806,-0.007995,0.000892,0.004004,0.004531,0.028757,18.972644,-4.701707
0.165,-0.005522,-3.926759,-0.007946,0.000885,0.004675,0.004820,0.031249,19.010167,-4.696415
0.174,-0.005513,-3.926706,-0.007895,0.000878,0.005396,0.005106,0.033721,19.047569,-4.691134
0.185,-0.005504,-3.926644,-0.007841,0.000871,0.006166,0.005390,0.036171,19.084862,-4.685861
0.194,-0.005496,-3.926574,-0.007785,0.000865,0.006986,0.005672,0.038601,19.122061,-4.680594
