time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.007,-1.868798,-3.926991,0.417755,0.006765,-0.000000,1.741366,0.000000,24.350983,-0.000000
0.017,-1.868737,-3.926991,0.435408,0.006133,-0.000000,1.765271,0.000000,24.368061,0.000000
0.027,-1.868682,-3.926991,0.453289,0.005523,-0.000000,1.788078,-0.000000,24.382581,-0.000000
0.037,-1.868632,-3.926991,0.471386,0.004936,-0.000000,1.809765,0.000000,24.394420,0.000000
0.047,-1.868588,-3.926991,0.489689,0.004374,-0.000000,1.830311,0.000003,24.403465,0.000001
0.057,-1.868548,-3.926991,0.508189,0.004043,-0.000000,1.849985,0.125609,24.453489,0.031402
0.067,-1.868509,-3.926991,0.526877,0.003944,-0.000000,1.868768,0.251312,24.501075,0.062828
0.077,-1.868468,-3.926991,0.545743,0.004078,-0.000000,1.886639,0.376965,24.546088,0.094241
0.087,-1.868423,-3.926991,0.564779,0.004446,-0.000000,1.903584,0.503108,24.588644,0.125777
0.097,-1.868373,-3.926991,0.583975,0.005046,-0.000000,1.919583,0.628292,24.628172,0.157073
0.107,-1.868314,-3.926991,0.603321,0.005881,-0.000000,1.934621,0.753824,24.665074,0.188456
0.117,-1.868245,-3.926991,0.622808,0.006950,-0.000000,1.948682,0.879296,24.699168,0.219824
0.127,-1.868162,-3.926991,0.642426,0.008253,-0.000000,1.961754,1.004814,24.730460,0.251203
0.137,-1.868064,-3.926991,0.662164,0.009791,-0.000000,1.973824,1.130785,24.759079,0.282696
0.147,-1.867949,-3.926991,0.682013,0.011563,-0.000000,1.984879,1.255803,24.784518,0.313951
0.157,-1.867813,-3.926991,0.701962,0.013569,-0.000000,1.994908,1.381190,24.807256,0.345298
0.167,-1.867654,-3.926991,0.721962,0.015880,-0.000000,2.000000,1.506460,24.360422,-0.018385
0.177,-1.867469,-3.926991,0.741962,0.018502,-0.000000,2.000000,1.632539,23.886098,-0.397126
0.187,-1.867256,-3.926991,0.761962,0.021336,-0.000000,2.000000,1.757240,24.015729,-0.260390
0.197,-1.867012,-3.926991,0.781962,0.024381,-0.000000,2.000000,1.882120,24.145066,-0.123558
0.207,-1.866735,-3.926991,0.801962,0.027639,-0.000000,2.000000,2.007262,24.274064,0.013314
0.217,-1.866424,-3.926991,0.821962,0.031106,-0.000000,2.000000,2.132215,24.402630,0.150159
0.227,-1.866077,-3.926991,0.841962,0.034782,-0.000000,2.000000,2.257123,24.530723,0.286923
0.237,-1.865690,-3.926991,0.861962,0.038670,-0.000000,2.000000,2.383598,24.658427,0.423578
0.247,-1.865262,-3.926991,0.881962,0.042761,-0.000000,2.000000,2.506618,24.785257,0.559972
0.257,-1.864792,-3.926991,0.901958,0.047064,-0.000000,1.999621,2.631249,24.864884,0.657812
0.267,-1.864276,-3.926991,0.921940,0.051591,-0.000000,1.998208,2.755735,24.862091,0.688934
0.277,-1.863712,-3.926991,0.941898,0.056343,-0.000000,1.995770,2.882614,24.858449,0.720654
0.287,-1.863099,-3.926991,0.961821,0.061317,-0.000000,1.992311,3.008232,24.852753,0.752058
0.297,-1.862434,-3.926991,0.981699,0.066504,-0.000000,1.987826,3.128618,24.843670,0.782155
0.307,-1.861715,-3.926991,1.001522,0.071908,-0.000000,1.982331,3.252994,24.834762,0.813249
0.317,-1.860940,-3.926991,1.021281,0.077531,-0.000000,1.975842,3.379663,24.825564,0.844916
0.327,-1.860106,-3.926991,1.040964,0.083363,-0.000000,1.968357,3.500998,24.813397,0.875249
0.337,-1.859212,-3.926991,1.060563,0.089409,-0.000000,1.959898,3.626431,24.801926,0.906608
0.347,-1.858255,-3.926991,1.080068,0.095660,-0.000000,1.950465,3.747067,24.787994,0.936767
0.357,-1.857234,-3.926991,1.099469,0.102119,-0.000000,1.940081,3.871174,24.774846,0.967793
0.367,-1.856146,-3.926991,1.118756,0.108782,-0.000000,1.928757,3.993603,24.760718,0.998401
0.377,-1.854990,-3.926991,1.137921,0.115649,-0.000000,1.916512,4.117389,24.746902,1.029347
0.387,-1.853763,-3.926991,1.156955,0.122720,-0.000000,1.903363,4.241752,24.733260,1.060438
0.397,-1.852463,-3.926991,1.175848,0.129990,-0.000000,1.889325,4.364507,24.719118,1.091127
0.407,-1.851088,-3.926991,1.194592,0.137456,-0.000000,1.874414,4.486564,24.704961,1.121641
0.417,-1.849637,-3.926991,1.213179,0.145120,-0.000000,1.858653,4.610472,24.691888,1.152618
0.427,-1.848107,-3.926991,1.231600,0.152978,-0.000000,1.842060,4.732860,24.678760,1.183215
