time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
1.406,-0.001038,-3.745245,-0.004397,-0.000012,0.356454,0.002649,0.116002,25.999325,-3.451279
1.416,-0.001039,-3.741638,-0.004368,-0.000025,0.360682,0.002853,0.114148,26.086891,-3.431490
1.426,-0.001039,-3.737989,-0.004338,-0.000037,0.364919,0.003058,0.112242,26.174903,-3.411461
1.436,-0.001039,-3.734297,-0.004305,-0.000049,0.369162,0.003264,0.110283,26.263352,-3.391191
1.446,-0.001040,-3.730563,-0.004270,-0.000061,0.373413,0.003469,0.108271,26.352227,-3.370678
1.456,-0.001041,-3.726787,-0.004234,-0.000073,0.377671,0.003674,0.106206,26.441521,-3.349920
1.466,-0.001042,-3.722967,-0.004195,-0.000085,0.381936,0.003879,0.104088,26.531222,-3.328914
1.476,-0.001043,-3.719105,-0.004154,-0.000097,0.386207,0.004084,0.101917,26.621321,-3.307659
1.486,-0.001044,-3.715200,-0.004111,-0.000109,0.390484,0.004288,0.099693,26.711808,-3.286153
1.496,-0.001045,-3.711253,-0.004066,-0.000121,0.394767,0.004491,0.097414,26.802672,-3.264393
1.506,-0.001046,-3.707262,-0.004019,-0.000133,0.399056,0.004694,0.095082,26.893902,-3.242379
1.516,-0.001048,-3.703229,-0.003970,-0.000145,0.403349,0.004896,0.092696,26.985486,-3.220108
1.526,-0.001049,-3.699152,-0.003919,-0.000156,0.407648,0.005097,0.090255,27.077414,-3.197578
1.536,-0.001051,-3.695033,-0.003866,-0.000168,0.411951,0.005296,0.087760,27.169673,-3.174788
1.546,-0.001053,-3.690870,-0.003811,-0.000180,0.416258,0.005495,0.085211,27.262252,-3.151735
1.556,-0.001055,-3.686664,-0.003754,-0.000191,0.420569,0.005691,0.082607,27.355138,-3.128417
1.566,-0.001055,-3.686664,-0.003754,-0.000191,0.420569,0.005691,0.082607,27.355138,-3.128417
1.576,-0.001057,-3.682415,-0.003696,-0.000202,0.424884,0.005887,0.079949,27.448318,-3.104834
1.586,-0.001059,-3.678123,-0.003635,-0.000214,0.429203,0.006080,0.077236,27.541780,-3.080982
1.596,-0.001061,-3.673788,-0.003572,-0.000225,0.433524,0.006272,0.074467,27.635510,-3.056861
1.606,-0.001063,-3.669410,-0.003507,-0.000236,0.437849,0.006462,0.071644,27.729495,-3.032469
1.616,-0.001066,-3.664988,-0.003441,-0.000247,0.442176,0.006649,0.068766,27.823721,-3.007803
1.626,-0.001068,-3.660523,-0.003373,-0.000258,0.446505,0.006834,0.065833,27.918174,-2.982862
1.636,-0.001071,-3.656015,-0.003302,-0.000268,0.450836,0.007017,0.062845,28.012839,-2.957644
1.646,-0.001074,-3.651463,-0.003230,-0.000279,0.455169,0.007197,0.059802,28.107703,-2.932148
1.656,-0.001077,-3.646868,-0.003157,-0.000289,0.459504,0.007374,0.056703,28.202749,-2.906372
1.666,-0.001080,-3.642229,-0.003081,-0.000299,0.463840,0.007549,0.053550,28.297963,-2.880315
1.676,-0.001083,-3.637548,-0.003004,-0.000309,0.468176,0.007720,0.050341,28.393329,-2.853974
1.686,-0.001086,-3.632822,-0.002925,-0.000319,0.472513,0.007888,0.047077,28.488831,-2.827348
1.696,-0.001089,-3.628054,-0.002845,-0.000329,0.476851,0.008053,0.043758,28.584454,-2.800436
1.706,-0.001093,-3.623242,-0.002762,-0.000339,0.481189,0.008214,0.040384,28.680180,-2.773237
1.716,-0.001096,-3.618387,-0.002679,-0.000348,0.485526,0.008372,0.036955,28.775993,-2.745747
1.726,-0.001100,-3.613488,-0.002594,-0.000357,0.489864,0.008525,0.033471,28.871876,-2.717967
1.736,-0.001104,-3.608546,-0.002507,-0.000366,0.494200,0.008675,0.029932,28.967811,-2.689895
