time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
0.005,0.029783,-3.926991,-0.036524,0.044901,-0.000000,-0.021669,-0.235333,18.322067,-4.946298
0.015,0.030228,-3.926991,-0.036742,0.044501,-0.000000,-0.021827,-0.235333,18.322066,-4.946298
0.025,0.030669,-3.926991,-0.036962,0.044100,-0.000000,-0.021975,-0.235333,18.322065,-4.946298
0.035,0.031106,-3.926991,-0.037183,0.043699,-0.000000,-0.022114,-0.235333,18.322064,-4.946298
0.045,0.031542,-3.926990,-0.037388,0.043675,0.000044,-0.020490,0.000000,18.547673,-4.761363
0.055,0.031979,-3.926989,-0.037576,0.043650,0.000142,-0.018856,0.002716,18.587503,-4.755783
0.065,0.032415,-3.926986,-0.037748,0.043625,0.000296,-0.017214,0.005412,18.627048,-4.750242
0.075,0.032851,-3.926981,-0.037904,0.043600,0.000504,-0.015563,0.008087,18.666325,-4.744738
0.085,0.033287,-3.926973,-0.038043,0.043575,0.000765,-0.013905,0.010742,18.705347,-4.739268
0.095,0.033722,-3.926963,-0.038166,0.043550,0.001080,-0.012240,0.013377,18.744130,-4.733829
0.105,0.034158,-3.926948,-0.038271,0.043525,0.001448,-0.010570,0.015991,18.782690,-4.728419
0.115,0.034593,-3.926929,-0.038360,0.043500,0.001869,-0.008894,0.018585,18.821040,-4.723035
0.125,0.035027,-3.926906,-0.038432,0.043474,0.002342,-0.007213,0.021159,18.859196,-4.717674
0.135,0.035462,-3.926877,-0.038488,0.043449,0.002867,-0.005529,0.023712,18.897173,-4.712334
0.145,0.035896,-3.926843,-0.038526,0.043423,0.003442,-0.003842,0.026245,18.934984,-4.707013
0.155,0.036330,-3.926802,-0.038548,0.043398,0.004069,-0.002153,0.028757,18.972644,-4.701707
0.165,0.036764,-3.926755,-0.038552,0.043372,0.004746,-0.000462,0.031249,19.010167,-4.696415
0.175,0.037197,-3.926700,-0.038540,0.043347,0.005474,0.001230,0.033721,19.047569,-4.691134
0.185,0.037630,-3.926637,-0.038511,0.043321,0.006251,0.002921,0.036171,19.084862,-4.685861
0.195,0.038063,-3.926567,-0.038465,0.043296,0.007077,0.004612,0.038601,19.122061,-4.680594
0.205,0.038496,-3.926487,-0.038402,0.043270,0.007951,0.006301,0.041011,19.159179,-4.675331
0.215,0.038929,-3.926398,-0.038322,0.043245,0.008874,0.007988,0.043399,19.196231,-4.670070
0.225,0.039361,-3.926300,-0.038225,0.043219,0.009845,0.009671,0.045766,19.233230,-4.664807
0.235,0.039793,-3.926191,-0.038111,0.043193,0.010864,0.011351,0.048113,19.270189,-4.659541
0.245,0.040224,-3.926072,-0.037981,0.043168,0.011929,0.013027,0.050438,19.307122,-4.654269
0.255,0.040656,-3.925942,-0.037834,0.043142,0.013042,0.014697,0.052742,19.344042,-4.648990
0.265,0.041087,-3.925800,-0.037671,0.043117,0.014200,0.016361,0.055024,19.380962,-4.643700
0.275,0.041518,-3.925646,-0.037490,0.043091,0.015404,0.018018,0.057285,19.417896,-4.638397
0.285,0.041949,-3.925479,-0.037294,0.043066,0.016654,0.019668,0.059524,19.454856,-4.633080
0.295,0.042379,-3.925300,-0.037081,0.043040,0.017948,0.021309,0.061741,19.491856,-4.627746
0.305,0.042809,-3.925107,-0.036851,0.043015,0.019287,0.022942,0.063937,19.528907,-4.622393
0.315,0.043239,-3.924900,-0.036606,0.042989,0.020671,0.024565,0.066110,19.566023,-4.617018
0.325,0.043669,-3.924679,-0.036344,0.042964,0.022098,0.026177,0.068261,19.603216,-4.611620
0.335,0.044098,-3.924443,-0.036066,0.042939,0.023568,0.027778,0.070389,19.640498,-4.606196
0.345,0.044527,-3.924193,-0.035772,0.042914,0.025081,0.029368,0.072495,19.677881,-4.600744
0.355,0.044956,-3.923926,-0.035463,0.042889,0.026637,0.030944,0.074578,19.715379,-4.595263
0.365,0.045385,-3.923644,-0.035138,0.042864,0.028235,0.032508,0.076638,19.753002,-4.589749
0.375,0.045813,-3.923345,-0.034797,0.042839,0.029874,0.034057,0.078675,19.790762,-4.584202
0.385,0.046241,-3.923030,-0.034441,0.042814,0.031555,0.035592,0.080689,19.828672,-4.578618
0.395,0.046669,-3.922697,-0.034070,0.042789,0.033276,0.037111,0.082679,19.866743,-4.572996
0.405,0.047097,-3.922346,-0.033684,0.042765,0.035039,0.038614,0.084646,19.904986,-4.567333
0.415,0.047524,-3.921978,-0.033283,0.042740,0.036841,0.040100,0.086588,19.943414,-4.561629
0.425,0.047951,-3.921591,-0.032867,0.042716,0.038683,0.041569,0.088507,19.982036,-4.555880
0.435,0.048378,-3.921185,-0.032437,0.042692,0.040564,0.043020,0.090401,20.020864,-4.550085
0.445,0.048805,-3.920761,-0.031993,0.042667,0.042484,0.044452,0.092270,20.059910,-4.544241
0.455,0.049231,-3.920316,-0.031534,0.042643,0.044443,0.045864,0.094115,20.099183,-4.538347
0.465,0.049658,-3.919852,-0.031061,0.042619,0.046439,0.047256,0.095935,20.138696,-4.532401
0.475,0.050083,-3.919367,-0.030575,0.042596,0.048474,0.048628,0.097730,20.178457,-4.526400
